case,model,y_initial,U,V,Vx,Vy,Vxx,Vxy,Vyy,chi,E2,E,f,den,num,q2,rho,rad,mat,N,z,u,y,qx,qy,tau,work,wx,wy,t_Gyr,Omega_chi,energy_residual,s,sp,d,dp,h2,h2p,U1,U1p,loop_force_ratio,physical_mass_eV,d_over_s,h_over_s,weighted_threshold,log_s_over_initial,log_hol_mass2_ratio,transverse_mass2_over_H2,curvature_dimensional_marker,H_over_mass,mass_adiabatic,delta_alpha
canonical_axis,canonical,0.0,1.3835641892229535,3.606277503101815,-7.162632744989201,0.0,14.226472658644276,-0.0,0.00036064603856103165,139.43873176058784,3.8567413665980443,1.9638587949743342,-1.233930350393519,0.9999431611543546,3.856522153870814,3.4103307387296864,10.182659320021639,0.001998482366036458,3.1695304152998265,-0.7695886943659848,1.158878112417872,1.796431805874042,0.0,1.8467080816224546,0.0,0.36179501854674484,167.6133885678712,3.626673907844438,0.0,5.248669955161185,8.800745112795885e-05,-4.79567061833537e-15,2.6098038099786317e+22,1.791696546581321e+20,7.45472115732496e-70,-1.4806245410395736e-69,4.720790736058364e-48,-9.069770469273098e-48,-2.4308805418709095e-49,4.83059842057857e-49,5.50275380620667e-35,161548872171.19876,2.8564297166023362e-92,8.325292748817097e-47,0.02400982615513847,0.012004913077569235,-0.012882945831318993,9.351055833934502e-05,7.769828001120551e-31,1.7477585936972883e-44,1.107914627101897e-46,-8.081395443805649e-06
canonical_axis,canonical,0.0,1.3753662916663993,3.5850570450871833,-7.120484521851238,0.0,14.142755439165745,-0.0,0.0003585238851512557,139.44170317351055,3.8414543341003737,1.959962839979466,-1.2328695870111035,0.9999433003170722,3.8412365248576488,3.4019809756632853,10.119334326831556,0.0019856533484403204,3.1542583226528578,-0.7679786761769346,1.155405075965089,1.7994032187967652,0.0,1.8444459806845213,0.0,0.3626156570090041,167.6767135610614,3.6150455824911454,0.0,5.260575205980314,8.780818796501795e-05,-3.996392181946142e-15,2.609857051553891e+22,1.791889892512113e+20,7.410855260485864e-70,-1.4719118657424964e-69,4.693917443206689e-48,-9.018167101234217e-48,-2.4165691324540956e-49,4.802159710311272e-49,5.502738624405521e-35,161550520010.11606,2.839563667317906e-92,8.301393542964798e-47,0.02405062694788968,0.01202531347394484,-0.012903978881356108,9.333024786176927e-05,7.785318063914171e-31,1.7442735519679646e-44,1.1044476604294807e-46,-8.057702607285931e-06
canonical_axis,canonical,0.0,1.3672269326673843,3.5639872525585954,-7.078635557819002,0.0,14.059632637722222,-0.0,0.0003564167990540723,139.44467094241736,3.826240984656513,1.9560779597594042,-1.2318055242238615,0.9999434394609087,3.8260245704037277,3.3936323454812514,10.056414836126784,0.001972906685182294,3.1390598171886124,-0.7663686579878844,1.1519376266652501,1.8023709877035716,0.0,1.842181409492901,0.0,0.3634379260085212,167.7396330517661,3.6034504529875773,0.0,5.272504111497481,8.760917809806624e-05,-4.475959243779679e-15,2.6099102335705524e+22,1.792083007413433e+20,7.367300811997669e-70,-1.4632610518293227e-69,4.6672297243670907e-48,-8.966919923266217e-48,-2.4023593733934963e-49,4.773922989630865e-49,5.502723452452035e-35,161552165988.9013,2.822817703549386e-92,8.277592042378556e-47,0.024091381267963997,0.012045690633981998,-0.012924985236800612,9.315064066359854e-05,7.800808660729473e-31,1.7407984572989855e-44,1.100990177288253e-46,-8.034036756119507e-06
canonical_axis,canonical,0.0,1.3591456582591674,3.5430669637278034,-7.037083545244081,0.0,13.977099670538513,-0.0,0.0003543246640847659,139.44763506335318,3.811100963082836,1.952204129460553,-1.2307381590711952,0.9999435785836239,3.8108859353685465,3.3852849825629563,9.993898392405576,0.0019602418475985943,3.1239345443339754,-0.7647586397988343,1.1484757555301752,1.80533510863938,0.0,1.8399143954442436,0.0,0.36426182737355456,167.80214949548727,3.5918884806401694,0.0,5.284456698235786,8.741042277296356e-05,-4.635814931057525e-15,2.6099633559367984e+22,1.7922758910066862e+20,7.324055410268327e-70,-1.45467162227422e-69,4.6407261882852657e-48,-8.916026266226924e-48,-2.388250480579419e-49,4.745886700456366e-49,5.502708290396601e-35,161553810104.76968,2.8061908967451734e-92,8.253887831731095e-47,0.024132089047826894,0.012066044523913447,-0.012945964873022705,9.297173376329272e-05,7.816299692971223e-31,1.7373332871781618e-44,1.097542169170957e-46,-8.010397929527208e-06
canonical_axis,canonical,0.0,1.3511220181166472,3.5222950260697385,-6.995826194877835,0.0,13.895151990388445,-0.0,0.0003522473649849856,139.4505955324069,3.7960339159079965,1.948341324282785,-1.2296674886513559,0.9999437176829944,3.7958202663237772,3.3769390203380385,9.931782552647897,0.0019476583104191271,3.108882151224308,-0.763148621609784,1.1450194535861433,1.808295577693112,0.0,1.8376449658021645,0.0,0.36508736292600424,167.86426533524494,3.5803596262325823,0.0,5.2964329926260865,8.721192322182096e-05,-4.79567061833537e-15,2.610016418561596e+22,1.7924685430161267e+20,7.28111667285418e-70,-1.446143103854866e-69,4.614405454464344e-48,-8.865483481601882e-48,-2.37424167615625e-49,4.718049297133887e-49,5.502693138289409e-35,161555452354.96063,2.7896823257789583e-92,8.23028049728515e-47,0.02417275022054519,0.012086375110272595,-0.012966917765704534,9.279352418555234e-05,7.8317910627338825e-31,1.7338780191419906e-44,1.0941036274033208e-46,-7.986786166380672e-06
canonical_axis,canonical,0.0,1.343155565527881,3.501670296250615,-6.9548612357285835,0.0,13.813785086311194,-0.0,0.0003501847874155556,139.45355234571127,3.7810394913646945,1.9444895194792629,-1.2285935101219156,0.9999438567568119,3.7808272115450268,3.3685945912906314,9.870064886284311,0.0019351555517457117,3.0939022866952253,-0.7615386034207339,1.1415687118738702,1.811252390997476,0.0,1.8353731476979365,0.0,0.36591453448136,167.9259830016085,3.5688638500323027,0.0,5.308433021006242,8.701368066309105e-05,-4.79567061833537e-15,2.6100694213546895e+22,1.7926609631688458e+20,7.238482236311347e-70,-1.4376750271229295e-69,4.5882661530845625e-48,-8.815288941350419e-48,-2.360332188473887e-49,4.6904092463401446e-49,5.502677996180449e-35,161557092736.7378,2.773291076891893e-92,8.2067696268911795e-47,0.024213364719786006,0.012106682359893003,-0.012987843890838494,9.261600896137771e-05,7.847282672805527e-31,1.7304326307754971e-44,1.0906745431459922e-46,-7.96320150520294e-06
canonical_axis,canonical,0.0,1.3352458573658044,3.4811916400565095,-6.914186414919737,0.0,13.732994483329454,-0.0,0.00034813681794933226,139.45650549944256,3.766117339381433,1.9406486903562512,-1.2275162207002412,0.999943995802884,3.765906421003596,3.360251826963557,9.808742975164305,0.0019227330530304262,3.0789946012743825,-0.7599285852316837,1.1381235214484842,1.8142055447287575,0.0,1.8330989681311691,0.0,0.36674334384864926,167.98730491272852,3.557401111797149,0.0,5.32045680962036,8.681569630165715e-05,-4.79567061833537e-15,2.6101223642266014e+22,1.7928531511947595e+20,7.196149756048082e-70,-1.429266926374743e-69,4.562306924923439e-48,-8.765440037752687e-48,-2.346521252039505e-49,4.662965026986603e-49,5.502662864119505e-35,161558731247.38882,2.7570162436351347e-92,8.183354809985001e-47,0.02425393247981371,0.012126966239906854,-0.01300874322472554,9.243918512812777e-05,7.862774426671633e-31,1.726997099712069e-44,1.0872549073964414e-46,-7.939643984170253e-06
canonical_axis,canonical,0.0,1.3273924540601423,3.4608579323224364,-6.873799497548905,0.0,13.652775742169585,-0.0,0.00034610334406411206,139.4594549898204,3.7512671115743688,1.9368188122729417,-1.2264356176639715,0.999944134819034,3.7510575463583287,3.3519108579625474,9.7478144135244,0.0019103902990541062,3.06415874717335,-0.7583185670426336,1.134683873379503,1.817155035106606,0.0,1.8308224539704956,0.0,0.367573792830385,168.04823347436854,3.5459713707817677,0.0,5.332504384618045,8.661797132892288e-05,-4.156247869223988e-15,2.6101752470886267e+22,1.7930451068265923e+20,7.154116906178157e-70,-1.420918339622176e-69,4.5365264212764355e-48,-8.715934183257626e-48,-2.3328081074696504e-49,4.635715130124288e-49,5.502647742156162e-35,161560367884.22546,2.7408569268127933e-92,8.160035637585355e-47,0.02429445343548638,0.01214722671774319,-0.013029615743973507,9.226304972957684e-05,7.87826622851888e-31,1.7235714036332966e-44,1.0838447109908643e-46,-7.916113641114065e-06
canonical_axis,canonical,0.0,1.3195949195692194,3.440668056861133,-6.8336982665464525,0.0,13.573124458980615,-0.0,0.0003440842541355089,139.46240081310762,3.736488461239156,1.9329998606412666,-1.225351698351485,0.9999442738031007,3.736280240947453,3.3435718139604846,9.687276807955044,0.0018981267779049741,3.0493943782794712,-0.7567085488535834,1.1312497587508117,1.8201008583938247,0.0,1.8285436319542623,0.0,0.3684058832225135,168.10877107993778,3.5345745857440645,0.0,5.344575772053632,8.642050692289475e-05,-4.79567061833537e-15,2.610228069852829e+22,1.7932368297998677e+20,7.11238137937366e-70,-1.4126288085633996e-69,4.5109233038771756e-48,-8.666768810330073e-48,-2.3191920014421405e-49,4.608658058848218e-49,5.502632630339795e-35,161562002644.58313,2.724812234424662e-92,8.136811702290583e-47,0.024334927522255172,0.012167463761127586,-0.013050461425496216,9.208759981595072e-05,7.893757983240565e-31,1.7201555202688146e-44,1.0804439446060711e-46,-7.892610513521461e-06
canonical_axis,canonical,0.0,1.3118528213527159,3.420620906394283,-6.793880522538864,0.0,13.494036265062858,-0.0,0.00034207943743007666,139.46534296560995,3.7217810433428635,1.9291918109257211,-1.2242644601623802,0.9999444127529383,3.7215741597804977,3.3352348237016223,9.62712777736912,0.001885941980957409,3.0347011501478125,-0.7550985306645331,1.1278211686606388,1.823043010896162,0.0,1.8262625286912126,0.0,0.3692396168143624,168.16892011052377,3.5232107149515874,0.0,5.35667099788544,8.622330424828125e-05,-4.475959243779679e-15,2.6102808324320403e+22,1.7934283198528907e+20,7.070940886722816e-70,-1.4043978785546408e-69,4.485496244820665e-48,-8.617941371303629e-48,-2.305672186649615e-49,4.5817923282051054e-49,5.502617528719594e-35,161563635525.82123,2.7088812816108785e-92,8.113682598277456e-47,0.0243753546761594,0.0121876773380797,-0.01307128024651059,9.191283244401304e-05,7.909249596437594e-31,1.716749427396136e-44,1.0770525987613518e-46,-7.869134638537971e-06
canonical_axis,canonical,0.0,1.3041657303435665,3.4007153824814975,-6.7543440837076885,0.0,13.415506826587677,-0.0,0.0003400887840982068,139.4682814436759,3.70714451451591,1.9253946386431822,-1.223173900557946,0.9999445516664166,3.7069389595302273,3.3269000150058146,9.567364952967349,0.0018738354028508522,3.0200787199931125,-0.753488512475483,1.124398094221533,1.8259814889621022,0.0,1.8239791706611714,0.0,0.370074995388588,168.22868293492553,3.5118797161878574,0.0,5.368790087975003,8.602636445656777e-05,-4.475959243779679e-15,2.610333534739853e+22,1.7936195767267387e+20,7.029793157583186e-70,-1.3962250985810226e-69,4.460243926483502e-48,-8.569449338227766e-48,-2.2922479217515636e-49,4.555116465098034e-49,5.50260243734453e-35,161565266525.3226,2.693063190594829e-92,8.09064792129685e-47,0.024415734833825427,0.012207867416912713,-0.01309207218453656,9.173874467707839e-05,7.924740974425565e-31,1.713353102840499e-44,1.0736706638203399e-46,-7.845686052968238e-06
canonical_axis,canonical,0.0,1.2965332209209548,3.3809503954521176,-6.715086785654061,0.0,13.3375318443284,-0.0,0.000338112185167308,139.47121624369646,3.692578533044045,1.9216083193627271,-1.2220800170616355,0.9999446905414204,3.6923742985246197,3.318567514772757,9.507985978205722,0.0018618065414688447,3.005526746681788,-0.7518784942864328,1.1209805265603412,1.8289162889826607,0.0,1.8216935842157311,0.0,0.3709120207211233,168.2880619096871,3.500581546758654,0.0,5.38093306808632,8.582968868611208e-05,-4.9555263056132164e-15,2.610386176690623e+22,1.7938106001652475e+20,6.988935939440682e-70,-1.38811002122856e-69,4.435165041447637e-48,-8.521290202721698e-48,-2.2789184713282695e-49,4.528629008194947e-49,5.502587356263383e-35,161566895640.49384,2.6773570906282787e-92,8.067707268672045e-47,0.02445606793246424,0.01222803396623212,-0.013112837217394592,9.156533358508667e-05,7.940232024236482e-31,1.7099665244746975e-44,1.0702981299928528e-46,-7.822264793277414e-06
canonical_axis,canonical,0.0,1.2889548708831222,3.3613248643365172,-6.676106481262255,0.0,13.260107053389252,-0.0,0.0003361495325349367,139.47414736210496,3.6780827588603704,1.9178328287054558,-1.2209828072595397,0.9999448293758503,3.6778798367388896,3.310237448986224,9.4489885087616,0.0018498548979182046,2.991044890723979,-0.7502684760973827,1.1175684568181834,1.831847407391175,0.0,1.819405795578937,0.0,0.37175069458112536,168.3470593791313,3.489316163498253,0.0,5.393099963885089,8.563327806223068e-05,-4.3161035565018336e-15,2.610438758199461e+22,1.7940013899149977e+20,6.948366997767582e-70,-1.3800522026559568e-69,4.4102582924233606e-48,-8.473461475826833e-48,-2.2656831058344113e-49,4.502328507836454e-49,5.502572285524736e-35,161568522868.76492,2.661762117936139e-92,8.044860239295903e-47,0.024496353909868252,0.012248176954934126,-0.0131335753232042,9.139259624465068e-05,7.955722653622598e-31,1.7065896702189297e-44,1.066934987336726e-46,-7.798870895593026e-06
canonical_axis,canonical,0.0,1.2814302614200817,3.341837716797147,-6.637401040562694,0.0,13.183228222933256,-0.0,0.0003342007189619006,139.4770747953769,3.663656853537398,1.91406814234431,-1.219882268800861,0.9999449681676214,3.6634552357875414,3.3019099427183116,9.390370212498757,0.0018379799765083351,2.9766328142656255,-0.7486584579083325,1.1141618761504326,1.8347748406631033,0.0,1.817115830847971,0.0,0.372591018730923,168.40567767539412,3.4780835227756133,0.0,5.405290800937948,8.543713369727847e-05,-4.475959243779679e-15,2.610491279182231e+22,1.7941919457253016e+20,6.908084115879956e-70,-1.3720512025662823e-69,4.385522392171829e-48,-8.42596068785827e-48,-2.2525411015524843e-49,4.476213525943277e-49,5.50255722517696e-35,161570148207.5891,2.6462774156610092e-92,8.022106433627068e-47,0.02453659270440911,0.012268296352204555,-0.013154286480383248,9.122052973908221e-05,7.971212771062e-31,1.703222518040635e-44,1.0635812257596307e-46,-7.775504395706242e-06
canonical_axis,canonical,0.0,1.2739589770872515,3.3224878890619403,-6.598968350599691,0.0,13.106891155919481,-0.0,0.0003322656380655991,139.4799985400296,3.649300480279144,1.9103142360038947,-1.2187783993983854,0.9999451069146644,3.649100158916465,3.2935851201336743,9.332128769433972,0.0018261812847306636,2.962290181080584,-0.7470484397192823,1.1107607757266889,1.8376985853158176,0.0,1.8148237159938356,0.0,0.37343299492596427,168.46391911845888,3.466883580500513,0.0,5.417505604711712,8.524125669074469e-05,-4.635814931057525e-15,2.610543739555548e+22,1.7943822673481928e+20,6.868085094800031e-70,-1.3641065841796349e-69,4.360956063430572e-48,-8.378785388262062e-48,-2.239491740547828e-49,4.450282635926892e-49,5.502542175268234e-35,161571771654.44302,2.630902133809618e-92,7.999445453688396e-47,0.024576784255035268,0.012288392127517634,-0.013174970667645291,9.104913115846883e-05,7.986702285759625e-31,1.699865045954335e-44,1.0602368350208765e-46,-7.752165329073284e-06
canonical_axis,canonical,0.0,1.2665406057786248,3.303274325856494,-6.560806315296709,0.0,13.03109168883542,-0.0,0.00033034418431324093,139.48291859262218,3.6350133039132686,1.9065710854603006,-1.2176711968289566,0.9999452456149251,3.634814270995074,3.285263104493784,9.27426187170165,0.0018144583332382217,2.9480166565627925,-0.7454384215302321,1.1073651467307593,1.840618637908403,0.0,1.812529476862041,0.0,0.37427662491476366,168.5217860161913,3.4557162921296523,0.0,5.429744400572614,8.504564812933382e-05,-4.156247869223988e-15,2.610596139236775e+22,1.7945723545384082e+20,6.828367753115986e-70,-1.3562179142052892e-69,4.336558038837243e-48,-8.331933145469086e-48,-2.2265343106228203e-49,4.42453442259851e-49,5.502527135846536e-35,161573393206.82645,2.6156354291982918e-92,7.976876903063297e-47,0.024616928501268898,0.012308464250634449,-0.013195627863998666,9.087839759970324e-05,8.002191107652274e-31,1.696517232021474e-44,1.056901804733204e-46,-7.728853730817218e-06
canonical_axis,canonical,0.0,1.2591747387002017,3.284195980336923,-6.52291285532301,0.0,12.955825691432068,-0.0,0.0003284362530151297,139.48583494975526,3.6207949908832426,1.9028386665409243,-1.2165606589339453,0.999945384266364,3.62059723850847,3.276944018161151,9.216767223518275,0.0018028106358253407,2.933811907718452,-0.7438284033411819,1.103974980360633,1.8435349950414563,0.0,1.8102331391732809,0.0,0.3751219104388499,168.57928066437455,3.4445816126726774,0.0,5.442007213785535,8.485030908704733e-05,-4.79567061833537e-15,2.610648478144019e+22,1.794762207053387e+20,6.78892992684316e-70,-1.348384762814129e-69,4.312327060854225e-48,-8.285401546750553e-48,-2.21366810527153e-49,4.398967482078971e-49,5.502512106959646e-35,161575012862.26218,2.6004764653989706e-92,7.954400386892345e-47,0.024657025383205355,0.012328512691602678,-0.013216258048745433,9.070832616651745e-05,8.01767914741308e-31,1.693179054350263e-44,1.0535761243645633e-46,-7.705569635728273e-06
canonical_axis,canonical,0.0,1.2518609703442602,3.2652518140248663,-6.485285907964528,0.0,12.88108906646745,-0.0,0.0003265417403181634,139.48874760807067,3.606645209240558,1.899116955124291,-1.2154467836197242,0.9999455228669566,3.606448729549654,3.2686279826035927,9.159642541148305,0.0017912377094074926,2.9196756031582645,-0.7422183851521318,1.1005902678284594,1.8464476533568848,0.0,1.8079347285241225,0.0,0.37596885323271306,168.63640534674465,3.4334794966981934,0.0,5.454294069513249,8.465524062528113e-05,-3.996392181946142e-15,2.610700756196127e+22,1.7949518246532396e+20,6.749769469289696e-70,-1.3406067036119574e-69,4.288261881695783e-48,-8.239188198078406e-48,-2.2008924236358147e-49,4.373580421711515e-49,5.502497088655145e-35,161576630618.296,2.5854244126869302e-92,7.932015511871738e-47,0.024697074841506555,0.012348537420753277,-0.01323686120147847,9.053891396956188e-05,8.033166316451834e-31,1.689850491095518e-44,1.050259783239876e-46,-7.682313078267672e-06
canonical_axis,canonical,0.0,1.2445988984626666,3.246440796739982,-6.447923426989798,0.0,12.80687774944027,-0.0,0.00032466054319908445,139.49165656425149,3.5925636286369795,1.8954059271398778,-1.214329568858137,0.9999456614146933,3.592368413811775,3.2603151183984496,9.102885552866752,0.0017797390740012524,2.905607413089702,-0.7406083669630816,1.0972110003605247,1.8493566095377068,0.0,1.80563427038768,0.0,0.3768174550237519,168.69316233502622,3.4224098983396973,0.0,5.466604992815656,8.446044379289478e-05,-3.996392181946142e-15,2.6107529733126847e+22,1.7951412071007548e+20,6.710884250916991e-70,-1.332883313611777e-69,4.264361263251981e-48,-8.193290723979504e-48,-2.1882065704597323e-49,4.34837185997119e-49,5.502482080980404e-35,161578246472.49655,2.5704784479865234e-92,7.909721886248273e-47,0.02473707681740448,0.01236853840870224,-0.013257437302081825,9.037015812640202e-05,8.048652526922527e-31,1.6865315204585047e-44,1.046952770542789e-46,-7.659084092565607e-06
canonical_axis,canonical,0.0,1.2373881240414457,3.227761906535704,-6.410823382522333,0.0,12.733187708336414,-0.0,0.0003227925594580542,139.49456181502165,3.5785499203168274,1.891705558567936,-1.2132090126869701,0.9999457999075794,3.578355962580414,3.252005545236874,9.046493998924351,0.0017683142527043902,2.8916070093093107,-0.7389983487740314,1.0938371691972297,1.8522618603078542,0.0,1.8033317901143078,0.0,0.37766771753222117,168.74955388896848,3.4113727713015027,0.0,5.478940008649009,8.426591962630698e-05,-4.79567061833537e-15,2.610805129414014e+22,1.7953303541613756e+20,6.672272159206905e-70,-1.3252141732074148e-69,4.240623977016633e-48,-8.147706767397551e-48,-2.175609856046154e-49,4.32334042637865e-49,5.502467083982615e-35,161579860422.45532,2.5556377548195156e-92,7.887519119817561e-47,0.024777031252693527,0.012388515626346764,-0.013277986330727997,9.020205576159063e-05,8.064137691723985e-31,1.6832221206867795e-44,1.0436550753174151e-46,-7.63588271242569e-06
canonical_axis,canonical,0.0,1.2302282512751794,3.2092141296345127,-6.373983760912048,0.0,12.660014943373541,-0.0,0.00032093768771218026,139.49746335714576,3.5646037571092988,1.8880158254393151,-1.2120851132104238,0.9999459383436345,3.564411048725903,3.243699381928036,8.990465631511407,0.0017569627716760951,2.8776740651950576,-0.7373883305849812,1.090468765593068,1.8551634024319754,0.0,1.801027312932271,0.0,0.3785196424711787,168.8055822563815,3.400368068864573,0.0,5.49129914186516,8.407166914958117e-05,-4.3161035565018336e-15,2.610857224421165e+22,1.7955192656031846e+20,6.633931098527958e-70,-1.3175988661469394e-69,4.217048804014541e-48,-8.102433989553645e-48,-2.1631015962130434e-49,4.298484761413271e-49,5.502452097708752e-35,161581472465.7863,2.540901523253046e-92,7.865406823921095e-47,0.024816938089729575,0.012408469044864787,-0.013298508267876288,9.003460400671389e-05,8.079621724502667e-31,1.6799222700740348e-44,1.0403666864700546e-46,-7.6127089713254695e-06
canonical_axis,canonical,0.0,1.2231188875410282,3.190796460362245,-6.337402564604783,0.0,12.587355486741892,-0.0,0.0003190958273889472,139.50036118742904,3.5507248134208287,1.8843367038352856,-1.2109578685995805,0.9999460767208933,3.5505333466956834,3.2353967464033833,8.93479821472,0.001745684160117318,2.863808255698707,-0.7357783123959311,1.087105780816601,1.8580612327152384,0.0,1.7987208639484291,0.0,0.3793732315464328,168.86124967317284,3.38939574389234,0.0,5.503682417210786,8.387769337449784e-05,-4.79567061833537e-15,2.6109092582559207e+22,1.7957079411969062e+20,6.595858989999528e-70,-1.3100369795056903e-69,4.193634534727405e-48,-8.057470069804281e-48,-2.1506811122490943e-49,4.273803516425015e-49,5.50243712220561e-35,161583082600.1262,2.5262689498468215e-92,7.843384611441566e-47,0.02485679727142974,0.01242839863571487,-0.013319003094272704,8.986780000039622e-05,8.095104539659144e-31,1.6766319469599376e-44,1.037087592770913e-46,-7.589562902416595e-06
canonical_axis,canonical,0.0,1.2160596433739919,3.172507901085572,-6.3010778120180975,0.0,12.515205402357577,-0.0,0.00031726687871996324,139.50325530271692,3.536912765227486,1.8806681698873637,-1.2098272770928746,0.9999462150374047,3.536722532506705,3.2270977557208766,8.879489524508642,0.001734477950251249,2.850009257338236,-0.7341682942068809,1.0837482061504367,1.8609553480031367,0.0,1.796412468148915,0.0,0.3802284864564895,168.91655836338427,3.3784557488364624,0.0,5.516089859326628,8.368399330065217e-05,-4.3161035565018336e-15,2.610961230840787e+22,1.7958963807158767e+20,6.558053771362618e-70,-1.302528103660604e-69,4.170379969023686e-48,-8.012812705506949e-48,-2.1383477308715004e-49,4.249295353550506e-49,5.502422157519773e-35,161584690823.13422,2.5117392376028428e-92,7.821452096801404e-47,0.02489660874126742,0.01244830437063371,-0.013339470790946885,8.970164088838006e-05,8.110586052347527e-31,1.6733511297299755e-44,1.0338177828557943e-46,-7.566444538527687e-06
canonical_axis,canonical,0.0,1.2090501324413052,3.1543474621472267,-6.265007537412618,0.0,12.443560785606998,-0.0,0.0003154507427344838,139.5061456998951,3.5231672900674003,1.877010199777135,-1.2086933369965616,0.9999463532912322,3.52297828373785,3.2188025260692354,8.824537348663952,0.001723343677303914,2.836276748190293,-0.7325582760178307,1.0803960328912077,1.863845745181295,0.0,1.7941021503998136,0.0,0.3810854088924992,168.97151053922894,3.3675480357425416,0.0,5.528521492746718,8.349056991552558e-05,-4.475959243779679e-15,2.6110131420989946e+22,1.796084583936047e+20,6.520513396845953e-70,-1.2950718322636172e-69,4.1472839160854863e-48,-7.968459611879983e-48,-2.1261007841822137e-49,4.224958945626121e-49,5.502407203697628e-35,161586297132.49185,2.4973115959133432e-92,7.79960889595801e-47,0.024936372443271095,0.012468186221635548,-0.013359911339212037,8.953612382352955e-05,8.12606617848179e-31,1.670079796815301e-44,1.030557245227795e-46,-7.5433539121650284e-06
canonical_axis,canonical,0.0,1.2020899715178506,3.136314161803859,-6.229189790768591,0.0,12.372417763101643,-0.0,0.00031364732125319566,139.50903237588906,3.5094880670332427,1.8733627697360815,-1.2075560466851842,0.9999464914804538,3.5093002795224106,3.210511172772157,8.769939486764251,0.0017122808794849,2.822610407882684,-0.7309482578287805,1.077049252349547,1.8667324211752774,0.0,1.791789935447835,0.0,0.3819440005382044,169.02610840112868,3.356672556255791,0.0,5.540977341897617,8.329742419457726e-05,-4.156247869223988e-15,2.6110649919544916e+22,1.7962725506359594e+20,6.483235837037519e-70,-1.2876677622161504e-69,4.124345194338698e-48,-7.924408521868692e-48,-2.1139396096259697e-49,4.200792976104592e-49,5.502392260785372e-35,161587901525.90298,2.482985240510825e-92,7.777854626401589e-47,0.02497608832202112,0.01248804416101056,-0.013380324720662428,8.937124596589339e-05,8.141544834736468e-31,1.6668179266925746e-44,1.0273059682589732e-46,-7.520291055514444e-06
canonical_axis,canonical,0.0,1.1951787804611307,3.1184070261627244,-6.19362263766012,0.0,12.301772492428274,-0.0,0.00031185651688188625,139.51191532766418,3.4958747767647185,1.869725856045404,-1.206415404602042,0.9999466296031618,3.495688200540586,3.20222381029258,8.715693750141345,0.0017012890979682049,2.809009917586897,-0.7293382396397303,1.0737078558500674,1.8696153729503935,0.0,1.7894758479209996,0.0,0.382804263069886,169.08035413775156,3.345829261626666,0.0,5.553457431097642,8.310455710132104e-05,-4.3161035565018336e-15,2.611116780331945e+22,1.796460280596742e+20,6.446219078753705e-70,-1.280315493643112e-69,4.101562631381565e-48,-7.880657186008451e-48,-2.1018635499475367e-49,4.17679613897004e-49,5.502377328829002e-35,161589504001.09363,2.4687593934171772e-92,7.756188907150979e-47,0.025015756322648342,0.012507878161324171,-0.013400710917172742,8.920700448272235e-05,8.15702193855142e-31,1.6635654978838076e-44,1.0240639401920136e-46,-7.497256000442073e-06
canonical_axis,canonical,0.0,1.188316182186837,3.100625089119905,-6.158304159132456,0.0,12.231621161905156,-0.0,0.0003100782330052652,139.5147945522253,3.482327101441122,1.8660994350358509,-1.2052714092596544,0.9999467676574627,3.482141729012031,3.1939405522368967,8.661797961843089,0.0016903678768732007,2.7954749600106727,-0.7277282214506802,1.0703718347313373,1.8724945975115108,0.0,1.7871599123293072,0.0,0.38366619815631137,169.13424992604976,3.335018102716441,0.0,5.565961784556106,8.291196958741088e-05,-4.635814931057525e-15,2.611168507156733e+22,1.7966477736020964e+20,6.409461124911562e-70,-1.273014629867527e-69,4.078935063915119e-48,-7.837203372291383e-48,-2.0898719531499764e-49,4.152967138655068e-49,5.502362407874313e-35,161591104555.8119,2.454633282894002e-92,7.73461135875079e-47,0.025055376390831035,0.012527688195415517,-0.01342106991089618,8.904339654851573e-05,8.172497408133775e-31,1.6603224889562116e-44,1.0208311491418773e-46,-7.474248778496184e-06
canonical_axis,canonical,0.0,1.1815018026444581,3.0829673922986185,-6.123232451579452,0.0,12.16195999033863,-0.0,0.0003083123737807945,139.51767004661664,3.4688447247738976,1.8624834830875407,-1.2041240592402285,0.9999469056414774,3.468660548688421,3.1856615113591644,8.608249956595358,0.0016795167632457334,2.7820052193905846,-0.72611820326163,1.0670411803458593,1.8753700919028633,0.0,1.7848421530654088,0.0,0.3845298074586804,169.1877979312976,3.3242390300027282,0.0,5.5784904263725394,8.271966259272341e-05,-3.996392181946142e-15,2.6112201723549466e+22,1.7968350294382805e+20,6.372959994401317e-70,-1.2657647773852108e-69,4.0564613376736064e-48,-7.794044866033005e-48,-2.0779641724529996e-49,4.129304689957981e-49,5.502347497966908e-35,161592703187.82797,2.4406061433930406e-92,7.713121603268019e-47,0.025094948472792693,0.012547474236396346,-0.013441401684263003,8.888041934505747e-05,8.187971162460696e-31,1.657088878522036e-44,1.0176075830974304e-46,-7.451269420908429e-06
