model,k,N,y1,q1,y2,q2
canonical,10.0,-0.9676209316191566,0.4929455143543214,0.8606703216021447,-0.00851913726417484,0.6810866572440084
canonical,10.0,-0.9660109134301065,0.4942605314047826,0.7728580737368972,-0.007422901622769878,0.6806499892215576
canonical,10.0,-0.9644008952410562,0.49543410471141874,0.6849698862240673,-0.006327520505441816,0.6800251872602748
canonical,10.0,-0.9627908770520061,0.4964661317926361,0.5970303394541446,-0.005233296610339547,0.6792125098833618
canonical,10.0,-0.9611808588629559,0.49735654976870747,0.509064046154996,-0.004140532176184458,0.6782122692820001
canonical,10.0,-0.9595708406739057,0.49810533540807334,0.42109564422794915,-0.003049528895852634,0.6770248313267859
canonical,10.0,-0.9579608224848556,0.49871250516208426,0.33314978955357083,-0.0019605878299512776,0.6756506155627732
canonical,10.0,-0.9563508042958053,0.499178115188137,0.24525114876948592,-0.0008740093204176276,0.6740900951880558
canonical,10.0,-0.9547407861067552,0.49950226136116244,0.1574243920222255,0.000209907095835575,0.6723437970158179
canonical,10.0,-0.953130767917705,0.4996850792734243,0.0696941856954825,0.0012908627731996224,0.6704123014198006
canonical,10.0,-0.9515207497286549,0.49972674422259233,-0.017914814883019502,0.00236856004354812,0.6682962422631223
canonical,10.0,-0.9499107315396047,0.49962747118805784,-0.1053779727537918,0.003442702302287362,0.6659963068104108
canonical,10.0,-0.9483007133505544,0.49938751479546295,-0.19267067665473037,0.004512994094252306,0.6635132356231946
canonical,10.0,-0.9466906951615043,0.49900716926941735,-0.2797683483646543,0.0055791411994188505,0.6608478224385302
canonical,10.0,-0.9450806769724541,0.4984867683743816,-0.3666464500592781,0.006640850718409908,0.6580009140308087
canonical,10.0,-0.943470658783404,0.4978266853436993,-0.4532804916768364,0.0076978311577627434,0.6549734100567428
canonical,10.0,-0.9418606405943538,0.49702733279676353,-0.5396460382913955,0.008749792514935247,0.6517662628834879
canonical,10.0,-0.9402506224053035,0.49608916264430836,-0.6257187174912084,0.009796446363020675,0.6483804773998993
canonical,10.0,-0.9386406042162534,0.49501266598181864,-0.7114742267597975,0.01083750593514461,0.6448171108109065
canonical,10.0,-0.9370305860272032,0.4937983729710537,-0.796888340857575,0.011872686208519345,0.6410772724149985
canonical,10.0,-0.9354205678381531,0.49244685270969063,-0.8819369192011784,0.012901703988123783,0.6371621233648318
canonical,10.0,-0.9338105496491029,0.49095871308908756,-0.9665959132384951,0.013924277989986283,0.6330728764109573
canonical,10.0,-0.9322005314600527,0.4893346006401797,-1.050841373816669,0.014940128924040275,0.628810795628687
canonical,10.0,-0.9305905132710025,0.4875752003675196,-1.1346494585407594,0.01594897957652671,0.6243771961281175
canonical,10.0,-0.9289804950819524,0.48568123557147885,-1.2179964391206104,0.016950554891916644,0.6197734437473321
canonical,10.0,-0.9273704768929022,0.4836534676586319,-1.3008587087033991,0.017944582054326006,0.6150009547288189
canonical,10.0,-0.925760458703852,0.48149269594034905,-1.3832127891893633,0.01893079056839538,0.6100611953791394
canonical,10.0,-0.9241504405148018,0.4791997574196238,-1.4650353385283834,0.019908912339609675,0.6049556817118857
canonical,10.0,-0.9225404223257516,0.4767755265661738,-1.546303157994655,0.020878681754027545,0.5996859790739927
canonical,10.0,-0.9209304041367015,0.47422091507984176,-1.6269931994373428,0.021839835757398604,0.5942537017554281
canonical,10.0,-0.9193203859476513,0.4715368716423521,-1.707082572504258,0.022792113933635907,0.5886605125823673
canonical,10.0,-0.9177103677586012,0.4687243816574542,-1.7865485518364401,0.02373525858262222,0.5829081224938762
canonical,10.0,-0.9161003495695509,0.4657844669795099,-1.8653685842309584,0.024669014797320987,0.5769982901022058
canonical,10.0,-0.9144903313805007,0.462718185630577,-1.9435202957693802,0.025593130540165633,0.5709328212367665
canonical,10.0,-0.9128803131914506,0.4595266315060434,-2.0209814989095425,0.026507356718702246,0.5647135684718713
canonical,10.0,-0.9112702950024004,0.4562109340688742,-2.0977301995380246,0.02741144726045903,0.5583424306383349
canonical,10.0,-0.9096602768133503,0.45277225803254023,-2.1737446039807686,0.028305159187015653,0.5518213523190394
canonical,10.0,-0.9080502586243,0.44921180303269087,-2.249003125969491,0.029188252687248714,0.545152323328556
canonical,10.0,-0.9064402404352498,0.4455308032876529,-2.3234843935611638,0.030060491189725376,0.5383373781769508
canonical,10.0,-0.9048302222461997,0.44173052724782297,-2.3971672560083066,0.03092164143422231,0.5313785955178721
canonical,10.0,-0.9032202040571495,0.4378122772340443,-2.4700307905773857,0.03177147354234267,0.5242780975810609
canonical,10.0,-0.9016101858680994,0.4337773890650463,-2.5420543093129515,0.03260976108720727,0.5170380495894026
canonical,10.0,-0.9000001676790491,0.429627231674042,-2.6132173657449593,0.033436281162194555,0.5096606591606633
canonical,10.0,-0.898390149489999,0.4253632067145705,-2.683499761536866,0.034250814448705584,0.5021481756940412
canonical,10.0,-0.8967801313009488,0.42098674815568815,-2.7528815530719557,0.03505314528292885,0.4945028897416968
canonical,10.0,-0.8951701131118986,0.41649932186660493,-2.8213430579755068,0.035843061721581436,0.48672713236540116
canonical,10.0,-0.8935600949228485,0.4119024251908759,-2.8888648615702723,0.036620355606602276,0.47882327447847395
canonical,10.0,-0.8919500767337982,0.40719758651024995,-2.9554278232629434,0.03738482262877472,0.4707937261731658
canonical,10.0,-0.8903400585447481,0.40238636479829987,-3.021013082859032,0.03813626239025371,0.46264093603367357
canonical,10.0,-0.8887300403556979,0.39747034916393853,-3.0856020668039132,0.038874478465976296,0.4543673904349482
canonical,10.0,-0.8871200221666478,0.39245115838495026,-3.1491764943475107,0.03959927846393162,0.44597561282749115
canonical,10.0,-0.8855100039775976,0.38733044043166265,-3.211718383630279,0.04031047408426782,0.43746816300833236
canonical,10.0,-0.8838999857885473,0.3821098719808787,-3.27321005768818,0.04100788117721507,0.4288476363783709
canonical,10.0,-0.8822899675994972,0.3767911579202165,-3.3336341503741616,0.04169131979980092,0.42011666318630425
canonical,10.0,-0.880679949410447,0.37137603084297177,-3.392973612194031,0.042360614271339185,0.4112779077593205
canonical,10.0,-0.8790699312213969,0.3658662505336687,-3.4512117160541433,0.04301559322766815,0.40233406772080876
canonical,10.0,-0.8774599130323467,0.36026360344441816,-3.508332062918865,0.043656089674120255,0.39328787319526726
canonical,10.0,-0.8758498948432965,0.3545699021622467,-3.564318587375395,0.044281941037200796,0.3841420860006616
canonical,10.0,-0.8742398766542463,0.34878698486754595,-3.619155563103696,0.044892989214956144,0.37489949882845947
canonical,10.0,-0.8726298584651961,0.3429167147837813,-3.6728276082494853,0.045489080626013194,0.3655629344115562
canonical,10.0,-0.871019840276146,0.33696097961864274,-3.7253196906978316,0.04607006625726823,0.3561352446803709
canonical,10.0,-0.8694098220870958,0.33092169099677765,-3.776617133245405,0.04663580171020859,0.3466193099073252
canonical,10.0,-0.8677998038980456,0.32480078388428363,-3.8267056186691195,0.04718614724584738,0.3370180378399823
canonical,10.0,-0.8661897857089954,0.3186002160051249,-3.8755711946890807,0.0477209678282536,0.32733436282309025
canonical,10.0,-0.8645797675199453,0.3123219672496433,-3.923200278823777,0.04824013316666009,0.31757124490979816
canonical,10.0,-0.8629697493308951,0.30596803907533837,-3.969579663135446,0.048743517756132226,0.3077316689623086
canonical,10.0,-0.8613597311418449,0.2995404539001054,-4.014696518863503,0.049231000916779545,0.29781864374225747
canonical,10.0,-0.8597497129527947,0.2930412544880951,-4.058538400944214,0.049702466831495706,0.28783520099107357
canonical,10.0,-0.8581396947637445,0.2864725033283981,-4.101093252414454,0.05015780458220913,0.277784394500628
canonical,10.0,-0.8565296765746944,0.2798362820067239,-4.142349408697792,0.0505969081846306,0.2676692991744334
canonical,10.0,-0.8549196583856442,0.2731346905702876,-4.182295601770853,0.051019676621481005,0.2574930100797252
canonical,10.0,-0.853309640196594,0.2663698468860729,-4.220920964208241,0.05142601387418671,0.2472586414906763
canonical,10.0,-0.8516996220075438,0.25954388599269357,-4.258215033104084,0.05181582895302681,0.23696932592309494
canonical,10.0,-0.8500896038184936,0.2526589594460366,-4.294167753868461,0.05218903592571984,0.2266282131608798
canonical,10.0,-0.8484795856294435,0.24571723465889128,-4.328769483897004,0.05254555394443692,0.21623846927455181
canonical,10.0,-0.8468695674403933,0.2387208942347795,-4.36201099611188,0.05288530727122814,0.2058032756321908
canonical,10.0,-0.8452595492513432,0.23167213529618627,-4.393883482372557,0.05320822530185083,0.19532582790308523
canonical,10.0,-0.8436495310622929,0.22457316880740757,-4.424378556754666,0.05351424258798793,0.18480933505442584
canonical,10.0,-0.8420395128732427,0.21742621889222272,-4.453488258695432,0.05380329885784585,0.17425701834136564
canonical,10.0,-0.8404294946841926,0.2102335221466127,-4.481205056004092,0.05407533903512095,0.1636721102907847
canonical,10.0,-0.8388194764951424,0.2029973269467413,-4.507521847735803,0.05433031325632522,0.15305785367909405
canonical,10.0,-0.8372094583060923,0.19571989275242332,-4.532431966927569,0.05456817688646141,0.1424175005044236
canonical,10.0,-0.835599440117042,0.1884034894062928,-4.555929183194842,0.05478889053303931,0.1317543109535231
canonical,10.0,-0.8339894219279919,0.1810503964289115,-4.578007705187335,0.05499242005842452,0.1210715523637445
canonical,10.0,-0.8323794037389417,0.1736629023100297,-4.598662182902808,0.05517873659051244,0.11037249818043333
canonical,10.0,-0.8307693855498915,0.1662433037962464,-4.617887709857505,0.055347816531719954,0.09966042691010825
canonical,10.0,-0.8291593673608414,0.15879390517528075,-4.635679825112057,0.05549964156628883,0.08893862106975729
canonical,10.0,-0.8275493491717911,0.15131701755710866,-4.652034515151637,0.05563419866589432,0.07821036613263914
canonical,10.0,-0.825939330982741,0.1438149581521842,-4.666948215619287,0.05575148009355411,0.06747894947092999
canonical,10.0,-0.8243293127936908,0.13629004954699195,-4.680417812901297,0.0558514834058325,0.05674765929559284
canonical,10.0,-0.8227192946046407,0.12874461897716324,-4.692440645563651,0.05593421145333586,0.046019783593830764
canonical,10.0,-0.8211092764155905,0.12118099759840596,-4.703014505638559,0.05599967237949557,0.035298609064505854
canonical,10.0,-0.8194992582265402,0.11360151975548075,-4.71213763976013,0.05604787961763563,0.024587420051883746
canonical,10.0,-0.8178892400374901,0.10600852224946825,-4.719808750148365,0.05607885188632253,0.013889497478081232
canonical,10.0,-0.8162792218484399,0.0984043436035804,-4.726026995440632,0.056092613182995424,0.003208117774604423
canonical,10.0,-0.8146692036593898,0.09079132332775372,-4.7307919913698635,0.05608919277587569,-0.007453448186654504
canonical,10.0,-0.8130591854703396,0.08317180118227345,-4.734103811288782,0.0560686251941552,-0.018091936162579057
canonical,10.0,-0.8114491672812894,0.07554811644067697,-4.735962986539521,0.05603095021646323,-0.028704089607767054
canonical,10.0,-0.8098391490922392,0.06792260715219425,-4.73637050666802,0.055976212857612964,-0.03928666074284928
canonical,10.0,-0.808229130903189,0.06029760940395891,-4.735327819482692,0.055904463353628586,-0.04983641162182789
canonical,10.0,-0.8066191127141389,0.05267545658325555,-4.732836830956861,0.055815757145055094,-0.06035011519802676
canonical,10.0,-0.8050090945250887,0.045058478640051,-4.72889990497457,0.055710154858553254,-0.07082455638827297
canonical,10.0,-0.8033990763360385,0.037449001350058644,-4.723519862919393,0.05558772228678287,-0.08125653313492551
canonical,10.0,-0.8017890581469883,0.0298493455785922,-4.716699983105941,0.05544853036657818,-0.0916428574653577
canonical,10.0,-0.8001790399579382,0.0222618265454629,-4.708444000053829,0.05529265515541981,-0.10198035654850296
canonical,10.0,-0.798569021768888,0.014688753091169508,-4.698756103603923,0.055120177806208204,-0.11226587374808032
canonical,10.0,-0.7969590035798378,0.00713242694464198,-4.687640937876733,0.05493118454034438,-0.12249626967209984
canonical,10.0,-0.7953489853907876,-0.000404858007214454,-4.675103600072884,0.05472576661912417,-0.1326684232182681
canonical,10.0,-0.7937389672017374,-0.00792081644791204,-4.661149639115699,0.05450402031345289,-0.14277923261489198
canonical,10.0,-0.7921289490126873,-0.015413172357467376,-4.645785054135883,0.054266046871888005,-0.1528256164569059
canonical,10.0,-0.7905189308236371,-0.022879659735913806,-4.629016292798513,0.05401195248701812,-0.16280451473661411
canonical,10.0,-0.788908912634587,-0.030318023324002477,-4.610850249472418,0.05374184826018661,-0.1727128898687812
canonical,10.0,-0.7872988944455367,-0.037726019320818045,-4.591294263242306,0.05345585016457014,-0.18254772770965522
canonical,10.0,-0.7856888762564865,-0.04510141609807953,-4.570356115763794,0.053154079006621203,-0.19230603856956713
canonical,10.0,-0.7840788580674364,-0.052441994910851296,-4.548044028961876,0.05283666038588618,-0.20198485821869122
canonical,10.0,-0.7824688398783862,-0.05974555060443064,-4.524366662573093,0.05250372465320952,-0.21158124888560392
canonical,10.0,-0.7808588216893361,-0.06700989231714606,-4.4993331115320165,0.05215540686733664,-0.22109230024823956
canonical,10.0,-0.7792488035002858,-0.07423284417882853,-4.472952903202535,0.05179184674992738,-0.23051513041687635
canonical,10.0,-0.7776387853112356,-0.08141224600469645,-4.44523599445457,0.05141318863899382,-0.23984688690875858
canonical,10.0,-0.7760287671221855,-0.08854595398441324,-4.416192768586897,0.05101958144077566,-0.2490847476139871
canonical,10.0,-0.7744187489331353,-0.09563184136606322,-4.385834032096834,0.05061117858006804,-0.2582259217522912
canonical,10.0,-0.7728087307440852,-0.10266779913480781,-4.354171011297552,0.05018813794901631,-0.26726765082031767
canonical,10.0,-0.7711987125550349,-0.10965173668597296,-4.321215348783906,0.049750621854393565,-0.2762072095290603
canonical,10.0,-0.7695886943659848,-0.11658158249232088,-4.286979099747714,0.04929879696337735,-0.2850419067310533
canonical,10.0,-0.7679786761769346,-0.12345528476527522,-4.251474728143439,0.048832834247841614,-0.2937690863369783
canonical,10.0,-0.7663686579878844,-0.13027081210984817,-4.214715102705363,0.04835290892718204,-0.3023861282213044
canonical,10.0,-0.7647586397988343,-0.13702615417303896,-4.176713492817333,0.047859200409692174,-0.3108904491166094
canonical,10.0,-0.763148621609784,-0.14371932228546397,-4.137483564236273,0.047351892232509026,-0.3192795034962239
canonical,10.0,-0.7615386034207339,-0.15034835009598446,-4.097039374670684,0.04683117200014733,-0.32755078444483865
canonical,10.0,-0.7599285852316837,-0.1569112941990984,-4.055395369215446,0.046297231321642096,-0.3357018245167298
canonical,10.0,-0.7583185670426336,-0.16340623475487126,-4.012566375644241,0.04575026574631932,-0.3437301965812542
canonical,10.0,-0.7567085488535834,-0.16983127610117071,-3.968567599561062,0.04519047469821613,-0.3516335146552693
canonical,10.0,-0.7550985306645331,-0.17618454735798353,-3.9234146194122475,0.04461806140917148,-0.3594094347221381
canonical,10.0,-0.753488512475483,-0.1824642030235893,-3.877123381360617,0.04403323285060927,-0.367055655536985
canonical,10.0,-0.7518784942864328,-0.18866842356237468,-3.8297101940232476,0.04343619966403609,-0.3745699194178751
canonical,10.0,-0.7502684760973827,-0.19479541598406433,-3.7811917230746084,0.04282717609027682,-0.38195001302258513
canonical,10.0,-0.7486584579083325,-0.20084341441415557,-3.7315849857167334,0.042206379897471516,-0.38919376811064593
canonical,10.0,-0.7470484397192823,-0.2068106806553434,-3.6809073450182312,0.041574032307857445,-0.39629906229034045
canonical,10.0,-0.7454384215302321,-0.21269550473972892,-3.629176504123924,0.040930357923360666,-0.4032638197503471
canonical,10.0,-0.7438284033411819,-0.2184962054716033,-3.5764105003370203,0.040275584650022005,-0.4100860119757218
canonical,10.0,-0.7422183851521318,-0.22421113096059725,-3.5226276990758123,0.0396099436212837,-0.4167636584479075
canonical,10.0,-0.7406083669630816,-0.22983865914500712,-3.4678467877068146,0.03893366912016141,-0.42329482732849194
canonical,10.0,-0.7389983487740314,-0.2353771983050885,-3.412086769256496,0.03824699850032933,-0.4296776361264058
canonical,10.0,-0.7373883305849812,-0.24082518756613444,-3.3553669560036083,0.0375501721061439,-0.4359102523482916
canonical,10.0,-0.7357783123959311,-0.24618109739114008,-3.2977069629543734,0.036843433191634585,-0.4419908941317543
canonical,10.0,-0.7341682942068809,-0.2514434300628688,-3.239126701202691,0.03612702783848905,-0.4479178308612221
canonical,10.0,-0.7325582760178307,-0.25661072015513775,-3.1796463711776815,0.03540120487306088,-0.4536893837661553
canonical,10.0,-0.7309482578287805,-0.2616815349931442,-3.11928645578081,0.034666215782428456,-0.45930392650133817
canonical,10.0,-0.7293382396397303,-0.2666544751026514,-3.0580677134150904,0.033922314629534586,-0.46475988570899923
canonical,10.0,-0.7277282214506802,-0.271528174647872,-2.9960111709086323,0.03316975796743502,-0.47005574156251995
canonical,10.0,-0.72611820326163,-0.27630130185787716,-2.933138116335062,0.03240880475268623,-0.4751900282914867
canonical,10.0,-0.7245081850725799,-0.28097255944132554,-2.8694700917339144,0.03163971625790944,-0.4801613346878093
canonical,10.0,-0.7228981668835296,-0.2855406849894802,-2.8050288857318373,0.030862755983540904,-0.48496830459281265
canonical,10.0,-0.7212881486944794,-0.29000445136717673,-2.739836526069649,0.030078189568828417,-0.48960963736489194
canonical,10.0,-0.7196781305054293,-0.29436266709173453,-2.6739152720360115,0.029286284702082548,-0.4940840883276662
canonical,10.0,-0.7180681123163791,-0.2986141766996011,-2.6072876068112474,0.02848731103022416,-0.4983904691983626
canonical,10.0,-0.716458094127329,-0.3027578611005981,-2.5399762297239157,0.027681540067658474,-0.5025276484962428
canonical,10.0,-0.7148480759382787,-0.3067926379196356,-2.4720040484228725,0.026869245104507094,-0.506494551930885
canonical,10.0,-0.7132380577492285,-0.3107174618257526,-2.4033941709677715,0.02605070111423214,-0.5102901627701326
canonical,10.0,-0.7116280395601784,-0.31453132484836505,-2.3341698978407086,0.02522618466068316,-0.5139135221875429
canonical,10.0,-0.7100180213711282,-0.3182332566805845,-2.264354713882157,0.024395973804602858,-0.5173637295891551
canonical,10.0,-0.7084080031820781,-0.32182232496949986,-2.193972280153918,0.023560348009622097,-0.5206399429194334
canonical,10.0,-0.7067979849930278,-0.3252976355932992,-2.123046425732226,0.022719588047779796,-0.5237413789462226
canonical,10.0,-0.7051879668039777,-0.32865833292512225,-2.0516011394340428,0.02187397590460155,-0.5266673135245766
canonical,10.0,-0.7035779486149275,-0.3319036000835452,-1.9796605614794434,0.021023794683769248,-0.5294170818393268
canonical,10.0,-0.7019679304258774,-0.3350326591695886,-1.9072489750934039,0.02016932851141856,-0.5319900786262606
canonical,10.0,-0.7003579122368272,-0.3380447714901582,-1.834390798049981,0.01931086244009706,-0.5343857583717934
canonical,10.0,-0.6987478940477769,-0.34093923776782814,-1.7611105741620856,0.0184486823524184,-0.5366036354910223
canonical,10.0,-0.6971378758587268,-0.34371539833687953,-1.6874329647200697,0.017583074864447386,-0.5386432844840652
canonical,10.0,-0.6955278576696766,-0.3463726333255179,-1.6133827398822733,0.01671432722885063,-0.5405043400705855
canonical,10.0,-0.6939178394806265,-0.3489103628241912,-1.5389847700208539,0.015842727237848336,-0.5421864973024255
canonical,10.0,-0.6923078212915763,-0.35132804703994114,-1.4642640170261445,0.01496856312600262,-0.5436895116542683
canonical,10.0,-0.690697803102526,-0.35362518643672336,-1.3892455255728222,0.01409212347287732,-0.5450131990922646
canonical,10.0,-0.6890877849134759,-0.3558013218616368,-1.313954414351244,0.01321369710560537,-0.5461574361205672
canonical,10.0,-0.6874777667244257,-0.3578560346570114,-1.2384158672672236,0.012333573001398482,-0.5471221598057237
canonical,10.0,-0.6858677485353756,-0.3597889467583007,-1.16265512461375,0.011452040190036464,-0.5479073677788865
canonical,10.0,-0.6842577303463254,-0.36159972077774494,-1.0866974742178348,0.010569387656369566,-0.5485131182158157
canonical,10.0,-0.6826477121572752,-0.3632880600737585,-1.0105682425660927,0.009685904242871964,-0.5489395297946457
canonical,10.0,-0.681037693968225,-0.36485370880601675,-0.9342927859123447,0.008801878552280854,-0.5491867816314089
canonical,10.0,-0.6794276757791748,-0.3662964519762134,-0.8578964813706986,0.007917598850357043,-0.5492551131933134
canonical,10.0,-0.6778176575901247,-0.3676161154544688,-0.7814047179975284,0.007033352968802721,-0.549144824189777
canonical,10.0,-0.6762076394010745,-0.3688125659913719,-0.7048428878659473,0.006149428208373721,-0.548856274441237
canonical,10.0,-0.6745976212120243,-0.3698857112156495,-0.6282363771360543,0.005266111242219882,-0.5483898837257597
canonical,10.0,-0.6729876030229741,-0.37083549961745643,-0.5516105571245702,0.004383688019490862,-0.5477461316034823
canonical,10.0,-0.671377584833924,-0.3716619205172913,-0.4749907753771915,0.003502443669241214,-0.5469255572189295
canonical,10.0,-0.6697675666448738,-0.3723650040205406,-0.3984023467474195,0.0026226624046734328,-0.5459287590812624
canonical,10.0,-0.6681575484558236,-0.3729448209576691,-0.321870544485049,0.0017446274277508598,-0.5447563948225157
canonical,10.0,-0.6665475302667734,-0.37340148281007196,-0.24542059133801308,0.0008686208342181589,-0.5434091809338965
canonical,10.0,-0.6649375120777232,-0.37373514162161314,-0.16907765067105898,-5.076480935713851e-06,-0.5418878924802276
canonical,10.0,-0.6633274938886731,-0.37394598989588207,-0.09286681760465634,-0.000876184917537942,-0.5401933627926202
canonical,10.0,-0.6617174756996229,-0.37403426047920096,-0.016813110177738247,-0.0017444262637795849,-0.5383264831394785
canonical,10.0,-0.6601074575105728,-0.3740002264294265,0.059058539462292815,-0.0026095237892164716,-0.5362882023759428
canonical,10.0,-0.6584974393215225,-0.37384420087059084,0.13472329383876547,-0.003471202337188178,-0.5340795265718887
canonical,10.0,-0.6568874211324723,-0.3735665368334359,0.21015641889067668,-0.004329188416620758,-0.5317015186186115
canonical,10.0,-0.6552774029434222,-0.373167627081897,0.28533329267997976,-0.005183210293180044,-0.5291552978143234
canonical,10.0,-0.653667384754372,-0.37264790392560154,0.3602294140575783,-0.0060329980797394055,-0.5264420394286213
canonical,10.0,-0.6520573665653219,-0.37200783901844914,0.43482041128477983,-0.0068782838261306,-0.5235629742460642
canonical,10.0,-0.6504473483762716,-0.3712479431433511,0.5090820506065846,-0.007718801608142059,-0.5205193880890383
canonical,10.0,-0.6488373301872215,-0.3703687659832066,0.5829902447735165,-0.008554287615732915,-0.5173126213200672
canonical,10.0,-0.6472273119981713,-0.36937089587820227,0.6565210615085989,-0.00938448024042991,-0.5139440683237586
canonical,10.0,-0.6456172938091211,-0.3682549595695268,0.7296507319159204,-0.010209120161872717,-0.510415176968573
canonical,10.0,-0.644007275620071,-0.367021621929597,0.8023556588276,-0.011027950433477325,-0.5067274480486131
canonical,10.0,-0.6423972574310208,-0.36567158567889585,0.8746124250857259,-0.011840716567184738,-0.5028824347056408
canonical,10.0,-0.6407872392419707,-0.3642055910895323,0.9463978017559622,-0.0126471666172634,-0.4988817418315379
canonical,10.0,-0.6391772210529205,-0.36262441567563336,1.0176887562694554,-0.013447051263133511,-0.4947270254514369
canonical,10.0,-0.6375672028638701,-0.36092887387068784,1.0884624604898745,-0.014240123891183391,-0.49041999208775056
canonical,10.0,-0.63595718467482,-0.359119816691965,1.158696298702205,-0.015026140675545998,-0.48596239810534836
canonical,10.0,-0.6343471664857698,-0.3571981313921353,1.228367875520209,-0.015804860657806848,-0.4813560490381208
canonical,10.0,-0.6327371482967197,-0.35516474109822777,1.2974550237092581,-0.016576045825612618,-0.47660279889719587
canonical,10.0,-0.6311271301076695,-0.3530206044380633,1.3659358119214016,-0.017339461190151135,-0.4717045494610737
canonical,10.0,-0.6295171119186194,-0.3507667151543067,1.4337885523395812,-0.018094874862474488,-0.46666324954794863
canonical,10.0,-0.6279070937295692,-0.3484041017062868,1.5009918082278406,-0.01884205812863607,-0.4614808942705068
canonical,10.0,-0.626297075540519,-0.34593382685973795,1.5675244013845286,-0.019580785523614162,-0.4561595242734839
canonical,10.0,-0.6246870573514689,-0.3433569872646225,1.6333654194954381,-0.02031083490399418,-0.45070122495428366
canonical,10.0,-0.6230770391624187,-0.3406747130211967,1.6984942233839087,-0.02103198751938262,-0.44510812566696256
canonical,10.0,-0.6214670209733684,-0.3378881672344874,1.7628904541550046,-0.021744028082526668,-0.43938239890988634
canonical,10.0,-0.6198570027843182,-0.33499854555735853,1.8265340402307095,-0.022446744838111828,-0.4335262594973962
canonical,10.0,-0.6182469845952681,-0.3320070757223327,1.8894052042735627,-0.023139929630215016,-0.4275419637157825
canonical,10.0,-0.6166369664062179,-0.3289150170623645,1.9514844699956164,-0.02382337796838475,-0.42143180846393125
canonical,10.0,-0.6150269482171677,-0.3257236600207418,2.0127526688501653,-0.024496889092326432,-0.4151981303789639
canonical,10.0,-0.6134169300281176,-0.32243432565030977,2.0731909466034657,-0.025160266035168088,-0.40884330494722393
canonical,10.0,-0.6118069118390674,-0.3190483651022136,2.132780769783736,-0.025813315685282806,-0.4023697456009676
canonical,10.0,-0.6101968936500173,-0.3155671591043585,2.1915039320048937,-0.026455848846645896,-0.3957799028011166
canonical,10.0,-0.6085868754609671,-0.3119921174297895,2.249342560162418,-0.027087680297704295,-0.38907626310643767
canonical,10.0,-0.606976857271917,-0.3083246783552031,2.306279120498815,-0.0277086288487364,-0.38226134822953006
canonical,10.0,-0.6053668390828666,-0.30456630810979773,2.3622964245362654,-0.028318517397681868,-0.3753377140799928
canonical,10.0,-0.6037568208938164,-0.30071850031468284,2.4173776348740184,-0.02891717298442073,-0.3683079497951603
canonical,10.0,-0.6021468027047663,-0.2967827754130621,2.4715062708482107,-0.029504426843482454,-0.3611746767587941
canonical,10.0,-0.6005367845157161,-0.292760680091419,2.5246662140517766,-0.03008011445516534,-0.353940547608134
canonical,10.0,-0.598926766326666,-0.2886537866919287,2.5768417137122532,-0.030644075595048254,-0.3466082452297029
canonical,10.0,-0.5973167481376158,-0.2844636926163265,2.6280173919253116,-0.03119615438187693,-0.3391804817442752
canonical,10.0,-0.5957067299485657,-0.28019201972146823,2.6781782487418657,-0.03173619932380751,-0.3316599974814203
canonical,10.0,-0.5940967117595155,-0.2758404137068205,2.7273096671067507,-0.032264063362990904,-0.32404955994403967
canonical,10.0,-0.5924866935704654,-0.27141054349411886,2.775397417646949,-0.032779603918482406,-0.3163519627633139
canonical,10.0,-0.5908766753814152,-0.2669041005994409,2.822427663307469,-0.033282682927461164,-0.30857002464449146
canonical,10.0,-0.5892666571923648,-0.26232279849793677,2.868386963833007,-0.03377316688474551,-0.30070658830394015
canonical,10.0,-0.5876566390033147,-0.2576683719814741,2.9132622800935675,-0.03425092688058974,-0.2927645193979101
canonical,10.0,-0.5860466208142645,-0.25294257650944024,2.957040978252397,-0.034715838636750304,-0.28474670544342573
canonical,10.0,-0.5844366026252144,-0.24814718755296417,2.999710833774502,-0.03516778254080838,-0.27665605473176275
canonical,10.0,-0.5828265844361642,-0.24328399993281513,3.041260035274171,-0.03560664367873734,-0.26849549523495275
canonical,10.0,-0.581216566247114,-0.23835482715123676,3.0816771882000005,-0.03603231186570437,-0.2602679735057594
canonical,10.0,-0.5796065480580639,-0.23336150071797931,3.1209513183559814,-0.03644468167509625,-0.2519764535715783
canonical,10.0,-0.5779965298690137,-0.22830586947079526,3.1590718752572453,-0.03684365246575963,-0.24362391582271273
canonical,10.0,-0.5763865116799636,-0.22318979889066784,3.1960287353191674,-0.03722912840744711,-0.2352133558954874
canonical,10.0,-0.5747764934909134,-0.21801517041204002,3.2318122048785907,-0.03760101850446128,-0.2267477835506544
canonical,10.0,-0.573166475301863,-0.21278388072831034,3.2664130230460526,-0.03795923661748974,-0.21823022154754457
canonical,10.0,-0.5715564571128129,-0.20749784109288538,3.2998223643877997,-0.03830370148362372,-0.20966370451445476
canonical,10.0,-0.5699464389237627,-0.20215897661603488,3.3320318414367787,-0.03863433673455623,-0.20105127781568893
canonical,10.0,-0.5683364207347126,-0.19676922555785606,3.3630335070314605,-0.038951070912952974,-0.19239599641576732
canonical,10.0,-0.5667264025456624,-0.1913305386176072,3.392819856481751,-0.039253837486992925,-0.18370092374124378
canonical,10.0,-0.5651163843566123,-0.18584487821969128,3.4213838295611754,-0.039542574863074866,-0.1749691305406008
