model,kappa,N,z,omega2,omega2_N,D0,D0_N,energy0,energy_residual0,D1,D1_N,energy1,energy_residual1
canonical,0.0,-0.8677998038980456,1.3816649546879483,0.0005238561159066044,-0.0020589313270406927,0.9999529583264603,-7.788518929284224e-05,0.0002619184104143392,8.412208492997801e-15,0.452687762909952,0.29000960252754254,0.20795632005656173,3.3122162992165194e-15
canonical,0.0,-0.8661897857089954,1.3778335159613386,0.0005205533743046485,-0.002043826567474409,0.9999528329650166,-7.784149331702167e-05,0.0002602670507119954,7.598123800127047e-15,0.45315404227333866,0.28921317413974945,0.20595728893752457,3.4699408848934963e-15
canonical,0.0,-0.8645797675199453,1.374008240957585,0.0005172748569914189,-0.002028839230503528,0.9999527076742112,-7.779744109227681e-05,0.00025862780318557387,8.276527710852676e-15,0.4536190408089561,0.2884185294245346,0.20397747529651516,3.3122162992165194e-15
canonical,0.0,-0.8629697493308951,1.3701891197609652,0.0005140203756486976,-0.002013968405006591,0.9999525824546162,-7.7753034776175e-05,0.00025700057367556046,8.005166146562423e-15,0.4540827613852606,0.28762566429845554,0.20201669438517134,3.3122162992165194e-15
canonical,0.0,-0.8613597311418449,1.3663761424717098,0.0005107897434200809,-0.001999213186282204,0.9999524573067996,-7.770827651664202e-05,0.0002553852687533511,9.633335532303933e-15,0.45454520686414446,0.28683457469078955,0.20007476323122791,3.3122162992165194e-15
canonical,0.0,-0.8597497129527947,1.3625692992059744,0.0005075827749005022,-0.00198457267601787,0.9999523322313265,-7.766316845199228e-05,0.0002537817957160135,8.005166146562423e-15,0.4550063801009562,0.286045256543513,0.198151500621441,3.4699408848934963e-15
canonical,0.0,-0.8581396947637445,1.3587685800958162,0.0005043992861262081,-0.0019700459822602654,0.9999522072287584,-7.76177127109591e-05,0.00025219006258127475,8.954931621578305e-15,0.4554662839445209,0.28525770581128057,0.19624672708467833,3.4699408848934963e-15
canonical,0.0,-0.8565296765746944,1.3549739752891663,0.000501239094564295,-0.0019556322193834534,0.9999520822996534,-7.757191141272519e-05,0.00025060997808229,9.09061240372343e-15,0.45592492123716094,0.2844719184614045,0.19436026487517097,3.4699408848934963e-15
canonical,0.0,-0.8549196583856442,1.351185474949805,0.0004981020191027005,-0.0019413305080585416,0.999951957444566,-7.752576666695362e-05,0.000249041451662638,8.412208492997801e-15,0.45638229481471615,0.28368789047383375,0.1924919379559258,3.4699408848934963e-15
canonical,0.0,-0.853309640196594,1.3474030692573362,0.0004949878800400703,-0.001927139975222531,0.9999518326640476,-7.74792805738187e-05,0.00024748439347125413,8.412208492997801e-15,0.45683840750656407,0.28290561784113333,0.19064157198229928,3.4699408848934963e-15
canonical,0.0,-0.8516996220075438,1.343626748407163,0.0004918964990756518,-0.0019130597540469511,0.9999517079586462,-7.74324552240371e-05,0.00024593871435737785,9.09061240372343e-15,0.45729326213564053,0.2821250965684634,0.18880899428572653,3.4699408848934963e-15
canonical,0.0,-0.8500896038184936,1.3398565026104607,0.000488827699299293,-0.0018990889839065961,0.999951583328906,-7.738529269889942e-05,0.0002444043258655515,9.226293185868556e-15,0.4577468615184594,0.2813463226735588,0.18699403385760976,3.4699408848934963e-15
canonical,0.0,-0.8484795856294435,1.3360923220941525,0.000485781305181494,-0.0018852268103481593,0.9999514587753684,-7.733779507030158e-05,0.00024288114023064645,7.869485364417298e-15,0.45819920846513346,0.28056929218670773,0.18519652133335837,3.6276654705704735e-15
canonical,0.0,-0.8468695674403933,1.332334197100883,0.0004827571425635641,-0.0018714723850589753,0.9999513342985712,-7.72899644007766e-05,0.00024136907037294137,1.0040377878739311e-14,0.4586503057793941,0.2797940011507314,0.1834162889765853,3.4699408848934963e-15
canonical,0.0,-0.8452595492513432,1.3285821178889945,0.00047975503864755597,-0.0018578248658346103,0.999951209899049,-7.724180274352656e-05,0.00023986802989308943,9.76901631444906e-15,0.45910015625861167,0.2790204456209629,0.18165317066345368,3.4699408848934963e-15
canonical,0.0,-0.8436495310622929,1.3248360747325003,0.00047677482198669167,-0.0018442834165480662,0.999951085577333,-7.71933121424546e-05,0.00023837793306733112,9.09061240372343e-15,0.4595487626938157,0.27824862166522657,0.17990700186717443,3.4699408848934963e-15
canonical,0.0,-0.8420395128732427,1.3210960579210609,0.00047381632247548333,-0.0018308472071175278,0.9999509613339512,-7.714449463219754e-05,0.00023689869484255465,9.09061240372343e-15,0.4599961278697148,0.2774785253638171,0.17817761964265344,3.4699408848934963e-15
canonical,0.0,-0.8404294946841926,1.3173620577599574,0.00047087937134001717,-0.001817515413474456,0.9999508371694283,-7.709535223815774e-05,0.00023543023083143796,8.140846928707549e-15,0.46044225456471666,0.2767101528094787,0.17646486261128486,3.4699408848934963e-15
canonical,0.0,-0.8388194764951424,1.313634064570067,0.0004679638011283681,-0.001804287217531944,0.9999507130842857,-7.704588697653636e-05,0.00023397245730765587,8.005166146562423e-15,0.46088714555094856,0.2759435001073839,0.1747685709458924,3.4699408848934963e-15
canonical,0.0,-0.8372094583060923,1.3099120686878385,0.00046506944570093496,-0.0017911618071524676,0.9999505890790417,-7.699610085436564e-05,0.00023252529120104792,9.226293185868556e-15,0.46133080359427675,0.27517856337511304,0.1730885863558139,3.3122162992165194e-15
canonical,0.0,-0.835599440117042,1.3061960604652656,0.0004621961402208545,-0.001778138376115702,0.999950465154211,-7.6945995869542e-05,0.00023108865009282496,8.683570057288052e-15,0.4617732314543269,0.2744153387426332,0.17142475207213004,3.3122162992165194e-15
canonical,0.0,-0.8339894219279919,1.3024860302698644,0.00045934372114462716,-0.001765216124086906,0.9999503413103058,-7.68955740108592e-05,0.0002296624522108824,8.819250839433178e-15,0.46221443188450356,0.27365382235227725,0.16977691283303567,3.3122162992165194e-15
canonical,0.0,-0.8323794037389417,1.2987819684846462,0.0004565120262125557,-0.001752394256584328,0.9999502175478344,-7.684483725804124e-05,0.00022824661642501922,9.09061240372343e-15,0.4626544076320105,0.27289401035872296,0.1681449148693501,3.4699408848934963e-15
canonical,0.0,-0.8307693855498915,1.2950838655080932,0.0004537008944393717,-0.0017396719849471012,0.9999500938673023,-7.679378758177633e-05,0.00022684106224225126,8.954931621578305e-15,0.4630931614378703,0.27213589892897166,0.16652860589016746,3.3122162992165194e-15
canonical,0.0,-0.8291593673608414,1.2913917117541338,0.00045091016610493726,-0.0017270485263031832,0.9999499702692117,-7.674242694374973e-05,0.00022544570980216215,9.76901631444906e-15,0.46353069603694436,0.27137948424232783,0.16492783506864642,3.3122162992165194e-15
canonical,0.0,-0.8275493491717911,1.287705497652118,0.0004481396827448476,-0.0017145231035366958,0.9999498467540616,-7.669075729667775e-05,0.00022406047987220433,8.683570057288052e-15,0.46396701415795244,0.2706247624903774,0.16334245302793382,3.3122162992165194e-15
canonical,0.0,-0.825939330982741,1.2840252136467927,0.00044538928714134117,-0.0017020949452562096,0.9999497233223481,-7.663878058434147e-05,0.00022268529384315448,8.683570057288052e-15,0.4644021185234925,0.2698717298769674,0.16177231182722648,3.4699408848934963e-15
canonical,0.0,-0.8243293127936908,1.2803508501982759,0.00044265882331398135,-0.001689763285761936,0.999949599974564,-7.658649874162045e-05,0.00022132007372445395,9.09061240372343e-15,0.4648360118500608,0.26912038261818416,0.16021726494796423,3.3122162992165194e-15
canonical,0.0,-0.8227192946046407,1.2766823977820327,0.0004399481365105463,-0.0016775273650135006,0.9999494767111988,-7.653391369452719e-05,0.00021996474213965383,9.226293185868556e-15,0.4652686968480709,0.26837071694233267,0.15867716728015807,3.3122162992165194e-15
canonical,0.0,-0.8211092764155905,1.273019846888851,0.0004372570731979697,-0.0016653864285977055,0.9999493535327394,-7.64810273602408e-05,0.00021861922232188532,8.412208492997801e-15,0.46570017622187376,0.26762272908991525,0.15715187510884815,3.3122162992165194e-15
canonical,0.0,-0.8194992582265402,1.2693631880248153,0.00043458548105333446,-0.00165333972769627,0.9999492304396691,-7.642784164714149e-05,0.00021728343810935655,9.09061240372343e-15,0.46613045266977765,0.2668764153136102,0.1556412461006929,3.3122162992165194e-15
canonical,0.0,-0.8178892400374901,1.2657124117112848,0.0004319332089547946,-0.0016413865190531207,0.9999491074324686,-7.637435845484488e-05,0.00021595731394081347,9.361973968013682e-15,0.4665595288840669,0.26613177187825127,0.1541451392906866,3.4699408848934963e-15
canonical,0.0,-0.8162792218484399,1.2620675084848663,0.00042930010697272633,-0.0016295260649423428,0.9999489845116151,-7.632057967423646e-05,0.00021464077485111528,8.819250839433178e-15,0.4669874075510221,0.26538879506080537,0.15266341506900452,3.4699408848934963e-15
canonical,0.0,-0.8146692036593898,1.2584284688973901,0.0004266860263608538,-0.0016177576331358485,0.9999488616775832,-7.626650718750626e-05,0.0002133337464667975,9.226293185868556e-15,0.4674140913509395,0.2646474811503522,0.15119593516797522,3.4699408848934963e-15
canonical,0.0,-0.8130591854703396,1.2547952835158869,0.0004240908195473579,-0.0016060804968707893,0.9999487389308441,-7.621214286818348e-05,0.00021203615500162612,9.361973968013682e-15,0.46783958295815037,0.2639078264480624,0.14974256264917696,3.4699408848934963e-15
canonical,0.0,-0.8114491672812894,1.2511679429225615,0.0004215143401261582,-0.0015944939348174507,0.9999486162718663,-7.615748858117122e-05,0.00021074792725223865,9.09061240372343e-15,0.4682638850410406,0.2631698272671764,0.14830316189065956,3.4699408848934963e-15
canonical,0.0,-0.8098391490922392,1.2475464377147707,0.00041895644284819963,-0.0015829972310469817,0.999948493701115,-7.610254618278141e-05,0.00020946899059378745,1.0176058660884436e-14,0.46868700026206994,0.26243347993298327,0.14687759857428825,3.6276654705704735e-15
canonical,0.0,-0.808229130903189,1.2439307585049961,0.0004164169836126968,-0.0015715896749987886,0.9999483712190528,-7.604731752076973e-05,0.00020819927297556186,8.819250839433178e-15,0.46910893127779146,0.2616987807827987,0.14546573967320875,3.6276654705704735e-15
canonical,0.0,-0.8066191127141389,1.2403208959208223,0.00041389581945866754,-0.0015602705614488593,0.9999482488261389,-7.599180443437096e-05,0.0002069387029167549,9.497654750158807e-15,0.469529680738871,0.26096572616594393,0.14406745343943386,3.4699408848934963e-15
canonical,0.0,-0.8050090945250887,1.2367168406049105,0.0004113928085561901,-0.001549039190476875,0.9999481265228297,-7.593600875433351e-05,0.00020568720950209194,8.412208492997801e-15,0.46994925129010634,0.2602343124437244,0.1426826093915491,3.4699408848934963e-15
canonical,0.0,-0.8033990763360385,1.233118583214976,0.00040890781019806464,-0.0015378948674346787,0.999948004309579,-7.587993230295521e-05,0.0002044447223776613,8.819250839433178e-15,0.4703676455704466,0.2595045359894077,0.14131107830253586,3.4699408848934963e-15
canonical,0.0,-0.8017890581469883,1.2295261144237635,0.00040644068479119976,-0.0015268369029135696,0.9999478821868372,-7.582357689411831e-05,0.00020321117174660767,9.361973968013682e-15,0.4707848662130112,0.2587763931882026,0.139952732187713,3.4699408848934963e-15
canonical,0.0,-0.8001790399579382,1.2259394249190219,0.0004039912938482858,-0.0015158646127124999,0.9999477601550518,-7.576694433332495e-05,0.00020198648836496845,9.497654750158807e-15,0.47120091584510954,0.25804988043723676,0.13860744429279248,3.4699408848934963e-15
canonical,0.0,-0.798569021768888,1.222358505403481,0.00040155949997942647,-0.0015049773178059907,0.9999476382146679,-7.57100364177327e-05,0.00020077060353748994,9.497654750158807e-15,0.4716157970882597,0.2573249941455356,0.13727508908205163,3.4699408848934963e-15
canonical,0.0,-0.7969590035798378,1.218783346594828,0.0003991451668838235,-0.0014941743443120789,0.9999475163661273,-7.565285493618982e-05,0.00019956344911346933,9.497654750158807e-15,0.4720295125582079,0.25660173073400017,0.13595554222661804,3.4699408848934963e-15
canonical,0.0,-0.7953489853907876,1.2152139392256818,0.0003967481593415138,-0.001483455023460341,0.9999473946098689,-7.559540166927108e-05,0.00019836495748262335,9.226293185868556e-15,0.47244206486494755,0.25588008663538564,0.13464868059286725,3.4699408848934963e-15
canonical,0.0,-0.7937389672017374,1.211650274043571,0.0003943683432051816,-0.001472818691560036,0.9999472729463289,-7.553767838931326e-05,0.00019717506157099432,8.954931621578305e-15,0.4728534566127381,0.25516005829427946,0.13335438223093274,3.4699408848934963e-15
canonical,0.0,-0.7921289490126873,1.2080923418109086,0.000392005585392,-0.00146226468996825,0.9999471513759406,-7.547968686045092e-05,0.00019599369483687108,9.09061240372343e-15,0.47326369040012434,0.25444164216707926,0.13207252636332503,3.3122162992165194e-15
canonical,0.0,-0.7905189308236371,1.2045401333049675,0.00038965975387552406,-0.0014517923650580885,0.9999470298991344,-7.542142883865212e-05,0.0001948207912667351,9.904697096594185e-15,0.47367276881995524,0.25372483472197116,0.13080299337366114,3.3122162992165194e-15
canonical,0.0,-0.788908912634587,1.2009936393178584,0.00038733071767761603,-0.001441401068186861,0.999946908516338,-7.536290607175421e-05,0.00019365628537122356,9.226293185868556e-15,0.47408069445940304,0.2530096324389078,0.12954566479550259,3.4699408848934963e-15
canonical,0.0,-0.7872988944455367,1.1974528506565039,0.0003850183468605299,-0.0014310901556647453,0.9999467872279764,-7.530412029949975e-05,0.00019250011218117135,9.904697096594185e-15,0.47448746989998203,0.25229603180958604,0.12830042330129957,3.4699408848934963e-15
canonical,0.0,-0.7856888762564865,1.1939177581426172,0.00038272251251885125,-0.0014208589887227832,0.9999466660344715,-7.524507325357236e-05,0.000191352207243581,9.904697096594185e-15,0.47489309771756744,0.25158402933742524,0.12706715269144292,3.3122162992165194e-15
canonical,0.0,-0.7840788580674364,1.1903883526126755,0.0003804430867716862,-0.001410706933481701,0.9999465449362426,-7.518576665763268e-05,0.00019021250661771703,9.904697096594185e-15,0.4752975804824145,0.250873621537545,0.12584573788341996,3.3122162992165194e-15
canonical,0.0,-0.7824688398783862,1.186864624917898,0.00037817994275476984,-0.0014006333609202985,0.9999464239337061,-7.512620222735423e-05,0.00018908094687116042,9.497654750158807e-15,0.475700920759177,0.25016480493674265,0.12463606490107525,3.3122162992165194e-15
canonical,0.0,-0.7808588216893361,1.1833465659242222,0.0003759329546126928,-0.0013906376468441899,0.9999463030272759,-7.506638167045983e-05,0.00018795746507592167,8.954931621578305e-15,0.4761031211069264,0.2494575760734715,0.12343802086397486,3.3122162992165194e-15
canonical,0.0,-0.7792488035002858,1.1798341665122785,0.0003737019974911548,-0.0013807191718545088,0.999946182217363,-7.500630668675721e-05,0.00018684199880456763,9.76901631444906e-15,0.4765041840791701,0.24875193149781816,0.1222514939768721,3.3122162992165194e-15
canonical,0.0,-0.7776387853112356,1.1763274175773697,0.00037148694752920904,-0.0013708773213165087,0.9999460615043754,-7.494597896817541e-05,0.00018573448612634356,8.819250839433178e-15,0.4769041122238706,0.24804786777148047,0.12107637351927548,3.3122162992165194e-15
canonical,0.0,-0.7760287671221855,1.172826310029444,0.0003692876818517451,-0.0013611114853289176,0.999945940888719,-7.488540019880061e-05,0.00018463486560341496,9.361973968013682e-15,0.477302908083464,0.2473453814677448,0.11991254983511597,3.3122162992165194e-15
canonical,0.0,-0.7744187489331353,1.1693308347930738,0.0003671040785617498,-0.0013514210586924001,0.9999458203707964,-7.482457205491258e-05,0.0001835430762869974,9.497654750158807e-15,0.4777005741948785,0.24664446917146363,0.11875991432251415,3.3122162992165194e-15
canonical,0.0,-0.7728087307440852,1.1658409828074305,0.00036493601673285073,-0.0013418054408789455,0.9999456999510079,-7.476349620502072e-05,0.0001824590577136287,9.226293185868556e-15,0.4780971130895534,0.24594512747903313,0.11761835942364594,3.3122162992165194e-15
canonical,0.0,-0.7711987125550349,1.1623567450262628,0.0003627833764018036,-0.0013322640360009718,0.999945579629751,-7.470217430990022e-05,0.00018138274990141246,8.954931621578305e-15,0.4784925272934572,0.24524735299837033,0.11648777861470512,3.3122162992165194e-15
canonical,0.0,-0.7695886943659848,1.158878112417872,0.00036064603856103165,-0.0013227962527805317,0.9999454594074202,-7.464060802262837e-05,0.00018031409334628775,8.819250839433178e-15,0.47888681932710636,0.2445511423488907,0.11536806639596302,3.3122162992165194e-15
canonical,0.0,-0.7679786761769346,1.155405075965089,0.0003585238851512557,-0.0013134015045187604,0.9999453392844081,-7.457879898862068e-05,0.00017925302901834403,9.633335532303933e-15,0.47927999170558383,0.2438564921614851,0.11425911828192321,3.3122162992165194e-15
canonical,0.0,-0.7663686579878844,1.1519376266652501,0.0003564167990540723,-0.0013040792090650598,0.9999452192611039,-7.451674884566735e-05,0.00017819949835811045,9.226293185868556e-15,0.47967204693855753,0.24316339907849724,0.11316083079157108,3.4699408848934963e-15
canonical,0.0,-0.7647586397988343,1.1484757555301752,0.0003543246640847659,-0.0012948287887870496,0.9999450993378945,-7.445445922396913e-05,0.00017715344327296165,8.954931621578305e-15,0.4800629875302985,0.2424718597537005,0.1120731014387173,3.4699408848934963e-15
canonical,0.0,-0.763148621609784,1.1450194535861433,0.0003522473649849856,-0.0012856496705399556,0.9999449795151644,-7.439193174617398e-05,0.00017611480613345632,8.954931621578305e-15,0.4804528159796998,0.24178187085227523,0.11099582872243369,3.4699408848934963e-15
canonical,0.0,-0.7615386034207339,1.1415687118738702,0.0003501847874155556,-0.0012765412856364095,0.9999448597932948,-7.432916802741308e-05,0.0001750835297697422,8.819250839433178e-15,0.4808415347802942,0.2410934290507857,0.10992891211758196,3.3122162992165194e-15
canonical,0.0,-0.7599285852316837,1.1381235214484842,0.00034813681794933226,-0.0012675030698163455,0.9999447401726652,-7.426616967533734e-05,0.00017405955746798506,8.683570057288052e-15,0.4812291464202729,0.2404065310371568,0.10887225206543186,3.4699408848934963e-15
canonical,0.0,-0.7583185670426336,1.134683873379503,0.00034610334406411206,-0.0012585344632170107,0.9999446206536519,-7.420293829015338e-05,0.00017304283296682197,9.76901631444906e-15,0.481615653382504,0.2397211735106511,0.10782574996437143,3.4699408848934963e-15
canonical,0.0,-0.7567085488535834,1.1312497587508117,0.0003440842541355089,-0.0012496349103428084,0.9999445012366287,-7.413947546466012e-05,0.00017203330045380047,8.819250839433178e-15,0.48200105814455,0.23903735318184538,0.10678930816070505,3.4699408848934963e-15
canonical,0.0,-0.7550985306645331,1.1278211686606388,0.00034207943743007666,-0.0012408038600359586,0.9999443819219672,-7.407578278428479e-05,0.00017103090456193983,9.361973968013682e-15,0.48238536317868697,0.2383550667726075,0.10576282993954085,3.4699408848934963e-15
canonical,0.0,-0.753488512475483,1.124398094221533,0.0003400887840982068,-0.0012320407654462823,0.999944262710036,-7.401186182711936e-05,0.00017003559036617933,9.09061240372343e-15,0.48276857095192177,0.237674311016073,0.1047462195157654,3.4699408848934963e-15
canonical,0.0,-0.7518784942864328,1.1209805265603412,0.000338112185167308,-0.001223345084001954,0.9999441436012013,-7.39477141639567e-05,0.00016904730337996877,8.547889275142927e-15,0.4831506839260108,0.2369950826566215,0.10373938202510508,3.3122162992165194e-15
canonical,0.0,-0.7502684760973827,1.1175684568181834,0.0003361495325349367,-0.0012147162773800157,0.9999440245958271,-7.388334135832705e-05,0.0001680659895518332,9.361973968013682e-15,0.4835317045574779,0.23631737844985315,0.10274222351527346,3.4699408848934963e-15
canonical,0.0,-0.7486584579083325,1.1141618761504326,0.0003342007189619006,-0.0012061538114767373,0.9999439056942744,-7.381874496653371e-05,0.00016709159526192484,9.09061240372343e-15,0.4839116352976324,0.23564119516256515,0.10175465093720402,3.3122162992165194e-15
canonical,0.0,-0.7470484397192823,1.1107607757266889,0.0003322656380655991,-0.0011976571563787864,0.9999437868969021,-7.375392653768995e-05,0.0001661240673186935,8.683570057288052e-15,0.48429047859258706,0.23496652957272787,0.10077657213636669,3.4699408848934963e-15
canonical,0.0,-0.7454384215302321,1.1073651467307593,0.00033034418431324093,-0.0011892257863339018,0.9999436682040663,-7.368888761375477e-05,0.0001651633529554949,9.497654750158807e-15,0.48466823688327604,0.2342933784694612,0.0998078958441684,3.4699408848934963e-15
canonical,0.0,-0.7438284033411819,1.103974980360633,0.0003284362530151297,-0.0011808591797217588,0.9999435496161208,-7.362362972956919e-05,0.00016420939982723378,8.412208492997801e-15,0.48504491260547294,0.23362173865301056,0.09884853166943587,3.4699408848934963e-15
canonical,0.0,-0.7422183851521318,1.1005902678284594,0.0003265417403181634,-0.0011725568190255708,0.9999434311334169,-7.355815441289236e-05,0.00016326215600711373,9.226293185868556e-15,0.48542050818980875,0.232951606934723,0.09789839008998034,3.4699408848934963e-15
canonical,0.0,-0.7406083669630816,1.0972110003605247,0.00032466054319908445,-0.0011643181908027357,0.9999433127563034,-7.349246318443794e-05,0.00016232156998326186,9.633335532303933e-15,0.4857950260617893,0.23228298013702312,0.09695738244424375,3.4699408848934963e-15
canonical,0.0,-0.7389983487740314,1.0938371691972297,0.0003227925594580542,-0.0011561427856566246,0.9999431944851269,-7.34265575579098e-05,0.0001613875906555164,8.547889275142927e-15,0.4861684686418138,0.23161585509338897,0.09602542092302477,3.4699408848934963e-15
canonical,0.0,-0.7373883305849812,1.090468765593068,0.00032093768771218026,-0.001148030098208141,0.9999430763202313,-7.336043904003843e-05,0.00016046016733219003,9.09061240372343e-15,0.4865408383451917,0.2309502286483279,0.09510241856128476,3.6276654705704735e-15
canonical,0.0,-0.7357783123959311,1.087105780816601,0.0003190958273889472,-0.0011399796270669098,0.999942958261958,-7.329410913061692e-05,0.00015953924972678544,8.547889275142927e-15,0.4869121375821612,0.23028609765735208,0.09418828923003213,3.4699408848934963e-15
canonical,0.0,-0.7341682942068809,1.0837482061504367,0.00031726687871996324,-0.0011319908748035604,0.9999428403106463,-7.322756932253684e-05,0.00015862478795486857,9.09061240372343e-15,0.48728236875790665,0.22962345898695424,0.093282947628285,3.6276654705704735e-15
canonical,0.0,-0.7325582760178307,1.0803960328912077,0.0003154507427344838,-0.0011240633479211713,0.9999427224666327,-7.316082110182443e-05,0.0001577167325308304,8.954931621578305e-15,0.4876515342725762,0.22896230951458318,0.09238630927511099,3.4699408848934963e-15
canonical,0.0,-0.7309482578287805,1.077049252349547,0.00031364732125319566,-0.0011161965568276182,0.999942604730252,-7.309386594767634e-05,0.00015681503436477918,9.226293185868556e-15,0.4880196365212993,0.22830264612861914,0.09149829050174377,3.6276654705704735e-15
canonical,0.0,-0.7293382396397303,1.0737078558500674,0.00031185651688188625,-0.001108390015807485,0.9999424871018356,-7.302670533249575e-05,0.00015591964475937455,8.954931621578305e-15,0.4883866778942047,0.2276444657283493,0.09061880844377494,3.6276654705704735e-15
canonical,0.0,-0.7277282214506802,1.0703718347313373,0.0003100782330052652,-0.0011006432429944836,0.9999423695817137,-7.29593407219281e-05,0.00015503051540673914,8.547889275142927e-15,0.48875266077643736,0.22698776522394265,0.08974778103342151,3.4699408848934963e-15
canonical,0.0,-0.72611820326163,1.0670411803458593,0.0003083123737807945,-0.0010929557603438762,0.9999422521702132,-7.289177357489688e-05,0.0001541475983853728,9.497654750158807e-15,0.48911758754817664,0.22633254153642565,0.08888512699186715,3.6276654705704735e-15
canonical,0.0,-0.7245081850725799,1.0637158840600467,0.0003065588441324776,-0.0010853270936047367,0.999942134867659,-7.282400534363963e-05,0.0001532708461570476,8.819250839433178e-15,0.48948146058465314,0.2256787915976568,0.08803076582167776,3.6276654705704735e-15
canonical,0.0,-0.7228981668835296,1.0603959372542024,0.0003048175497449026,-0.0010777567722930767,0.9999420176743739,-7.275603747374335e-05,0.00015240021156382943,8.412208492997801e-15,0.48984428225616666,0.22502651235030197,0.08718461779928917,3.6276654705704735e-15
canonical,0.0,-0.7212881486944794,1.0570813313224965,0.0003030883970571018,-0.0010702443296643144,0.9999419005906779,-7.268787140418053e-05,0.00015153564782500762,8.412208492997801e-15,0.490206054928103,0.2243757007478091,0.08634660396756778,3.6276654705704735e-15
canonical,0.0,-0.7196781305054293,1.0537720576729428,0.0003013712932565801,-0.0010627893026863044,0.9999417836168892,-7.26195085673445e-05,0.00015067710853410913,8.412208492997801e-15,0.4905667809609519,0.2237263537543829,0.08551664612844222,3.6276654705704735e-15
canonical,0.0,-0.7180681123163791,1.0504681077273772,0.0002996661462733674,-0.001055391232012446,0.9999416667533233,-7.255095038908528e-05,0.00014982454765592482,8.547889275142927e-15,0.490926462710324,0.22307846834495967,0.08469466683560602,3.6276654705704735e-15
canonical,0.0,-0.716458094127329,1.0471694729214358,0.00029797286477409996,-0.0010480496619548764,0.9999415500002937,-7.248219828874481e-05,0.00014897791952355014,8.683570057288052e-15,0.49128510252696794,0.22243204150518178,0.0838805893872905,3.6276654705704735e-15
canonical,0.0,-0.7148480759382787,1.0438761447045322,0.00029629135815616067,-0.0010407641404578485,0.9999414333581115,-7.241325367919271e-05,0.0001481371788354551,9.497654750158807e-15,0.4916427027567882,0.22178707023137204,0.08307433781910697,3.4699408848934963e-15
canonical,0.0,-0.7132380577492285,1.0405881145398357,0.000294621536541813,-0.0010335342190710794,0.9999413168270853,-7.234411796686154e-05,0.00014730228065255142,9.361973968013682e-15,0.4919992657408614,0.2211435515305084,0.08227583689695812,3.6276654705704735e-15
canonical,0.0,-0.7116280395601784,1.037305373904249,0.0002929633107724794,-0.0010263594529235952,0.9999412004075218,-7.227479255178217e-05,0.00014647318039533164,8.683570057288052e-15,0.4923547938154542,0.22050148242019785,0.08148501211001699,3.785390056247451e-15
canonical,0.0,-0.7100180213711282,1.0340279142883857,0.00029131659240297744,-0.0010192394006974094,0.999941084099725,-7.22052788276191e-05,0.00014564983384098717,8.683570057288052e-15,0.49270928931204006,0.2198608599286507,0.08070178966377373,3.6276654705704735e-15
canonical,0.0,-0.7084080031820781,1.0307557271965493,0.00028968129369578375,-0.0010121736246012929,0.9999409679039974,-7.213557818170572e-05,0.00014483219712054036,8.547889275142927e-15,0.4930627545573163,0.21922168109465479,0.07992609647314938,3.6276654705704735e-15
canonical,0.0,-0.7067979849930278,1.0274888041467096,0.0002880573276154224,-0.001005161690344976,0.9999408518206387,-7.206569199507956e-05,0.00014402022671603851,8.547889275142927e-15,0.4934151918732211,0.21858394296754913,0.07915786015567558,3.6276654705704735e-15
canonical,0.0,-0.7051879668039777,1.0242271366704827,0.00028644460782283027,-0.0009982031671132566,0.9999407358499465,-7.199562164251717e-05,0.00014321387945773664,9.226293185868556e-15,0.49376660357695046,0.21794764260719812,0.07839700902474003,3.6276654705704735e-15
canonical,0.0,-0.7035779486149275,1.0209707163131074,0.000284843048669764,-0.000991297627540253,0.9999406199922161,-7.192536849256933e-05,0.00014241311252130104,9.09061240372343e-15,0.4941169919809752,0.21731277708396507,0.07764347208289668,3.6276654705704735e-15
canonical,0.0,-0.7019679304258774,1.0177195346334238,0.0002832525651933138,-0.000984444647684022,0.9999405042477407,-7.185493390759594e-05,0.000141617883425066,8.683570057288052e-15,0.49446635939305794,0.21667934347868573,0.07689717901524033,3.6276654705704735e-15
canonical,0.0,-0.7003579122368272,1.0144735832038518,0.00028167307311037905,-0.0009776438070010418,0.9999403886168114,-7.178431924380107e-05,0.00014082815002727173,8.683570057288052e-15,0.4948147081162696,0.2160473388826421,0.07615806018284514,3.6276654705704735e-15
canonical,0.0,-0.6987478940477769,1.0112328536103683,0.00028010448881221525,-0.0009708946883209393,0.9999402730997172,-7.171352585126749e-05,0.00014004387052333776,8.547889275142927e-15,0.49516204044900647,0.2154167603975356,0.07542604661626576,3.6276654705704735e-15
canonical,0.0,-0.6971378758587268,1.007997337452487,0.00027854672935904084,-0.0009641968778214304,0.9999401576967446,-7.164255507399175e-05,0.0001392650034431664,8.819250839433178e-15,0.495508358685007,0.21478760513546055,0.0747010700091016,3.6276654705704735e-15
canonical,0.0,-0.6955278576696766,1.0047670263432353,0.00027699971247465067,-0.000957549965003281,0.9999400424081781,-7.157140824991869e-05,0.00013849150764844943,9.361973968013682e-15,0.49585366511336826,0.21415987021887728,0.073983062711622,3.6276654705704735e-15
