model,y_i,N,u,y,wchi,wy,E,tau
canonical,0.1,-0.1706619280393189,2.6423074409668312,0.09999094070879075,1.0970252307132815,-4.926131313892091e-06,1.1003213277458346,0.7874027594333062
canonical,0.1,-0.16905190985026852,2.6439110312950174,0.09999093350718008,1.0936857297608673,-4.912195132043249e-06,1.099169259601223,0.7888667519389362
canonical,0.1,-0.16744189166121837,2.6455114147225713,0.09999092631842148,1.0903581675684477,-4.898305194136142e-06,1.0980215435026952,0.7903322767935899
canonical,0.1,-0.1658318734721682,2.6471085956890987,0.09999091914250251,1.0870425022539834,-4.884461356112191e-06,1.0968781662828837,0.7917993313994551
canonical,0.1,-0.16422185528311806,2.6487025786439164,0.09999091197941073,1.083738692061556,-4.870663474225893e-06,1.095739114797262,0.7932679131500093
canonical,0.1,-0.1626118370940679,2.650293368045986,0.09999090482913363,1.0804466953611969,-4.856911405045514e-06,1.0946043759241602,0.794738019430087
canonical,0.1,-0.16100181890501775,2.6518809683638476,0.09999089769165861,1.077166470648707,-4.843205005453729e-06,1.0934739365647794,0.7962096476159493
canonical,0.1,-0.1593918007159676,2.6534653840755515,0.09999089056697302,1.0738979765454821,-4.829544132648275e-06,1.0923477836432072,0.7976827950753517
canonical,0.1,-0.15778178252691744,2.655046619668592,0.09999088345506413,1.0706411717983326,-4.815928644142573e-06,1.0912259041064327,0.7991574591676133
canonical,0.1,-0.15617176433786728,2.6566246796398407,0.09999087635591916,1.0673960152793016,-4.802358397766332e-06,1.090108284924363,0.800633637243686
canonical,0.1,-0.15456174614881713,2.658199568495478,0.09999086926952529,1.0641624659854827,-4.788833251666144e-06,1.0889949130898378,0.8021113266462236
canonical,0.1,-0.15295172795976675,2.659771290750925,0.09999086219586956,1.0609404830388314,-4.775353064306057e-06,1.0878857756186455,0.8035905247096514
canonical,0.1,-0.1513417097707166,2.661339850930778,0.09999085513493906,1.0577300256859852,-4.761917694468142e-06,1.0867808595495405,0.8050712287602348
canonical,0.1,-0.14973169158166644,2.662905253568739,0.09999084808672071,1.054531053298069,-4.748527001253027e-06,1.0856801519442574,0.8065534361161508
canonical,0.1,-0.14812167339261628,2.6644675032075478,0.09999084105120142,1.0513435253705077,-4.735180844080429e-06,1.0845836398875282,0.8080371440875567
canonical,0.1,-0.14651165520356613,2.6660266043989145,0.09999083402836802,1.0481674015228335,-4.721879082689663e-06,1.083491310487099,0.8095223499766604
canonical,0.1,-0.14490163701451597,2.667582561703451,0.09999082701820729,1.0450026414984936,-4.708621577140151e-06,1.082403150873746,0.811009051077791
canonical,0.1,-0.14329161882546582,2.6691353796906037,0.09999082002070593,1.0418492051646542,-4.6954081878118854e-06,1.0813191482012923,0.8124972446774691
canonical,0.1,-0.14168160063641566,2.670685062938583,0.09999081303585061,1.0387070525120041,-4.682238775405914e-06,1.0802392896466253,0.8139869280544773
canonical,0.1,-0.1400715824473655,2.672231616034297,0.09999080606362794,1.035576143654557,-4.66911320094478e-06,1.0791635624097125,0.8154780984799306
canonical,0.1,-0.13846156425831535,2.67377504357328,0.0999907991040244,1.032456438829451,-4.656031325772964e-06,1.0780919537136187,0.8169707532173481
canonical,0.1,-0.13685154606926497,2.6753153501596274,0.09999079215702648,1.0293478983967486,-4.642993011557303e-06,1.0770244508045241,0.8184648895227234
canonical,0.1,-0.13524152788021482,2.6768525404059234,0.0999907852226206,1.0262504828392327,-4.629998120287406e-06,1.075961040951741,0.8199605046445956
canonical,0.1,-0.13363150969116466,2.678386618933175,0.0999907783007931,1.0231641527622028,-4.617046514276039e-06,1.0749017114477297,0.821457595824121
canonical,0.1,-0.1320214915021145,2.6799175903707386,0.09999077139153027,1.02008886889327,-4.6041380561595095e-06,1.073846449608118,0.8229561602951445
canonical,0.1,-0.13041147331306435,2.6814454593562562,0.09999076449481835,1.0170245920821486,-4.591272608898032e-06,1.0727952427717171,0.8244561952842708
canonical,0.1,-0.1288014551240142,2.6829702305355823,0.0999907576106435,1.0139712833004482,-4.578450035776076e-06,1.0717480783005402,0.8259576980109362
canonical,0.1,-0.12719143693496404,2.684491908562715,0.09999075073899183,1.0109289036414657,-4.565670200402713e-06,1.0707049435798193,0.8274606656874802
canonical,0.1,-0.1255814187459139,2.686010498099726,0.0999907438798494,1.007897414319971,-4.552932966711931e-06,1.069665826018023,0.8289650955192177
canonical,0.1,-0.12397140055686373,2.6875260038166933,0.0999907370332022,1.0048767766719962,-4.540238198962952e-06,1.0686307130468746,0.8304709847045106
canonical,0.1,-0.12236138236781358,2.689038430391629,0.09999073019903618,1.001866952154621,-4.527585761740525e-06,1.0675995921213697,0.8319783304348402
canonical,0.1,-0.1207513641787632,2.6905477825104103,0.0999907233773372,0.9988679023457585,-4.514975519955217e-06,1.0665724507197938,0.8334871298948788
canonical,0.1,-0.11914134598971304,2.69205406486671,0.09999071656809112,0.9958795889439386,-4.502407338843681e-06,1.0655492763437406,0.8349973802625623
canonical,0.1,-0.11753132780066289,2.693557282161925,0.09999070977128369,0.9929019737680882,-4.489881083968911e-06,1.0645300565181297,0.8365090787091628
canonical,0.1,-0.11592130961161273,2.6950574391051085,0.09999070298690062,0.9899350187573156,-4.477396621220496e-06,1.063514778791224,0.8380222223993605
canonical,0.1,-0.11431129142256258,2.6965545404128966,0.09999069621492757,0.986978685970688,-4.464953816814849e-06,1.0625034307346495,0.8395368084913163
canonical,0.1,-0.11270127323351242,2.6980485908094405,0.09999068945535013,0.9840329375870105,-4.452552537295427e-06,1.0614959999434108,0.8410528341367446
canonical,0.1,-0.11109125504446227,2.699539595026336,0.09999068270815387,0.9810977359046045,-4.4401926495329415e-06,1.0604924740359112,0.8425702964809857
canonical,0.1,-0.10948123685541211,2.70102755780255,0.09999067597332424,0.9781730433410835,-4.427874020725556e-06,1.0594928406539703,0.8440891926630784
canonical,0.1,-0.10787121866636196,2.702512483884355,0.09999066925084671,0.9752588224331279,-4.41559651839907e-06,1.0584970874628412,0.8456095198158329
canonical,0.1,-0.1062612004773118,2.703994378025252,0.09999066254070667,0.9723550358362594,-4.403360010407087e-06,1.05750520215123,0.8471312750659038
canonical,0.1,-0.10465118228826142,2.7054732449859076,0.09999065584288942,0.9694616463246148,-4.3911643649311834e-06,1.0565171724313123,0.8486544555338627
canonical,0.1,-0.10304116409921127,2.706949089534074,0.09999064915738025,0.9665786167907167,-4.3790094504810504e-06,1.0555329860387532,0.8501790583342703
canonical,0.1,-0.10143114591016111,2.7084219164445265,0.09999064248416438,0.9637059102452452,-4.366895135894635e-06,1.054552630732724,0.8517050805757513
canonical,0.1,-0.09982112772111096,2.7098917304989882,0.09999063582322698,0.9608434898168069,-4.35482129033826e-06,1.053576094295921,0.8532325193610655
canonical,0.1,-0.0982111095320608,2.7113585364860593,0.09999062917455315,0.9579913187517045,-4.342787783306752e-06,1.052603364534583,0.8547613717871816
canonical,0.1,-0.09660109134301065,2.712822339201146,0.09999062253812799,0.9551493604137047,-4.330794484623527e-06,1.05163442927851,0.8562916349453503
canonical,0.1,-0.09499107315396049,2.7142831434463894,0.09999061591393649,0.952317578283804,-4.318841264440702e-06,1.0506692763810812,0.8578233059211771
canonical,0.1,-0.09338105496491034,2.715740954030595,0.0999906093019636,0.9494959359599964,-4.3069279932391585e-06,1.0497078937192728,0.8593563817946953
canonical,0.1,-0.09177103677586018,2.7171957757691616,0.09999060270219425,0.9466843971570358,-4.295054541828625e-06,1.0487502691936759,0.8608908596404397
canonical,0.1,-0.09016101858681003,2.7186476134840083,0.09999059611461329,0.943882925706203,-4.283220781347736e-06,1.047796390728515,0.8624267365275187
canonical,0.1,-0.08855100039775965,2.720096472003504,0.09999058953920556,0.9410914855550659,-4.271426583264071e-06,1.0468462462716657,0.8639640095196885
canonical,0.1,-0.0869409822087095,2.721542356162396,0.09999058297595578,0.9383100407672443,-4.259671819374209e-06,1.0458998237946724,0.8655026756754252
canonical,0.1,-0.08533096401965934,2.7229852708017384,0.09999057642484868,0.9355385555221692,-4.2479563618037456e-06,1.0449571112927667,0.8670427320479986
canonical,0.1,-0.08372094583060918,2.7244252207688207,0.09999056988586892,0.9327769941148445,-4.2362800830073136e-06,1.0440180967848847,0.8685841756855452
canonical,0.1,-0.08211092764155903,2.7258622109170965,0.09999056335900108,0.9300253209556064,-4.224642855768596e-06,1.0430827683136847,0.870127003631141
canonical,0.1,-0.08050090945250887,2.72729624610611,0.09999055684422975,0.9272835005698808,-4.213044553200314e-06,1.0421511139455655,0.8716712129228751
canonical,0.1,-0.07889089126345872,2.7287273312014273,0.09999055034153947,0.9245514975979452,-4.201485048744232e-06,1.0412231217706838,0.8732168005939218
canonical,0.1,-0.07728087307440856,2.7301554710745615,0.09999054385091467,0.9218292767946803,-4.189964216171116e-06,1.0402987799029713,0.874763763672615
canonical,0.1,-0.07567085488535841,2.731580670602902,0.09999053737233977,0.9191168030293315,-4.178481929580718e-06,1.0393780764801532,0.8763120991825201
canonical,0.1,-0.07406083669630825,2.7330029346696443,0.09999053090579918,0.9164140412852622,-4.167038063401729e-06,1.038460999663765,0.8778618041425073
canonical,0.1,-0.07245081850725787,2.734422268163717,0.09999052445127718,0.9137209566597086,-4.155632492391726e-06,1.0375475376391692,0.879412875566825
canonical,0.1,-0.07084080031820772,2.735838675979708,0.09999051800875808,0.9110375143635357,-4.144265091637123e-06,1.0366376786155742,0.8809653104651719
canonical,0.1,-0.06923078212915756,2.7372521630177964,0.09999051157822608,0.9083636797209889,-4.1329357365530895e-06,1.0357314108260505,0.8825191058427704
canonical,0.1,-0.06762076394010741,2.738662734183678,0.09999050515966539,0.905699418169447,-4.121644302883479e-06,1.0348287225275477,0.8840742587004397
canonical,0.1,-0.06601074575105725,2.7400703943884928,0.09999049875306015,0.903044695259176,-4.110390666700741e-06,1.0339296020009114,0.8856307660346676
canonical,0.1,-0.0644007275620071,2.7414751485487554,0.09999049235839447,0.9003994766530788,-4.099174704405829e-06,1.0330340375509015,0.8871886248376843
canonical,0.1,-0.06279070937295694,2.7428770015862822,0.09999048597565237,0.8977637281264467,-4.0879962927280834e-06,1.0321420175062073,0.8887478320975346
canonical,0.1,-0.06118069118390679,2.744275958428117,0.09999047960481788,0.895137415566711,-4.076855308725139e-06,1.0312535302194648,0.89030838479815
canonical,0.1,-0.05957067299485663,2.7456720240064616,0.09999047324587496,0.8925205049731904,-4.065751629782783e-06,1.0303685640672737,0.891870279919422
canonical,0.1,-0.05796065480580648,2.7470652032586043,0.0999904668988075,0.8899129624568404,-4.054685133614833e-06,1.0294871074502139,0.8934335144372743
canonical,0.1,-0.0563506366167561,2.748455501126846,0.0999904605635994,0.8873147542400023,-4.043655698262997e-06,1.028609148792861,0.8949980853237353
canonical,0.1,-0.054740618427705945,2.7498429225584284,0.0999904542402345,0.8847258466561531,-4.032663202096731e-06,1.0277346765438038,0.8965639895470093
canonical,0.1,-0.05313060023865579,2.751227472505462,0.09999044792869659,0.8821462061496479,-4.021707523813072e-06,1.0268636791756591,0.898131224071551
canonical,0.1,-0.051520582049605634,2.752609155924856,0.09999044162896939,0.8795757992754709,-4.010788542436487e-06,1.025996145185089,0.8996997858581354
canonical,0.1,-0.04991056386055548,2.7539879777782432,0.09999043534103663,0.87701459269898,-3.999906137318695e-06,1.0251320630928158,0.9012696718639309
canonical,0.1,-0.048300545671505324,2.755363943031911,0.09999042906488195,0.8744625531956521,-3.989060188138484e-06,1.0242714214436386,0.9028408790425715
canonical,0.1,-0.04669052748245517,2.7567370566567257,0.099990422800489,0.8719196476508295,-3.97825057490153e-06,1.0234142088064477,0.9044134043442278
canonical,0.1,-0.04508050929340501,2.758107323628065,0.09999041654784137,0.8693858430594631,-3.967477177940202e-06,1.0225604137742412,0.9059872447156794
canonical,0.1,-0.04347049110435486,2.7594747489257423,0.09999041030692257,0.8668611065258583,-3.956739877913353e-06,1.0217100249641402,0.9075623971003864
canonical,0.1,-0.0418604729153047,2.760839337533937,0.09999040407771612,0.8643454052634176,-3.946038555806115e-06,1.0208630310174032,0.9091388584385609
canonical,0.1,-0.040250454726254326,2.7622010944411217,0.09999039786020547,0.8618387065943833,-3.935373092929677e-06,1.0200194205994415,0.9107166256672384
canonical,0.1,-0.03864043653720417,2.763560024639989,0.09999039165437407,0.859340977949583,-3.9247433709210665e-06,1.019179182399835,0.9122956957203491
canonical,0.1,-0.037030418348154015,2.7649161331273824,0.09999038546020526,0.8568521868681691,-3.9141492717429115e-06,1.0183423051323455,0.9138760655287891
canonical,0.1,-0.03542040015910386,2.7662694249042215,0.09999037927768242,0.8543723009973625,-3.903590677683199e-06,1.0175087775349316,0.9154577320204917
canonical,0.1,-0.033810381970053704,2.767619904975433,0.09999037310678882,0.8519012880921932,-3.893067471355032e-06,1.0166785883697638,0.9170406921204983
canonical,0.1,-0.03220036378100355,2.768967578349877,0.09999036694750778,0.8494391160152438,-3.88257953569638e-06,1.0158517264232376,0.9186249427510286
canonical,0.1,-0.030590345591953394,2.7703124500402745,0.09999036079982247,0.8469857527363865,-3.872126753969806e-06,1.015028180505989,0.9202104808315522
canonical,0.1,-0.02898032740290324,2.7716545250631386,0.09999035466371613,0.844541166332528,-3.861709009762211e-06,1.014207939452907,0.9217973032788586
canonical,0.1,-0.027370309213853083,2.7729938084386996,0.09999034853917187,0.8421053249873467,-3.851326186984555e-06,1.013390992123148,0.9233854070071275
canonical,0.1,-0.025760291024802928,2.774330305190836,0.09999034242617284,0.8396781969910333,-3.840978169871573e-06,1.0125773274001486,0.9249747889279994
canonical,0.1,-0.02415027283575255,2.7756640203470013,0.09999033632470213,0.83725975074003,-3.83066484298149e-06,1.0117669341916402,0.9265654459506462
canonical,0.1,-0.022540254646702396,2.7769949589381526,0.09999033023474274,0.834849954736772,-3.820386091195733e-06,1.010959801429661,0.9281573749818391
canonical,0.1,-0.02093023645765224,2.7783231259986794,0.09999032415627772,0.8324487775894224,-3.810141799718614e-06,1.0101559180705697,0.9297505729260213
canonical,0.1,-0.019320218268602085,2.779648526566332,0.09999031808929003,0.8300561880116144,-3.7999318540770452e-06,1.009355273095057,0.9313450366853754
canonical,0.1,-0.01771020007955193,2.780971165682151,0.0999903120337626,0.8276721548221877,-3.7897561401202065e-06,1.0085578555081602,0.9329407631598938
canonical,0.1,-0.016100181890501775,2.7822910483903946,0.09999030598967837,0.8252966469449275,-3.7796145440192395e-06,1.0077636543392736,0.934537749247448
canonical,0.1,-0.01449016370145162,2.7836081797384695,0.09999029995702019,0.8229296334082981,-3.769506952266897e-06,1.006972658642161,0.9361359918438601
canonical,0.1,-0.012880145512401464,2.784922564776854,0.09999029393577089,0.8205710833451934,-3.759433251677273e-06,1.0061848574949706,0.9377354878429632
canonical,0.1,-0.011270127323351309,2.7862342085590353,0.09999028792591326,0.8182209659926563,-3.7493933293853863e-06,1.005400240000241,0.9393362341366821
canonical,0.1,-0.009660109134301154,2.7875431161414324,0.09999028192743012,0.8158792506916287,-3.7393870728468867e-06,1.0046187952849186,0.9409382276150942
canonical,0.1,-0.008050090945250776,2.7888492925833273,0.09999027594030414,0.8135459068866826,-3.7294143698376925e-06,1.0038405125003647,0.9425414651665003
canonical,0.1,-0.006440072756200621,2.7901527429467934,0.09999026996451811,0.8112209041257606,-3.7194751084536417e-06,1.0030653808223693,0.9441459436774919
canonical,0.1,-0.004830054567150466,2.7914534722966247,0.09999026400005462,0.8089042120599087,-3.70956917711012e-06,1.0022933894511603,0.9457516600330208
canonical,0.1,-0.0032200363781003105,2.7927514857002653,0.09999025804689636,0.8065958004430149,-3.6996964645417066e-06,1.001524527611415,0.9473586111164655
canonical,0.1,-0.0016100181890501553,2.7940467882277398,0.09999025210502589,0.804295639131545,-3.6898568598017962e-06,1.0007587845522705,0.9489667938096997
canonical,0.1,0.0,2.7953393849515806,0.09999024617442585,0.8020036980842777,-3.680050252262224e-06,0.999996149547334,0.9505762049931601
shift,0.0,-1.6486586255873816,0.0,0.0,9.994922447866509,0.0,6.711706228809783,0.0996965217336752
shift,0.0,-1.6470486073983315,0.0023975578249153012,0.0,9.97079259419713,0.0,6.695755222815982,0.09993668945488901
shift,0.0,-1.6454385892092813,0.0047950250389042805,0.0,9.946721029601322,0.0,6.679843312097826,0.10017742929583574
shift,0.0,-1.6438285710202312,0.007192401227008177,0.0,9.92270761319457,0.0,6.663970403576752,0.10041874257644977
shift,0.0,-1.642218552831181,0.009589685972334065,0.0,9.898752204433357,0.0,6.648136404402101,0.1006606306194051
shift,0.0,-1.6406085346421309,0.011986878856061277,0.0,9.874854663114172,0.0,6.6323412219504965,0.10090309475012035
shift,0.0,-1.6389985164530805,0.014383979457427813,0.0,9.851014849372758,0.0,6.616584763825302,0.10114613629676174
shift,0.0,-1.6373884982640303,0.016780987353719225,0.0,9.827232623683292,0.0,6.600866937856124,0.10138975659024622
shift,0.0,-1.6357784800749802,0.01917790212026368,0.0,9.803507846857599,0.0,6.585187652098222,0.10163395696424538
shift,0.0,-1.63416846188593,0.02157472333042311,0.0,9.779840380044224,0.0,6.569546814831974,0.10187873875518874
shift,0.0,-1.6325584436968799,0.023971450555581964,0.0,9.756230084727735,0.0,6.553944334562356,0.10212410330226702
shift,0.0,-1.6309484255078297,0.02636808336514117,0.0,9.732676822727857,0.0,6.538380120018375,0.10237005194743574
shift,0.0,-1.6293384073187795,0.0287646213265091,0.0,9.709180456198654,0.0,6.522854080152549,0.1026165860354186
shift,0.0,-1.6277283891297294,0.031161064005091516,0.0,9.68574084762775,0.0,6.507366124140362,0.10286370691371069
shift,0.0,-1.6261183709406792,0.03355741096428401,0.0,9.6623578598355,0.0,6.491916161379721,0.10311141593258205
shift,0.0,-1.6245083527516289,0.0359536617654632,0.0,9.639031355974197,0.0,6.476504101490437,0.10335971444508095
shift,0.0,-1.6228983345625787,0.038349815967976694,0.0,9.615761199527245,0.0,6.461129854313679,0.10360860380703713
shift,0.0,-1.6212883163735285,0.040745873129122444,0.0,9.592547254308531,0.0,6.445793329911533,0.10385808537706387
shift,0.0,-1.6196782981844784,0.04314183280419546,0.0,9.569389384461052,0.0,6.430494438566101,0.10410816051656713
shift,0.0,-1.6180682799954282,0.04553769454638559,0.0,9.546287454457012,0.0,6.4152330907795845,0.10435883058973908
shift,0.0,-1.616458261806378,0.04793345790684364,0.0,9.523241329096322,0.0,6.40000919727326,0.10461009696356921
shift,0.0,-1.614848243617328,0.05032912243464419,0.0,9.50025087350608,0.0,6.38482266898714,0.10486196100784467
shift,0.0,-1.6132382254282778,0.052724687676781054,0.0,9.477315953139703,0.0,6.3696734170794125,0.10511442409515397
shift,0.0,-1.6116282072392276,0.05512015317815648,0.0,9.454436433776207,0.0,6.3545613529259395,0.10536748760089
shift,0.0,-1.6100181890501775,0.0575155184815731,0.0,9.43161218151938,0.0,6.33948638811972,0.10562115290325341
shift,0.0,-1.6084081708611273,0.05991078312772434,0.0,9.408843062796999,0.0,6.324448434470358,0.10587542138325572
shift,0.0,-1.606798152672077,0.062305946655187204,0.0,9.386128944360012,0.0,6.309447404003549,0.10613029442472269
shift,0.0,-1.6051881344830268,0.06470100860040899,0.0,9.363469693281854,0.0,6.294483208960579,0.1063857734142971
shift,0.0,-1.6035781162939766,0.06709596849770312,0.0,9.340865176957555,0.0,6.279555761797768,0.1066418597414424
shift,0.0,-1.6019680981049265,0.06949082587923672,0.0,9.31831526310304,0.0,6.264664975185988,0.10689855479844551
shift,0.0,-1.6003580799158763,0.0718855802750214,0.0,9.295819819754294,0.0,6.249810762010116,0.10715585998041996
shift,0.0,-1.5987480617268262,0.07428023121290574,0.0,9.273378715266656,0.0,6.234993035368551,0.10741377668530915
shift,0.0,-1.597138043537776,0.07667477821856418,0.0,9.250991818313981,0.0,6.2202117085726725,0.10767230631388926
shift,0.0,-1.5955280253487258,0.07906922081548833,0.0,9.228658997887917,0.0,6.205466695146346,0.1079314502697724
shift,0.0,-1.5939180071596757,0.08146355852497782,0.0,9.206380123297096,0.0,6.1907579088253994,0.10819120995940966
shift,0.0,-1.5923079889706253,0.08385779086613063,0.0,9.184155064166408,0.0,6.176085263557123,0.10845158679209413
shift,0.0,-1.5906979707815752,0.08625191735583274,0.0,9.161983690436209,0.0,6.161448673499758,0.10871258217996381
shift,0.0,-1.589087952592525,0.08864593750875036,0.0,9.139865872361566,0.0,6.146848053021981,0.10897419753800479
shift,0.0,-1.5874779344034748,0.0910398508373197,0.0,9.117801480511496,0.0,6.132283316702408,0.10923643428405415
shift,0.0,-1.5858679162144247,0.09343365685173587,0.0,9.095790385768208,0.0,6.117754379329088,0.10949929383880275
shift,0.0,-1.5842578980253745,0.09582735505994598,0.0,9.073832459326333,0.0,6.1032611558989895,0.10976277762579846
shift,0.0,-1.5826478798363244,0.098220944967637,0.0,9.051927572692204,0.0,6.088803561617506,0.11002688707144881
shift,0.0,-1.5810378616472742,0.10061442607822742,0.0,9.03007559768306,0.0,6.074381511897955,0.11029162360502402
shift,0.0,-1.579427843458224,0.10300779789285763,0.0,9.00827640642631,0.0,6.059994922361075,0.11055698865865991
shift,0.0,-1.577817825269174,0.10540105991037878,0.0,8.986529871358805,0.0,6.0456437088345325,0.11082298366736058
shift,0.0,-1.5762078070801238,0.10779421162734525,0.0,8.964835865226021,0.0,6.0313277873524,0.11108961006900152
shift,0.0,-1.5745977888910734,0.11018725253800325,0.0,8.94319426108141,0.0,6.017047074154694,0.11135686930433222
shift,0.0,-1.5729877707020232,0.11258018213427981,0.0,8.921604932285604,0.0,6.002801485686859,0.11162476281697889
shift,0.0,-1.571377752512973,0.11497299990577578,0.0,8.900067752505656,0.0,5.988590938599276,0.1118932920534475
shift,0.0,-1.569767734323923,0.1173657053397543,0.0,8.878582595714313,0.0,5.974415349746766,0.1121624584631264
shift,0.0,-1.5681577161348728,0.11975829792113056,0.0,8.857149336189304,0.0,5.96027463618811,0.11243226349828901
shift,0.0,-1.5665476979458226,0.12215077713246239,0.0,8.83576784851256,0.0,5.94616871518554,0.11270270861409658
shift,0.0,-1.5649376797567724,0.1245431424539397,0.0,8.814438007569514,0.0,5.932097504204269,0.11297379526860084
shift,0.0,-1.5633276615677223,0.12693539336337498,0.0,8.793159688548338,0.0,5.918060920911984,0.11324552492274674
shift,0.0,-1.5617176433786721,0.129327529336193,0.0,8.771932766939239,0.0,5.904058883178376,0.11351789904037506
shift,0.0,-1.5601076251896218,0.1317195498454205,0.0,8.750757118533695,0.0,5.8900913090746325,0.11379091908822501
shift,0.0,-1.5584976070005716,0.13411145436167618,0.0,8.729632619423782,0.0,5.876158116872977,0.11406458653593689
shift,0.0,-1.5568875888115215,0.13650324235315972,0.0,8.708559146001367,0.0,5.862259225046173,0.11433890285605451
shift,0.0,-1.5552775706224713,0.13889491328564307,0.0,8.687536574957475,0.0,5.848394552267031,0.11461386952402801
shift,0.0,-1.5536675524334211,0.14128646662245922,0.0,8.666564783281471,0.0,5.834564017407943,0.1148894880182162
shift,0.0,-1.552057534244371,0.14367790182449114,0.0,8.645643648260421,0.0,5.820767539540393,0.11516575981988907
shift,0.0,-1.5504475160553208,0.14606921835016323,0.0,8.624773047478321,0.0,5.807005037934486,0.11544268641323038
shift,0.0,-1.5488374978662707,0.14846041565542933,0.0,8.603952858815392,0.0,5.793276432058461,0.11572026928534006
shift,0.0,-1.5472274796772205,0.15085149319376276,0.0,8.583182960447383,0.0,5.779581641578215,0.11599850992623659
shift,0.0,-1.5456174614881704,0.15324245041614645,0.0,8.562463230844823,0.0,5.765920586356828,0.11627740982885955
shift,0.0,-1.5440074432991202,0.15563328677106136,0.0,8.541793548772347,0.0,5.752293186454099,0.11655697048907186
shift,0.0,-1.5423974251100698,0.15802400170447664,0.0,8.521173793287954,0.0,5.738699362126052,0.11683719340566225
shift,0.0,-1.5407874069210197,0.1604145946598388,0.0,8.500603843742303,0.0,5.725139033824478,0.1171180800803475
shift,0.0,-1.5391773887319695,0.162805065078061,0.0,8.480083579778016,0.0,5.711612122196466,0.11739963201777485
shift,0.0,-1.5375673705429194,0.1651954123975138,0.0,8.459612881328974,0.0,5.698118548083915,0.11768185072552435
shift,0.0,-1.5359573523538692,0.1675856360540119,0.0,8.439191628619593,0.0,5.684658232523084,0.11796473771411087
shift,0.0,-1.534347334164819,0.16997573548080536,0.0,8.418819702164146,0.0,5.671231096744106,0.11824829449698655
shift,0.0,-1.532737315975769,0.1723657101085678,0.0,8.398496982766048,0.0,5.657837062170549,0.11853252259054291
shift,0.0,-1.5311272977867187,0.1747555593653868,0.0,8.378223351517157,0.0,5.644476050418913,0.11881742351411313
shift,0.0,-1.5295172795976686,0.17714528267675136,0.0,8.357998689797077,0.0,5.631147983298192,0.11910299878997405
shift,0.0,-1.5279072614086182,0.17953487946554295,0.0,8.337822879272471,0.0,5.617852782809408,0.11938924994334847
shift,0.0,-1.526297243219568,0.18192434915202232,0.0,8.317695801896376,0.0,5.604590371145134,0.11967617850240705
shift,0.0,-1.524687225030518,0.1843136911538212,0.0,8.29761733990747,0.0,5.591360670689044,0.11996378599827065
shift,0.0,-1.5230772068414677,0.18670290488592886,0.0,8.277587375829423,0.0,5.5781636040154545,0.12025207396501207
shift,0.0,-1.5214671886524176,0.18909198976068298,0.0,8.257605792470192,0.0,5.5649990938888525,0.12054104393965834
shift,0.0,-1.5198571704633674,0.19148094518775752,0.0,8.237672472921336,0.0,5.551867063263451,0.12083069746219254
shift,0.0,-1.5182471522743173,0.1938697705741515,0.0,8.217787300557323,0.0,5.538767435282728,0.12112103607555576
shift,0.0,-1.5166371340852671,0.19625846532417887,0.0,8.197950159034866,0.0,5.525700133278962,0.12141206132564915
shift,0.0,-1.515027115896217,0.19864702883944374,0.0,8.178160932292315,0.0,5.512665080772856,0.12170377476133416
shift,0.0,-1.5134170977071668,0.20103546051888024,0.0,8.158419504548595,0.0,5.4996622014728045,0.12199617793444066
shift,0.0,-1.5118070795181167,0.20342375975866497,0.0,8.138725760303139,0.0,5.486691419274853,0.12228927239975942
shift,0.0,-1.5101970613290663,0.2058119259522569,0.0,8.119079584334758,0.0,5.473752658261971,0.12258305971505024
shift,0.0,-1.5085870431400161,0.2081999584903726,0.0,8.099480861701137,0.0,5.460845842703682,0.122877541441042
shift,0.0,-1.506977024950966,0.21058785676097433,0.0,8.079929477738116,0.0,5.447970897055587,0.12317271914143445
shift,0.0,-1.5053670067619158,0.21297562014926222,0.0,8.060425318059012,0.0,5.435127745958939,0.12346859438290025
shift,0.0,-1.5037569885728657,0.21536324803765905,0.0,8.040968268553986,0.0,5.4223163142401845,0.1237651687350863
shift,0.0,-1.5021469703838155,0.21775073980580048,0.0,8.021558215389325,0.0,5.409536526910518,0.12406244377061554
shift,0.0,-1.5005369521947653,0.22013809483052263,0.0,8.002195045006818,0.0,5.396788309165448,0.12436042106508846
shift,0.0,-1.4989269340057152,0.22252531248585114,0.0,7.982878644123084,0.0,5.384071586384332,0.12465910219708481
shift,0.0,-1.497316915816665,0.22491239214298908,0.0,7.96360889972888,0.0,5.371386284129956,0.12495848874816508
shift,0.0,-1.4957068976276147,0.22729933317030712,0.0,7.944385699088463,0.0,5.3587323281480685,0.1252585823028722
shift,0.0,-1.4940968794385645,0.22968613493332757,0.0,7.925208929738939,0.0,5.346109644366968,0.1255593844487326
shift,0.0,-1.4924868612495144,0.23207279679471865,0.0,7.906078479489572,0.0,5.333518158897032,0.1258608967762583
shift,0.0,-1.4908768430604642,0.234459318114278,0.0,7.8869942364211205,0.0,5.320957798030295,0.12616312087894785
shift,0.0,-1.489266824871414,0.23684569824892307,0.0,7.867956088885243,0.0,5.30842848824001,0.1264660583532879
shift,0.0,-1.4876568066823639,0.23923193655267855,0.0,7.848963925503796,0.0,5.295930156180213,0.12676971079875451
shift,0.0,-1.4860467884933137,0.24161803237666493,0.0,7.830017635168165,0.0,5.283462728685274,0.12707407981781457
