case,g,gm1,gp,gpp,logg,W,y2,ly,h2,lh,s,sp,d,L,U_eV4,Up_eV4,split_raw,common_raw,force_F_eV4,deltaU_eV4,d_over_s,h_over_s,deltaK,deltaKp,A,Ap,V,Vp,E,E2,den,num,f,chi,rad,mat,N,z,u,q,tau,work,rho,t_Gyr,energy_residual,Omega_chi,loop_force_over_tree,delta_alpha,alpha_linear,B,clock_shape,age_shape
soft_1,0.9953162708333154,-0.004683729166684576,-0.007163363082121234,0.00015539698673728487,-0.0046947321963888644,13.722519070326692,4.3475531316739295e-34,-0.036189528447510236,7.311843874322821e-48,-2.0361895284475104,9.953162708333153e+21,-7.163363082121234e+19,9.676936711633799e-36,-0.0046947321963888644,-1.2255848878601126e-15,4.121695996039175e-20,-6.865429770350408e-50,-3.870732161002488e-13,1.0938073042569268e-52,1.3464208297556897e-20,9.722474147370174e-58,2.7167667357954114e-46,1.2925161962753044e-38,1.9346649267230603e-38,1.0,1.9346649267230603e-38,13.722530056151106,-27.445004510582088,3.541993323554288,12.545716704103151,0.999964524753354,12.545271641708721,-1.4185753277947066,138.29154411272452,0.011594466262735695,11.848346710822598,-1.2091236599766833,2.350547147045231,0.6492441580107372,1.458943041643334,0.19158252240436385,73.15077017757208,27.074401889015036,2.779345700548553,4.679046151101682e-15,7.19353134023827e-05,1.2253607054108214e-06,1.2425989059884461e-05,1.2492543881320694e-05,0.9999875741653435,0.6933885358994246,0.7053053839139302
soft_1,0.9952994461726248,-0.004700553827375237,-0.007162998102803268,0.0001553864300189855,-0.004711636172929718,13.658208169278378,4.34718360411931e-34,-0.03618903661670032,7.276958180120253e-48,-2.0361890366167,9.952994461726248e+21,-7.1629981028032676e+19,9.676936711633799e-36,-0.004711636172929718,-1.2255847908791557e-15,4.136325923335943e-20,-6.857275878070279e-50,-3.8707318547101104e-13,1.1045617128704693e-52,1.356118925499167e-20,9.722638497234157e-58,2.7103237898896337e-46,1.2970598090331504e-38,1.9342652600948362e-38,1.0,1.9342652600948362e-38,13.65821923423227,-27.31638258911579,3.5339139505676247,12.488547810016478,0.9999645341384659,12.488104892909085,-1.418199609531526,138.29389288230786,0.011520036978679784,11.791256535001082,-1.207513641787633,2.3451570454403634,0.6515929275940652,1.4587500444036645,0.19203759328282596,73.27943961058308,26.94573245600381,2.785947551665373,2.410417714203897e-15,7.192117894975723e-05,1.2355003141520413e-06,1.2406356129482815e-05,1.2472700432490075e-05,0.9999875937977862,0.6922871413345889,0.7042425798602922
soft_1,0.9952826245997025,-0.0047173754002974395,-0.007162633196665794,0.0001553758755966148,-0.00472853733281616,13.5942071296001,4.346814161981622e-34,-0.036188544865698086,7.242243530453179e-48,-2.036188544865698,9.952826245997025e+21,-7.162633196665794e+19,9.676936711633799e-36,-0.00472853733281616,-1.2255846935675247e-15,4.150951908148871e-20,-6.849043781418832e-50,-3.870731547373374e-13,1.1151866523113767e-52,1.3658500885529332e-20,9.722802822490559e-58,2.7038969749602638e-46,1.3016018809145122e-38,1.9338657158027483e-38,1.0,1.9338657158027483e-38,13.594218273953274,-27.188380390421727,3.5258551442434727,12.431654498188161,0.999964543563739,12.431213716022826,-1.4178222765517958,138.29624134047705,0.011446085484476327,11.73444144297437,-1.2059036235985827,2.3397756150148683,0.6539413857632508,1.4585561955795006,0.1924937044240147,73.4074888325991,26.817683233987545,2.7925644941887606,0.0,7.190698346680527e-05,1.2457062831548482e-06,1.238672647122295e-05,1.2452860625455062e-05,0.9999876134269579,0.6911859489046704,0.7031799250253924
soft_1,0.9952658061239894,-0.004734193876010638,-0.0071622683639102885,0.00015536532347589844,-0.004745435666415091,13.53051445695195,4.346444805458364e-34,-0.03618805319478471,7.207699085514452e-48,-2.0361880531947847,9.952658061239895e+21,-7.162268363910288e+19,9.676936711633799e-36,-0.004745435666415091,-1.2255845959254623e-15,4.1655739429718066e-20,-6.840734462637543e-50,-3.870731238993045e-13,1.1256831467748143e-52,1.3756142948272365e-20,9.722967123044367e-58,2.6974862524615727e-46,1.3061424097992563e-38,1.9334662940409635e-38,1.0,1.9334662940409635e-38,13.530525680974018,-27.060994925820154,3.51781685708413,12.375035439985266,0.9999645530293225,12.374596782466893,-1.4174433228060743,138.2985894858583,0.011372608713010754,11.677900109276335,-1.2042936054095326,2.3344028418192235,0.6562895311444825,1.4583614917600936,0.19295085792817623,73.53492083439504,26.690251232191564,2.799196558587622,-5.671571092244463e-16,7.18927267228991e-05,1.255978989367745e-06,1.2367100096292737e-05,1.2433024471349993e-05,0.999987633052847,0.6900849592276717,0.7021174198029582
soft_1,0.9952489907549631,-0.004751009245036907,-0.0071619036047390295,0.00015535477366258478,-0.004762331164055234,13.467128664195936,4.346075534747824e-34,-0.036187561604242385,7.173324009618219e-48,-2.036187561604242,9.95248990754963e+21,-7.161903604739029e+19,9.676936711633799e-36,-0.004762331164055234,-1.225584497953209e-15,4.180192020268793e-20,-6.8323488961740975e-50,-3.8707309295698825e-13,1.1360522134985485e-52,1.3854115201352043e-20,9.723131398800207e-58,2.6910915839426895e-46,1.3106813935586347e-38,1.9330669950044396e-38,1.0,1.9330669950044396e-38,13.467139968156307,-26.934223221035143,3.509799041709036,12.318689313181668,0.9999645625353663,12.318252770064799,-1.4170627422307263,138.30093731707225,0.011299603616857435,11.621631214827488,-1.2026835872204824,2.329038711926345,0.6586373623584504,1.4581659295243832,0.19340905589789303,73.66173859232505,26.56343347426155,2.805843775364759,-5.671571092244463e-16,7.187840848684346e-05,1.2663188115773675e-06,1.2347477015924382e-05,1.2413191981353496e-05,0.9999876526754424,0.6889841729240531,0.7010550645882686
soft_1,0.9952321785021394,-0.0047678214978605455,-0.0071615389193550975,0.00015534422616244497,-0.00477922381602673,13.404048271362347,4.3457063500490775e-34,-0.036187070094354463,7.139117471180242e-48,-2.0361870700943543,9.952321785021394e+21,-7.161538919355098e+19,9.676936711633799e-36,-0.00477922381602673,-1.2255843996510084e-15,4.1948061324737336e-20,-6.823888048735426e-50,-3.8707306191046563e-13,1.1462948628064485e-52,1.3952417401922615e-20,9.723295649662312e-58,2.684712931047465e-46,1.3152188300551814e-38,1.9326678188889263e-38,1.0,1.9326678188889263e-38,13.404059655530235,-26.80806231612733,3.5018016508544783,12.26261480192715,0.99996457208202,12.262180363015727,-1.4166805287479736,138.3032848327341,0.011227067168153342,11.565633446904206,-1.2010735690314323,2.3236832114315544,0.6609848780203276,1.4579695054410022,0.1938683004380725,73.787945068392,26.437226998195246,2.8125061750567,5.9551496468566865e-15,7.186402852688065e-05,1.2767261304149842e-06,1.2327857241394898e-05,1.239336316668875e-05,0.9999876722947328,0.6878835906167483,0.699992859778278
soft_1,0.9952153693750713,-0.004784630624928695,-0.007161174307962372,0.00015533368098127282,-0.0047961136125817564,13.341271805612443,4.345337251561985e-34,-0.0361865786654054,7.105078642696298e-48,-2.036186578665405,9.952153693750712e+21,-7.161174307962372e+19,9.676936711633799e-36,-0.0047961136125817564,-1.2255843010191043e-15,4.209416271990942e-20,-6.815352879339925e-50,-3.870730307598136e-13,1.156412098152334e-52,1.4051049306161338e-20,9.723459875534548e-58,2.678350255513967e-46,1.3197547171428886e-38,1.932268765890957e-38,1.0,1.932268765890957e-38,13.341283270256861,-26.682509265419306,3.4938246373732937,12.206810596716627,0.9999645816694344,12.206378251863761,-1.4162966762659464,138.30563203145354,0.011154996358472438,11.509905499108099,-1.199463550842382,2.3183363264525423,0.6633320767397544,1.4577722160682738,0.1943285936559357,73.91354321031672,26.311628856270328,2.819183788233541,3.970099764571124e-15,7.184958661068437e-05,1.2872013283636265e-06,1.230824078402539e-05,1.2373538038622395e-05,0.9999876919107069,0.6867832129311032,0.6989308057714914
soft_1,0.9951985633833499,-0.0048014366166501295,-0.007160809770765541,0.00015532313812488535,-0.00481300054393331,13.278797801208189,4.3449682394871985e-34,-0.036186087317680804,7.071206700724353e-48,-2.036186087317681,9.951985633833498e+21,-7.160809770765541e+19,9.676936711633799e-36,-0.00481300054393331,-1.2255842020577412e-15,4.224022431194102e-20,-6.806744339370236e-50,-3.870729995051095e-13,1.1664049161624611e-52,1.415001066925783e-20,9.723624076320385e-58,2.6720035191746553e-46,1.3242890526668832e-38,1.9318698362078654e-38,1.0,1.9318698362078654e-38,13.278809346597953,-26.557561137435055,3.4858679542345827,12.151275394359594,0.9999645912977596,12.150845133467314,-1.415911178678731,138.30797891183462,0.011083388198700925,11.454446071335544,-1.197853532653332,2.3129980431293315,0.6656789571208217,1.4575740579542131,0.1947899376610059,74.03853595160689,26.186636114979745,2.825876645498774,-1.4178927730611159e-16,7.183508250537255e-05,1.2977447897640883e-06,1.2288627655182472e-05,1.2353716608466664e-05,0.9999877115233533,0.6856830404949938,0.6978689029680533
soft_1,0.9951817605366043,-0.004818239463395673,-0.007160445307970112,0.0001553125975991227,-0.004829884600255622,13.21662479947603,4.344599314026178e-34,-0.03618559605146742,7.037500825863571e-48,-2.0361855960514674,9.951817605366044e+21,-7.160445307970112e+19,9.676936711633799e-36,-0.004829884600255622,-1.2255841027671652e-15,4.238624602426646e-20,-6.798063372624937e-50,-3.870729681464309e-13,1.1762743066787385e-52,1.4249301245412913e-20,9.723788251922915e-58,2.6656726839559525e-46,1.3288218344635522e-38,1.9314710300377915e-38,1.0,1.9314710300377915e-38,13.216636425879754,-26.433215014827535,3.477931554523408,12.09600789794961,0.999964600967147,12.095579710968641,-1.4155240298664271,138.31032547247585,0.011012239718913257,11.39925386974735,-1.1962435144642818,2.307668347624243,0.6680255177620545,1.4573750276365303,0.19525233456509733,74.1629262116256,26.06224585496112,2.8325847774891284,7.08946386530558e-16,7.182051597750396e-05,1.308356900821931e-06,1.2269017866277768e-05,1.2333898887578673e-05,0.9999877311326607,0.684583073938788,0.6968071517697281
soft_1,0.9951649608445016,-0.004835039155498404,-0.00716008091978239,0.00015530205940984782,-0.004846765771684359,13.154751348771631,4.344230475381168e-34,-0.036185104867053106,7.003960202733811e-48,-2.036185104867053,9.951649608445016e+21,-7.16008091978239e+19,9.676936711633799e-36,-0.004846765771684359,-1.2255840031476226e-15,4.2532227780019426e-20,-6.789310915369936e-50,-3.870729366838557e-13,1.1860212528015495e-52,1.4348920787836266e-20,9.723952402244856e-58,2.659357711877887e-46,1.3333530603606006e-38,1.9310723475796631e-38,1.0,1.9310723475796631e-38,13.154763056457728,-26.30946799430814,3.470015391440509,12.04100681683403,0.9999646106777478,12.040580693763546,-1.4151352236951953,138.31267171197018,0.010941547968248972,11.344327606738567,-1.1946334962752316,2.302347226121858,0.670371757256395,1.4571751216426339,0.19571578648230312,74.28671689565961,25.938455170927412,2.8393082148743933,3.6865212099589015e-15,7.180588679307653e-05,1.3190380496143732e-06,1.2249411428767709e-05,1.2314084887359524e-05,0.9999877507386175,0.6834833138952944,0.6957455525798842
soft_1,0.9951481643167467,-0.004851835683253273,-0.007159716606409499,0.0001552915235629468,-0.00486364404831624,13.093176004447047,4.343861723755212e-34,-0.03618461376472685,6.970584019956452e-48,-2.036184613764727,9.951481643167467e+21,-7.159716606409499e+19,9.676936711633799e-36,-0.00486364404831624,-1.2255839031993619e-15,4.2678169502029794e-20,-6.780487896389898e-50,-3.8707290511746226e-13,1.1956467309319642e-52,1.4448869048740534e-20,9.724116527188524e-58,2.653058565053964e-46,1.3378827281769566e-38,1.930673789033209e-38,1.0,1.930673789033209e-38,13.093187793683729,-26.186317186581032,3.462119418302005,11.986270866583812,0.9999646204297135,11.985846797471215,-1.414744754017317,138.31501762890497,0.010871310014790298,11.289666000908452,-1.1930234780861815,2.2970346648289817,0.672717674191186,1.4569743364896266,0.1961802955289838,74.40991089498722,25.815261171599936,2.8460469883572532,5.104413983020017e-15,7.179119471753186e-05,1.329788626096802e-06,1.2229808354153938e-05,1.2294274619255716e-05,0.9999877703412122,0.6823837609998419,0.6946841058035437
soft_1,0.9951313709630831,-0.004868629036916889,-0.007159352368059378,0.00015528099006432901,-0.0048805194202088155,13.031897328817294,4.343493059352159e-34,-0.036184122744778814,6.937371470134933e-48,-2.036184122744779,9.95131370963083e+21,-7.159352368059378e+19,9.676936711633799e-36,-0.0048805194202088155,-1.225583802922631e-15,4.28240711128219e-20,-6.771595237039225e-50,-3.87072873447329e-13,1.205151710813804e-52,1.4549145779336494e-20,9.724280626655865e-58,2.6467752056909694e-46,1.3424108357227205e-38,1.9302753545989653e-38,1.0,1.9302753545989653e-38,13.031909199872567,-26.06375971627632,3.4542435885391063,11.931798768963523,0.9999646302231963,11.931376743904197,-1.4143526146712473,138.31736322186194,0.010801522945440564,11.235267777030579,-1.1914134598971313,2.2917306499746104,0.6750632671481549,1.4567726686843148,0.19664586382375546,74.53251108694586,25.692660979641232,2.852801128673112,4.395467596489459e-15,7.177643951575815e-05,1.3406090221094024e-06,1.2210208653983609e-05,1.227446809475902e-05,0.9999877899404334,0.6812844158902718,0.6936228118473527
soft_1,0.9951145807932924,-0.0048854192067075445,-0.007158988204940781,0.0001552704589199271,-0.00489739187738049,12.970913891126324,4.343124482376653e-34,-0.036183631807500304,6.904321749834943e-48,-2.0361836318075004,9.951145807932924e+21,-7.158988204940781e+19,9.676936711633799e-36,-0.00489739187738049,-1.2255837023176805e-15,4.296993253461485e-20,-6.76263385129262e-50,-3.87072841673535e-13,1.2145371555756004e-52,1.4649750729829567e-20,9.724444700548424e-58,2.6405075960886854e-46,1.3469373807991793e-38,1.9298770444782678e-38,1.0,1.9298770444782678e-38,12.970925844267992,-25.941792721881964,3.4463878556978256,11.877589251901455,0.9999646400583483,11.877169261038544,-1.4139587994816696,138.3197084894172,0.010732183865803366,11.181131666023083,-1.1898034417080812,2.286435167809894,0.6774085347033963,1.4565701147232124,0.19711249348747753,74.6545203349993,25.57065173158741,2.8595706665899217,5.671571092244463e-16,7.176162095209083e-05,1.351499631383925e-06,1.2190612339849323e-05,1.225466532540606e-05,0.9999878095362694,0.680185279206915,0.6925616711195891
soft_1,0.9950977938171952,-0.004902206182804811,-0.007158624117263294,0.00015525993013569713,-0.004914261409810113,12.91022426751466,4.342755993034161e-34,-0.03618314095318374,6.871434059565544e-48,-2.0361831409531836,9.950977938171953e+21,-7.1586241172632945e+19,9.676936711633799e-36,-0.004914261409810113,-1.2255836013847611e-15,4.311575368931918e-20,-6.75360464579556e-50,-3.870728097961595e-13,1.2238040217720434e-52,1.4750683649413792e-20,9.724608748767363e-58,2.634255698639775e-46,1.3514623611987053e-38,1.929478858873272e-38,1.0,1.929478858873272e-38,12.910236303010322,-25.820413355679076,3.438552173438682,11.823641049459884,0.9999646499353222,11.823223082984057,-1.4135633022595575,138.32205343014115,0.010663289900062533,11.127256404919047,-1.188193423519031,2.2811482046080997,0.6797534754273562,1.4563666710925363,0.1975801866432409,74.77594148880466,25.449230577782092,2.866355632908004,9.92524941142781e-16,7.174673879031716e-05,1.3624608495501897e-06,1.2171019423389632e-05,1.2234866322779352e-05,0.9999878291287085,0.6790863515926499,0.6915006840301756
soft_1,0.99508101004465,-0.004918989955349955,-0.007158260105237315,0.0001552494037176185,-0.004931128007437395,12.849827040984215,4.342387591530942e-34,-0.03618265018212274,6.838707603758762e-48,-2.0361826501821225,9.9508101004465e+21,-7.158260105237315e+19,9.676936711633799e-36,-0.004931128007437395,-1.2255835001241242e-15,4.326153449854059e-20,-6.744508519913982e-50,-3.8707277781528177e-13,1.2329532594256559e-52,1.4851944286270658e-20,9.724772771213459e-58,2.6280194758293446e-46,1.355985774704873e-38,1.9290807979869331e-38,1.0,1.9290807979869331e-38,12.849839159101265,-25.69961878367154,3.430736495536419,11.76995290180551,0.999964659854271,11.769536949954736,-1.4131661168022296,138.3243980425986,0.010594838190862854,11.073640736837053,-1.1865834053299809,2.275869746664578,0.6820980878848146,1.4561623342682188,0.1980489454163555,74.89677738427892,25.328394682308097,2.8731560584598754,3.6865212099589015e-15,7.173179279367302e-05,1.3734930741431155e-06,1.2151429916288534e-05,1.2215071098506527e-05,0.9999878487177392,0.6779876336928586,0.6904398509907144
soft_1,0.9950642294855543,-0.004935770514445744,-0.007157896169074064,0.00015523887967169378,-0.004947991660162709,12.789720801365533,4.342019278074064e-34,-0.03618215949461202,6.806141590750501e-48,-2.036182159494612,9.950642294855542e+21,-7.157896169074064e+19,9.676936711633799e-36,-0.004947991660162709,-1.2255833985360227e-15,4.3407274883578374e-20,-6.735346365784006e-50,-3.8707274573098185e-13,1.2419858120678606e-52,1.4953532387564358e-20,9.724936767787092e-58,2.621798890234749e-46,1.3605076190924158e-38,1.928682862023013e-38,1.0,1.928682862023013e-38,12.789733002371158,-25.57940618552052,3.422940775879708,11.716523555179979,0.9999646698153479,11.716109608239295,-1.4127672368934125,138.32674232534868,0.010526825899191551,11.020283410951842,-1.1849733871409305,2.270599780296724,0.6844423706348703,1.4559571007159047,0.19851877193433817,75.01703084366525,25.208141222921302,2.8799719741100653,-9.92524941142781e-16,7.171678272484549e-05,1.384596704609363e-06,1.213184383027572e-05,1.219527966426081e-05,0.9999878683033496,0.6768891261554542,0.6893791724144163
soft_1,0.9950474521498446,-0.004952547850155441,-0.007157532308985606,0.00015522835800394969,-0.0049648523578460745,12.72990414528806,4.341651052871425e-34,-0.03618166889094751,6.773735232763114e-48,-2.0361816688909475,9.950474521498446e+21,-7.157532308985605e+19,9.676936711633799e-36,-0.0049648523578460745,-1.225583296620711e-15,4.355297476541682e-20,-6.726119068361794e-50,-3.8707271354333995e-13,1.250902616779373e-52,1.5055447699432042e-20,9.725100738388249e-58,2.615593904525694e-46,1.365027892126962e-38,1.9282850511861062e-38,1.0,1.9282850511861062e-38,12.72991642944924,-25.45977275448496,3.415164968470869,11.663351761870633,0.9999646798187066,11.662939810171915,-1.4123666563032986,138.3290862769447,0.01045925020426058,10.967183182465158,-1.1833633689518803,2.2653382918439493,0.6867863222309221,1.4557509668909652,0.1989896683268998,75.13670467559893,25.088467390988136,2.886803410754936,4.253678319183348e-15,7.170170834598438e-05,1.3957721423134295e-06,1.2112261177127746e-05,1.2175492031761567e-05,0.999987887885528,0.6757908296309103,0.6883186487161642
soft_1,0.9950306780474958,-0.004969321952504237,-0.007157168525184814,0.00015521783872043593,-0.004981710090308599,12.670375676141838,4.341282916131718e-34,-0.03618117837142627,6.741487745883324e-48,-2.036181178371426,9.950306780474958e+21,-7.157168525184814e+19,9.676936711633799e-36,-0.004981710090308599,-1.2255831943784436e-15,4.36986340647378e-20,-6.716827505471745e-50,-3.8707268125243653e-13,1.2597046042316645e-52,1.5157689966988822e-20,9.72526468291653e-58,2.6094044814634334e-46,1.3695465915654275e-38,1.927887365681603e-38,1.0,1.927887365681603e-38,12.670388043725346,-25.340715697345015,3.407409027425575,11.610436280181302,0.9999646898645009,11.610026314103045,-1.41196436878861,138.33142989593443,0.010392108303389581,10.914338812576684,-1.1817533507628302,2.2600852676676366,0.6891299412206545,1.455543929238494,0.1994616367259331,75.25580167517302,24.969370391414177,2.893650399322501,5.38799253763224e-15,7.168656941868818e-05,1.407019790545363e-06,1.2092681968666362e-05,1.2155708212773616e-05,0.9999879074642625,0.6746927447722237,0.6872582803125188
soft_1,0.995013907188522,-0.004986092811478034,-0.007156804817885403,0.0001552073218272261,-0.0049985648473312464,12.611134004048855,4.340914868064455e-34,-0.036180687936346545,6.709398350045395e-48,-2.0361806879363464,9.95013907188522e+21,-7.156804817885403e+19,9.676936711633799e-36,-0.0049985648473312464,-1.225583091809476e-15,4.38442527019103e-20,-6.707472547855835e-50,-3.8707264885835227e-13,1.2683926987267574e-52,1.5260258934316773e-20,9.725428601271139e-58,2.603230583900949e-46,1.3740637151556946e-38,1.9274898057157162e-38,1.0,1.9274898057157162e-38,12.611146455321254,-25.22223223434473,3.3996729069725653,11.557775874403292,0.9999646999528852,11.557367884370382,-1.4115603680926625,138.33377318085982,0.010325397411889667,10.861749068455133,-1.18014333257378,2.2548406941511123,0.6914732261460204,1.4553359841933189,0.1999346792654997,75.3743246240037,24.850847442582932,2.90051297077224,-1.4178927730611159e-16,7.167136570401767e-05,1.4183400545267212e-06,1.2073106216759928e-05,1.2135928219107618e-05,0.9999879270395414,0.6735948722349359,0.6861980676217115
soft_1,0.994997139582977,-0.00500286041702306,-0.007156441187301928,0.00015519680733041768,-0.005015416618654451,12.55217774583155,4.3405469088799815e-34,-0.03618019758600774,6.677466269012757e-48,-2.036180197586008,9.949971395829769e+21,-7.156441187301928e+19,9.676936711633799e-36,-0.005015416618654451,-1.225582988914066e-15,4.398983059698719e-20,-6.698055059222224e-50,-3.870726163611685e-13,1.2769678182372264e-52,1.5363154344458856e-20,9.725592493350881e-58,2.597072174782821e-46,1.3785792606365158e-38,1.927092371495492e-38,1.0,1.927092371495492e-38,12.552190281059195,-25.104319599129038,3.3919565614533655,11.505369314786538,0.9999647100840139,11.50496329127003,-1.411154647945427,138.336116130257,0.01025911476294793,10.809412723209533,-1.1785333143847299,2.2496045576996067,0.693816175543224,1.4551271281800036,0.20040879808181744,75.49227629029527,24.73289577629175,2.90739115609491,3.6865212099589015e-15,7.165609696250074e-05,1.4297333414170631e-06,1.2053533933323898e-05,1.2116152062621508e-05,0.9999879466113526,0.6724972126772116,0.6851380110636023
soft_1,0.994980375240953,-0.005019624759047085,-0.007156077633649773,0.0001551862952361317,-0.005032265393979337,12.493505524975802,4.340179038789451e-34,-0.0361797073207104,6.645690730356679e-48,-2.03617970732071,9.94980375240953e+21,-7.156077633649773e+19,9.676936711633799e-36,-0.005032265393979337,-1.2255828856924713e-15,4.4135367669716045e-20,-6.688575896292637e-50,-3.8707258376096674e-13,1.2854308744467977e-52,1.5466375939422726e-20,9.725756359054165e-58,2.590929217144516e-46,1.38309322573785e-38,1.9266950632287847e-38,1.0,1.9266950632287847e-38,12.493518144424836,-24.986975038669772,3.384259945321994,11.453215377510826,0.999964720258042,11.452811311027718,-1.4107472020635976,138.33845874265648,0.01019325760751269,10.757328555860543,-1.1769232961956797,2.244376844740221,0.6961587879427047,1.4549173576128573,0.20088399531324713,75.60965942890476,24.61551263768243,2.914284986312361,5.38799253763224e-15,7.16407629541211e-05,1.4412000603215425e-06,1.2033965130319361e-05,1.209637975521812e-05,0.9999879661796842,0.6713997667597081,0.6840781110597836
soft_1,0.9949636141725818,-0.005036385827418218,-0.007155714157145159,0.0001551757855505131,-0.0050491111629665025,12.435115971602668,4.339811258004842e-34,-0.0361792171407563,6.61407096543964e-48,-2.0361792171407562,9.949636141725818e+21,-7.155714157145159e+19,9.676936711633799e-36,-0.0050491111629665025,-1.2255827821449505e-15,4.428086383952864e-20,-6.679035908850783e-50,-3.8707255105782854e-13,1.2937827727894392e-52,1.556992346016962e-20,9.725920198279011e-58,2.5848016741125554e-46,1.3876056081805436e-38,1.9262978811242745e-38,1.0,1.9262978811242745e-38,12.435128675539023,-24.870195813209108,3.3765830131446837,11.40131284465723,0.9999647304751245,11.400910725770242,-1.4103380241506556,138.3408010165829,0.010127823214179465,10.70549535131203,-1.1753132780066295,2.239157541721891,0.6985010618691211,1.4547066688959382,0.20136027310027976,75.72647678140649,24.498695285180702,2.9211944924773436,5.38799253763224e-15,7.162536343833138e-05,1.4527406222968478e-06,1.2014399819754477e-05,1.2076611308847278e-05,0.9999879857445243,0.6703025351456907,0.6830183680334896
soft_1,0.9949468563880349,-0.005053143611965121,-0.007155350758005154,0.00015516527827973077,-0.005065953915236235,12.377007722435243,4.3394435667389594e-34,-0.036178727046448374,6.582606209396115e-48,-2.0361787270464484,9.94946856388035e+21,-7.155350758005154e+19,9.676936711633799e-36,-0.005065953915236235,-1.225582678271764e-15,4.4426319025543073e-20,-6.669435939789719e-50,-3.8707251825183626e-13,1.3020244124889588e-52,1.5673796646612048e-20,9.72608401092303e-58,2.578689508904173e-46,1.3921164056763955e-38,1.9259008253914707e-38,1.0,1.9259008253914707e-38,12.377020511124638,-24.7539791961933,3.3689257195995865,11.34966050417959,0.9999647407354171,11.349260323496948,-1.4099271078969404,138.34314295055512,0.010062808869077696,10.653911900322651,-1.1737032598175792,2.2339466351153527,0.7008429958413339,1.4544950584230654,0.2018376335855231,75.84273107615597,24.382440990431075,2.9281197056733186,3.970099764571124e-15,7.160989817405279e-05,1.46435544035811e-06,1.1994838013684227e-05,1.2056846735505522e-05,0.9999880053058607,0.6692055185010177,0.6819587824096719
soft_1,0.9949301018975232,-0.005069898102476809,-0.007154987436447667,0.00015515477342997757,-0.005082793640368304,12.319179420767124,4.339075965205438e-34,-0.03617823703809072,6.551295701114211e-48,-2.0361782370380905,9.94930101897523e+21,-7.154987436447667e+19,9.676936711633799e-36,-0.005082793640368304,-1.2255825740731729e-15,4.45717331465621e-20,-6.659776825159105e-50,-3.8707248534307234e-13,1.3101566865981437e-52,1.577799523760879e-20,9.726247796883438e-58,2.5725926848271206e-46,1.3966256159281115e-38,1.925503896240713e-38,1.0,1.925503896240713e-38,12.319192294475066,-24.63832247420961,3.361288019476504,11.29825714987628,0.9999647510390755,11.297858898051489,-1.4095144469797165,138.34548454308617,0.00999821187575821,10.602576999477733,-1.172093241628529,2.228744111413108,0.703184588372389,1.4542825225778229,0.20231607891368827,75.95842502835376,24.266747038233348,2.9350606570142594,4.537256873795571e-15,7.159436691967745e-05,1.4760449294855184e-06,1.1975279724210645e-05,1.2037086047235833e-05,0.9999880248636814,0.6681087174941249,0.6808993546149581
soft_1,0.9949133507112972,-0.005086649288702865,-0.007154624192691451,0.00015514427100747036,-0.00509963032790218,12.261629716429606,4.338708453618738e-34,-0.036177747115988625,6.520138683216636e-48,-2.0361777471159885,9.949133507112972e+21,-7.1546241926914515e+19,9.676936711633799e-36,-0.00509963032790218,-1.2255824695494398e-15,4.471710612107519e-20,-6.650059394211949e-50,-3.870724523316197e-13,1.31818048203788e-52,1.588251897096257e-20,9.726411556057048e-58,2.566511165279319e-46,1.4011332366293696e-38,1.9251070938831658e-38,1.0,1.9251070938831658e-38,12.261642675421387,-24.523222946920693,3.3536698676765906,11.247101581361921,0.9999647613862557,11.246705249093552,-1.409100035063242,138.3478257926833,0.009934029555081346,10.551489451161107,-1.1704832234394789,2.223549957129387,0.7055258379695019,1.4540690577335678,0.20279561123157655,76.07356134010887,24.151610726477983,2.942017377644463,1.985049882285562e-15,7.157876943306798e-05,1.4878095066312322e-06,1.1955724963482571e-05,1.2017329256127752e-05,0.9999880444179742,0.6670121327960327,0.6798400850776716
soft_1,0.9948966028396472,-0.005103397160352843,-0.007154261026956114,0.00015513377101845018,-0.005116463967336424,12.204357265761843,4.338341032194158e-34,-0.03617725728044857,6.489134402043265e-48,-2.0361772572804484,9.948966028396473e+21,-7.1542610269561135e+19,9.676936711633799e-36,-0.005116463967336424,-1.2255823647008273e-15,4.486243786725342e-20,-6.6402844694515125e-50,-3.870724192175612e-13,1.3260966796356229e-52,1.5987367583412597e-20,9.726575288340271e-58,2.5604449137488163e-46,1.4056392654646654e-38,1.9247104185308328e-38,1.0,1.9247104185308328e-38,12.204370310302542,-24.408677927004927,3.3460712192120745,11.19619260403938,0.9999647717771143,11.195798182070854,-1.4086838657988443,138.35016669784784,0.00987025924510586,10.500648063527223,-1.1688732052504287,2.2183641588001155,0.707866743134041,1.4538546602534412,0.20327623268806555,76.18814270050198,24.037029366084735,2.9489898987383483,7.08946386530558e-16,7.156310547156486e-05,1.4996495907257123e-06,1.1936173743696356e-05,1.1997576374318153e-05,0.9999880639687269,0.6659157650803882,0.6787809742278454
