eta,s,p_over_M,local_cross,local_tau,ratio_to_abstract_static
1.0,0.0000019952623149688841956137184568773315923629631385907472481863939557,0.0014125375446227559283995546353140120050500976265639016711042444744,1.6922506063916835353895496614051565326330572309875358732015733402e-67,1.5230255457525151818505946952646408793697515078887822858814160062e-66,0.0000019951947001147992659891592014049459060330456611820784115355970497
1.0,0.0000025118864315095801110850320677993273941585181007824754286798884209,0.0015848931924611134852021013733915070132694421338250390683162968123,2.1303985981750399338996254377454869420921239263778946665058711932e-67,1.9173587383575359405096628939709382478829115337401051998552840738e-66,0.0000025117792696639252728266205923395581163773225190474175977754565513
1.0,0.0000031622776601683793319988935444327185337195551393252168268575048528,0.0017782794100389228012254211951926848447357905264022553580118307228,2.6819833058504516550441731122237630509372958141120606103357872674e-67,2.4137849752654064895397558010013867458435662327008545493022085407e-66,0.0000031621078210390336707786995835402355784768246982391765743585224056
1.0,0.0000039810717055349770910807047034845225988801028658054209617191000885,0.0019952623149688807499177711617729928155650425586574571637131064395,3.3763699832719087188004434531698418752357772999019565531840444789e-67,3.038732984944717846920399107852857687712199569911760897865640031e-66,0.0000039808025305511936224225661133452047156409716422360889149431024122
1.0,0.0000050118723362727228500155418688494576806047198983281926392969745589,0.002238721138568339611954950852465742333707261397683803528065353234,4.2505235549228358224135719890164427171290354671951093456712637385e-67,3.8254711994305522401722147901147984454161319204755984111041373646e-66,0.0000050114457264565796506342690488965453630347691044181650629504808198
1.0,0.000006309573444801947022673358518259070070334379634375296687865737997,0.0025118864315095830030011583117850345896746320413875753287803909513,5.3509741766629993198324325421662390662702162500344453666482953763e-67,4.8158767589966993878491892879496151596431946250310008299834658386e-66,0.0000063088973213569507385375885849796927840868477134043164785305511838
1.0,0.0000079432823472428150206591828283638793258896063175548433209232392932,0.0028183829312644538191019236991551107186830435837709540029410540597,6.7362904511727387085925525430397531347924927977708711570615387045e-67,6.062661406055464837733297288735777821313243517993784041355384834e-66,0.0000079422107788584506250611743276764329276828969784784707725268903588
1.0,0.00001,0.0031622776601683793319988935444327185337195551393252168268575048528,8.4801909950504251577155553152407939678326379706031414758786216727e-67,7.6321718955453826419439997837167145710493741735428273282907595054e-66,0.0000099983017086121132392017822497542700906671716908102102608509418813
1.0,0.000012589254117941686598153973007165166288704887379154346553437656274,0.0035481338923357566268022391324576806871163845925863916770487783187,1.0675458458218546668873343502416742342019357254165354993465910164e-66,9.6079126123966920019860091521750681078174215287488194941193191476e-66,0.000012586562567437722179621560233234776807421225956201845491100227694
1.0,0.000015848931924611134852021013733915070132694421338250390683162968123,0.0039810717055349725077025230508775204348767703729738044686528414806,1.3438861893714501719627668043897807354906430280757461886412041468e-66,1.2094975704343051547664901239508026619415787252681715697770837321e-65,0.000015844666224163144865508477005111397504765312270306189269752019544
1.0,0.000019952623149688841956137184568773315923629631385907472481863939557,0.0044668359215096363281974081023956621462328742328060290237465240423,1.6917345591363361429599414982047432703175959517974697951225981178e-66,1.5225611032227025286639473483842689432858363566177228156103383061e-65,0.000019945862708756611509072350171312889390519500438739781825205314551
1.0,0.000025118864315095801110850320677993273941585181007824754286798884209,0.0050118723362727228500155418688494576806047198983281926392969745589,2.1295807583770232023102084687759596333062106422900486355521345434e-66,1.9166226825393208820791876218983636699755895780610437719969210891e-65,0.000025108150214465615021580898091744835238471446617324363189837081239
1.0,0.000031622776601683793319988935444327185337195551393252168268575048528,0.0056234132519034908039495103977648123146825104309869166408168942374,2.6806871968951029156499595558168006275617469397988531870241928334e-66,2.41261847720559262408496360023512056480557224581896786832177355e-65,0.000031605796846573915134662068762275762129447223227746535374010709562
1.0,0.000039810717055349770910807047034845225988801028658054209617191000885,0.006309573444801936126426040654229210310550223080502932206512653763,3.3743159481663389159441851626608734581615202240017990060137264577e-66,3.0368843533497050243497666463947861123453682016016191054123538119e-65,0.000039783807852488113492030187132866522231771602997837686557485899652
1.0,0.000050118723362727228500155418688494576806047198983281926392969745589,0.0070794578438413791080221494218931270935443296555129868132715923463,4.2472684461873758495511424158058750572820221036194537260140615092e-66,3.8225416015686382645960281742252875515538198932575083534126553583e-65,0.000050076078931754114192765753467447971331530388702665355348542943371
1.0,0.00006309573444801947022673358518259070070334379634375296687865737997,0.0079432823472428241657009439303984960833616712990798046162269490463,5.3458158104374983820630475549262107930649984633096830768990719126e-66,4.8112342293937485438567427994335897137584986169787147692091647214e-65,0.000063028155123651278642301549553806928299518295692830857301392807592
1.0,0.000079432823472428150206591828283638793258896063175548433209232392932,0.0089125093813374552995310868107829696398587478293004836994794349507,6.7281162553394811334166688512455963752963212855057887661279822821e-66,6.0553046298055330200750019661210367377666891569552098895151840539e-65,0.000079325732510935817800621461227520450571994482222997994765175018019
1.0,0.0001,0.01,8.4672382885514492987577177594397058856942604017998388089148980658e-66,7.6205144596963043688819459834957352971248343616198549280234082592e-65,0.000099830302285716932902392006242406648821131671088671748403586548396
1.0,0.00012589254117941660509107995509404292328392847989661378555092847467,0.01122018454301962918882445558493649711586120816378373755714973271,1.0654934830213348926399028211176291398184274290978081826803534103e-65,9.5894413471920140337591253900586622583658468618802736441231806924e-65,0.00012562364831199109569079651881296498553319169242338508711444756208
1.0,0.00015848931924611171345535403220986468263676132589204546144599865815,0.012589254117941686598153973007165166288704887379154346553437656274,1.340634416483946777443972521401402326215942247098092257667720823e-65,1.2065709748355520996995752692612620935943480223882830319009487407e-64,0.00015806327221614593882685524469540512271605855902455339884695025433
1.0,0.00019952623149688828173353395388348820209127040532019356685356246796,0.014125375446227554405263706038986840928058392851045762100909456608,1.6865828466950654067351522486631757364322199785886033917494167503e-65,1.5179245620255588660616370237968581627889979807297430525744750753e-64,0.00019885123068182597288439767477461626958971881346439011112163150573
1.0,0.00025118864315095824246179330629876267952529101137083746860521269735,0.01584893192461114215072389163132262740511282785938097340855231602,2.1214198332972830743381207849280415851050293062721026979035656851e-65,1.9092778499675547669043087064352374265945263756448924281132091166e-64,0.00025011931401450382947668444899177832104465573352277285314423513532
1.0,0.00031622776601683793319988935444327185337195551393252168268575048528,0.017782794100389228012254211951926848447357905264022553580118307228,2.6677609557464548664547765392084931021702336125806545113886858459e-65,2.4009848601718093798092988852876437919532102513225890602498172613e-64,0.00031453394077534995036456472610416213071754018661761951134757854832
1.0,0.00039810717055349688409999777287957180062536902581311563465639202898,0.019952623149688786825002027847132457924106536223864425825922772215,3.353845092132594468633131769005377663165225895408281364907420533e-65,3.0184605829193350217698185921048398968487033058674532284166784797e-64,0.00039542452681385952888010866119109485626451449302557384504902818258
1.0,0.00050118723362727343902780713596752893134458870828431384758932759077,0.022387211385683421893779113715252756147473636921293385432905696483,4.2148559275537014923833582178963324036236415416073229000297525931e-65,3.7933703347983313431450223961066991632612773874465906100267773338e-64,0.00049693929354433702333236316220565888721009622861403041055685600511
1.0,0.00063095734448019426641744313726448681081227849065712869133643822457,0.025118864315095821354263204385889728396642677385493493030104962592,5.2945083980811808064175637130166610431846348665232468823551191973e-65,4.7650575582730627257758073417149949388661713798709221941196072776e-64,0.00062423231261764149142071476885633267629342130266482533004787649592
1.0,0.00079432823472428223366925917099907304423939014402901521395891304429,0.02818382931264455117015228474834101998257826791877835939974012366,6.6469249084103427927589960772009496111205939563660278718546371945e-65,5.982232417569308513483096469480854650008534560729425084669173475e-64,0.0007836847154452606806218502117312891140279962449657049406712025587
1.0,0.001,0.031622776601683793319988935444327185337195551393252168268575048528,8.3388083842255190091217324987371213192132112785025104534602001118e-65,7.5049275458029671082095592488634091872918901506522594081141801006e-64,0.00098316090008412907854293502014870234332594630526216573484100424233
1.0,0.0012589254117941660509107995509404292328392847989661378555092847467,0.035481338923357529503561453347955331521482127716802116676522481289,1.0451884029959236173741132699850266392893350708477512549909153795e-64,9.4066956269633125563670194298652397536040156376297612949182384156e-64,0.0012322964189833757792955884954406128807047323679040564563642758513
1.0,0.0015848931924611171345535403220986468263676132589204546144599865815,0.039810717055349770910807047034845225988801028658054209617191000885,1.3085518353240725509079731609464967982621817613127356543614189632e-64,1.1776966517916652958171758448518471184359635851814620889252770668e-63,0.0015428067668009398351177344964576847608287078174129671032067825068
1.0,0.0019952623149688828173353395388348820209127040532019356685356246796,0.044668359215096347854069372446344716803854456885148043222403657314,1.6359316706872563034640298231814507461990472082298690659519875229e-64,1.4723385036185306731176268408633056715791424874068821593567887706e-63,0.0019287936353971003861275270015830412468523300817713662084965505739
1.0,0.0025118864315095824246179330629876267952529101137083746860521269735,0.050118723362727251580680477670124982122553818689950192805056884555,2.0415326595817339968909159398627847998512602448042961909888642167e-64,1.8373793936235605972018243458765063198661342203238665718899777951e-63,0.0024070046877950193107537162652739308858405345307697049415784406369
1.0,0.0031622776601683793319988935444327185337195551393252168268575048528,0.056234132519034908039495103977648123146825104309869166408168942374,2.5419202532079154305062311556692747485404387348555216981068097378e-64,2.287728227887123887455608040102347273686394861369969528296128764e-63,0.0029969708967213318805442324250702732484477819927126660902419883738
1.0,0.0039810717055349853411614316781904240531146519492528451179220466001,0.063095734448019426641744313726448681081227849065712869133643822457,3.1559280856175865543505237248448654504066518230977105608710507042e-64,2.8403352770558278989154713523603789053659866407879395047839456337e-63,0.0037208974643500519887633350935585462512566365717710947782716384573
1.0,0.0050118723362727343902780713596752893134458870828431384758932759077,0.070794578438413872585491982763618497690137602035407526841827513083,3.9041928467193017403247174360324671603673180658649894576184504066e-64,3.513773562047371566292245692429220444330586259278490511856605366e-63,0.0046031154289907207561944789412044796344089867839971519426657677784
1.0,0.0063095734448019426641744313726448681081227849065712869133643822457,0.079432823472428214221884155997870055511862709226536250117451768235,4.8080738704011667517304562444778154202007073798274885017511727538e-64,4.3272664833610500765574106200300338781806366418447396515760554784e-63,0.0056688078395431695487165145251167150057438413749524022596170521317
1.0,0.0079432823472428223366925917099907304423939014402901521395891304429,0.089125093813374594038933353382257303451980540638108980455008022904,5.8876168297687106654995550072654214991868389665051845609476595249e-64,5.2988551467918395989495995065388793492681550698546661048528935724e-63,0.0069416089145973181676378500791952207272732647851984866927212096055
1.0,0.01,0.1,7.1581175392862144902324237191752681748188560782429971951971653289e-64,6.442305785357593041209181347257741357336970470418697475677448796e-63,0.0084395527017332382825737437818946385567573471421818730483094995611
1.0,0.012589254117941712687199950504980105272539327178352763744691480175,0.11220184543019652440711158044246757053686428504193207116735313942,8.6247705335378668031811448168476959950362418358758720550416660733e-64,7.7622934801840801228630303351629263955326176522882848495374994659e-63,0.010168763653105232880264679657570060187078423728061109607859936786
1.0,0.015848931924611171345535403220986468263676132589204546144599865815,0.12589254117941686598153973007165166288704887379154346553437656274,1.027492896284596815218297823237572985013460445997714478803166519e-63,9.2474360665613713369646804091381568651211440139794303092284986706e-63,0.012114330899510602935503138682937530890270163687675194615365117879
1.0,0.019952623149688828173353395388348820209127040532019356685356246796,0.14125375446227554405263706038986840928058392851045762100909456608,1.20678066829565760356158186227358469955500889936200795129632305e-63,1.086102601466091843205423676046226229599508009425807156166690745e-62,0.014228166824052523046904428000462201225705864218069086659223494126
1.0,0.025118864315095824246179330629876267952529101137083746860521269735,0.1584893192461114215072389163132262740511282785938097340855231602,1.3922254361357548959493188978549829274336802890849084213882541308e-63,1.2530028925221794063543870080694846346903122601764175792494287177e-62,0.016414594865863150130567075727324803516780712767032495517862953289
1.0,0.031622776601683793319988935444327185337195551393252168268575048528,0.17782794100389228012254211951926848447357905264022553580118307228,1.5704829936788284891087619733530898496723835516716136362861450258e-63,1.4134346943109456401978857760177808647051451965044522726575305232e-62,0.018516284371672844454009241965559963162339029385670675197292645685
1.0,0.039810717055349853411614316781904240531146519492528451179220466001,0.19952623149688828173353395388348820209127040532019356685356246796,1.7222956559016625698453087029896357132680117294226257621861506517e-63,1.5500660903114963128607778326906721419412105564803631859675355865e-62,0.02030618368051793964748081581728848348203676085024037177299842163
1.0,0.050118723362727343902780713596752893134458870828431384758932759077,0.22387211385683421893779113715252756147473636921293385432905696483,1.8231228103461389307304732517080829956456215034982731991940798197e-63,1.6408105293115250376574259265372746960810593531484458792746718378e-62,0.021494954441866471079935195170196567296318764779609900342259983149
1.0,0.063095734448019426641744313726448681081227849065712869133643822457,0.25118864315095821354263204385889728396642677385493493030104962592,1.8461396235857465114102594243608283707145172047601533340454520395e-63,1.6615256612271718602692334819247455336430654842841380006409068355e-62,0.021766326918352781614119106261771651745315693412503418822198401213
1.0,0.079432823472428223366925917099907304423939014402901521395891304429,0.2818382931264455117015228474834101998257826791877835939974012366,1.7684787169435984437695607607811252035676397290744342411390532921e-63,1.5916308452492385993926046847030126832108757561669908170251479629e-62,0.020850690494567331570140443960217548005419354814850413396672808648
1.0,0.1,0.31622776601683793319988935444327185337195551393252168268575048528,1.5804652054916328842217848631707915335267980123523242438057749544e-63,1.422418684942469595799606376853712380174118211117091819425197459e-62,0.018633976491439890738048112804712074516676848396671382808496392537
1.0,0.12589254117941712687199950504980105272539327178352763744691480175,0.35481338923357603032483329301236376205714050241199951159366000059,1.2951879490849499791886044397418466996364482726537807108189766293e-63,1.1656691541764549812697439957676620296728034453884026397370789664e-62,0.015270504982574242530596732196710439725982097359491952337381002394
1.0,0.15848931924611174994886842169698229694996634531221383210260525473,0.39810717055349775494185228687455130397830433699783190927175900113,9.5277381802909369639587445711133561765125424917607354086225922983e-64,8.5749643622618432675628701140020205588612882425846618677603330685e-63,0.011233379175399727744796538528078237797939062001945352900461557392
1.0,0.19952623149688828173353395388348820209127040532019356685356246796,0.44668359215096347854069372446344716803854456885148043222403657314,6.1286751628898062603992147815445361663251699050271746658172721534e-64,5.5158076466008256343592933033900825496926529145244571992355449381e-63,0.007225821138747289286090522318042036564124930974743459129563889284
1.0,0.25118864315095824246179330629876267952529101137083746860521269735,0.50118723362727251580680477670124982122553818689950192805056884555,3.3382197795063541174952554835773086268848867526111613570328081946e-64,3.0043978015557187057457299352195777641963980773500452213295273752e-63,0.0039358227361437709941574519000471755138424365163566983461081460598
1.0,0.31622776601683793319988935444327185337195551393252168268575048528,0.56234132519034908039495103977648123146825104309869166408168942374,1.4806577910201875707355504232043404419875277849441991027984516881e-64,1.3325920119181688136619953808839063977887750064497791925186065193e-63,0.0017457228652594693519362163066659711417582729127151817807297958033
1.0,0.39810717055349853411614316781904240531146519492528451179220466001,0.63095734448019426641744313726448681081227849065712869133643822457,5.1010794739215104747092903193897511775003403704404668841081404152e-65,4.5909715265293594272383612874507760597503063333964201956973263737e-64,0.00060142668543248237963490398155679113880590498897481498295400598429
1.0,0.50118723362727351980964484240340926654905569290554911752794846441,0.70794578438413878290860916961750117736536195932706611669831559196,1.2898544812450199350075667512971200057884499675967298099148730918e-65,1.1608690331205179415068100761674080052096049708370568289233857827e-64,0.0001520762241230203460934211293544925502200401156315151385522928978
1.0,0.63095734448019426641744313726448681081227849065712869133643822457,0.79432823472428214221884155997870055511862709226536250117451768235,2.2382725175144557286471392565081463598071842922219873645242205132e-66,2.0144452657630101557824253308573317238264658629997886280717984619e-65,0.000026389646116775048721158633498475670094995275909147499291468115145
1.0,0.79432823472428216050892508218277421065330634575547262249084606591,0.89125093813374589934571104854813692188741560790445416857018856084,2.4637037485450321823092585467387294238515649867311281052506960983e-67,2.2173333736905289640783326920648564814664084880580152947256264885e-66,0.0000029047521940212374754119525288748822864892661826703289035437584905
1.0,1.0,1.0,1.5706894798738325195272400210915150294017856938464612558619194463e-68,1.4136205318864492675745160189823635264616071244618151302757275016e-67,0.00000018518718882024696895130802054018107352785862725182266316924326201
1.0,1.2589254117941713266956527782709940210718865451006687223498402252,1.1220184543019652699065454738239363946870106580568311611085460084,5.231698136379747707519359506960919195439654413619257922982031806e-70,4.7085283227417729367674235562648272758956889722573321306838286254e-69,0.000000006168268668292818823835305348823124323368041425410798147734245861
1.0,1.5848931924611173900081410485084613034707148542039008495653710984,1.2589254117941687612727983243190292422898979375309298973731873025,8.1197119277598219994722259726732435713380392719391387939976369994e-72,7.3077407349838397995250033754059192142042353447452249145978732994e-71,0.000000000095732902346353874085883450647294273336526493260843218625622629518
1.0,1.9952623149688828173353395388348820209127040532019356685356246796,1.4125375446227554405263706038986840928058392851045762100909456608,5.1882664925742574229112850705798353301207735641245175078349193507e-74,4.6694398433168316806201565635218517971086962077120657570514274156e-73,0.00000000000061170619585946861215617369892542681425025457178274029557077474881
1.0,2.5118864315095821932646429634687009672288112221851432589416697074,1.5848931924611141420853603841581720424910983653459254116091453649,1.1987682835680323972744835465860838630392609810900542381485100167e-76,1.078891455211229157547035191927475476735334882981048814333659015e-75,0.0000000000000014133699329205968181378263174841881395762844763537905340704230027
1.0,3.1622776601683793319988935444327185337195551393252168268575048528,1.7782794100389228012254211951926848447357905264022553580118307228,8.7867453638447872679622925910075576683400204871588048859636619816e-80,7.9080708274603085411660633319068019015060184384429243973672957834e-79,0.0000000000000000010359734967731880652674979725641970885934411522433325619958587375
1.0,3.9810717055349853411614316781904240531146519492528451179220466001,1.9952623149688828173353395388348820209127040532019356685356246796,1.8013742042227268660658420855269122215932099284957468323548136545e-83,1.621236783800454179459257876974220999433888935646172149119332289e-82,2.1238534361362907242023746158530907842837178599579040983370037425e-22
1.0,5.0118723362727355443043243087593339607358341853415521818961859602,2.2387211385683424471202074234313921480827727952103785598671925563,9.2164741871716951180824979837877904557418950061834418820408612377e-88,8.2948267684545256062742481854090114101677055055650976938367751139e-87,1.0866393182271746376756399092585373184098809544893431132644446371e-26
1.0,6.3095734448019426641744313726448681081227849065712869133643822457,2.5118864315095821354263204385889728396642677385493493030104962592,1.0704555135890453517866955250957199492597668964692803019572084163e-92,9.6340996223014081660802597258614795433379020682235227176148757469e-92,1.2620868087472796850987638906941835201787958393387189777043375434e-31
1.0,7.9432823472428223366925917099907304423939014402901521395891304429,2.818382931264455117015228474834101998257826791877835939974012366,2.6348255541552117846373755202392998081621730893662714644997916026e-98,2.3713429987396906061736379682153698273459557804296443180498124424e-97,3.106507961363229406159242806827243616654877664158473276445389591e-37
1.0,10.0,3.1622776601683793319988935444327185337195551393252168268575048528,1.3238766222046886589444789310012254352974452570638400594642023119e-104,1.1914889599842197930500310379011028917677007313574560535177820807e-103,1.560874973394636895810428795674794218425874573941918050540088529e-43
2.0,0.000000000001,0.000001,2.1204078557684132866457057718617698350448179920587294131525905745e-74,1.9083670701915719579811351946755928515403361928528564718373315171e-73,0.00000000000024999999999596484375003288488769513208984661177246588441478032281
2.0,0.0000000000012589254117941672104239541063958006060936174094669310691079230195,0.0000011220184543019634355910389464779057367223085073605529624450744482,2.6694353329836806573589113701644096980068990575325507200675962469e-74,2.4024917996853125916230202331479687282062091517792956480608366222e-73,0.0000000000003147313529421465109349122256143275973261975068225644189661089071
2.0,0.0000000000015848931924611134852021013733915070132694421338250390683162968123,0.0000012589254117941672104239541063958006060936174094669310691079230195,3.3606199758166987301025797780108252888033457870722061053277085524e-74,3.0245579782350288570923218002097427599230112083649854947949376972e-73,0.00000000000039622329810514251706726018132369865734213535521003013202766369073
2.0,0.000000000001995262314968879601352455396739535557986274315405346099229913667,0.0000014125375446227543021556078639302409297897161501012685109119685596,4.2307698869107187137939937854104989651339402695441057604678934657e-74,3.8076928982196468424145944068694490686205462425896951844211041191e-73,0.00000000000049881557872615565396408745922476825939939508714761183417798478225
2.0,0.0000000000025118864315095801110850320677993273941585181007824754286798884209,0.0000015848931924611134852021013733915070132694421338250390683162968123,5.3262237220410253545312666778023166375281980792983855276219313457e-74,4.7936013498369228190781400100220849737753782713685469748597382111e-73,0.00000000000062797160785193491305115265937962748374901572444682530611990977715
2.0,0.0000000000031622776601683793319988935444327185337195551393252168268575048528,0.0000017782794100389228012254211951926848447357905264022553580118307228,6.7053183925079692775432749518155473877269505738385394287298049206e-74,6.0347865532571723497889474566339926489542555164546854858568244285e-73,0.00000000000079056941500174327050076329756532191982346757767034865651427141003
2.0,0.0000000000039810717055349725077025230508775204348767703729738044686528414806,0.000001995262314968879601352455396739535557986274315405346099229913667,8.4414957183875370250331336091034340902795215126941061619632424049e-74,7.5973461465487833225298202481930906812515693614246955457669181644e-73,0.00000000000099526792631979021021628650924298574877077928876624917381614752632
2.0,0.0000000000050118723362727228500155418688494576806047198983281926392969745589,0.000002238721138568339611954950852465742333707261397683803528065353234,1.0627213473252916317418732307227828781496261475320026861164686178e-73,9.5644921259276246856768590765050459033466353277880241750482175602e-73,0.0000000000012529680839668221701740646380894085978777768587998733576177428956
2.0,0.0000000000063095734448019324943436013662234386467294525718822872452772952883,0.0000025118864315095801110850320677993273941585181007824754286798884209,1.3378869097759219788976409500015376062275854275089294374545718729e-73,1.2040982187983297810078768550013838456048268847580364937091146856e-72,0.0000000000015773933610398406598512846127955908221411870022470255257294790635
2.0,0.0000000000079432823472428150206591828283638793258896063175548433209232392932,0.0000028183829312644538191019236991551107186830435837709540029410540597,1.6842998287792649686198601814557392180665768572904103955425969566e-73,1.5158698459013384717578741633101652962599191715613693559883372609e-72,0.0000000000019858205865561026079750117138161220763030973917256672969604381414
2.0,0.00000000001,0.0000031622776601683793319988935444327185337195551393252168268575048528,2.120407855460390914245238519098123067549120894894216479864812321e-73,1.9083670699143518228207146671883107607942088054047948318783310889e-72,0.0000000000024999999995964843750328848876935083984661851811587517144124712476
2.0,0.000000000012589254117941672104239541063958006060936174094669310691079230195,0.000003548133892335754584332187022644906204913468320653236306803393404,2.6694353324954980962270203076951490432422285404088068697822268451e-73,2.4024917992459482866043182769256341389180056863679261828040041606e-72,0.0000000000031473135288458888590113077469581564726566845247581642959246450606
2.0,0.000000000015848931924611134852021013733915070132694421338250390683162968123,0.0000039810717055349725077025230508775204348767703729738044686528414806,3.3606199750429815123090234794050367569766998535610074286521427132e-73,3.0245579775386833610781211314645330812790298682049066857869284419e-72,0.0000000000039622329801391982897965626173988420447799992254371729072488609371
2.0,0.00000000001995262314968879601352455396739535557986274315405346099229913667,0.0000044668359215096311855625052431937661637730017860801456820167235233,4.2307698856844595624681450331782585640324114860113956283407710261e-73,3.8076928971160136062213305298604327076291703374102560655066939234e-72,0.0000000000049881557858157743662135920489380831502041507224443251348104459495
2.0,0.000000000025118864315095801110850320677993273941585181007824754286798884209,0.0000050118723362727228500155418688494576806047198983281926392969745589,5.3262237200975355734917955219714861751436834293752277821336809391e-73,4.7936013480877820161426159697743375576293150864377050039203128452e-72,0.0000000000062797160762279388061711157241951188070381300566958387127132993982
2.0,0.000000000031622776601683793319988935444327185337195551393252168268575048528,0.0000056234132519034908039495103977648123146825104309869166408168942374,6.7053183894277455541356685257328054720964735439927516967845538943e-73,6.0347865504849709987221016731595249248868261895934765271060985049e-72,0.0000000000079056941463857920810371453180617135898510661217487136962814034789
2.0,0.000000000039810717055349725077025230508775204348767703729738044686528414806,0.0000063095734448019324943436013662234386467294525718822872452772952883,8.4414957135057114149055264763152825521444767360033999687507548855e-73,7.597346142155140273414973828683754296930029062403059971875679397e-72,0.0000000000099526792574421396001892888063444651338578324083914502232877470206
2.0,0.000000000050118723362727228500155418688494576806047198983281926392969745589,0.0000070794578438413791080221494218931270935443296555129868132715923463,1.0627213465515744141860132284079201417578405069704976548620947996e-72,9.5644921189641697276741190556712812758205645627344788937588531968e-72,0.000000000012529680830545952895782737629227494795125089217966818106517729729
2.0,0.000000000063095734448019324943436013662234386467294525718822872452772952883,0.0000079432823472428150206591828283638793258896063175548433209232392932,1.3378869085496628280460586601214125866874482642602251976700966655e-72,1.2040982176946965452414527941092713280187034378342026779030869989e-71,0.000000000015773933595940584869831709825022460926433468218670676269779771805
2.0,0.000000000079432823472428150206591828283638793258896063175548433209232392932,0.0000089125093813374552995310868107829696398587478293004836994794349507,1.6842998268357751885266750250970435900129407312553391050864212691e-72,1.5158698441521976696740075225873392310116466581298051945777791422e-71,0.000000000019858205842646922847502895039255965638159004495077688403085134836
2.0,0.0000000001,0.00001,2.1204078523801671927257208866618341864466791564081600794703145568e-72,1.9083670671421504734531487979956507678020112407673440715232831011e-71,0.000000000024999999959648437532884887677271484668597461576032821437951118655
2.0,0.00000000012589254117941672104239541063958006060936174094669310691079230195,0.000011220184543019634355910389464779057367223085073605529624450744482,2.6694353276136724898666455914740584946896630450744686315697537044e-72,2.402491794852305240879981032326652645220696740567021768412778334e-71,0.000000000031473135230901263614793680147293457419745287315600628973740620925
2.0,0.00000000015848931924611134852021013733915070132694421338250390683162968123,0.000012589254117941672104239541063958006060936174094669310691079230195,3.3606199673058093442670403269764614111841221142159777638682412537e-72,3.0245579705752284098403362942788152700657099027943799874814171283e-71,0.000000000039622329710169294927008838963255715527495298349361985113847064114
2.0,0.0000000001995262314968879601352455396739535557986274315405346099229913667,0.000014125375446227543021556078639302409297897161501012685109119685596,4.2307698734218680689499445080994418632937747515701632377342582052e-72,3.8076928860796812620549500572894976769643972764131469139608323847e-71,0.000000000049881557713579526552149293473455715517994594482536666700498731715
2.0,0.00000000025118864315095801110850320677993273941585181007824754286798884209,0.000015848931924611134852021013733915070132694421338250390683162968123,5.3262237006626378024841346835422271794135080692798883409520484159e-72,4.7936013305963740222357212151880044614721572623518995068568435743e-71,0.000000000062797160533138356092050668241960868932800736164691390624237346185
2.0,0.00000000031622776601683793319988935444327185337195551393252168268575048528,0.000017782794100389228012254211951926848447357905264022553580118307228,6.7053183586255083986471022329224702428734494715320801907402228715e-72,6.0347865227629575587823920096302232185861045243788721716662005844e-71,0.000000000079056941100693859339883793967043840740851702060878786209568883066
2.0,0.00000000039810717055349725077025230508775204348767703729738044686528414806,0.00001995262314968879601352455396739535557986274315405346099229913667,8.4414956646874554704321281935280440508116318604034318733418393184e-72,7.5973460982187099233889153741752396457304686743630886860076553865e-71,0.00000000009952679199884514765326771693936140029592971125253511102168536017
2.0,0.00000000050118723362727228500155418688494576806047198983281926392969745589,0.00002238721138568339611954950852465742333707261397683803528065353234,1.0627213388144022699136596269467719145990879996545918613226810768e-71,9.5644920493296204292229366425209472313917919968913267519041296916e-71,0.00000000012529680739323265205074270168870232897938254272060225604299616414
2.0,0.00000000063095734448019324943436013662234386467294525718822872452772952883,0.000025118864315095801110850320677993273941585181007824754286798884209,1.3378868962870713819545041740126238318187570493910122882486230689e-71,1.204098206658364243759053756611361448636881344451911059423760762e-70,0.00000000015773933451362368319013993511628432041101703633188620756432166568
2.0,0.00000000079432823472428150206591828283638793258896063175548433209232392932,0.000028183829312644538191019236991551107186830435837709540029410540597,1.6842998074008775121476136409448816275901017457612592326856336529e-71,1.5158698266607897609328522768503934648310915711851333094170702876e-70,0.00000000019858205613505891993531059938085183728529369926328795910309451817
2.0,0.000000001,0.000031622776601683793319988935444327185337195551393252168268575048528,2.1204078215779302260460327202965830684030423378951481714457329492e-71,1.9083670394201372034414294482669247615627381041056333543011596543e-70,0.0000000002499999959648437828848875149023473605396123709123409482367892761
2.0,0.0000000012589254117941672104239541063958006060936174094669310691079230195,0.00003548133892335754584332187022644906204913468320653236306803393404,2.6694352787954169221164858551745924586276576906071849666434858238e-71,2.4024917509158752299048372696571332127648919215464664699791372414e-70,0.00000000031473134655325019707805026209743683127497475856548038573457741006
2.0,0.0000000015848931924611134852021013733915070132694421338250390683162968123,0.000039810717055349725077025230508775204348767703729738044686528414806,3.360619889934088653205183571854980135462614247688777208386655671e-71,3.0245579009406797878846652146694821219163528229198994875479901039e-70,0.00000000039622328797942426882154102842007554160980332186692879157967496126
2.0,0.000000001995262314968879601352455396739535557986274315405346099229913667,0.000044668359215096311855625052431937661637730017860801456820167235233,4.2307697507959551077966173951040145215103109366381284152704016521e-71,3.8076927757163595970169556555936130693592798429743155737433614869e-70,0.00000000049881556267797378726445500308089957477660260358170594369606122164
