case,I,b,dt,t,R,Rdot,M2,Q2,Hfield,Hclock,Htotal,power_field,cosine_q_1,cosine_velocity_1,cosine_q_3,cosine_velocity_3,cosine_q_5,cosine_velocity_5
main_I100,100.0,2.0,0.00125,4.62,1.469866762439947,0.10301510367446777,0.851552894953362,0.7182772412043512,0.7915291615459639,0.5306055792530672,1.3221347407990311,-0.007419695124263122,0.47814584345453837,-0.2470700969422715,-0.0033614150314729297,-0.008058676571379753,1.3122150095024596e-05,-0.00011812693754766201
main_I100,100.0,2.0,0.00125,4.64,1.4719272074095475,0.10302933414013268,0.8511403251967423,0.7029397554441877,0.791382541975893,0.5307521846679555,1.3221347266438483,-0.007239335911592604,0.47301191914285323,-0.26628092429686,-0.00352104832776804,-0.007896358413223708,1.0810703284016806e-05,-0.00011276752481115063
main_I100,100.0,2.0,0.00125,4.66,1.473987933410297,0.10304320395020176,0.8507290008752374,0.6866463127370207,0.7912396177800503,0.5308950940161439,1.3221347117961941,-0.007050193504780051,0.46749629911412044,-0.28523687811137577,-0.003676941124569651,-0.007684620826480262,8.620967180598359e-06,-0.00010597542938654542
main_I100,100.0,2.0,0.00125,4.68,1.476048933064194,0.10305669682658285,0.8503189176452554,0.669451823400022,0.7911005582919799,0.5310341380403106,1.3221346963322906,-0.0068529123900023204,0.4616042452961675,-0.303921598258984,-0.003828105689778955,-0.007423580179121078,6.5803709984305246e-06,-9.787605258848501e-05
main_I100,100.0,2.0,0.00125,4.7,1.4781101986803709,0.10306979776781482,0.8499100712430087,0.65141403273761,0.7909655197346754,0.5311691605949123,1.3221346803295877,-0.0066481588285018526,0.4553413416556046,-0.32231924438731163,-0.003973559641770699,-0.007113655256274063,4.713666677081114e-06,-8.861136818839256e-05
main_I100,100.0,2.0,0.00125,4.72,1.4801717222810225,0.10308249308739394,0.8495024574783583,0.6325933010452501,0.7908346448105066,0.531300019055631,1.3221346638661375,-0.006436618244870068,0.4487134836090628,-0.34041451478448537,-0.004112331997208324,-0.006755566862631318,3.0426191177787774e-06,-7.833771922662766e-05
main_I100,100.0,2.0,0.00125,4.74,1.4822334956280427,0.10309477044702456,0.8490960722286292,0.6130523763408859,0.7907080623437609,0.5314265846762344,1.3221346470199953,-0.006218992581959867,0.44172686708468234,-0.35819266248318404,-0.004243469190435591,-0.006350335381050383,1.5857424286766587e-06,-6.722342641488038e-05
main_I100,100.0,2.0,0.00125,4.76,1.4842955102502802,0.10310661888475549,0.8486909114324144,0.5928561609893334,0.7905858869763389,0.5315487428923108,1.3221346298686498,-0.005995997635520205,0.4343879772893101,-0.3756395085843286,-0.004366041023820578,-0.005899276315153648,3.5808557324084226e-07,-5.544624594813234e-05
main_I100,100.0,2.0,0.00125,4.78,1.486357757471304,0.10311802883798771,0.8482869710833926,0.5720714733804718,0.7904682189168858,0.5316663935716033,1.322134612488489,-0.0057683603813553225,0.42670357723701935,-0.39274145280360984,-0.004479146509138689,-0.0054039938591739275,-6.289299617558386e-07,-4.31907165666357e-05
main_I100,100.0,2.0,0.00125,4.8,1.4884202284375772,0.10312899216136168,0.8478842472241744,0.5507668058085825,0.7903551437433894,0.53177945121091,1.3221345949542993,-0.005536816307428297,0.41868069609428565,-0.40948548126498363,-0.004581919561095206,-0.004866372552963324,-1.3676186739436185e-06,-3.064543705537182e-05
main_I100,100.0,2.0,0.00125,4.82,1.49048291414694,0.10313950213955674,0.8474827359402033,0.5290120796782886,0.7902467322590302,0.5318878450797814,1.3221345773388116,-0.005302106762861737,0.4103266173964727,-0.4258591715853678,-0.004673534505385024,-0.0042885670938511075,-1.8540847553961307e-06,-1.8000316028652795e-05
main_I100,100.0,2.0,0.00125,4.84,1.4925458054772947,0.1031495534950549,0.847082433353725,0.50687839913289,0.7901430404008327,0.5319915193114597,1.3221345597122924,-0.00506497633524589,0.4016488671891998,-0.44185069531387366,-0.004753211365250532,-0.0036729903897995656,-2.0882208696274913e-06,-5.443835820805514e-06
main_I100,100.0,2.0,0.00125,4.86,1.4946088932153982,0.10315914239094272,0.8466833356178475,0.48443780416419496,0.7900441092004473,0.5320904329417397,1.322134542142187,-0.004826170267055569,0.39265520214671756,-0.4574488178068664,-0.004820220892306023,-0.00302229994997328,-2.073652690358531e-06,6.839628402494662e-06
main_I100,100.0,2.0,0.00125,4.88,1.496672168085663,0.1031682664288427,0.8462854389107057,0.4617630242199952,0.7899499647961765,0.5321845598966337,1.3221345246928102,-0.004586431921311844,0.38335359771762295,-0.4726428956368256,-0.0048738893094266425,-0.002339382719336835,-1.8176307071082058e-06,1.8672394557965442e-05
main_I100,100.0,2.0,0.00125,4.9,1.498735620778866,0.1031769246420844,0.845888739429752,0.43892723327694033,0.7898606184951684,0.5322738889299181,1.3221345074250865,-0.004346500305912047,0.3737522363461279,-0.4874228716482867,-0.004913602735726696,-0.0016273384731787235,-1.330871578498361e-06,2.9885926812490485e-05
main_I100,100.0,2.0,0.00125,4.92,1.500799241980676,0.10318511748424115,0.845493233386184,0.41600380729357006,0.789776066884516,0.5323584235118325,1.3221344903963486,-0.004107107665302444,0.3638594958146914,-0.5017792677879905,-0.004938811266052761,-0.0008894618954908404,-6.273520449172775e-07,4.0323120794724924e-05
main_I100,100.0,2.0,0.00125,4.94,1.5028630223999069,0.10319284681317278,0.8450989169995275,0.39306608490152434,0.7896962919898329,0.5324381816703472,1.32213447366018,-0.003868977147391579,0.3536839377511563,-0.5157031758486935,-0.004949032679965344,-0.0001292234718976248,2.759409131893426e-07,4.9840388727328386e-05
main_I100,100.0,2.0,0.00125,4.96,1.5049269527964078,0.10320011587072789,0.8447057864923883,0.370187132133308,0.7896212614797287,0.5325131957865832,1.3221344572663118,-0.003632820552808737,0.3432342963406312,-0.529186246276862,-0.004943855757853828,0.000649750666669741,1.3592993780382841e-06,5.83095159079445e-05
main_I100,100.0,2.0,0.00125,4.98,1.5069910240085038,0.10320692925827142,0.844313838085383,0.34743951192328554,0.789550928914468,0.5325835123460921,1.3221344412605602,-0.0033993361728102234,0.33251946727925996,-0.5422206752036667,-0.00492294318459811,0.0014436998091062903,2.60061843198681e-06,6.56192639182557e-05
main_I100,100.0,2.0,0.00125,5.0,1.5090552269799091,0.10321329290821325,0.8439230679922662,0.32489505905562766,0.7894852340369858,0.5326491916478312,1.3221344256848169,-0.0031692067213352736,0.3215484970037549,-0.5547991898663052,-0.004886034024031267,0.0022487504945878593,3.975749453386149e-06,7.167670021490602e-05
main_I100,100.0,2.0,0.00125,5.0200000000000005,1.5111195527860297,0.10321921405172178,0.8435334724152606,0.3026246611695002,0.7894241031043201,0.5327103074727579,1.322134410577078,-0.002943097365921547,0.3103305722271632,-0.5669150325927452,-0.0048329457503484725,0.003060938962997185,5.458877132629263e-06,7.640823828350937e-05
main_I100,100.0,2.0,0.00125,5.04,1.5131839926595894,0.1032247011828142,0.8431450475406003,0.2806980463686103,0.7893674492574434,0.5327669467140641,1.3221343959715075,-0.002721653861415124,0.29887500980783055,-0.5785619435275,-0.004763575825523081,0.0038762340792237735,7.0229143003098835e-06,7.976037723565803e-05
main_I100,100.0,2.0,0.00125,5.0600000000000005,1.5152485380154939,0.10322976401902123,0.8427577895343001,0.25918357791998053,0.7893151729273993,0.5328192089711405,1.3221343818985398,-0.0025055007896586617,0.28719124697493675,-0.5897341422791151,-0.004677902814711899,0.004690560585544801,8.63990848508716e-06,8.170013451992124e-05
main_I100,100.0,2.0,0.00125,5.08,1.5173131804748845,0.10323441345882874,0.8423716945381545,0.23814805646614062,0.7892671622755966,0.53286720610942,1.3221343683850164,-0.002295239907619838,0.2752888319303488,-0.6004263086716677,-0.004575987034535872,0.005499822537580593,1.0281454040207997e-05,8.221517022542569e-05
main_I100,100.0,2.0,0.00125,5.1000000000000005,1.5193779118883048,0.10323866153610047,0.8419867586659758,0.21765653011636107,0.7892232936660664,0.5329110617882755,1.3221343554543419,-0.002091448605736412,0.2631774148428837,-0.6106335627828725,-0.004457970731992306,0.006299926781509835,1.191910369499358e-05,8.131360620260034e-05
main_I100,100.0,2.0,0.00125,5.12,1.5214427243579287,0.1032425213716909,0.8416029780000772,0.197772112726601,0.7891834321674657,0.5329509109592027,1.3221343431266683,-0.001894678477608171,0.25086673924743086,-0.6203514444504028,-0.00432407779457224,0.007086806333242784,1.3524773498233518e-05,7.902354783500431e-05
main_I100,100.0,2.0,0.00125,5.14,1.5235076102587946,0.10324600712245605,0.8412203485880051,0.17855581062494555,0.7891474320825851,0.5329868993365122,1.3221343314190972,-0.00170545400156404,0.2383666338577707,-0.6295758924258525,-0.004174612994905996,0.00785644352400536,1.5071135321871091e-05,7.539232070396947e-05
main_I100,100.0,2.0,0.00125,5.16,1.5255725622589966,0.10324913392787112,0.8408388664395257,0.16006635798980962,0.7891151375031233,0.5330191828427734,1.3221343203458966,-0.0015242713340775146,0.22568700479836817,-0.6383032233525083,-0.004009960775928138,0.008604892781196255,1.653199137985294e-05,7.048543852333788e-05
main_I100,100.0,2.0,0.00125,5.18,1.5276375733387841,0.10325191785446318,0.8404585275238687,0.14236006104239718,0.7890863828874906,0.5330479270312406,1.3221343099187313,-0.0013515972144976626,0.21283782825693903,-0.6465301107387998,-0.003830583585126573,0.009328302918363474,1.788262558333208e-05,6.438532253308116e-05
main_I100,100.0,2.0,0.00125,5.2,1.5297026368085296,0.10325437583826437,0.8400793277672322,0.12549065117304695,0.7890609936594163,0.5330733064874776,1.322134300146894,-0.001187867980107755,0.19982914355619838,-0.6542535640941136,-0.0036370197689099422,0.010022938813620744,1.9100126992222002e-05,5.718979597041364e-05
main_I100,100.0,2.0,0.00125,5.22,1.531767746325529,0.10325652562549066,0.8397012630505456,0.10950914708333348,0.7890387868251725,0.5330955042123805,1.3221342910375529,-0.0010334886901199986,0.1866710466399274,-0.6614709083876185,-0.0034298810404823975,0.010685202361716835,2.0163681126142318e-05,4.90103802439711e-05
main_I100,100.0,2.0,0.00125,5.24,1.533832895909599,0.10325838571164526,0.8393243292074983,0.09446372599222964,0.789019571607238,0.5331147109887453,1.3221342825959832,-0.0008888323568628968,0.17337368396534653,-0.6681797639839928,-0.0032098495368491553,0.011311652591201588,2.1054825456746934e-05,3.997042198200724e-05
main_I100,100.0,2.0,0.00125,5.26,1.5358980799574427,0.1032599752792464,0.8389485220228292,0.08039960392531749,0.789003150092285,0.5331311247335289,1.3221342748258138,-0.0007542392821171465,0.15994724679078054,-0.6743780272025293,-0.002977674482682391,0.011899024844641632,2.1757666008112648e-05,3.0203082180726636e-05
main_I100,100.0,2.0,0.00125,5.28,1.5379632932557556,0.10326131413437013,0.8385738372308762,0.067358925080941,0.7889893178913991,0.5331449498378534,1.3221342677292527,-0.000630016496305454,0.1464019658447479,-0.6800638516381069,-0.0027341684807511563,0.012444248926556965,2.225905263270959e-05,1.9849220221502657e-05
main_I100,100.0,2.0,0.00125,5.3,1.5400285309930561,0.10326242264220001,0.8382002705143881,0.0553806602462734,0.7889778648105003,0.533156396496817,1.3221342613073173,-0.0005164372980399486,0.13274810635992312,-0.6852356303740464,-0.0024802034504572386,0.012944466130628086,2.254871119693596e-05,9.055206544127112e-06
main_I100,100.0,2.0,0.00125,5.32,1.5420937887702146,0.10326332166176572,0.8378278175035926,0.044500514219402335,0.7889685755289806,0.5331656800310647,1.3221342555600453,-0.0004137408913756952,0.11899596345290772,-0.6898919792079676,-0.002216706237717808,0.013397045064708922,2.2619331591773653e-05,-2.0293017495769367e-06
main_I100,100.0,2.0,0.00125,5.34,1.544159062609672,0.10326403248005252,0.8374564737755215,0.034750842180572124,0.7889612302846306,0.533173020202067,1.3221342504866977,-0.0003221321180080309,0.10515585782841533,-0.6940317210025162,-0.0019446539209948624,0.013799596199234212,2.246661116992287e-05,-1.3253588126907414e-05
main_I100,100.0,2.0,0.00125,5.36,1.5462243489633372,0.1032645767456551,0.8370862348535852,0.02616057494646588,0.7889556055629817,0.5331786405229646,1.3221342460859464,-0.0002417812815821157,0.09123813178433404,-0.6976538712632825,-0.0016650688396886862,0.014149985071696493,2.2089253890950613e-05,-2.446807301290733e-05
main_I100,100.0,2.0,0.00125,5.38,1.5482896447191523,0.1032649764021469,0.8367170962073978,0.01875515303563605,0.7889514747892481,0.5331827675667977,1.3221342423560458,-0.0001728240612523071,0.07725314549218028,-0.7007576250364462,-0.0013790133723881994,0.014446344086958916,2.1488926119605363e-05,-3.552644671639804e-05
main_I100,100.0,2.0,0.00125,5.4,1.5503549472063263,0.10326525362132914,0.836349053252843,0.01255646947064038,0.7889486090211126,0.5331856302738716,1.3221342392949842,-0.00011536151163335909,0.06321127352570699,-0.7033423452086978,-0.0010875844936048908,0.014687082860246045,2.0670170660456338e-05,-4.6287707807201616e-05
main_I100,100.0,2.0,0.00125,5.42,1.5524202541992307,0.10326543073652186,0.8359821013523818,0.007582821242825167,0.7889467776406522,0.5331874592599697,1.322134236900622,-6.946014632158983e-05,0.04912290160887986,-0.7054075522818523,-0.0007919081386097474,0.014870897056700123,1.9640281214522495e-05,-5.661807783541163e-05
main_I100,100.0,2.0,0.00125,5.44,1.554485563919966,0.10326553017605054,0.8356162358155912,0.0038488693687110612,0.7889457490437648,0.5331884861270403,1.3221342351708052,-3.515210222838008e-05,0.03499842355308818,-0.7069529156843202,-0.0004931334068446205,0.014996775688395553,1.8409140002653797e-05,-6.639276567258633e-05
main_I100,100.0,2.0,0.00125,5.46,1.5565508750395962,0.10326557439708178,0.8352514518999314,0.0013656074722485727,0.788945291325497,0.5331889427779617,1.3221342341034585,-1.2435382056945117e-05,0.020848238352317992,-0.7079782466712486,-0.00019242663509201613,0.01506400683666852,1.6989021807743074e-05,-7.549755750862051e-05
main_I100,100.0,2.0,0.00125,5.48,1.5586161866780721,0.10326558581995414,0.8348877448117338,0.0001403388344763985,0.788945172959748,0.5331890607369156,1.3221342336966635,-1.2741723624165885e-06,0.00668274740408231,-0.7084834928547551,0.00010903462783923342,0.015072181774539305,1.5394368136995414e-05,-8.383021161580229e-05
main_I100,100.0,2.0,0.00125,5.5,1.5606814984028403,0.10326558676314739,0.8345251097074031,0.00017666186097660473,0.7889451634718475,0.533189070476856,1.3221342339487037,-1.5992347610325613e-06,-0.0074876481768206896,-0.708468734395215,0.00041006771271932514,0.015021197470890956,1.3641535590114184e-05,-9.130164033981778e-05
main_I100,100.0,2.0,0.00125,5.5200000000000005,1.5627468102261637,0.10326559937903003,0.8341635416948288,0.001474463927607687,0.7889450341025834,0.5331892007555163,1.3221342348580998,-1.3308367992780357e-05,-0.021652550185165115,-0.7079341818741061,0.0007094909553026958,0.014911257464921519,1.1748522834745755e-05,-9.783686534563836e-05
main_I100,100.0,2.0,0.00125,5.54,1.564812122601163,0.10326564559052005,0.833803035834995,0.004029923575932797,0.7889445584622673,0.5331896779613448,1.322134236423612,-3.626693868932105e-05,-0.03580156592651948,-0.7068801758584273,0.0010061298228806635,0.014742871106228711,9.7346808328622e-06,-0.00010337573587778306
main_I100,100.0,2.0,0.00125,5.5600000000000005,1.5668774364166038,0.1032657470287927,0.8334435871437842,0.0078355210411643,0.7889435131734985,0.5331907254707304,1.322134238644229,-7.030847885163386e-05,-0.04992431082667786,-0.7053071881562377,0.0012988230093045347,0.014516851162713985,7.620411128307345e-06,-0.00010787340363362029
main_I100,100.0,2.0,0.00125,5.58,1.5689427529904483,0.10326592497216378,0.8330851905939646,0.012880057106933119,0.7889416785013014,0.5331925630178279,1.3221342415191293,-0.00011523534819581447,-0.0640104110830311,-0.7032158247524045,0.0015864284659143576,0.014234309805332909,5.426857094956562e-06,-0.00011130055173435202
main_I100,100.0,2.0,0.00125,5.6000000000000005,1.5710080740621986,0.1032662002862758,0.8327278411173555,0.019148680292377984,0.7889388389693603,0.5331954060782614,1.322134245047622,-0.00017081945967719432,-0.07804950639128624,-0.7006068304032199,0.0018678293360574966,0.01389665298557409,3.1755930563459134e-06,-0.00011364337915763007
main_I100,100.0,2.0,0.00125,5.62,1.5730734017840535,0.10326659336571142,0.8323715336071602,0.026622922387554215,0.7889347839611034,0.5331994652679597,1.322134249229063,-0.0002368030666488825,-0.09203125278041163,-0.6974810948581625,0.0021419397612677327,0.013505573228433963,8.883161221483282e-07,-0.00011490334580583019
main_I100,100.0,2.0,0.00125,5.64,1.57513873871092,0.10326712407715662,0.8320162629204567,0.03528074236260748,0.7889293083044204,0.533204945758343,1.3221342540627634,-0.0003128996102475613,-0.10594532558794753,-0.6938396606667454,0.0024077105276999874,0.01306304087057836,-1.4134545538248833e-06,-0.00011509668707130108
main_I100,100.0,2.0,0.00125,5.66,1.5772040877892999,0.1032678117042324,0.8316620238808409,0.045096578684176644,0.7889222128388179,0.5332120467090399,1.3221342595478578,-0.0003987946257236389,-0.1197814226068778,-0.6896837325181386,0.0026641345220792907,0.012571293780350143,-3.7086666019572227e-06,-0.00011425371026950047
main_I100,100.0,2.0,0.00125,5.68,1.5792694523450905,0.1032686748941149,0.8313088112812106,0.05604141007872263,0.7889133049638513,0.5332209607193198,1.3221342656831712,-0.0004941467065416121,-0.1335292674341103,-0.6850146880510843,0.002910251967225856,0.012032825603296882,-5.977007140124182e-06,-0.00011241788859003181
main_I100,100.0,2.0,0.00125,5.7,1.5813348360703379,0.1032697316060586,0.8309566198866807,0.0680828247865825,0.7889023991676889,0.5332318732993689,1.322134272467058,-0.0005985885251667957,-0.14717861304926383,-0.6798340900615762,0.00314515540816203,0.011450372583951554,-8.199155484029295e-06,-0.00010964477121745768
main_I100,100.0,2.0,0.00125,5.72,1.5834002430089806,0.10327099906193851,0.8306054444376215,0.08118509835219019,0.7888893175346852,0.5332449623625453,1.3221342798972304,-0.0007117279095238128,-0.16071924565090778,-0.6741437000258664,0.00336799442089264,0.010826899021699057,-1.0357012397010301e-05,-0.00010600073095129672
main_I100,100.0,2.0,0.00125,5.74,1.585465677541626,0.10327249369892333,0.8302552796528085,0.09530927999477982,0.7888738902308605,0.5332603977397079,1.3221342879705684,-0.0008331489741579192,-0.17414098877565762,-0.6679454928466293,0.0035779800171779268,0.01016558142568395,-1.2433902862352462e-05,-0.00010156157297232216
main_I100,100.0,2.0,0.00125,5.76,1.5875311443694007,0.10327423112439156,0.8299061202326765,0.11041328759970465,0.7888559559662072,0.5332783407167123,1.3221342966829195,-0.0009624133051502274,-0.18743370772358575,-0.6612416727206014,0.003774388719988936,0.00946979144084549,-1.4414749853571676e-05,-9.641103031948922e-05
main_I100,100.0,2.0,0.00125,5.78,1.5895966484969226,0.10327622607319936,0.829557960862666,0.12645201136300868,0.7888353624327558,0.5332989435961292,1.322134306028885,-0.0010990611978302374,-0.20058731431128546,-0.6540346900167527,0.003956566285847787,0.008743077624281075,-1.6286217105592957e-05,-9.063917313657762e-05
main_I100,100.0,2.0,0.00125,5.8,1.591662195214445,0.10327849236740824,0.8292107962166502,0.14337742611084436,0.7888119667173598,0.5333223492842402,1.3221343160016,-0.0012426129462922407,-0.21359177197161294,-0.6463272590450964,0.004123931051910456,0.00798914615820069,-1.803681944163433e-05,-8.434075979096217e-05
main_I100,100.0,2.0,0.00125,5.82,1.5937277900792184,0.10328104287857792,0.828864620960438,0.16113871230054716,0.7887856356881748,0.5333486909043326,1.3221343265925074,-0.0013925701836548653,-0.22643710121664987,-0.6381223765876598,0.004275976887444436,0.007211840592711637,-1.965699977970665e-05,-7.761355854834754e-05
main_I100,100.0,2.0,0.00125,5.84,1.595793438896125,0.1032838894927274,0.8285194297553351,0.1796823856914942,0.7887562463538297,0.5333780914372963,1.3221343377911259,-0.0015484172719042737,-0.23911338547777697,-0.629423341054977,0.004412275731287505,0.006415120718512801,-2.1139172517806348e-05,-7.05566685928751e-05
main_I100,100.0,2.0,0.00125,5.86,1.5978591476976425,0.10328704307806531,0.8281752172617577,0.19895243565117765,0.7887236861943184,0.5334106633905059,1.3221343495848243,-0.0017096227400309396,-0.251610777333938,-0.6202337721237998,0.004532479698942051,0.005603040676233397,-2.2477733570013946e-05,-6.326886881406541e-05
main_I100,100.0,2.0,0.00125,5.88,1.5999249227231862,0.10329051345558614,0.8278319781428876,0.21889047203514236,0.7886878534626597,0.5334465084959311,1.3221343619585908,-0.0018756407690072347,-0.263919505136216,-0.6105576307046227,0.004636322745158782,0.004779726415559658,-2.3669037886454275e-05,-5.5847021943581896e-05
main_I100,100.0,2.0,0.00125,5.9,1.6019907703978975,0.10329430937262761,0.8274897070683558,0.23943588054855303,0.7886486574564082,0.5334857174384051,1.3221343748948133,-0.0020459127219586413,-0.27602988003374995,-0.6003992390811641,0.004723621870188024,0.003949352623392339,-2.4711345829558842e-05,-4.8384560329816044e-05
main_I100,100.0,2.0,0.00125,5.92,1.6040566973109305,0.10329843847947906,0.827148398717946,0.26052598646220243,0.788606018758138,0.533528369614936,1.3221343883730738,-0.0022198687176559653,-0.28793230340280385,-0.5897633010582177,0.004794277860319685,0.0031161192459948583,-2.5604740288152933e-05,-4.0970077907598764e-05
main_I100,100.0,2.0,0.00125,5.94,1.6061227101933029,0.103302907309126,0.8268080477853059,0.2820962265168433,0.7885598694440533,0.5335745329258939,1.3221344023699473,-0.0023969292452007255,-0.2996172746774781,-0.5786549219493662,0.004848275555885296,0.0022842277353540955,-2.635101688145733e-05,-3.3686050781124927e-05
main_I100,100.0,2.0,0.00125,5.96,1.6081888158953754,0.10330772126021315,0.8264686489816562,0.3040803288069684,0.7885101532599311,0.5336242635988948,1.3221344168588258,-0.002576506817492539,-0.31107539957714114,-0.5670796282320338,0.004885683642548745,0.0014578571547019517,-2.695355002875206e-05,-2.6607706325033677e-05
main_I100,100.0,2.0,0.00125,5.98,1.61025502136402,0.10331288458329996,0.8261301970394852,0.3264105003888013,0.7884568257636511,0.5336776060461129,1.322134431809764,-0.0027580076607581243,-0.3222973987221772,-0.5550433866943163,0.004906653964452768,0.0006411402822541787,-2.741713803078578e-05,-1.980205786438324e-05
main_I100,100.0,2.0,0.00125,6.0,1.6123213336195514,0.10331840037047804,0.8257926867162202,0.3490176223075608,0.7883998544336258,0.5337345927557199,1.3221344471893457,-0.0029408334370889535,-0.3332741166261117,-0.5425526228960567,0.004911420360605416,-0.00016186014436726716,-2.7747830619174668e-05,-1.3327118863741928e-05
main_I100,100.0,2.0,0.00125,6.0200000000000005,1.6143877597324783,0.1033242705484126,0.8254561127978629,0.37183145168638077,0.7883392187425069,0.5337952442180781,1.3221344629605851,-0.0031243829965821477,-0.3439965310486175,-0.5296142387658338,0.004900297028767165,-0.0009471748979370625,-2.7952742675632492e-05,-7.231307194396858e-06
main_I100,100.0,2.0,0.00125,6.04,1.6164543068001578,0.10333049587486164,0.8251204701025786,0.3947808304640125,0.7882749101956169,0.5338595688872398,1.3221344790828566,-0.0033080541553100157,-0.3544557626903383,-0.5162356291559437,0.0048736764240206575,-0.0017109512988042687,-2.8039857998791956e-05,-1.55304651382734e-06
main_I100,100.0,2.0,0.00125,6.0600000000000005,1.618520981923412,0.10333707593871956,0.8247857534842293,0.41779390031107994,0.7882069323336361,0.5339275631782346,1.3221344955118708,-0.003491245494962495,-0.3646430852069234,-0.502424697179195,0.004832026702151531,-0.002449475671777939,-2.8017827101056162e-05,3.679431858578021e-06
main_I100,100.0,2.0,0.00125,6.08,1.6205877921831768,0.10334400916362005,0.8244519578358391,0.4407983231957469,0.788135300699155,0.5339992115005192,1.3221345121996744,-0.003673358179617538,-0.37454993551617377,-0.48818986815444104,0.0047758887209222245,-0.0031591950752578066,-2.789576304843346e-05,8.448086881667386e-06
main_I100,100.0,2.0,0.00125,6.1000000000000005,1.6226547446172666,0.10335129281512669,0.8241190780929816,0.463721507009783,0.7880600427668063,0.5340744863279029,1.322134529094709,-0.003853797784702704,-0.38416792436877845,-0.47354010199230934,0.00470587261525854,-0.00383673815643652,-2.7683039313165115e-05,1.2744869540984767e-05
main_I100,100.0,2.0,0.00125,6.12,1.6247218461973116,0.10335892301152572,0.8237871092370795,0.4864908356058382,0.7879811978367837,0.5341533483051251,1.3221345461419087,-0.004031976132821888,-0.39348884714980986,-0.45848490385860574,0.004622653965270091,-0.004478934988835372,-2.738909349327299e-05,1.6571335994215253e-05
main_I100,100.0,2.0,0.00125,6.140000000000001,1.6267891038059532,0.10336689473822568,0.8234560462986069,0.5090339025369638,0.7878988168916707,0.5342357463911713,1.322134563282842,-0.00420731313074001,-0.4025046948749672,-0.44303433296038536,0.004526969578866152,-0.0050828357520665895,-2.7023240566051287e-05,1.9938083148421977e-05
main_I100,100.0,2.0,0.00125,6.16,1.6288565242143576,0.10337520186575604,0.8231258843601814,0.5312787477307895,0.7878129624166185,0.5343216180392906,1.322134580455909,-0.004379238601451461,-0.41120766534254455,-0.42719900930872895,0.004419612913483995,-0.005645728118581271,-2.6594499089630392e-05,2.28640209362754e-05
main_I100,100.0,2.0,0.00125,6.18,1.6309241140601307,0.1033838371713443,0.8227966185595417,0.5531540962740749,0.7877237081830328,0.5344108894135516,1.3221345975965844,-0.004547194104911252,-0.4195901743992859,-0.4109901183228285,0.004301429164092456,-0.006165153218284911,-2.611143345102901e-05,2.537549851597328e-05
main_I100,100.0,2.0,0.00125,6.2,1.632991879825695,0.10339279236403716,0.8224682440923949,0.5745895984293984,0.7876311389960657,0.534503475641645,1.3221346146377106,-0.004710634740687244,-0.42764486727569795,-0.39441941315205087,0.004173310047144319,-0.006638920059296124,-2.5582014887839534e-05,2.7505304245506784e-05
main_I100,100.0,2.0,0.00125,6.22,1.635059827817208,0.1034020581133177,0.8221407562151327,0.5955160699553566,0.787535350406343,0.5345992811034964,1.3221346315098395,-0.004869030925503833,-0.4353646299440572,-0.3774992146061831,0.004036188312500681,-0.007065118291780755,-2.501350359044235e-05,2.929156152487008e-05
main_I100,100.0,2.0,0.00125,6.24,1.6371279641440841,0.10341162408115691,0.8218141502473981,0.6158657317556357,0.7874364483864973,0.5346981997551256,1.3221346481416227,-0.0050218701383979315,-0.44274260045030317,-0.3602424085989989,0.0038910320175153017,-0.007442129211690447,-2.4412353731095233e-05,3.077654441579934e-05
main_I100,100.0,2.0,0.00125,6.26,1.639196294699196,0.10342147895742093,0.821488421574504,0.6355724478415111,0.7873345489732337,0.534800115487013,1.3221346644602467,-0.005168658626003063,-0.44977218016926596,-0.34266244102654764,0.0037388385994211147,-0.007768634912332305,-2.378414277359665e-05,3.200543830169045e-05
main_I100,100.0,2.0,0.00125,6.28,1.641264825139809,0.1034316104985431,0.8211635656496901,0.6545719605575103,0.7872297778757876,0.5349049025161166,1.3221346803919043,-0.005308923060322598,-0.45644704493128413,-0.32477331001904997,0.0035806287838822176,-0.008043625503935819,-2.3133525902343514e-05,3.30250717093459e-05
main_I100,100.0,2.0,0.00125,6.3,1.6433335608693294,0.10344200556935311,0.8208395779962132,0.6728021219918948,0.7871222700518089,0.535012425810504,1.3221346958623128,-0.00544221214125317,-0.46276115596722633,-0.30658955552387257,0.003417440369039693,-0.008266404334685664,-2.246421588316245e-05,3.388264576540878e-05
main_I100,100.0,2.0,0.00125,6.32,1.6454025070199156,0.10345265018794003,0.8205164542092633,0.6902031204729804,0.7870121692518431,0.5351225415454144,1.3221347107972576,-0.00556809813607989,-0.46870877061827476,-0.28812624619658767,0.0032503219255695113,-0.008436591160961106,-2.1778988139397767e-05,3.462448758995124e-05
main_I100,100.0,2.0,0.00125,6.34,1.6474716684360133,0.10346352957341239,0.8201941899577003,0.706717701039749,0.7868996275337465,0.535235097589419,1.3221347251231657,-0.005686178348189057,-0.4742844527565718,-0.26939896359746246,0.003080326454165583,-0.008554123229648136,-2.1079710306734132e-05,3.5294853242794796e-05
