reference,t,cos1,cos3,cos5,field_energy,clock_energy,work
reference_frozen_N128,7.88,0.2507931038605395,-0.00023739084578428216,-7.785699692461917e-08,0.8221348556004522,,0.0
reference_frozen_N128,7.9,0.2632761100739266,-0.00030804921248007923,2.0836550423217703e-06,0.8221348556004116,,0.0
reference_frozen_N128,7.92,0.2755430577971052,-0.0003792908946495775,4.229953014222141e-06,0.8221348556003081,,0.0
reference_frozen_N128,7.94,0.2875833360443567,-0.000451094094318068,6.340964795813364e-06,0.8221348556003492,,0.0
reference_frozen_N128,7.96,0.2993864577511548,-0.000523453370339971,8.39728513979777e-06,0.822134855600972,,0.0
reference_frozen_N128,7.98,0.3109420700225282,-0.0005963790229556181,1.0380387975519942e-05,0.8221348556005215,,0.0
reference_frozen_N128,8.0,0.32223996480361217,-0.0006698962349456826,1.2272828036948753e-05,0.8221348556003792,,0.0
reference_frozen_N128,8.02,0.33327008993228074,-0.0007440440005993653,1.4058431101653372e-05,0.8221348556006166,,0.0
reference_frozen_N128,8.040000000000001,0.3440225605711996,-0.0008188738253478266,1.5722469420303555e-05,0.8221348556013648,,0.0
reference_frozen_N128,8.06,0.3544876709808547,-0.0008944482211792788,1.7251820779529532e-05,0.822134855600063,,0.0
reference_frozen_N128,8.08,0.3646559065981935,-0.0009708390140505771,1.8635111568386908e-05,0.8221348555984119,,0.0
reference_frozen_N128,8.1,0.37451795639056173,-0.001048125470952592,1.9862839521256736e-05,0.822134855600331,,0.0
reference_frozen_N128,8.120000000000001,0.384064725449796,-0.001126392259737468,2.092747339984144e-05,0.8221348556003988,,0.0
reference_frozen_N128,8.14,0.39328734775920776,-0.0012057272868259096,2.1823536401797475e-05,0.8221348556007635,,0.0
reference_frozen_N128,8.16,0.40217719911357386,-0.0012862194021512206,2.2547662123853615e-05,0.8221348556008918,,0.0
reference_frozen_N128,8.18,0.4107259101241971,-0.0013679560144127401,2.309862878647265e-05,0.8221348555992001,,0.0
reference_frozen_N128,8.2,0.41892537926007856,-0.0014510206347607597,2.347736988663464e-05,0.8221348556001336,,0.0
reference_frozen_N128,8.22,0.4267677858696415,-0.001535490374212181,2.3686958129368728e-05,0.8221348556004137,,0.0
reference_frozen_N128,8.24,0.4342456031229859,-0.001621433422480808,2.3732567234016508e-05,0.8221348556008234,,0.0
reference_frozen_N128,8.26,0.44135161081569,-0.0017089065343595241,2.3621407623083124e-05,0.8221348556012652,,0.0
reference_frozen_N128,8.28,0.4480789079724005,-0.001797952551731135,2.3362638149647123e-05,0.8221348555988891,,0.0
reference_frozen_N128,8.3,0.45442092518956784,-0.0018885979867884733,2.2967255275794378e-05,0.8221348555996775,,0.0
reference_frozen_N128,8.32,0.4603714366505941,-0.0019808506998809736,2.2447957288225757e-05,0.8221348556003953,,0.0
reference_frozen_N128,8.34,0.46592457175718843,-0.00207469769135878,2.1818989026813816e-05,0.822134855600707,,0.0
reference_frozen_N128,8.36,0.47107482631092856,-0.0021701030398083828,2.1095965399793232e-05,0.8221348556009554,,0.0
reference_frozen_N128,8.38,0.4758170731859879,-0.0022670060107857016,2.0295676179853152e-05,0.8221348555990868,,0.0
reference_frozen_N128,8.4,0.4801465724369429,-0.0023653193574998863,1.9435874728157833e-05,0.8221348556002961,,0.0
reference_frozen_N128,8.42,0.48405898077807863,-0.002464927845286685,1.8535050850577714e-05,0.8221348556003633,,0.0
reference_frozen_N128,8.44,0.48755036039171284,-0.002565687007731027,1.7612192837940454e-05,0.8221348556008482,,0.0
reference_frozen_N128,8.46,0.4906171870044782,-0.002667422166725791,1.6686538795235105e-05,0.8221348556004194,,0.0
reference_frozen_N128,8.48,0.49325635719228067,-0.00276992772459369,1.577732147736027e-05,0.8221348555992597,,0.0
reference_frozen_N128,8.5,0.495465194867999,-0.0028729667471448423,1.4903509035725563e-05,0.8221348556003699,,0.0
reference_frozen_N128,8.52,0.49724145691172716,-0.0029762708518905386,1.4083544667375106e-05,0.8221348556004513,,0.0
reference_frozen_N128,8.540000000000001,0.4985833379182865,-0.003079540401944059,1.3335088849440367e-05,0.8221348556009792,,0.0
reference_frozen_N128,8.56,0.4994894740236126,-0.0031824450235345687,1.2674766886102037e-05,0.8221348555996355,,0.0
reference_frozen_N128,8.58,0.49995894579749856,-0.003284624439401806,1.2117925216780496e-05,0.8221348556000319,,0.0
reference_frozen_N128,8.6,0.4999912801746858,-0.0033856896303257403,1.1678400128884103e-05,0.8221348556003776,,0.0
reference_frozen_N128,8.620000000000001,0.4995864514243543,-0.003485224309909216,1.1368301560270834e-05,0.8221348556008404,,0.0
reference_frozen_N128,8.64,0.4987448811445304,-0.003582786715627615,1.1197815657235843e-05,0.8221348556010114,,0.0
reference_frozen_N128,8.66,0.4974674372851855,-0.0036779117035733444,1.1175028808797589e-05,0.8221348555987764,,0.0
reference_frozen_N128,8.68,0.49575543220937235,-0.003770113132612547,1.1305775621514676e-05,0.8221348556003198,,0.0
reference_frozen_N128,8.700000000000001,0.49361061979289933,-0.0038588865341387764,1.1593515211060303e-05,0.8221348556003533,,0.0
reference_frozen_N128,8.72,0.4910351916004008,-0.003943712031231458,1.2039235049280842e-05,0.8221348556009551,,0.0
reference_frozen_N128,8.74,0.48803177214167026,-0.0040240575055218025,1.2641387576441494e-05,0.8221348556003983,,0.0
reference_frozen_N128,8.76,0.4846034132505472,-0.004099381976781732,1.3395858767503745e-05,0.822134855599008,,0.0
reference_frozen_N128,8.78,0.48075358761426934,-0.004169139175790241,1.4295971212566388e-05,0.8221348556003553,,0.0
reference_frozen_N128,8.8,0.476486181490234,-0.004232781284565284,1.533252294186191e-05,0.8221348556004174,,0.0
reference_frozen_N128,8.82,0.47180548666239785,-0.004289762808479619,1.64938599789742e-05,0.8221348556007507,,0.0
reference_frozen_N128,8.84,0.4667161916726158,-0.004339544558739376,1.776598555313911e-05,0.8221348555996782,,0.0
reference_frozen_N128,8.86,0.4612233723868423,-0.004381597707450476,1.913270263439026e-05,0.8221348556003111,,0.0
reference_frozen_N128,8.88,0.4553324819419764,-0.004415407887261382,2.0575791247457907e-05,0.8221348556003389,,0.0
reference_frozen_N128,8.9,0.449049340137165,-0.004440479299131739,2.207521615380283e-05,0.8221348556006505,,0.0
reference_frozen_N128,8.92,0.4423801223212089,-0.004456338797806106,2.3609365174063023e-05,0.8221348556001928,,0.0
reference_frozen_N128,8.94,0.4353313478400975,-0.004462539920565607,2.515531391264513e-05,0.8221348555998368,,0.0
reference_frozen_N128,8.96,0.4279098681030251,-0.004458666826427863,2.6689114873561894e-05,0.8221348556003517,,0.0
reference_frozen_N128,8.98,0.42012285432930746,-0.004444338113533099,2.818610708155377e-05,0.8221348556004787,,0.0
reference_frozen_N128,9.0,0.4119777850383279,-0.004419210483364407,2.9621242016095335e-05,0.8221348556005765,,0.0
reference_frozen_N128,9.02,0.4034824333420268,-0.004382982220979359,3.096942244753323e-05,0.8221348555996508,,0.0
reference_frozen_N128,9.040000000000001,0.3946448541016001,-0.004335396463573515,3.2205848982806515e-05,0.8221348556003559,,0.0
reference_frozen_N128,9.06,0.3854733710058048,-0.004276244226243822,3.3306370438341876e-05,0.822134855600341,,0.0
reference_frozen_N128,9.08,0.3759765636297566,-0.004205367165047325,3.424783228916221e-05,0.8221348556006515,,0.0
reference_frozen_N128,9.1,0.366163254527586,-0.004122660047336497,3.500841904754208e-05,0.8221348556001747,,0.0
reference_frozen_N128,9.120000000000001,0.3560424964121548,-0.004028072913940072,3.556798547984857e-05,0.8221348555998018,,0.0
reference_frozen_N128,9.14,0.34562355947142254,-0.003921612908371388,3.590837152668803e-05,0.8221348556003529,,0.0
reference_frozen_N128,9.16,0.3349159188680887,-0.0038033457585250428,3.601369638610768e-05,0.822134855600388,,0.0
reference_frozen_N128,9.18,0.32392924246474586,-0.0036733968996559415,3.587062756535818e-05,0.8221348556006579,,0.0
reference_frozen_N128,9.200000000000001,0.3126733788155346,-0.003531952219431564,3.546861971512216e-05,0.8221348556000208,,0.0
reference_frozen_N128,9.22,0.3011583454573664,-0.0033792584268330225,3.480012128748707e-05,0.8221348555999689,,0.0
reference_frozen_N128,9.24,0.2893943175360528,-0.0032156230244152566,3.3860742501826425e-05,0.8221348556003336,,0.0
reference_frozen_N128,9.26,0.2773916167918443,-0.0030414138923513644,3.264938434628933e-05,0.8221348556003428,,0.0
reference_frozen_N128,9.28,0.2651607009279344,-0.0028570584802581293,3.116832546989661e-05,0.8221348556005117,,0.0
reference_frozen_N128,9.3,0.2527121533842705,-0.0026630426008198605,2.9423262975628947e-05,0.8221348556003328,,0.0
reference_frozen_N128,9.32,0.24005667352586108,-0.002459908845006755,2.7423310285719574e-05,0.8221348556001473,,0.0
reference_frozen_N128,9.34,0.22720506726248413,-0.0022482546084592854,2.5180946062207815e-05,0.8221348556003474,,0.0
reference_frozen_N128,9.36,0.21416823810528074,-0.0020287297433128344,2.2711915671553893e-05,0.8221348556003166,,0.0
reference_frozen_N128,9.38,0.20095717865492357,-0.0018020338642401536,2.00350912358043e-05,0.8221348556001595,,0.0
reference_frozen_N128,9.4,0.18758296253246504,-0.0015689132928437587,1.717228192168348e-05,0.8221348556003159,,0.0
reference_frozen_N128,9.42,0.17405673673700164,-0.0013301576821288848,1.414800472633666e-05,0.822134855601118,,0.0
reference_frozen_N128,9.44,0.16038971442423963,-0.0010865963298801811,1.0989215191272363e-05,0.8221348556004482,,0.0
reference_frozen_N128,9.46,0.14659316810060513,-0.0008390941880100116,7.72499650903411e-06,0.8221348556003456,,0.0
reference_frozen_N128,9.48,0.13267842320044754,-0.0005885476220297945,4.386222019796265e-06,0.8221348556002013,,0.0
reference_frozen_N128,9.5,0.11865685204332263,-0.0003358799118138102,1.0051839161321628e-06,0.822134855600157,,0.0
reference_frozen_N128,9.52,0.10453986814026059,-8.203653705325716e-05,-2.384800842709983e-06,0.8221348556011024,,0.0
reference_frozen_N128,9.540000000000001,0.09033892082468725,0.00017201972851666424,-5.749803355612663e-06,0.8221348556004853,,0.0
reference_frozen_N128,9.56,0.07606549018526891,0.00042531389334356955,-9.055710878696732e-06,0.8221348556003556,,0.0
reference_frozen_N128,9.58,0.061731082262959105,0.0006768639535611624,-1.2268661154097578e-05,0.8221348556002093,,0.0
reference_frozen_N128,9.6,0.04734722448709132,0.000925686208105939,-1.535547984715314e-05,0.8221348556002863,,0.0
reference_frozen_N128,9.620000000000001,0.032925461313323315,0.0011708006472975732,-1.828411379217779e-05,0.8221348556010016,,0.0
reference_frozen_N128,9.64,0.018477350028650683,0.0014112363843328728,-2.1024054338978186e-05,0.8221348556003565,,0.0
reference_frozen_N128,9.66,0.004014456688339822,0.0016460370984105095,-2.3546744296099208e-05,0.8221348556003519,,0.0
reference_frozen_N128,9.68,-0.010451647855403732,0.0018742664555533616,-2.5825963735270557e-05,0.8221348556001531,,0.0
reference_frozen_N128,9.700000000000001,-0.024909391868628256,0.0020950134757247536,-2.783818768620693e-05,0.8221348556005711,,0.0
reference_frozen_N128,9.72,-0.039347206634979474,0.0023073978138723186,-2.956291209702595e-05,0.8221348556007445,,0.0
reference_frozen_N128,9.74,-0.05375353037750979,0.0025105749209425963,-3.098294142077366e-05,0.8221348556003493,,0.0
reference_frozen_N128,9.76,-0.06811681224180124,0.002703741053963705,-3.2084634588690176e-05,0.8221348556002829,,0.0
reference_frozen_N128,9.78,-0.0824255163787406,0.0028861381038396104,-3.2858105800075226e-05,0.8221348556001855,,0.0
reference_frozen_N128,9.8,-0.09666812616469311,0.003057058208243691,-3.329737556053557e-05,0.8221348556008811,,0.0
reference_frozen_N128,9.82,-0.11083314859522203,0.0032158481229673293,-3.3400471738818756e-05,0.8221348556003683,,0.0
reference_frozen_N128,9.84,-0.12490911888939249,0.003361913315605343,-3.316947473926284e-05,0.8221348556003553,,0.0
reference_frozen_N128,9.86,-0.13888460533628683,0.003494721763548635,-3.261051127373925e-05,0.8221348556002075,,0.0
reference_frozen_N128,9.88,-0.15274821441822933,0.00361380741995505,-3.173369112073113e-05,0.8221348556004057,,0.0
reference_frozen_N128,9.9,-0.16648859623907683,0.0037187733300408617,-3.055299104511109e-05,0.8221348556008186,,0.0
reference_frozen_N128,9.92,-0.1800944502864448,0.003809294369994363,-2.9086085190525274e-05,0.8221348556003489,,0.0
reference_frozen_N128,9.94,-0.19355453155376467,0.0038851195855966383,-2.7354123452928686e-05,0.82213485560033,,0.0
reference_frozen_N128,9.96,-0.2068576570419922,0.003946074119096481,-2.5381463740101922e-05,0.8221348556001964,,0.0
reference_frozen_N128,9.98,-0.21999271266411274,0.00399206069544886,-2.319535735122217e-05,0.8221348556005978,,0.0
reference_frozen_N128,10.0,-0.2329486605645702,0.004023060665738749,-2.082559566287931e-05,0.8221348556005748,,0.0
reference_frozen_N128,10.02,-0.24571454687091718,0.004039134580820061,-1.8304119131474318e-05,0.8221348556003376,,0.0
reference_frozen_N128,10.040000000000001,-0.2582795098825759,0.004040422298571839,-1.5664597152970065e-05,0.822134855600326,,0.0
reference_frozen_N128,10.06,-0.27063278870363616,0.004027142611401555,-1.2941983142857794e-05,0.8221348556002743,,0.0
reference_frozen_N128,10.08,-0.2827637323220582,0.003999592387697547,-1.0172050773055133e-05,0.8221348556005093,,0.0
reference_frozen_N128,10.1,-0.2946618091283104,0.003958145237104295,-7.390919119095595e-06,0.8221348556004743,,0.0
reference_frozen_N128,10.120000000000001,-0.3063166168734226,0.0039032496807679083,-4.634571866363463e-06,0.8221348556003324,,0.0
reference_frozen_N128,10.14,-0.3177178930468131,0.003835426856132032,-1.9383791063403583e-06,0.8221348556004049,,0.0
reference_frozen_N128,10.16,-0.328855525662869,0.003755267749209535,6.633724206606727e-07,0.822134855600572,,0.0
reference_frozen_N128,10.18,-0.3397195644362242,0.0036634299668928845,3.1379333368384744e-06,0.8221348556000554,,0.0
reference_frozen_N128,10.200000000000001,-0.3503002323166079,0.0035606340770370894,5.4545246162205136e-06,0.8221348556000645,,0.0
reference_frozen_N128,10.22,-0.3605879373613251,0.0034476595126075923,7.58474049188862e-06,0.8221348556003585,,0.0
reference_frozen_N128,10.24,-0.370573284906546,0.003325340080166314,9.50291796798723e-06,0.8221348556004073,,0.0
reference_frozen_N128,10.26,-0.3802470899998862,0.003194559095804854,1.1186467455862024e-05,0.8221348556008075,,0.0
reference_frozen_N128,10.28,-0.38960039005787084,0.003056244162655916,1.2616157210305411e-05,0.8221348555998604,,0.0
