q,n,Lambda_eV,G00,tau,zeta,h2,M_eV,min_mass_eV,max_mass_eV,condition_H,mG_eV,phase,rH,hidden_self_mass_leading_eV,clockoff_my2_leading_eV2,max_x,max_static_force_ratio,max_once_rematched_force_ratio,alpha_delta,max_abs_static_dVchi_eV4,max_abs_static_dVy_eV4,FX_over_min_mass2,MQ_over_min_mass,max_mass_over_KK,gap_conditions_pass,static_response_and_gap_conditions_pass,once_rematched_response_and_gap_conditions_pass
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-20,zero,3.0928559391769443,8.435087432860433e-05,5.663226247963815e-66,8.004453749999999e-33,1.4327200670831385e-19,7.163600335415729e-20,4.0022268749999795e-33,2.0526791858693693e-33,0.0,9.485254366048903e-17,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389228e-20,zero,3.0928559391769443,0.0001499994230373378,5.664455786066511e-66,2.531230527547601e-32,8.056777011503383e-19,4.0283885057516744e-19,1.265615263773806e-32,1.1543063335724287e-32,0.0,1.6867432538126557e-16,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.162277660168379e-20,zero,3.0928559391769443,0.0002667408855050159,5.668343926940994e-66,8.004453749999999e-32,4.5306586614119525e-18,2.265329330705977e-18,4.002226874999998e-32,6.491141532967326e-32,0.0,2.999500798277102e-16,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.62341325190349e-20,zero,3.0928559391769443,0.0004743398245091195,5.680639307967959e-66,2.5312305275476005e-31,2.5477765956435295e-17,1.2738882978217714e-17,1.2656152637737937e-31,3.650237131646959e-31,0.0,5.333950509971483e-16,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-19,zero,3.0928559391769443,0.0008435087432860433,5.71952071671279e-66,8.004453750000001e-31,1.4327200670831393e-16,7.163600335415669e-17,4.002226875000016e-31,2.052679185869371e-30,0.0,9.485254366048903e-16,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-19,zero,3.0928559391769443,0.001499994230373378,5.842474526982441e-66,2.5312305275476005e-30,8.056777011503381e-16,4.028388505751692e-16,1.2656152637737997e-30,1.1543063335724283e-29,0.0,1.6867432538126557e-15,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.162277660168379e-19,zero,3.0928559391769443,0.002667408855050159,6.231288614430743e-66,8.00445375e-30,4.530658661411952e-15,2.2653293307059885e-15,4.002226874999978e-30,6.491141532967327e-29,0.0,2.9995007982771027e-15,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-19,zero,3.0928559391769443,0.004743398245091195,7.46082671712726e-66,2.5312305275476005e-29,2.5477765956435296e-14,1.2738882978217593e-14,1.2656152637738056e-29,3.6502371316469597e-28,0.0,5.333950509971484e-15,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-18,zero,3.0928559391769443,0.008435087432860434,1.134896759161028e-65,8.004453750000002e-29,1.4327200670831395e-13,7.163600335415704e-14,4.002226874999997e-29,2.0526791858693715e-27,0.0,9.485254366048903e-15,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.778279410038923e-18,zero,3.0928559391769443,0.014999942303733783,2.3644348618575474e-65,2.5312305275476015e-28,8.056777011503385e-13,4.028388505751687e-13,1.2656152637738025e-28,1.1543063335724289e-26,0.0,1.686743253812656e-14,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683795e-18,zero,3.0928559391769443,0.02667408855050159,6.2525757363405615e-65,8.004453750000001e-28,4.5306586614119526e-12,2.265329330705984e-12,4.002226874999987e-28,6.491141532967328e-26,0.0,2.9995007982771026e-14,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-18,zero,3.0928559391769443,0.04743398245091196,1.8547956763305755e-64,2.5312305275476012e-27,2.547776595643531e-11,1.2738882978217666e-11,1.2656152637737994e-27,3.6502371316469615e-25,0.0,5.333950509971484e-14,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,9.999999999999999e-18,zero,3.0928559391769443,0.08435087432860433,5.74293655081359e-64,8.004453749999998e-27,1.4327200670831385e-10,7.163600335415681e-11,4.002226875000006e-27,2.05267918586937e-24,0.0,9.485254366048902e-14,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389228e-17,zero,3.0928559391769443,0.14999942303733782,1.8038317577778787e-63,2.531230527547601e-26,8.056777011503384e-10,4.028388505751705e-10,1.2656152637737963e-26,1.1543063335724291e-23,0.0,1.686743253812656e-13,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683796e-17,zero,3.0928559391769443,0.26674088550501596,5.691972632260895e-63,8.004453750000002e-26,4.530658661411954e-09,2.26532933070598e-09,4.002226874999996e-26,6.49114153296733e-23,0.0,2.999500798277103e-13,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.62341325190349e-17,zero,3.0928559391769443,0.4743398245091195,1.7987353659226084e-62,2.5312305275476007e-25,2.54777659564353e-08,1.2738882978217631e-08,1.2656152637738022e-25,3.65023713164696e-22,0.0,5.333950509971484e-13,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-16,zero,3.0928559391769443,0.8435087432860432,5.686876240405624e-62,8.00445375e-25,1.432720067083139e-07,7.163600335415719e-08,4.0022268749999863e-25,2.0526791858693708e-21,0.0,9.485254366048902e-13,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389228e-16,zero,3.0928559391769443,1.4999942303733782,1.798225726737081e-61,2.531230527547601e-24,8.056777011503383e-07,4.028388505751696e-07,1.265615263773799e-24,1.1543063335724286e-20,0.0,1.6867432538126558e-12,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683793e-16,zero,3.0928559391769443,2.667408855050159,5.686366601220099e-61,8.00445375e-24,4.530658661411953e-06,2.265329330705974e-06,4.002226875000005e-24,6.491141532967328e-20,0.0,2.9995007982771027e-12,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-16,zero,3.0928559391769443,4.743398245091195,1.798174762818529e-60,2.5312305275476013e-23,2.547776595643531e-05,1.2738882978217612e-05,1.2656152637738049e-23,3.6502371316469614e-19,0.0,5.333950509971484e-12,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-15,zero,3.0928559391769443,8.435087432860433,5.686315637301547e-60,8.00445375e-23,0.0001432720067083139,7.163600335415706e-05,4.002226874999995e-23,2.0526791858693705e-18,0.0,9.485254366048903e-12,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-15,zero,3.0928559391769443,14.999942303733782,1.7981696664266737e-59,2.5312305275476e-22,0.000805677701150338,0.00040283885057516844,1.265615263773802e-22,1.1543063335724282e-17,0.0,1.6867432538126557e-11,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683794e-15,zero,3.0928559391769443,26.67408855050159,5.686310540909687e-59,8.004453750000001e-22,0.004530658661411952,0.0022653293307059686,4.0022268750000135e-22,6.491141532967328e-17,0.0,2.9995007982771024e-11,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.6234132519034904e-15,zero,3.0928559391769443,47.433982450911955,1.7981691567874884e-58,2.5312305275476003e-21,0.02547776595643529,0.012738882978217658,1.2656152637737988e-21,3.6502371316469586e-16,0.0,5.333950509971484e-11,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-14,zero,3.0928559391769443,84.35087432860433,5.686310031270507e-58,8.00445375e-21,0.1432720067083139,0.07163600335415689,4.002226875000004e-21,2.0526791858693703e-15,0.0,9.485254366048903e-11,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-14,zero,3.0928559391769443,149.9994230373378,1.7981691058235685e-57,2.531230527547601e-20,0.8056777011503382,0.4028388505751678,1.2656152637738047e-20,1.1543063335724287e-14,0.0,1.6867432538126557e-10,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683796e-14,zero,3.0928559391769443,266.7408855050159,5.686309980306587e-57,8.004453750000002e-20,4.530658661411954,2.265329330705981,4.0022268749999944e-20,6.491141532967329e-14,0.0,2.999500798277103e-10,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.6234132519034906e-14,zero,3.0928559391769443,474.3398245091195,1.7981691007271777e-56,2.531230527547601e-19,25.477765956435302,12.738882978217639,1.2656152637738016e-19,3.6502371316469603e-13,0.0,5.333950509971484e-10,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-13,zero,3.0928559391769443,843.5087432860432,5.686309975210191e-56,8.00445375e-19,143.27200670831388,71.63600335415671,4.002226875000013e-19,2.0526791858693706e-12,0.0,9.485254366048903e-10,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-13,zero,3.0928559391769443,1499.9942303733783,1.7981691002175386e-55,2.5312305275476008e-18,805.6777011503381,402.83885057516966,1.2656152637737985e-18,1.1543063335724287e-11,0.0,1.6867432538126559e-09,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.162277660168379e-13,zero,3.0928559391769443,2667.408855050159,5.686309974700555e-55,8.004453749999998e-18,4530.658661411951,2265.3293307059735,4.002226875000003e-18,6.491141532967324e-11,0.0,2.999500798277103e-09,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.62341325190349e-13,zero,3.0928559391769443,4743.398245091195,1.7981691001665732e-54,2.5312305275476005e-17,25477.765956435298,12738.882978217609,1.2656152637738044e-17,3.6502371316469597e-10,0.0,5.3339505099714835e-09,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-12,zero,3.0928559391769443,8435.087432860431,5.68630997464959e-54,8.00445375e-17,143272.0067083139,71636.00335415706,4.002226874999994e-17,2.0526791858693705e-09,0.0,9.485254366048901e-09,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389228e-12,zero,3.0928559391769443,14999.942303733782,1.7981691001614772e-53,2.5312305275476e-16,805677.7011503377,402838.85057516873,1.2656152637738013e-16,1.1543063335724281e-08,0.0,1.686743253812656e-08,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683794e-12,zero,3.0928559391769443,26674.08855050159,5.686309974644494e-53,8.004453749999988e-16,4530658.661411942,2265329.3307059663,4.002226875000011e-16,6.491141532967313e-08,0.0,2.9995007982771026e-08,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.6234132519034904e-12,zero,3.0928559391769443,47433.98245091195,1.7981691001609693e-52,2.5312305275475882e-15,25477765.95643511,12738882.97821759,1.2656152637737987e-15,3.650237131646933e-07,0.0,5.333950509971484e-08,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-11,zero,3.0928559391769443,84350.87432860432,5.686309974643984e-52,8.004453749999872e-15,143272006.70831048,71636003.35415602,4.002226874999973e-15,2.0526791858693214e-06,0.0,9.485254366048902e-08,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-11,zero,3.0928559391769443,149999.42303733784,1.7981691001609184e-51,2.5312305275474724e-14,805677701.1502769,402838850.5751509,1.2656152637737771e-14,1.1543063335723408e-05,0.0,1.686743253812656e-07,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683794e-11,zero,3.0928559391769443,266740.8855050159,5.686309974643932e-51,8.00445374999872e-14,4530658661.410866,2265329330.7056484,4.00222687499978e-14,6.491141532965771e-05,0.0,2.999500798277103e-07,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.6234132519034906e-11,zero,3.0928559391769443,474339.8245091195,1.7981691001609112e-50,2.5312305275463193e-13,25477765956.415955,12738882978.211845,1.2656152637735762e-13,0.0003650237131644188,0.0,5.333950509971484e-07,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-10,zero,3.0928559391769443,843508.7432860433,5.686309974643929e-50,8.004453749987186e-13,143272006707.96988,71636003354.05438,4.0022268749977217e-13,0.0020526791858644414,0.0,9.485254366048902e-07,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.778279410038923e-10,zero,3.0928559391769443,1499994.2303733784,1.7981691001609125e-49,2.531230527534786e-12,805677701144.22,402838850573.1289,1.2656152637722013e-12,0.01154306333563663,0.0,1.686743253812656e-06,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683795e-10,zero,3.0928559391769443,2667408.855050159,5.6863099746439264e-49,8.004453749871857e-12,4530658661303.155,2265329330669.714,4.002226874983977e-12,0.06491141532811452,0.0,2.9995007982771026e-06,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-10,zero,3.0928559391769443,4743398.245091196,1.7981691001609127e-48,2.531230527419459e-11,25477765954500.605,12738882977572.791,1.265615263757779e-11,0.3650237131369774,0.0,5.333950509971485e-06,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-09,zero,3.0928559391769443,8435087.432860434,5.68630997464393e-48,8.004453748718573e-11,143272006673909.44,71636003342688.66,4.002226874839831e-11,2.052679185376453,0.0,9.485254366048903e-06,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389228e-09,zero,3.0928559391769443,14999942.303733783,1.7981691001609114e-47,2.531230526266175e-10,805677700538531.4,402838850371233.56,1.2656152636136222e-10,11.543063326958839,0.0,1.686743253812656e-05,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683795e-09,zero,3.0928559391769443,26674088.550501592,5.686309974643932e-47,8.004453737185747e-10,4530658650532321.0,2265329327079438.0,4.00222687339821e-10,64.91141517379918,0.0,2.999500798277103e-05,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-09,zero,3.0928559391769443,47433982.450911954,1.7981691001609116e-46,2.531230514733345e-09,2.5477765762965012e+16,1.2738882913727542e+16,1.2656152621720202e-09,365.02371039281866,0.0,5.333950509971484e-05,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-08,zero,3.0928559391769443,84350874.32860433,5.686309974643928e-46,8.004453621857446e-09,1.4327200326787163e+17,7.163600220734268e+16,4.00222685898219e-09,2052.679136577646,0.0,9.485254366048903e-05,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389228e-08,zero,3.0928559391769443,149999423.03733784,1.7981691001609124e-45,2.531230399405052e-08,8.056776399696643e+17,4.02838830181611e+17,1.2656152477559794e-08,11543.062459179742,0.0,0.0001686743253812656,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.162277660168379e-08,zero,3.0928559391769443,266740885.5050159,5.686309974643929e-45,8.00445246857476e-08,4.530657573448867e+18,2.2653289680515738e+18,4.0022267148218274e-08,64911.399742265574,0.0,0.00029995007982771025,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.6234132519034905e-08,zero,3.0928559391769443,474339824.5091195,1.7981691001609118e-44,2.531229246123139e-07,2.54777466094252e+19,1.2738876529212287e+19,1.2656151035956563e-07,365023.4359772268,0.0,0.0005333950509971483,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-07,zero,3.0928559391769443,843508743.2860432,5.686309974643927e-44,8.004440935779929e-07,1.4327166266516996e+20,7.163588867299925e+19,4.002225273219646e-07,2052674.256712469,0.0,0.0009485254366048901,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-07,zero,3.0928559391769443,1499994230.3733783,1.7981691001609113e-43,2.5312177134051577e-06,8.056715831443047e+20,4.02836811233372e+20,1.2656136619978867e-06,11542975.682148878,0.0,0.0016867432538126559,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.162277660168379e-07,zero,3.0928559391769443,2667408855.050159,5.686309974643932e-43,8.004325611030195e-06,4.5305498685521086e+21,2.265293066056527e+21,4.0022108573723585e-06,64909856.638313375,0.0,0.002999500798277103,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.62341325190349e-07,zero,3.0928559391769443,4743398245.091195,1.7981691001609115e-42,2.53110239633924e-05,2.5475831449330867e+22,1.273823812211521e+22,1.265599246561981e-05,364995997.1958936,0.0,0.005333950509971483,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1e-06,zero,3.0928559391769443,8435087432.860433,5.6863099746439265e-42,8.003172683279093e-05,1.4323761329527826e+23,7.162453773639633e+22,4.00206671602916e-05,2052186426.3646264,0.0,0.009485254366048902,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.7782794100389227e-06,zero,3.0928559391769443,14999942303.73378,1.7981691001609112e-41,0.00025299502359750855,8.0506651308445e+23,4.026350568188905e+23,0.000126545514635807,11534306754.098019,0.0,0.016867432538126555,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.162277660168379e-06,zero,3.0928559391769443,26674088550.50159,5.686309974643927e-41,0.0007991675271238666,4.5198137340192145e+24,2.2617107484998942e+24,0.00040006270128840665,64756038454.29622,0.0,0.02999500798277103,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,5.623413251903491e-06,zero,3.0928559391769443,47433982450.91196,1.798169100160912e-40,0.00251852858013761,2.528623208723663e+25,1.267483820326285e+25,0.0012640195303621439,362279579151.87695,0.0,0.05333950509971484,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,9.999999999999999e-06,zero,3.0928559391769443,84350874328.60432,5.686309974643933e-40,0.007879782540853583,1.3993783254429594e+26,7.051380753308058e+25,0.003986398108699152,2004909980525.0444,0.0,0.09485254366048902,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,1.778279410038923e-05,zero,3.0928559391769443,149999423037.33783,1.7981691001609123e-39,0.024133406815653374,7.50052641967466e+26,3.837597012520605e+26,0.012501743178148894,10746114903014.104,0.0,0.1686743253812656,0.14996665148211225,0.013332591987336408,False,False,False
3.0,128,1000000000000.0,0.1111111111111111,2.2617683795227874e-61,1.0,0.013888888888888885,333333333333.3333,666814915260.8627,1333259198733.6409,3.9977770126127363,3.1622776601683795e-05,zero,3.0928559391769443,266740885505.01593,5.68630997464393e-39,0.06992393968889496,3.6991558470075154e+27,1.9665382752513967e+27,0.03858512500111462,52998351784785.086,0.0,0.29995007982771027,0.14996665148211225,0.013332591987336408,False,False,False
