reference,t,cos1,cos3,cos5,energy
reference_corrected_N128,2.32,-0.4839533432103905,0.003064699529993915,-4.2735774882799775e-05,0.8221348492675067
reference_corrected_N128,2.34,-0.4800287322267011,0.002975738050881703,-4.334604844737375e-05,0.8221348492673686
reference_corrected_N128,2.36,-0.47568719019983957,0.0028855441511379067,-4.3706359290228514e-05,0.8221348492674591
reference_corrected_N128,2.38,-0.4709330718764299,0.0027942003422039238,-4.3803311805912755e-05,0.8221348492674783
reference_corrected_N128,2.4,-0.4657711281080458,0.0027017719189418314,-4.362613157294285e-05,0.8221348492674193
reference_corrected_N128,2.42,-0.46020649636047534,0.0026083085109364005,-4.316682624753378e-05,0.8221348492674585
reference_corrected_N128,2.44,-0.45424469060401507,0.0025138458026497078,-4.2420315272397954e-05,0.8221348492674704
reference_corrected_N128,2.46,-0.44789159064117984,0.002418407399466811,-4.138452709879918e-05,0.8221348492674312
reference_corrected_N128,2.48,-0.44115343092990966,0.0023220068159341294,-4.006046281299561e-05,0.8221348492674582
reference_corrected_N128,2.5,-0.4340367889623411,0.0022246495612544036,-3.8452225500630705e-05,0.8221348492674685
reference_corrected_N128,2.52,-0.42654857326051027,0.0021263352963241406,-3.656701516462984e-05,0.8221348492674355
reference_corrected_N128,2.54,-0.4186960110507367,0.0020270600364443803,-3.441508923720407e-05,0.8221348492674581
reference_corrected_N128,2.56,-0.4104866356787509,0.001926818373538559,-3.2009689121766024e-05,0.8221348492674662
reference_corrected_N128,2.58,-0.4019282738273809,0.0018256056917765134,-2.9366933659308283e-05,0.8221348492674434
reference_corrected_N128,2.6,-0.3930290325976272,0.001723420351015342,-2.6505680604895428e-05,0.8221348492674582
reference_corrected_N128,2.62,-0.38379728651279954,0.0016202658129708663,-2.3447357561647477e-05,0.8221348492674622
reference_corrected_N128,2.64,-0.3742416645036799,0.0015161526859179574,-2.0215764192405698e-05,0.822134849267453
reference_corrected_N128,2.66,-0.3643710369305053,0.0014111006648038294,-1.683684769082812e-05,0.8221348492674591
reference_corrected_N128,2.68,-0.3541945026951234,0.0013051403448829857,-1.3338453801382385e-05,0.8221348492674582
reference_corrected_N128,2.7,-0.3437213764937863,0.0011983148885022351,-9.75005592785975e-06,0.8221348492674585
reference_corrected_N128,2.72,-0.3329611762579207,0.001090681526231212,-6.1024650189686546e-06,0.8221348492674597
reference_corrected_N128,2.74,-0.3219236108267612,0.0009823128753379139,-2.427523136872842e-06,0.8221348492674563
reference_corrected_N128,2.7600000000000002,-0.31061856789204023,0.0008732980605261668,1.2422162443892858e-06,0.8221348492674587
reference_corrected_N128,2.7800000000000002,-0.29905610225109586,0.0007637436237961572,4.873818046806901e-06,0.8221348492674594
reference_corrected_N128,2.8000000000000003,-0.2872464244006465,0.0006537742124718788,8.43430222440349e-06,0.8221348492674568
reference_corrected_N128,2.82,-0.2751998894993358,0.0005435330365560079,1.189098389332604e-05,0.822134849267459
reference_corrected_N128,2.84,-0.26292698672292786,0.00043318208871998617,1.521181356483021e-05,0.8221348492674582
reference_corrected_N128,2.86,-0.2504383290315962,0.0003229021226284237,1.8365714079147515e-05,0.8221348492674591
reference_corrected_N128,2.88,-0.23774464336448606,0.0002128923874031589,2.1322910853258717e-05,0.8221348492674587
reference_corrected_N128,2.9,-0.22485676127241738,0.00010337011825846381,2.4055252070737573e-05,0.822134849267457
reference_corrected_N128,2.92,-0.21178560999516444,-5.430214297329889e-06,2.653651554106006e-05,0.8221348492674577
reference_corrected_N128,2.94,-0.19854220398567257,-0.0001132578923379619,2.8742699013619035e-05,0.822134849267467
reference_corrected_N128,2.96,-0.1851376368792931,-0.0002198471688059389,3.0652290896900146e-05,0.8221348492674581
reference_corrected_N128,2.98,-0.17158307390236016,-0.0003249187078155355,3.224651838186639e-05,0.8221348492674484
reference_corrected_N128,3.0,-0.1578897447101668,-0.00042818123616538393,3.350957028908376e-05,0.8221348492674861
reference_corrected_N128,3.02,-0.14406893664101836,-0.0005293333937467554,3.442879210000271e-05,0.8221348492674578
reference_corrected_N128,3.04,-0.130131988369697,-0.0006280657689548471,3.4994850644238504e-05,0.8221348492674502
reference_corrected_N128,3.06,-0.11609028393963339,-0.0007240631027952593,3.5201866663925884e-05,0.8221348492674792
reference_corrected_N128,3.08,-0.1019552471508625,-0.0008170066447880913,3.504751324430054e-05,0.8221348492674582
reference_corrected_N128,3.1,-0.08773833627751826,-0.000906576641860988,3.453307859633737e-05,0.822134849267453
reference_corrected_N128,3.12,-0.07345103908592926,-0.0009924549401459709,3.366349216710569e-05,0.8221348492674728
reference_corrected_N128,3.14,-0.059104868122340726,-0.0010743276787690333,3.244731310638935e-05,0.8221348492674587
reference_corrected_N128,3.16,-0.04471135623698674,-0.0011518880535432408,3.0896680608279666e-05,0.8221348492674542
reference_corrected_N128,3.18,-0.030282052309389622,-0.0012248391276918746,2.902722610936465e-05,0.8221348492674715
reference_corrected_N128,3.2,-0.015828517138340797,-0.0012928966661425907,2.6857947556145934e-05,0.8221348492674584
reference_corrected_N128,3.22,-0.001362319458673586,-0.0013557919693446563,2.441104639976902e-05,0.8221348492674541
reference_corrected_N128,3.24,0.01310496795406102,-0.0014132746822676184,2.1711728474784932e-05,0.8221348492674728
reference_corrected_N128,3.2600000000000002,0.027561772130525047,-0.0014651155540571033,1.8787970195117544e-05,0.8221348492674587
reference_corrected_N128,3.2800000000000002,0.04199652374609135,-0.0015111091237394413,1.5670251932282782e-05,0.8221348492674535
reference_corrected_N128,3.3000000000000003,0.05639766099095572,-0.0015510763076303188,1.2391260936365343e-05,0.8221348492674732
reference_corrected_N128,3.3200000000000003,0.07075363351169776,-0.0015848668643354332,8.985566418440733e-06,0.8221348492674585
reference_corrected_N128,3.34,0.0850529064636813,-0.0016123617136574652,5.48926982313194e-06,0.8221348492674542
reference_corrected_N128,3.36,0.09928396471284096,-0.001633475086568012,1.939633744652359e-06,0.8221348492674697
reference_corrected_N128,3.38,0.11343531722435872,-0.0016481564840375273,-1.6253068481053211e-06,0.8221348492674587
reference_corrected_N128,3.4,0.12749550167439752,-0.0016563924234959451,-5.167147063507515e-06,0.8221348492674566
reference_corrected_N128,3.42,0.1414530893193016,-0.0016582079530631732,-8.647523921051561e-06,0.8221348492674624
reference_corrected_N128,3.44,0.15529669015483738,-0.001653667914751353,-1.2028533115714066e-05,0.8221348492674581
reference_corrected_N128,3.46,0.1690149583957948,-0.0016428779394113276,-1.5273146044957765e-05,0.8221348492674603
reference_corrected_N128,3.48,0.18259659830373381,-0.001625985157934492,-1.8345622327600766e-05,0.8221348492674587
reference_corrected_N128,3.5,0.1960303703880023,-0.0016031786148124228,-2.12119129736895e-05,0.8221348492674573
reference_corrected_N128,3.52,0.2093050980020788,-0.0015746893722431421,-2.3840049352013946e-05,0.8221348492674634
reference_corrected_N128,3.54,0.22240967435406828,-0.001540790295019552,-2.6200513165301258e-05,0.8221348492674587
reference_corrected_N128,3.56,0.23533306994679096,-0.0015017955085029602,-2.8266582716945812e-05,0.8221348492674563
reference_corrected_N128,3.58,0.24806434045910156,-0.0014580595245554833,-3.0014650980785507e-05,0.8221348492674642
reference_corrected_N128,3.6,0.2605926350763045,-0.0014099760325779987,-3.142451120480131e-05,0.8221348492674587
reference_corrected_N128,3.62,0.2729072052735793,-0.0013579763551887195,-3.24796060077639e-05,0.8221348492674573
reference_corrected_N128,3.64,0.28499741405191054,-0.001302527571149626,-3.316723645364261e-05,0.8221348492674568
reference_corrected_N128,3.66,0.2968527456220101,-0.0012441303102682132,-3.347872782355999e-05,0.8221348492674648
reference_corrected_N128,3.68,0.3084628155270354,-0.0011833162283002884,-3.3409549499512215e-05,0.8221348492674573
reference_corrected_N128,3.7,0.3198173811909308,-0.0011206451717770175,-3.2959386523078295e-05,0.8221348492674639
reference_corrected_N128,3.72,0.330906352873962,-0.001056702046743554,-3.213216155976744e-05,0.8221348492674468
reference_corrected_N128,3.74,0.3417198050132851,-0.0009920934069064143,-3.0936006104855137e-05,0.8221348492674587
reference_corrected_N128,3.7600000000000002,0.35224798792175355,-0.0009274437796852142,-2.938318039025097e-05,0.8221348492674649
reference_corrected_N128,3.7800000000000002,0.36248133981328023,-0.0008633917521548821,-2.7489942752776206e-05,0.8221348492674453
reference_corrected_N128,3.8000000000000003,0.3724104991195987,-0.0008005858401371479,-2.527636911226245e-05,0.822134849267459
reference_corrected_N128,3.8200000000000003,0.3820263170586803,-0.0007396801669275187,-2.2766124320993572e-05,0.8221348492674648
reference_corrected_N128,3.84,0.3913198704111859,-0.0006813299803445485,-1.9986187891942983e-05,0.8221348492674446
reference_corrected_N128,3.86,0.4002824744578561,-0.0006261870386108553,-1.696653700877953e-05,0.8221348492674585
reference_corrected_N128,3.88,0.4089056960271966,-0.000574894897718943,-1.3739790497664399e-05,0.8221348492674652
reference_corrected_N128,3.9,0.41718136659974037,-0.0005280841345781017,-1.034081811659841e-05,0.8221348492674434
reference_corrected_N128,3.92,0.42510159541250575,-0.0004863675415840031,-6.806319905573415e-06,0.8221348492674582
reference_corrected_N128,3.94,0.4326587825048525,-0.00045033532954046675,-3.174380911144213e-06,0.8221348492674642
reference_corrected_N128,3.96,0.4398456316450514,-0.0004205503766072157,5.159929339258776e-07,0.8221348492674511
reference_corrected_N128,3.98,0.44665516307540465,-0.0003975435615682053,4.225351751673596e-06,0.8221348492674594
reference_corrected_N128,4.0,0.4530807260127215,-0.0003818092199679603,7.91428512560913e-06,0.8221348492674556
reference_corrected_N128,4.0200000000000005,0.4591160108405248,-0.0003738007614070107,1.1543905468789819e-05,0.8221348492674584
reference_corrected_N128,4.04,0.46475506092929847,-0.0003739264859885177,1.5076324785355224e-05,0.8221348492674639
reference_corrected_N128,4.0600000000000005,0.4699922840216999,-0.00038254563694550093,1.8475118273532968e-05,0.8221348492674443
reference_corrected_N128,4.08,0.47482246312073834,-0.00039996472528955915,2.1705768364973416e-05,0.8221348492674585
reference_corrected_N128,4.1,0.47924076682045486,-0.00042643416095300093,2.4736082982660516e-05,0.8221348492674666
reference_corrected_N128,4.12,0.48324275902096836,-0.00046214522266402336,2.7536582194832188e-05,0.8221348492674474
reference_corrected_N128,4.14,0.486824407972279,-0.0005072273968378049,3.0080847817351917e-05,0.8221348492674593
reference_corrected_N128,4.16,0.4899820945944028,-0.0005617461132008886,3.234583101538956e-05,0.8221348492674599
reference_corrected_N128,4.18,0.4927126200252585,-0.0006257009016838063,3.431211364058428e-05,0.8221348492674577
reference_corrected_N128,4.2,0.4950132123516089,-0.0006990239923843777,3.596411960506669e-05,0.8221348492674648
reference_corrected_N128,4.22,0.49688153248304345,-0.0007815793767500577,3.729027339008347e-05,0.8221348492674468
reference_corrected_N128,4.24,0.4983156791339315,-0.0008731623444876894,3.8283103586612696e-05,0.8221348492674591
reference_corrected_N128,4.26,0.49931419288332984,-0.000973499507198511,3.893929010371979e-05,0.8221348492674752
reference_corrected_N128,4.28,0.49987605928864376,-0.0010822493153653473,3.92596546525302e-05,0.8221348492674404
reference_corrected_N128,4.3,0.500000711034439,-0.0011990030715181997,3.924909490084928e-05,0.8221348492674581
reference_corrected_N128,4.32,0.4996880291035871,-0.0013232864385207578,3.8916463482264095e-05,0.8221348492674737
reference_corrected_N128,4.34,0.49893834296444967,-0.0014545614370691086,3.827439408279238e-05,0.8221348492674981
reference_corrected_N128,4.36,0.49775242977335216,-0.0015922289232528461,3.733907737972481e-05,0.8221348492673655
reference_corrected_N128,4.38,0.49613151259838717,-0.001735631531942335,3.612999065464804e-05,0.8221348492674591
reference_corrected_N128,4.4,0.49407725767541455,-0.0018840570695950348,3.466958510891243e-05,0.8221348492674996
reference_corrected_N128,4.42,0.4915917707149908,-0.0020367423335113178,3.2982936280735e-05,0.8221348492673842
reference_corrected_N128,4.44,0.48867759228281327,-0.00219287733364511,3.109736275888575e-05,0.8221348492674591
reference_corrected_N128,4.46,0.4853376922823773,-0.002351609888765467,2.904201914616791e-05,0.8221348492674792
reference_corrected_N128,4.48,0.4815754635747297,-0.00251205056442092,2.6847469783417268e-05,0.8221348492674181
reference_corrected_N128,4.5,0.4773947147735613,-0.0026732779193345034,2.4545249547025496e-05,0.8221348492674587
reference_corrected_N128,4.5200000000000005,0.4727996622592068,-0.002834344023184775,2.216741845541151e-05,0.8221348492674727
reference_corrected_N128,4.54,0.46779492145942275,-0.0029942802063989476,1.974611679231495e-05,0.8221348492674309
reference_corrected_N128,4.5600000000000005,0.4623854974478079,-0.003152103001485593,1.7313127270179078e-05,0.8221348492674582
reference_corrected_N128,4.58,0.4565767749142273,-0.0033068202335455286,1.4899450655051436e-05,0.8221348492674678
reference_corrected_N128,4.6000000000000005,0.45037450756444525,-0.0034574372164064794,1.2534900916822747e-05,0.8221348492674455
reference_corrected_N128,4.62,0.4437848070079376,-0.00360296301050072,1.02477255806915e-05,0.8221348492674593
reference_corrected_N128,4.64,0.43681413119469753,-0.0037424166980337065,8.064256499096688e-06,0.8221348492674591
reference_corrected_N128,4.66,0.4294692724630152,-0.0038748336310953538,6.008595634687389e-06,0.8221348492674585
reference_corrected_N128,4.68,0.4217573452606071,-0.003999271608878851,4.102339878901733e-06,0.8221348492674618
reference_corrected_N128,4.7,0.4136857736016803,-0.004114816940874139,2.3643482056191555e-06,0.8221348492674492
reference_corrected_N128,4.72,0.40526227832204736,-0.004220590354103051,8.105537183909832e-07,0.822134849267459
reference_corrected_N128,4.74,0.39649486419345703,-0.0043157527038296326,-5.461775524170816e-07,0.8221348492674642
reference_corrected_N128,4.76,0.3873918069569981,-0.004399510449025747,-1.696140104729851e-06,0.8221348492674446
reference_corrected_N128,4.78,0.37796164033355256,-0.004471120855862837,-2.6328343974696626e-06,0.8221348492674584
reference_corrected_N128,4.8,0.3682131430671212,-0.004529896894634804,-3.3529647096719433e-06,0.8221348492674636
reference_corrected_N128,4.82,0.3581553260542143,-0.004575211798309226,-3.856390753472429e-06,0.8221348492674487
reference_corrected_N128,4.84,0.3477974196095956,-0.00460650325333763,-4.146034933236187e-06,0.8221348492674585
reference_corrected_N128,4.86,0.33714886091545965,-0.0046232771961584075,-4.227747821605777e-06,0.8221348492674612
reference_corrected_N128,4.88,0.3262192816975805,-0.004625111192173602,-4.110135130140979e-06,0.8221348492674561
reference_corrected_N128,4.9,0.315018496168297,-0.0046116573766687196,-3.8043498392140785e-06,0.8221348492674587
reference_corrected_N128,4.92,0.30355648927231504,-0.004582644940433912,-3.3238536733083315e-06,0.8221348492674587
reference_corrected_N128,4.94,0.29184340526715896,-0.004537882146266528,-2.6841525152850265e-06,0.822134849267459
reference_corrected_N128,4.96,0.27988953666606026,-0.004477257865452577,-1.902510571679608e-06,0.8221348492674591
reference_corrected_N128,4.98,0.2677053135667386,-0.004400742626764071,-9.976483529449348e-07,0.8221348492674585
reference_corrected_N128,5.0,0.25530129338527446,-0.004308389173725736,1.0570365249310088e-08,0.8221348492674587
reference_corrected_N128,5.0200000000000005,0.24268815100999952,-0.004200332528926834,1.1014574191351225e-06,0.8221348492674582
reference_corrected_N128,5.04,0.22987666938604112,-0.004076789567421957,2.2538198407766368e-06,0.8221348492674594
reference_corrected_N128,5.0600000000000005,0.21687773053693427,-0.003938058104182048,3.4462751703416917e-06,0.8221348492674605
reference_corrected_N128,5.08,0.20370230702560221,-0.003784515503576208,4.657557739374646e-06,0.8221348492674578
reference_corrected_N128,5.1000000000000005,0.1903614538530248,-0.0036166168213896256,5.866811464898871e-06,0.8221348492674556
reference_corrected_N128,5.12,0.17686630078889137,-0.00343489249304965,7.05386505361451e-06,0.8221348492674715
reference_corrected_N128,5.14,0.16322804512486086,-0.003239945584026549,8.19948596880496e-06,0.8221348492674584
reference_corrected_N128,5.16,0.14945794483769476,-0.003032448620190765,9.285609887922042e-06,0.8221348492674528
reference_corrected_N128,5.18,0.13556731214561862,-0.002813140019629092,1.029554304124761e-05,0.8221348492674774
reference_corrected_N128,5.2,0.1215675074386171,-0.002582820148057435,1.1214135249021699e-05,0.8221348492674584
reference_corrected_N128,5.22,0.10746993356026,-0.0023423470222990904,1.2027921998018577e-05,0.8221348492674526
reference_corrected_N128,5.24,0.09328603041559824,-0.0020926316889283863,1.2725234671896357e-05,0.822134849267477
reference_corrected_N128,5.26,0.07902726987764398,-0.0018346333055785154,1.3296278409743e-05,0.8221348492674585
reference_corrected_N128,5.28,0.06470515096245029,-0.001569353954393261,1.3733177681396935e-05,0.8221348492674526
reference_corrected_N128,5.3,0.05033119524072138,-0.0012978332187592078,1.4029990358247444e-05,0.8221348492674758
reference_corrected_N128,5.32,0.035916942452359206,-0.0010211425548569044,1.418269138663948e-05,0.8221348492674584
reference_corrected_N128,5.34,0.021473946288777905,-0.0007403794908677978,1.4189127715290062e-05,0.8221348492674528
reference_corrected_N128,5.36,0.007013770306514108,-0.00045666168763298866,1.4048946672366762e-05,0.8221348492674756
reference_corrected_N128,5.38,-0.007452016065099161,-0.0001711208947763892,1.3763500227429303e-05,0.8221348492674585
reference_corrected_N128,5.4,-0.021911841460224298,0.00011510316301545614,1.3335727963266231e-05,0.8221348492674533
reference_corrected_N128,5.42,-0.03635413649515989,0.00040086893453690454,1.2770021930985234e-05,0.8221348492674753
reference_corrected_N128,5.44,-0.05076733770781589,0.0006850391904777044,1.2072076659663567e-05,0.8221348492674587
reference_corrected_N128,5.46,-0.06513989155637691,0.0009664871366274318,1.1248727786726153e-05,0.822134849267453
reference_corrected_N128,5.48,-0.0794602585150638,0.0012441024570895476,1.0307782894741425e-05,0.8221348492674743
reference_corrected_N128,5.5,-0.09371691730417635,0.0015167972531023699,9.257848076560387e-06,0.8221348492674585
reference_corrected_N128,5.5200000000000005,-0.10789836929071225,0.0017835118434661509,8.108153738970784e-06,0.8221348492674536
reference_corrected_N128,5.54,-0.12199314309446546,0.0020432203935022426,6.8683830432252165e-06,0.8221348492674727
reference_corrected_N128,5.5600000000000005,-0.13598979943312486,0.0022949363401719236,5.54850616721047e-06,0.8221348492674587
reference_corrected_N128,5.58,-0.14987693623811082,0.0025377175819097696,4.158623371123687e-06,0.8221348492674544
reference_corrected_N128,5.6000000000000005,-0.16364319407074412,0.002770671403274756,2.7088195382595285e-06,0.8221348492674707
reference_corrected_N128,5.62,-0.17727726186617665,0.0029929591055577447,1.2090325346584252e-06,0.8221348492674587
reference_corrected_N128,5.64,-0.1907678830300354,0.0032038003159409116,-3.310626201030132e-07,0.8221348492674556
reference_corrected_N128,5.66,-0.2041038619097547,0.0034024769499447624,-1.9021522235718186e-06,0.8221348492674682
reference_corrected_N128,5.68,-0.21727407065981336,0.0035883368032925828,-3.495363846140605e-06,0.8221348492674584
reference_corrected_N128,5.7,-0.23026745651689187,0.0037607967512757663,-5.102327049021418e-06,0.8221348492674565
reference_corrected_N128,5.72,-0.2430730494973375,0.003919345536413409,-6.715214639396915e-06,0.8221348492674658
reference_corrected_N128,5.74,-0.25567997052601776,0.004063546126948343,-8.326764630217867e-06,0.8221348492674581
reference_corrected_N128,5.76,-0.26807744000186146,0.0041930376310880865,-9.93028350708134e-06,0.8221348492674577
reference_corrected_N128,5.78,-0.2802547868012688,0.004307536755191454,-1.1519631871826671e-05,0.822134849267462
reference_corrected_N128,5.8,-0.2922014577168019,0.004406838796116576,-1.3089193857478547e-05,0.8221348492674578
reference_corrected_N128,5.82,-0.3039070273245047,0.004490818160585805,-1.4633832069997185e-05,0.8221348492674617
reference_corrected_N128,5.84,-0.31536120826860775,0.004559428408375566,-1.6148830170643158e-05,0.8221348492674538
reference_corrected_N128,5.86,-0.32655386194855024,0.004612701818149321,-1.7629825405260867e-05,0.8221348492674585
reference_corrected_N128,5.88,-0.33747500958895515,0.004650748477591553,-1.9072733627697572e-05,0.8221348492674664
reference_corrected_N128,5.9,-0.34811484366851236,0.004673754904132158,-2.047366952665423e-05,0.8221348492674456
reference_corrected_N128,5.92,-0.35846373968005646,0.004681982203988196,-2.1828864810022133e-05,0.8221348492674584
reference_corrected_N128,5.94,-0.36851226818978444,0.004675763780925768,-2.3134587179986686e-05,0.8221348492674617
reference_corrected_N128,5.96,-0.37825120715934324,0.004655502610116052,-2.438706284213488e-05,0.8221348492674557
reference_corrected_N128,5.98,-0.3876715544910331,0.004621668094185296,-2.5582405231035437e-05,0.8221348492674535
reference_corrected_N128,6.0,-0.39676454075242007,0.004574792522526653,-2.671655245541079e-05,0.8221348492674593
reference_corrected_N128,6.0200000000000005,-0.40552164203335456,0.004515467157439212,-2.7785215754252476e-05,0.8221348492674581
reference_corrected_N128,6.04,-0.41393459288512774,0.004444337973669926,-2.8783840973416815e-05,0.8221348492674557
reference_corrected_N128,6.0600000000000005,-0.4219953992887074,0.004362101080365659,-2.970758477078109e-05,0.8221348492674602
reference_corrected_N128,6.08,-0.4296963515963883,0.004269497857047227,-3.055130688854227e-05,0.8221348492674533
reference_corrected_N128,6.1000000000000005,-0.4370300373890698,0.004167309837490095,-3.130957943050995e-05,0.8221348492674575
reference_corrected_N128,6.12,-0.4439893541895745,0.004056353377309109,-3.1976713686749035e-05,0.822134849267463
reference_corrected_N128,6.140000000000001,-0.45056752197112604,0.003937474142941981,-3.2546804589510194e-05,0.8221348492674451
reference_corrected_N128,6.16,-0.45675809539920786,0.0038115414611463966,-3.301379245502737e-05,0.8221348492674581
reference_corrected_N128,6.18,-0.46255497574459653,0.0036794425693225247,-3.337154123872245e-05,0.8221348492674667
reference_corrected_N128,6.2,-0.46795242240553997,0.003542076807895958,-3.361393207374906e-05,0.8221348492674377
reference_corrected_N128,6.22,-0.4729450639776053,0.003400349796452315,-3.373497048990075e-05,0.8221348492674578
reference_corrected_N128,6.24,-0.47752790881076945,0.0032551676355974573,-3.3728905327995384e-05,0.8221348492674683
reference_corrected_N128,6.26,-0.48169635499517466,0.003107431176262496,-3.35903570090102e-05,0.8221348492674402
reference_corrected_N128,6.28,-0.4854461997189352,0.0029580303976774235,-3.331445256231315e-05,0.8221348492674578
reference_corrected_N128,6.3,-0.4887736479440303,0.0028078389344326563,-3.289696455783041e-05,0.8221348492674634
reference_corrected_N128,6.32,-0.49167532034971867,0.0026577087915949506,-3.2334450919939136e-05,0.8221348492674526
reference_corrected_N128,6.34,-0.49414826049623034,0.0025084652854449026,-3.162439249186524e-05,0.8221348492674606
reference_corrected_N128,6.36,-0.4961899411656998,0.002360902245396448,-3.076532516121248e-05,0.8221348492674533
reference_corrected_N128,6.38,-0.49779826984185505,0.0022157775102839704,-2.9756963397030508e-05,0.8221348492674568
reference_corrected_N128,6.4,-0.4989715932946255,0.002073808749845924,-2.8600312115905858e-05,0.822134849267466
reference_corrected_N128,6.42,-0.4997087012411972,0.0019356696391923753,-2.7297763968368676e-05,0.8221348492674418
reference_corrected_N128,6.44,-0.5000088290604567,0.0018019864109874095,-2.58531793574104e-05,0.8221348492674581
reference_corrected_N128,6.46,-0.49987165954328044,0.0016733348069815968,-2.4271946743987818e-05,0.8221348492674725
reference_corrected_N128,6.48,-0.4992973236673531,0.0015502374465945655,-2.256102118898416e-05,0.8221348492674324
reference_corrected_N128,6.5,-0.49828640039091737,0.0014331616269141498,-2.0728939418774025e-05,0.8221348492674591
reference_corrected_N128,6.5200000000000005,-0.49683991546580536,0.0013225175648914449,-1.8785810087141404e-05,0.8221348492674784
reference_corrected_N128,6.54,-0.49495933927666746,0.0012186570879921476,-1.6743278465248854e-05,0.8221348492674359
reference_corrected_N128,6.5600000000000005,-0.4926465837188087,0.0011218727763659935,-1.4614465159983466e-05,0.8221348492674573
reference_corrected_N128,6.58,-0.4899039981329907,0.0010323975557056872,-1.2413878948991402e-05,0.8221348492674706
reference_corrected_N128,6.6000000000000005,-0.48673436432173034,0.000950404735486732,-1.0157304413299904e-05,0.8221348492674967
reference_corrected_N128,6.62,-0.4831408906764573,0.0008760084845346261,-7.86166537620798e-06,0.822134849267365
reference_corrected_N128,6.640000000000001,-0.4791272054508445,0.0008092647311615244,-5.54486578935346e-06,0.8221348492674591
reference_corrected_N128,6.66,-0.474697349219347,0.0007501724734556481,-3.2256098814290127e-06,0.8221348492674923
reference_corrected_N128,6.68,-0.4698557665662707,0.0006986754794261376,-9.232041761168412e-07,0.8221348492673927
reference_corrected_N128,6.7,-0.4646072970530255,0.0006546643562870858,1.342656046036136e-06,0.8221348492674587
reference_corrected_N128,6.72,-0.4589571655156073,0.0006179789644372883,3.5521127739192915e-06,0.8221348492674744
reference_corrected_N128,6.74,-0.4529109717480703,0.0005884111482694085,5.68538038435364e-06,0.8221348492674266
reference_corrected_N128,6.76,-0.44647467962936765,0.0005657077554787267,7.722986453788058e-06,0.8221348492674585
reference_corrected_N128,6.78,-0.4396546057537316,0.0005495739137020746,9.646014594320956e-06,0.8221348492674679
reference_corrected_N128,6.8,-0.43245740762645146,0.0005396765316800987,1.1436345610883086e-05,0.8221348492674437
reference_corrected_N128,6.82,-0.42489007148762614,0.000535647991553336,1.3076893306035797e-05,0.822134849267459
reference_corrected_N128,6.84,-0.4169598998272926,0.0005370899976753467,1.4551831280377463e-05,0.8221348492674599
reference_corrected_N128,6.86,-0.4086744986553717,0.0005435775467423418,1.5846807234444528e-05,0.8221348492674585
reference_corrected_N128,6.88,-0.40004176458927576,0.0005546629841301408,1.694914144468007e-05,0.8221348492674613
reference_corrected_N128,6.9,-0.39106987182115477,0.0005698801112536337,1.7848006331179094e-05,0.8221348492674512
reference_corrected_N128,6.92,-0.3817672590252907,0.000588748309285674,1.853458433948645e-05,0.8221348492674593
reference_corrected_N128,6.94,-0.37214261626423906,0.0006107766453406381,1.9002201662943657e-05,0.8221348492674633
reference_corrected_N128,6.96,-0.36220487195004625,0.0006354679282088235,1.9246435745269963e-05,0.8221348492674487
reference_corrected_N128,6.98,-0.3519631799141236,0.0006623226820737061,1.9265194884999193e-05,0.822134849267459
reference_corrected_N128,7.0,-0.3414269066363862,0.0006908430081189361,1.905876865918551e-05,0.8221348492674625
reference_corrected_N128,7.0200000000000005,-0.3306056186808113,0.0007205363057329804,1.8629848406552657e-05,0.8221348492674536
reference_corrected_N128,7.04,-0.31950907038100723,0.0007509188269429409,1.798351738112179e-05,0.8221348492674591
reference_corrected_N128,7.0600000000000005,-0.3081471918155018,0.0007815190397679414,1.7127210645141836e-05,0.8221348492674599
reference_corrected_N128,7.08,-0.29653007710832663,0.0008118807785554325,1.607064527643551e-05,0.8221348492674581
reference_corrected_N128,7.1000000000000005,-0.2846679730863163,0.000841566161620799,1.48257218076514e-05,0.8221348492674591
reference_corrected_N128,7.12,-0.27257126832019407,0.0008701582590064087,1.3406398256076477e-05,0.8221348492674593
reference_corrected_N128,7.140000000000001,-0.2602504825720064,0.0008972634957786461,1.1828538499286282e-05,0.8221348492674594
reference_corrected_N128,7.16,-0.24771625666712527,0.0009225137787508522,1.0109737053220512e-05,0.8221348492674587
reference_corrected_N128,7.18,-0.2349793428044714,0.0009455683371885796,8.269122643700332e-06,0.8221348492674599
reference_corrected_N128,7.2,-0.2220505953141963,0.0009661152706520854,6.327143225276103e-06,0.8221348492674605
reference_corrected_N128,7.22,-0.20894096186768624,0.0009838727996793353,4.305335315949554e-06,0.8221348492674584
reference_corrected_N128,7.24,-0.19566147514046137,0.0009985902175270091,2.2260806877901594e-06,0.8221348492674548
reference_corrected_N128,7.26,-0.18222324492432884,0.0010100485437354507,1.1235360199453242e-07,0.8221348492674758
reference_corrected_N128,7.28,-0.16863745068105157,0.0010180608827840768,-2.012538152739282e-06,0.8221348492674587
reference_corrected_N128,7.3,-0.1549153345262837,0.0010224724928452383,-4.125215158689361e-06,0.8221348492674475
reference_corrected_N128,7.32,-0.14106819462816136,0.0010231605728997456,-6.2024878723276454e-06,0.8221348492674886
reference_corrected_N128,7.34,-0.1271073790021005,0.001020033777657844,-8.221614567031501e-06,0.8221348492674591
