mG_eV,rH,sigma,phase,M_vector_eV,mKK_eV,tau,A,c,D,min_mass2,max_mass2,axis_budget,budget,signed,signed_chi,signed_with_valley,valley_energy,radial_mass,min_schur,formal_net_c,soft_fraction,metric_fraction,FT_ratio,FZ_ratio,hierarchy,perturbativity,stable,asymptotic_mass2,asymptotic_positive,mass_scale,source_ratio,persist_ratio,contact_ratio,Btree_ratio,B5d_ratio,valley_ratio,necessary
0.001,2,0,quadrature,1000000000000.0,100000000000000.0,1.4625759647406522e-61,4.335970987269697e-31,5.203165184723636e-30,0.0,9.993840238901696e-39,7.394172325623676e-37,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,6.77240362371838e-28,0.0069282032302755096,9.993840238901696e-39,5.203165184723636e-30,5.283877410568906e-58,2.602384219080338e-14,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.66265761696635e-66,True,2.155207797145691e-35,4.2233545303320904e-05,0.0,0.0,0.0,0.0,3.83734400873652e-55,False
0.001,2,0,pi,1000000000000.0,100000000000000.0,1.4625759647406522e-61,4.335970987269697e-31,5.203165184723636e-30,0.0,9.993840238901696e-39,7.394172325623676e-37,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,0.0,0.0069282032302755096,9.993840238901696e-39,5.203165184723636e-30,5.283877410568906e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.66265761696635e-66,True,2.155207797145691e-35,4.2233545303320904e-05,0.0,0.0,0.0,0.0,0.0,False
0.001,2,1,zero,1000000000000.0,100000000000000.0,1.4625759647406522e-61,4.335970987269697e-31,5.203165184723636e-30,5.203165184723636e-30,9.993840238901696e-39,7.394172325623676e-37,0.0003377538661415477,0.0003377538661415477,0.0002533045986560875,0.0002533045986560875,0.0002533045986560875,0.0,0.0069282032302755096,9.993840238901696e-39,-3.948135324513355e-60,1.2323620542706126e-59,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.66265761696635e-66,True,2.155207797145691e-35,4.2233545303320904e-05,4.2233545303320904e-05,0.0002533045986560875,0.0,0.0,0.0,False
0.001,2,1,quadrature,1000000000000.0,100000000000000.0,1.4625759647406522e-61,4.335970987269697e-31,5.203165184723636e-30,5.203165184723636e-30,9.993840238901696e-39,7.394172325623676e-37,0.0009224353047824612,0.0009224353047824612,0.0008374020369020192,0.0002533045986560875,0.0008374020369020192,6.77240362371838e-28,0.0069282032302755096,9.993840238901696e-39,-3.948135324513355e-60,1.2323620542706126e-59,2.602384219080338e-14,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.66265761696635e-66,True,2.155207797145691e-35,4.2233545303320904e-05,4.2233545303320904e-05,0.0008260487698323392,6.486026284518146e-36,1.1919444343480165e-05,3.83734400873652e-55,False
0.001,2,1,pi,1000000000000.0,100000000000000.0,1.4625759647406522e-61,4.335970987269697e-31,5.203165184723636e-30,5.203165184723636e-30,9.993840238901696e-39,7.394172325623676e-37,0.0003377538661415477,0.0003377538661415477,0.0002533045986560875,0.0002533045986560875,0.0002533045986560875,0.0,0.0069282032302755096,9.993840238901696e-39,-3.948135324513355e-60,1.2323620542706126e-59,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.66265761696635e-66,True,2.155207797145691e-35,4.2233545303320904e-05,4.2233545303320904e-05,0.0002533045986560875,0.0,0.0,0.0,False
0.001,4,-1,zero,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,-1.0406330369447272e-29,1.0416324209686173e-35,1.1145747602009639e-35,0.00037998741144486855,0.00037998741144486855,0.0003799874114448686,0.0003799874114448686,0.0003799874114448686,0.0,0.0069282032302755096,1.0416324209686173e-35,1.560949555417091e-29,1.585332370938772e-57,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,8.446709060664181e-05,0.0002533045986560875,0.0,0.0,0.0,False
0.001,4,-1,quadrature,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,-1.0406330369447272e-29,1.0416324209686173e-35,1.1145747602009639e-35,0.0009646688500857821,0.0009646688500857821,0.0008840126772865606,0.0003799874114448686,0.0008840126772865606,6.497716323562816e-31,0.0069282032302755096,1.0416324209686173e-35,1.560949555417091e-29,1.585332370938772e-57,2.0071193496446054e-16,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,8.446709060664181e-05,0.0008260487698323392,6.486026284518146e-36,1.1919444343480165e-05,6.491482153278923e-31,False
0.001,4,-1,pi,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,-1.0406330369447272e-29,1.0416324209686173e-35,1.1145747602009639e-35,0.00037998741144486855,0.00037998741144486855,0.0003799874114448686,0.0003799874114448686,0.0003799874114448686,0.0,0.0069282032302755096,1.0416324209686173e-35,1.560949555417091e-29,1.585332370938772e-57,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,8.446709060664181e-05,0.0002533045986560875,0.0,0.0,0.0,False
0.001,4,0,zero,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,0.0,1.0416324209686173e-35,1.1145747602009639e-35,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,0.0,0.0069282032302755096,1.0416324209686173e-35,5.203165184723636e-30,5.283877410568906e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,0.0,0.0,0.0,0.0,0.0,False
0.001,4,0,quadrature,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,0.0,1.0416324209686173e-35,1.1145747602009639e-35,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,6.497716323562816e-31,0.0069282032302755096,1.0416324209686173e-35,5.203165184723636e-30,5.283877410568906e-58,2.0071193496446054e-16,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,0.0,0.0,0.0,0.0,6.491482153278923e-31,False
0.001,4,0,pi,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,0.0,1.0416324209686173e-35,1.1145747602009639e-35,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,0.0,0.0069282032302755096,1.0416324209686173e-35,5.203165184723636e-30,5.283877410568906e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,0.0,0.0,0.0,0.0,0.0,False
0.001,4,1,zero,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,1.0406330369447272e-29,1.0416324209686173e-35,1.1145747602009639e-35,0.00037998741144486855,0.00037998741144486855,0.0002955203208382267,0.0002955203208382267,0.0002955203208382267,0.0,0.0069282032302755096,1.0416324209686173e-35,-5.203165184723636e-30,5.326401390150697e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,8.446709060664181e-05,0.0002533045986560875,0.0,0.0,0.0,False
0.001,4,1,quadrature,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,1.0406330369447272e-29,1.0416324209686173e-35,1.1145747602009639e-35,0.0009646688500857821,0.0009646688500857821,0.0008511288038687854,0.0002955203208382267,0.0008511288038687854,6.497716323562816e-31,0.0069282032302755096,1.0416324209686173e-35,-5.203165184723636e-30,5.326401390150697e-58,2.0071193496446054e-16,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,8.446709060664181e-05,0.0008260487698323392,6.486026284518146e-36,1.1919444343480165e-05,6.491482153278923e-31,False
0.001,4,1,pi,1000000000000.0,100000000000000.0,2.9251519294813043e-61,4.335970987269697e-31,5.203165184723636e-30,1.0406330369447272e-29,1.0416324209686173e-35,1.1145747602009639e-35,0.00037998741144486855,0.00037998741144486855,0.0002955203208382267,0.0002955203208382267,0.0002955203208382267,0.0,0.0069282032302755096,1.0416324209686173e-35,-5.203165184723636e-30,5.326401390150697e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,1.0406330369447271e-35,True,3.195840834090418e-35,4.2233545303320904e-05,8.446709060664181e-05,0.0002533045986560875,0.0,0.0,0.0,False
0.001,100,-1,zero,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-28,5.099201819431552e-34,5.106496053354787e-34,0.002407197586004272,0.002407197586004272,0.0024071975860042723,0.0024071975860042723,0.0024071975860042723,0.0,0.0069282032302755096,5.099201819431552e-34,2.6536142442090545e-28,2.6947943941669522e-56,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.002111677265166045,0.0002533045986560875,0.0,0.0,0.0,False
0.001,100,-1,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-28,5.099201819431552e-34,5.106496053354787e-34,0.002991879024645185,0.002991879024645185,0.0025360773250852537,0.0024071975860042723,0.0025360773250852537,1.3273120430511902e-32,0.0069282032302755096,5.099201819431552e-34,2.6536142442090545e-28,2.6947943941669522e-56,4.380860269842304e-18,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.002111677265166045,0.0008260487698323392,6.486026284518146e-36,1.1919444343480165e-05,1.3272860292847707e-32,False
0.001,100,-1,pi,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,-2.601582592361818e-28,5.099201819431552e-34,5.106496053354787e-34,0.002407197586004272,0.002407197586004272,0.0024071975860042723,0.0024071975860042723,0.0024071975860042723,0.0,0.0069282032302755096,5.099201819431552e-34,2.6536142442090545e-28,2.6947943941669522e-56,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.002111677265166045,0.0002533045986560875,0.0,0.0,0.0,False
0.001,100,0,zero,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,0.0,5.099201819431552e-34,5.106496053354787e-34,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,0.0,0.0069282032302755096,5.099201819431552e-34,5.203165184723636e-30,5.283877410568906e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.0,0.0,0.0,0.0,0.0,False
0.001,100,0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,0.0,5.099201819431552e-34,5.106496053354787e-34,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,1.3273120430511902e-32,0.0069282032302755096,5.099201819431552e-34,5.203165184723636e-30,5.283877410568906e-58,4.380860269842304e-18,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.0,0.0,0.0,0.0,1.3272860292847707e-32,False
0.001,100,0,pi,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,0.0,5.099201819431552e-34,5.106496053354787e-34,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,4.2233545303320904e-05,0.0,0.0069282032302755096,5.099201819431552e-34,5.203165184723636e-30,5.283877410568906e-58,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.0,0.0,0.0,0.0,0.0,False
0.001,100,1,zero,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-28,5.099201819431552e-34,5.106496053354787e-34,0.002407197586004272,0.002407197586004272,0.00232273049539763,0.00232273049539763,0.00232273049539763,0.0,0.0069282032302755096,5.099201819431552e-34,-2.5495509405145816e-28,2.589116845955574e-56,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.002111677265166045,0.0002533045986560875,0.0,0.0,0.0,False
0.001,100,1,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-28,5.099201819431552e-34,5.106496053354787e-34,0.002991879024645185,0.002991879024645185,0.00245604660684542,0.00232273049539763,0.00245604660684542,1.3273120430511902e-32,0.0069282032302755096,5.099201819431552e-34,-2.5495509405145816e-28,2.589116845955574e-56,4.380860269842304e-18,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.002111677265166045,0.0008260487698323392,6.486026284518146e-36,1.1919444343480165e-05,1.3272860292847707e-32,False
0.001,100,1,pi,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-28,5.099201819431552e-34,5.106496053354787e-34,0.002407197586004272,0.002407197586004272,0.00232273049539763,0.00232273049539763,0.00232273049539763,0.0,0.0069282032302755096,5.099201819431552e-34,-2.5495509405145816e-28,2.589116845955574e-56,0.0,4.2175437164302165,2.482299391965656e-31,0.1,0.012665147955292222,True,5.099101881029163e-34,True,5.314622660743732e-34,4.2233545303320904e-05,0.002111677265166045,0.0002533045986560875,0.0,0.0,0.0,False
