mG_eV,rH,sigma,phase,M_vector_eV,mKK_eV,tau,A,source_c,persistent_soft_coefficient,formal_net_c,min_my2_eV2,min_transverse_schur_eV2,clockoff_my2_leading_eV2,max_radial_mass_eV,source_CW_force_ratio,persistent_CW_force_ratio,clock_contact_CW_force_ratio,contact_Btree_force_ratio,contact_B5d_force_ratio,selected_signed_axis_ratio,selected_signed_chi_ratio,selected_axis_moduli_sum,selected_feedback_sum_ratio,quadratic_valley_force_ratio,max_valley_energy_over_U,valley_boundary_fraction,FT_over_MV2,max_hierarchy_ratio,max_coupling_loop_parameter,max_soft_over_charged_mass2,finite_interval_local_pass,clockoff_local_pass,hierarchy_pass,auxiliary_pass,perturbative_pass,stated_conditions_pass,leading_cancellation_branch
1e-11,100.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-60,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-28,-2.5495509405145816e-28,9.993840238952687e-39,9.993840238952687e-39,5.099101881029164e-50,6.928203230275509e-11,4.223354530332044e-21,2.1116772651660218e-19,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560874,0.0002533045986560874,0.0002533045986614196,0.0002533045986614196,3.4554460778766506e-55,6.772403623683826e-44,2.60238421906706e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620542708675e-59,True,True,True,True,True,True,False
1e-11,177.82794100389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580577e-59,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-28,-4.574309105665468e-28,9.993840238993182e-39,9.993840238993182e-39,9.148618211330937e-50,6.928203230275509e-11,4.223354530332044e-21,3.755152201292039e-19,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560874,0.0002533045986560874,0.0002533045986614196,0.0002533045986614196,6.199632337939827e-55,6.772403623656383e-44,2.602384219056515e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.23236205427107e-59,True,True,True,True,True,True,False
1e-11,316.2277660168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992895e-59,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-28,-8.174894861061479e-28,9.993840239065194e-39,9.993840239065194e-39,1.6349789722122957e-49,6.928203230275509e-11,4.223354530332044e-21,6.67770984111997e-19,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560874,0.0002533045986560874,0.0002533045986614196,0.0002533045986614196,1.1079562261412015e-54,6.772403623607583e-44,2.602384219037763e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620542714301e-59,True,True,True,True,True,True,False
1e-11,562.341325190349,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-59,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-27,-1.4577742373961647e-27,9.99384023919325e-39,9.99384023919325e-39,2.9155484747923294e-49,6.928203230275509e-11,4.223354530332044e-21,1.187483391667793e-18,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560874,0.0002533045986560874,0.0002533045986614196,0.0002533045986614196,1.9757441166407978e-54,6.772403623520805e-44,2.6023842190044176e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620542720702e-59,True,True,True,True,True,True,False
1e-11,1000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703261e-59,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-27,-2.5963794271770945e-27,9.993840239420972e-39,9.993840239420972e-39,5.192758854354188e-49,6.928203230275509e-11,4.223354530332044e-21,2.1116772651660223e-18,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865608747,0.00025330459865608747,0.0002533045986614196,0.0002533045986614196,3.5189134544874684e-54,6.772403623366488e-44,2.602384218945119e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.232362054273209e-59,True,True,True,True,True,True,False
1e-11,1778.2794100389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580577e-58,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-27,-4.6211375923279816e-27,9.993840239825923e-39,9.993840239825923e-39,9.242275184655963e-49,6.928203230275509e-11,4.223354530332044e-21,3.755152201292039e-18,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865608747,0.00025330459865608747,0.00025330459866141963,0.00025330459866141963,6.263099713836154e-54,6.772403623092069e-44,2.60238421883967e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620542752337e-59,True,True,True,True,True,True,False
1e-11,3162.2776601683795,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-58,4.335970987269697e-31,5.203165184723636e-30,8.226926512908717e-27,-8.221723347723994e-27,9.99384024054604e-39,9.99384024054604e-39,1.6443446695447985e-48,6.928203230275509e-11,4.223354530332044e-21,6.677709841119971e-18,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560875,0.0002533045986560875,0.00025330459866141963,0.00025330459866141963,1.1143029635048922e-53,6.772403622604077e-44,2.6023842186521525e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620542788343e-59,True,True,True,True,True,True,False
1e-11,5623.413251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-58,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808887e-26,-1.4624570860624162e-26,9.99384024182661e-39,9.99384024182661e-39,2.924914172124832e-48,6.928203230275509e-11,4.223354530332044e-21,1.1874833916677932e-17,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560875,0.0002533045986560875,0.0002533045986614197,0.0002533045986614197,1.9820908532899966e-53,6.772403621736289e-44,2.6023842183186935e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620542852372e-59,True,True,True,True,True,True,False
1e-11,10000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703261e-58,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-26,-2.6010622758433454e-26,9.99384024410382e-39,9.99384024410382e-39,5.202124551686691e-48,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-17,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865608763,0.00025330459865608763,0.00025330459866141974,0.00025330459866141974,3.5252601888772467e-53,6.772403620193119e-44,2.6023842177257106e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.232362054296623e-59,True,True,True,True,True,True,False
1e-11,17782.794100389227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580574e-57,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-26,-4.6258204409942324e-26,9.993840248153336e-39,9.993840248153336e-39,9.251640881988464e-48,6.928203230275509e-11,4.223354530332044e-21,3.7551522012920396e-17,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560878,0.0002533045986560878,0.0002533045986614199,0.0002533045986614199,6.269446441081012e-53,6.772403617448934e-44,2.6023842166712217e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620543168708e-59,True,True,True,True,True,True,False
1e-11,31622.776601683792,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992896e-57,4.335970987269697e-31,5.203165184723636e-30,8.226926512908717e-26,-8.226406196390244e-26,9.993840255354508e-39,9.993840255354508e-39,1.6452812392780487e-47,6.928203230275509e-11,4.223354530332044e-21,6.67770984111997e-17,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.000253304598656088,0.000253304598656088,0.0002533045986614202,0.0002533045986614202,1.1149376339699567e-52,6.772403612569004e-44,2.602384214796045e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620543528767e-59,True,True,True,True,True,True,False
1e-11,56234.13251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-57,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-25,-1.4629253709290412e-25,9.993840268160203e-39,9.993840268160203e-39,2.925850741858082e-47,6.928203230275509e-11,4.223354530332044e-21,1.187483391667793e-16,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560885,0.0002533045986560885,0.0002533045986614206,0.0002533045986614206,1.982725516610144e-52,6.772403603891124e-44,2.602384211461457e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620544169051e-59,True,True,True,True,True,True,False
1e-11,100000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703261e-57,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-25,-2.6015305607099706e-25,9.993840290932307e-39,9.993840290932307e-39,5.203061121419941e-47,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-16,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560893,0.0002533045986560893,0.0002533045986614214,0.0002533045986614214,3.52589482960318e-52,6.77240358845943e-44,2.602384205531628e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620545307657e-59,True,True,True,True,True,True,False
1e-11,177827.94100389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580576e-56,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-25,-4.626288725860858e-25,9.99384033142747e-39,9.99384033142747e-39,9.252577451721715e-47,6.928203230275509e-11,4.223354530332044e-21,3.7551522012920394e-16,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560907,0.0002533045986560907,0.00025330459866142283,0.00025330459866142283,6.270081010357773e-52,6.772403561017569e-44,2.602384194986736e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620547332415e-59,True,True,True,True,True,True,False
1e-11,316227.7660168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992898e-56,4.335970987269697e-31,5.203165184723636e-30,8.2269265129087155e-25,-8.2268744812568685e-25,9.993840403439186e-39,9.993840403439186e-39,1.6453748962513736e-46,6.928203230275509e-11,4.223354530332044e-21,6.67770984111997e-16,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865609327,0.00025330459865609327,0.0002533045986614254,0.0002533045986614254,1.1150010683034199e-51,6.772403512218271e-44,2.6023841762349697e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620550933e-59,True,True,True,True,True,True,False
1e-11,562341.3251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-56,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808888e-24,-1.4629721994157038e-24,9.993840531496135e-39,9.993840531496135e-39,2.9259443988314073e-46,6.928203230275509e-11,4.223354530332044e-21,1.1874833916677933e-15,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986560978,0.0002533045986560978,0.00025330459866142993,0.00025330459866142993,1.982788879494436e-51,6.772403425439487e-44,2.602384142889093e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620557335847e-59,True,True,True,True,True,True,False
1e-11,1000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-56,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-24,-2.6015773891966332e-24,9.993840759217174e-39,9.993840759217174e-39,5.203154778393266e-46,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-15,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865610585,0.00025330459865610585,0.000253304598661438,0.000253304598661438,3.5259579665453635e-51,6.772403271122564e-44,2.6023840835908078e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620568721898e-59,True,True,True,True,True,True,False
1e-11,1778279.410038923,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580578e-55,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-24,-4.6263355543475206e-24,9.993841164168807e-39,9.993841164168807e-39,9.252671108695041e-46,6.928203230275509e-11,4.223354530332044e-21,3.75515220129204e-15,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986561202,0.0002533045986561202,0.0002533045986614523,0.0002533045986614523,6.270143432808331e-51,6.772402996703977e-44,2.6023839781418946e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620588969483e-59,True,True,True,True,True,True,False
1e-11,3162277.660168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-55,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-24,-8.226921309743531e-24,9.993841884285957e-39,9.993841884285957e-39,1.645384261948706e-45,6.928203230275509e-11,4.223354530332044e-21,6.67770984111997e-15,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865614575,0.00025330459865614575,0.00025330459866147785,0.00025330459866147785,1.115007084606418e-50,6.772402508711112e-44,2.602383790624286e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620624975339e-59,True,True,True,True,True,True,False
1e-11,5623413.251903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-55,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808888e-23,-1.4629768822643702e-23,9.99384316485546e-39,9.99384316485546e-39,2.9259537645287396e-45,6.928203230275509e-11,4.223354530332044e-21,1.1874833916677933e-14,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865619107,0.00025330459865619107,0.0002533045986615232,0.0002533045986615232,1.982794181306093e-50,6.772401640923617e-44,2.602383457165649e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620689003814e-59,True,True,True,True,True,True,False
1e-11,10000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-55,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-23,-2.6015820720452996e-23,9.99384544206584e-39,9.99384544206584e-39,5.203164144090599e-45,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-14,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459865627173,0.00025330459865627173,0.00025330459866160384,0.00025330459866160384,3.5259610089380363e-50,6.772400097755535e-44,2.6023828641832324e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323620802864333e-59,True,True,True,True,True,True,False
1e-11,17782794.100389227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580574e-54,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-23,-4.6263402371961864e-23,9.99384949158217e-39,9.99384949158217e-39,9.252680474392372e-45,6.928203230275509e-11,4.223354530332044e-21,3.755152201292039e-14,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986564151,0.0002533045986564151,0.0002533045986617473,0.0002533045986617473,6.270139330296568e-50,6.772397353573244e-44,2.602381809695479e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.232362100534015e-59,True,True,True,True,True,True,False
1e-11,31622776.60168379,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-54,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-23,-8.226925992592197e-23,9.993856692753681e-39,9.993856692753681e-39,1.6453851985184392e-44,6.928203230275509e-11,4.223354530332044e-21,6.677709841119969e-14,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986566702,0.0002533045986566702,0.00025330459866200234,0.00025330459866200234,1.1150044149413037e-49,6.772392473655872e-44,2.602379934523728e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323621365398725e-59,True,True,True,True,True,True,False
1e-11,56234132.51903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-54,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808884e-22,-1.4629773505492366e-22,9.993869498448707e-39,9.993869498448707e-39,2.925954701098473e-44,6.928203230275509e-11,4.223354530332044e-21,1.1874833916677928e-13,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986571237,0.0002533045986571237,0.00025330459866245586,0.00025330459866245586,1.982784366764921e-49,6.77238379581666e-44,2.6023765999510896e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323622005683477e-59,True,True,True,True,True,True,False
1e-11,100000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.312879823703262e-54,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-22,-2.601582540330166e-22,9.993892270552503e-39,9.993892270552503e-39,5.203165080660332e-44,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-13,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986579302,0.0002533045986579302,0.00025330459866326234,0.00025330459866326234,3.525928600417064e-49,6.772368364248802e-44,2.602370670170335e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323623144288667e-59,True,True,True,True,True,True,False
1e-11,177827941.00389227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580575e-53,4.335970987269697e-31,5.203165184723636e-30,4.626340757512704e-22,-4.626340705481053e-22,9.993932765715806e-39,9.993932765715806e-39,9.252681410962105e-44,6.928203230275509e-11,4.223354530332044e-21,3.755152201292039e-13,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986593644,0.0002533045986593644,0.0002533045986646965,0.0002533045986646965,6.27003547391239e-49,6.772340922783137e-44,2.6023601254300678e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323625169046831e-59,True,True,True,True,True,True,False
1e-11,316227766.01683795,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-53,4.335970987269697e-31,5.203165184723636e-30,8.226926512908717e-22,-8.226926460877065e-22,9.994004777430913e-39,9.994004777430913e-39,1.6453852921754129e-43,6.928203230275509e-11,4.223354530332044e-21,6.677709841119971e-13,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459866191484,0.00025330459866191484,0.00025330459866724695,0.00025330459866724695,1.1149714358277067e-48,6.772292124739109e-44,2.6023413741466595e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323628769632585e-59,True,True,True,True,True,True,False
1e-11,562341325.1903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-53,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808886e-21,-1.4629773973777234e-21,9.994132834381171e-39,9.994132834381171e-39,2.9259547947554465e-43,6.928203230275509e-11,4.223354530332044e-21,1.187483391667793e-12,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459866645017,0.00025330459866645017,0.00025330459867178227,0.00025330459867178227,1.98267994262574e-48,6.77220534991931e-44,2.602308029792985e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.23236351724801e-59,True,True,True,True,True,True,False
1e-11,1000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.3128798237032595e-53,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-21,-2.601582587158653e-21,9.994360555419127e-39,9.994360555419127e-39,5.203165174317305e-43,6.928203230275509e-11,4.223354530332044e-21,2.1116772651660223e-12,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045986745152,0.0002533045986745152,0.00025330459867984733,0.00025330459867984733,3.5255982574824984e-48,6.772051045537056e-44,2.6022487363262e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323646558531997e-59,True,True,True,True,True,True,False
1e-11,1778279410.0389228,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580576e-52,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-21,-4.62634075230954e-21,9.994765507052157e-39,9.994765507052157e-39,9.252681504619078e-43,6.928203230275509e-11,4.223354530332044e-21,3.755152201292039e-12,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459868885716,0.00025330459868885716,0.0002533045986941893,0.0002533045986941893,6.268990770444446e-48,6.771776666600608e-44,2.6021433026494837e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.232366680611365e-59,True,True,True,True,True,True,False
1e-11,3162277660.1683793,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-52,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-21,-8.226926507705552e-21,9.995485624203237e-39,9.995485624203237e-39,1.6453853015411102e-42,6.928203230275509e-11,4.223354530332044e-21,6.677709841119971e-12,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045987143611,0.0002533045987143611,0.0002533045987196933,0.0002533045987196933,1.1146410971331256e-47,6.771288799106797e-44,2.601955833216556e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323702811971203e-59,True,True,True,True,True,True,False
1e-11,5623413251.903491,1.0,quadrature,1000000000000.0,100000000000000.0,4.112334531019058e-52,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808885e-20,-1.462977402060572e-20,9.996766193705816e-39,9.996766193705816e-39,2.925954804121144e-42,6.928203230275509e-11,4.223354530332044e-21,1.1874833916677931e-11,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045987597144,0.0002533045987597144,0.0002533045987650465,0.0002533045987650465,1.981635527015024e-47,6.770421408016391e-44,2.6016225269030433e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2323766840446332e-59,True,True,True,True,True,True,False
1e-11,10000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-52,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-20,-2.6015825918415016e-20,9.999043404085378e-39,9.999043404085378e-39,5.2031651836830024e-42,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-11,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045988403651,0.0002533045988403651,0.0002533045988456972,0.0002533045988456972,3.5222967525867913e-47,6.768879493127009e-44,2.601030026042457e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.232388070096531e-59,True,True,True,True,True,True,False
1e-11,17782794100.38923,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580576e-51,4.335970987269697e-31,5.203165184723636e-30,4.626340757512705e-20,-4.6263407569923886e-20,1.000309292041568e-38,1.000309292041568e-38,9.252681513984777e-42,6.928203230275509e-11,4.223354530332044e-21,3.7551522012920395e-11,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459898378454,0.00025330459898378454,0.0002533045989891167,0.0002533045989891167,6.258557454158056e-47,6.766139271851116e-44,2.599977060359756e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2324083176781825e-59,True,True,True,True,True,True,False
1e-11,31622776601.683792,1.0,quadrature,1000000000000.0,100000000000000.0,2.3125356497992897e-51,4.335970987269697e-31,5.203165184723636e-30,8.226926512908716e-20,-8.2269265123884e-20,1.0010294091926473e-38,1.0010294091926473e-38,1.6453853024776798e-41,6.928203230275509e-11,4.223354530332044e-21,6.67770984111997e-11,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533045992388245,0.0002533045992388245,0.0002533045992441566,0.0002533045992441566,1.1113457065206222e-46,6.761271869463627e-44,2.5981066976547403e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2324443235357364e-59,True,True,True,True,True,True,False
1e-11,56234132519.034904,1.0,quadrature,1000000000000.0,100000000000000.0,4.1123345310190575e-51,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808884e-19,-1.4629774025288568e-19,1.0023099786952272e-38,1.0023099786952272e-38,2.925954805057713e-41,6.928203230275509e-11,4.223354530332044e-21,1.187483391667793e-10,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330459969235674,0.00025330459969235674,0.0002533045996976889,0.0002533045996976889,1.9712365424366515e-46,6.752633545253827e-44,2.594787309169956e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2325083520108655e-59,True,True,True,True,True,True,False
1e-11,100000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-51,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-19,-2.6015825923097865e-19,1.0045871890747892e-38,1.0045871890747892e-38,5.203165184619573e-41,6.928203230275509e-11,4.223354530332044e-21,2.1116772651660218e-10,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330460049886384,0.00025330460049886384,0.00025330460050419594,0.00025330460050419594,3.489535159537521e-46,6.737326593935054e-44,2.5889054139422858e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2326222125298437e-59,True,True,True,True,True,True,False
1e-11,177827941003.89227,1.0,quadrature,1000000000000.0,100000000000000.0,1.3004343618580574e-50,4.335970987269697e-31,5.203165184723636e-30,4.626340757512704e-19,-4.6263407574606735e-19,1.0086367054050909e-38,1.0086367054050909e-38,9.252681514921346e-41,6.928203230275509e-11,4.223354530332044e-21,3.755152201292039e-10,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533046019330587,0.0002533046019330587,0.0002533046019383909,0.0002533046019383909,6.155641408872895e-46,6.710277296682126e-44,2.5785113694908148e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2328246883463587e-59,True,True,True,True,True,True,False
1e-11,316227766016.83795,1.0,quadrature,1000000000000.0,100000000000000.0,2.31253564979929e-50,4.335970987269697e-31,5.203165184723636e-30,8.226926512908718e-19,-8.226926512856685e-19,1.0158378769158829e-38,1.0158378769158829e-38,1.6453853025713368e-40,6.928203230275509e-11,4.223354530332044e-21,6.677709841119971e-10,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330460448345807,0.00025330460448345807,0.00025330460448879017,0.00025330460448879017,1.0791803910025641e-45,6.662708822621002e-44,2.56023256434269e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2331847469218982e-59,True,True,True,True,True,True,False
1e-11,562341325190.3491,1.0,quadrature,1000000000000.0,100000000000000.0,4.1123345310190583e-50,4.335970987269697e-31,5.203165184723636e-30,1.4629774025808887e-18,-1.4629774025756854e-18,1.0286435719416833e-38,1.0286435719416833e-38,2.9259548051513707e-40,6.928203230275509e-11,4.223354530332044e-21,1.1874833916677931e-09,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.0002533046090567989,0.0002533046090567989,0.0002533046090621691,0.0002533046090621691,1.8715999142390177e-45,6.579764040234289e-44,2.5283599523822525e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2338250316731884e-59,True,True,True,True,True,True,False
1e-11,1000000000000.0,1.0,quadrature,1000000000000.0,100000000000000.0,7.31287982370326e-50,4.335970987269697e-31,5.203165184723636e-30,2.601582592361818e-18,-2.6015825923566148e-18,1.0514156757373018e-38,1.0514156757373018e-38,5.203165184713229e-40,6.928203230275509e-11,4.223354530332044e-21,2.111677265166022e-09,0.0002533045986560874,6.486026284518072e-28,1.1919444343480027e-13,0.00025330461723936567,0.00025330461723936567,0.0002533046172447741,0.0002533046172447741,3.1856198894401366e-45,6.437256111988096e-44,2.4735994265531518e-22,4.217543716430215e-08,0.1,0.012665147955292222,1.2349636368629693e-59,True,True,True,True,True,True,False
1.7782794100389227e-11,0.1,1.0,zero,1000000000000.0,100000000000000.0,7.312879823703261e-63,4.335970987269697e-31,5.203165184723636e-30,2.6015825923618183e-31,4.943006925487454e-30,9.99384023889857e-39,9.99384023889857e-39,-3.126232074905306e-51,1.232028115296409e-10,1.335541968223994e-20,6.677709841119971e-22,0.0002533045986560874,0.0,0.0,0.0002533045986560874,0.0002533045986560874,0.0002533045986560874,0.0002533045986560874,0.0,0.0,0.0,7.499971151866889e-08,0.1,0.012665147955292222,1.2323620542705969e-59,True,False,True,True,True,False,False
