mG_eV,a,phase,mu_factor,scheme,eta,scalar_CW_clockoff_eV4,max_abs_delta,max_abs_delta_kinetic,min_f,min_D,max_tree_force_ratio,max_charged_force_ratio,max_modulus_force_ratio,max_selected_force_ratio,max_selected_index,max_component_sum_ratio,max_component_sum_index,max_selected_x_ratio,max_selected_y_ratio,min_modulus_mass_eV,max_H_over_modulus_mass,max_mass_over_geometric_marker,geometric_marker_eV,max_d_over_s,max_B_over_s,min_scalar_over_fermion_mass2,max_Fcomp_abs_eV,max_above_threshold_AMSB_abs_eV,selected_budget_pass,component_sum_budget_pass
1.7782794100389227e-11,1.0,quadrature,0.5,scalar_retuned_eta,2.2383619599143752e-45,-8.294968741061453e-44,3.7397319445586546e-46,4.534679551665681e-49,1.0,1.0,4.7497275826378766e-23,3.7252734392199936e-35,1.0630907001577154e-54,4.7497275826378766e-23,1024,4.749727582641602e-23,1024,3.725273439294541e-35,4.7497275826378766e-23,1.232028115296409e-10,7.83226618979067e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
1.7782794100389227e-11,1.0,quadrature,1.0,tree_eta,2.2383619599143752e-45,-1.0942687833372476e-42,3.7397319445586546e-46,4.534679551665681e-49,1.0,1.0,4.7497275826378766e-23,3.7252734392199936e-35,2.752022310332855e-54,4.7497275826378766e-23,1024,4.749727582641602e-23,1024,3.725273439294541e-35,4.7497275826378766e-23,1.232028115296409e-10,7.83226618979067e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
1.7782794100389227e-11,1.0,quadrature,1.0,scalar_retuned_eta,2.2383619599143752e-45,-1.0942687833372476e-42,3.7397319445586546e-46,4.534679551665681e-49,1.0,1.0,4.7497275826378766e-23,3.7252734392199936e-35,2.752022310332855e-54,4.7497275826378766e-23,1024,4.749727582641602e-23,1024,3.725273439294541e-35,4.7497275826378766e-23,1.232028115296409e-10,7.83226618979067e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
1.7782794100389227e-11,1.0,quadrature,2.0,tree_eta,2.2383619599143752e-45,-2.105587879263881e-42,3.7397319445586546e-46,4.534679551665681e-49,1.0,1.0,4.7497275826378766e-23,3.7252734392199936e-35,6.567135320823426e-54,4.7497275826378766e-23,1024,4.749727582641602e-23,1024,3.725273439294541e-35,4.7497275826378766e-23,1.232028115296409e-10,7.83226618979067e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
1.7782794100389227e-11,1.0,quadrature,2.0,scalar_retuned_eta,2.2383619599143752e-45,-2.105587879263881e-42,3.7397319445586546e-46,4.534679551665681e-49,1.0,1.0,4.7497275826378766e-23,3.7252734392199936e-35,6.567135320823426e-54,4.7497275826378766e-23,1024,4.749727582641602e-23,1024,3.725273439294541e-35,4.7497275826378766e-23,1.232028115296409e-10,7.83226618979067e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
3.1622776601683794e-11,1.0,quadrature,0.5,tree_eta,7.078322021207937e-46,-8.294968741061455e-43,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,5.97819833124226e-54,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
3.1622776601683794e-11,1.0,quadrature,0.5,scalar_retuned_eta,7.078322021207937e-46,-8.294968741061455e-43,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,5.97819833124226e-54,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
3.1622776601683794e-11,1.0,quadrature,1.0,tree_eta,7.078322021207937e-46,-1.094268783337248e-41,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,1.5475758729459843e-53,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
3.1622776601683794e-11,1.0,quadrature,1.0,scalar_retuned_eta,7.078322021207937e-46,-1.094268783337248e-41,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,1.5475758729459843e-53,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
3.1622776601683794e-11,1.0,quadrature,2.0,tree_eta,7.078322021207937e-46,-2.1055878792638816e-41,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,3.692971579016195e-53,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
3.1622776601683794e-11,1.0,quadrature,2.0,scalar_retuned_eta,7.078322021207937e-46,-2.1055878792638816e-41,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,3.692971579016195e-53,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
5.6234132519034906e-11,1.0,quadrature,0.5,tree_eta,2.238361959914375e-46,-8.294968741061453e-42,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,3.3617879718415053e-53,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
5.6234132519034906e-11,1.0,quadrature,0.5,scalar_retuned_eta,2.238361959914375e-46,-8.294968741061453e-42,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,3.3617879718415053e-53,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
5.6234132519034906e-11,1.0,quadrature,1.0,tree_eta,2.238361959914375e-46,-1.0942687833372478e-40,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,8.702658672250558e-53,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
5.6234132519034906e-11,1.0,quadrature,1.0,scalar_retuned_eta,2.238361959914375e-46,-1.0942687833372478e-40,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,8.702658672250558e-53,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
5.6234132519034906e-11,1.0,quadrature,2.0,tree_eta,2.238361959914375e-46,-2.1055878792638814e-40,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,2.076710531634262e-52,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
5.6234132519034906e-11,1.0,quadrature,2.0,scalar_retuned_eta,2.238361959914375e-46,-2.1055878792638814e-40,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,2.076710531634262e-52,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
1e-10,1.0,quadrature,0.5,tree_eta,7.078322021207937e-47,-8.294968741061456e-41,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,1.8904723030943275e-52,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1e-10,1.0,quadrature,0.5,scalar_retuned_eta,7.078322021207937e-47,-8.294968741061456e-41,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,1.8904723030943275e-52,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1e-10,1.0,quadrature,1.0,tree_eta,7.078322021207937e-47,-1.0942687833372483e-39,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,4.893864610432663e-52,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1e-10,1.0,quadrature,1.0,scalar_retuned_eta,7.078322021207937e-47,-1.0942687833372483e-39,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,4.893864610432663e-52,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1e-10,1.0,quadrature,2.0,tree_eta,7.078322021207937e-47,-2.1055878792638822e-39,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,1.1678201523959657e-51,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1e-10,1.0,quadrature,2.0,scalar_retuned_eta,7.078322021207937e-47,-2.1055878792638822e-39,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,1.1678201523959657e-51,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1.778279410038923e-10,1.0,quadrature,0.5,tree_eta,2.2383619599143743e-47,-8.294968741061456e-40,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,1.063090700157716e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
1.778279410038923e-10,1.0,quadrature,0.5,scalar_retuned_eta,2.2383619599143743e-47,-8.294968741061456e-40,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,1.063090700157716e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
1.778279410038923e-10,1.0,quadrature,1.0,tree_eta,2.2383619599143743e-47,-1.094268783337248e-38,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,2.7520223103328564e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
1.778279410038923e-10,1.0,quadrature,1.0,scalar_retuned_eta,2.2383619599143743e-47,-1.094268783337248e-38,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,2.7520223103328564e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
1.778279410038923e-10,1.0,quadrature,2.0,tree_eta,2.2383619599143743e-47,-2.1055878792638815e-38,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,6.56713532082343e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
1.778279410038923e-10,1.0,quadrature,2.0,scalar_retuned_eta,2.2383619599143743e-47,-2.1055878792638815e-38,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,6.56713532082343e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
3.1622776601683795e-10,1.0,quadrature,0.5,tree_eta,7.078322021207937e-48,-8.294968741061457e-39,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,5.978198331242258e-51,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
3.1622776601683795e-10,1.0,quadrature,0.5,scalar_retuned_eta,7.078322021207937e-48,-8.294968741061457e-39,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,5.978198331242258e-51,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
3.1622776601683795e-10,1.0,quadrature,1.0,tree_eta,7.078322021207937e-48,-1.0942687833372481e-37,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,1.547575872945984e-50,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
3.1622776601683795e-10,1.0,quadrature,1.0,scalar_retuned_eta,7.078322021207937e-48,-1.0942687833372481e-37,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,1.547575872945984e-50,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
3.1622776601683795e-10,1.0,quadrature,2.0,tree_eta,7.078322021207937e-48,-2.105587879263882e-37,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,3.692971579016194e-50,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
3.1622776601683795e-10,1.0,quadrature,2.0,scalar_retuned_eta,7.078322021207937e-48,-2.105587879263882e-37,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,3.692971579016194e-50,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
5.623413251903491e-10,1.0,quadrature,0.5,tree_eta,2.2383619599143745e-48,-8.294968741061455e-38,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,3.3617879718415046e-50,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
5.623413251903491e-10,1.0,quadrature,0.5,scalar_retuned_eta,2.2383619599143745e-48,-8.294968741061455e-38,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,3.3617879718415046e-50,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
5.623413251903491e-10,1.0,quadrature,1.0,tree_eta,2.2383619599143745e-48,-1.0942687833372481e-36,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,8.70265867225056e-50,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
5.623413251903491e-10,1.0,quadrature,1.0,scalar_retuned_eta,2.2383619599143745e-48,-1.0942687833372481e-36,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,8.70265867225056e-50,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
5.623413251903491e-10,1.0,quadrature,2.0,tree_eta,2.2383619599143745e-48,-2.105587879263882e-36,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,2.0767105316342626e-49,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
5.623413251903491e-10,1.0,quadrature,2.0,scalar_retuned_eta,2.2383619599143745e-48,-2.105587879263882e-36,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,2.0767105316342626e-49,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
1e-09,1.0,quadrature,0.5,tree_eta,7.078322021207935e-49,-8.294968741061455e-37,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,1.890472303094328e-49,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1e-09,1.0,quadrature,0.5,scalar_retuned_eta,7.078322021207935e-49,-8.294968741061455e-37,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,1.890472303094328e-49,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1e-09,1.0,quadrature,1.0,tree_eta,7.078322021207935e-49,-1.0942687833372483e-35,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,4.893864610432664e-49,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1e-09,1.0,quadrature,1.0,scalar_retuned_eta,7.078322021207935e-49,-1.0942687833372483e-35,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,4.893864610432664e-49,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1e-09,1.0,quadrature,2.0,tree_eta,7.078322021207935e-49,-2.105587879263882e-35,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,1.1678201523959658e-48,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1e-09,1.0,quadrature,2.0,scalar_retuned_eta,7.078322021207935e-49,-2.105587879263882e-35,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,1.1678201523959658e-48,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1.7782794100389228e-09,1.0,quadrature,0.5,tree_eta,2.238361959914375e-49,-8.294968741061455e-36,3.7397319445586535e-50,4.53467955166568e-53,1.0,1.0,4.749727582637876e-25,3.7252734392199947e-35,1.0630907001577156e-48,4.749727582637876e-25,1024,4.749727583010403e-25,1024,3.725273439220002e-35,4.749727582637876e-25,1.2320281152964092e-08,7.832266189790669e-25,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-58,9.245827220989161e-61,True,True
1.7782794100389228e-09,1.0,quadrature,0.5,scalar_retuned_eta,2.238361959914375e-49,-8.294968741061455e-36,3.7397319445586535e-50,4.53467955166568e-53,1.0,1.0,4.749727582637876e-25,3.7252734392199947e-35,1.0630907001577156e-48,4.749727582637876e-25,1024,4.749727583010403e-25,1024,3.725273439220002e-35,4.749727582637876e-25,1.2320281152964092e-08,7.832266189790669e-25,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-58,9.245827220989161e-61,True,True
1.7782794100389228e-09,1.0,quadrature,1.0,tree_eta,2.238361959914375e-49,-1.094268783337248e-34,3.7397319445586535e-50,4.53467955166568e-53,1.0,1.0,4.749727582637876e-25,3.7252734392199947e-35,2.752022310332856e-48,4.749727582637876e-25,1024,4.749727583010403e-25,1024,3.725273439220002e-35,4.749727582637876e-25,1.2320281152964092e-08,7.832266189790669e-25,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-58,9.245827220989161e-61,True,True
1.7782794100389228e-09,1.0,quadrature,1.0,scalar_retuned_eta,2.238361959914375e-49,-1.094268783337248e-34,3.7397319445586535e-50,4.53467955166568e-53,1.0,1.0,4.749727582637876e-25,3.7252734392199947e-35,2.752022310332856e-48,4.749727582637876e-25,1024,4.749727583010403e-25,1024,3.725273439220002e-35,4.749727582637876e-25,1.2320281152964092e-08,7.832266189790669e-25,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-58,9.245827220989161e-61,True,True
