mode,mG_eV,phase,index,component,group_normalized_error,exact_chi,main_chi,exact_y,main_y
tree_eta,1.0,pi,1024,tree,0.00000000000000018586347182006506083932857821147634401402383948130702851996379983193884315426972469935359195123754365570830214867670155314029138599328599575038837724251492828895474338762757949552502518680040790155859505570898537762922579404782142883797136,-0.000000000000001665640039816972205108994604348441076596216384058954757799614515470741903169141293557752532561092515365854714523424124441777629357203564729803805217147270957518590261199943236922185200665248090452539868583408364023164554,-0.0000000000000016656400398169493,0.0,0.0
tree_eta,10000000.0,zero,0,charged,0.000000000000000144408141790602877176273371852822173966300536572532936611573183187330920973837590180288786774510643594636613175117864834421090752168951314626789551341928658736644442530522285453859355329493410254437029108254586815987699246716895659597677626,0.000000000000000000000000000000000000000000000001753666528767780146756275260268045058684148520076228668068451094675527670099342843249583574136017823987040110666559351395296423855431763196628799049744891445445652942511491260252686707467494964618457484585174798183818048,0.0000000000000000000000000000000000000000000000017536665287677804,0.0,0.0
tree_eta,10000000.0,zero,0,modulus,0.0000000000000000870454770015692954934527919623118313752640148066391949005044902253908907130868580344993787343228570403883156962574016282212747692636723995417485799611662710681803917246958460648724525589602537981105797141523420816740071113135684596940718113,-0.00000000000002103453617024318416903876555441942518833964228510658576929295159083008359044758326161735126348423348124154467224739077752413425723964547738948369685037076927520886025542688102601402197653392701994789346487386811400235073,-0.000000000000021034536170243186,0.0,0.0
tree_eta,10000000.0,zero,0,tree,0.0000000000000000424930460232143828723923995981583614303464578172136143049130353851531377253661352613182332653431324246670625815831752684028173093204372020579289008318195341040527027966259410395297314811306437047575027414672579843055876171366978703669996891,-0.0000000000001232362054270612547633182510615839999999963696400185173547218436660357417211358471711276649846151036317199677901648868632968679974013016085024304681239589681385432734654027885932281096748528425417148773684602107791587444,-0.00000000000012323620542706126,0.0,0.0
tree_eta,10000000.0,zero,512,charged,0.000000000000000245954233091427884693964455596345971356928076831451099034700634842323412454798050720198282609244997607055924579252474220932457156934840421464475749643968220555334741928861496846116186055912914514909575620886764108099081761842328767404247767,0.0000000000000000000000000000000000000000000000001819703315210243686782938188141777080873762948955517763509434838576581302439877881917376238918256541272628621903623616614907623376600603533922405417305039691597282499816429602078410321838831633169459345461914813357103904,0.0000000000000000000000000000000000000000000000001819703315210248,0.0,0.0
tree_eta,10000000.0,zero,512,modulus,0.000000000000000252134282024372060365269179529496765574235547089010977416211166951113051727894189335062546149566896166850393668247323551918975097611032884645150649877924084315454230056676107609314602279479262797415035241150159803313539706743518076401998493,-0.000000000000006349620143805231696472325000050008849039348923012387598405244927399252241781588684839655076100721102434313738848355093510735861410751931081607189717384918264328160666150151771216633728914802700768163530840161200921511683,-0.000000000000006349620143805237,0.0,0.0
tree_eta,10000000.0,zero,512,tree,0.00000000000000011956292455524788674303470960969687073653553393969805830129734471676880673722411519649479635510010917371381934671018968944088186689558030519215604158449951979540671168497891146673179818327940305662494450720860498898529304821668698557531081,-0.00000000000001122969414436418526551886804924501978247494777361467266151700070896054247594373340008392049435310431999490492205498642359219188221288267362365512388721388996317162310992859688374123948468827184475644132442495471305337383,-0.0000000000000112296941443642,0.0,0.0
tree_eta,10000000.0,zero,1024,charged,0.0000000000000000979761410175928868669581876169999583578017897665783076280637796876271879099728254844508606920331267791479424775744375728726566868576190341208480345637930813865220524314103498019100081683681306138046576120735154823946312069127840411990954321,0.00000000000000000000000000000000000000000000000006204964599631396818252087961535924142365040510970382788704850812898258050859455640140312748550803010861882453960903998515275474859687718425628380069014182256899483487747392529586384547598698336402140010240730041341307279,0.00000000000000000000000000000000000000000000000006204964599631414,0.0,0.0
tree_eta,10000000.0,zero,1024,modulus,0.000000000000000802120203835095970260305337551045608842393474592847652516865935205323127677186835574093429092905470518869124672704356302998060563110700839654744010825924398611422132481779605031872874029422263289905941272864069521804012105500245659820457987,-0.000000000000002445425053373962872226440452161837100479998937218985208488540067173098225970757225004006103585546449279970850683143496469137007604875496886351199519463387945077818547339314269620795296414913301444602310658020144201845139,-0.000000000000002445425053373946,0.0,0.0
tree_eta,10000000.0,zero,1024,tree,0.000000000000000185863471820065060805080765918800889907669473338765763984579061613594842592425737240026360872993332163211743113267480827838993611090335030508561560578090729142206670049660289133641822083823421508998852709316093801771235658719293279877547097,-0.000000000000001665640039816972205108994604348436856025785256466255916670617092923837310705140260030596761827548928224925134236910439423415892017084818584441781403843359939479622356435592880494742488271198776287304446340675381181735392,-0.0000000000000016656400398169493,0.0,0.0
tree_eta,10000000.0,quadrature,0,charged,0.000000000000000144408141790602877176273346263167369858634047975163546102679946260864106329187685031405020273845535092606991286314696450378928696279107763791094216278356417538519100450647946636759656103024869699083905108902355403029235523143292534170578463,0.000000000000000000000000000000000000000000000001753666528767780146756275260268045058684193395797341353302520855886923937459756897393113949723016180076174882533192362243737381160527225312125387021526637122714544494646330849187616588472926524950146998774715477118282053,0.0000000000000000000000000000000000000000000000017536665287677804,-1.723254867820916512869958642688155503599327006894755884129727298836467064516741961799628881565031152911344483238410840793722745915619542130293499299931308704355264827453064192239113943905387494746867909216170281156386788e-89,-1.723254867820917e-89
tree_eta,10000000.0,quadrature,0,modulus,0.000000000000000134586339890415149932989528049899786634818246445987243090982245459462372630144856554224218803348158775357767264119559141279791455382462657798171473708846416000900368101506120708996133234835132139183555359121680067931598896115356032612389431,-0.0000000000000000000000000000000000000000000000000000004196665508202127464142101964189119311065232167023902415025438557109204787935931819457308903375519817428587771289915120636828744548212806803948476620183398424174415855654569030625698804443461300901097954663797834335152498,0.0000000000000000000000000000000000000000000000000000000015162581121565298,-0.000000000000007011512056747728056346255184806475062779740872851921852182179126877888226172158912800289156602136078044480040340163428380463513454255846655603465939106690436701891102755901454276098770857416679521850582736554029390560191,-0.000000000000007011512056747729
tree_eta,10000000.0,quadrature,0,tree,0.0000000000000000424930460232143828723923701396078575257521000527033715722351339604466698244348735671540908033779268958701342717597781249601561301884601194503423273356462517599976339825031722220477204448047325670051555046202501526066648538349787167416297805,-0.0000000000001232362054270612547633182510615839999999999999999999999999999999999999999999999997087816739749616586133703038491765218190874443188587377483146744027026728901249298682983829745383660866577554433007045200201049622285390603,-0.00000000000012323620542706126,0.000000000000000000000000000000000000000000000000000001210119993827548426052111321419426288050845884669663448851660550112019670544985263525406293761918912970805313944542488768912617960417837502358952302726356771860788361540176309482635733065569842008109229860912833488445706,0.0000000000000000000000000000000000000000000000000000012101199938275484
tree_eta,10000000.0,quadrature,512,charged,0.000000000000000245954233091427884693964446433690422469263116360916393382098918684081905465414231574618087103222130339345826770546292725357531654890324133806505429146122664385659175301836012918115889815186012744299112709661082003077522934818814225013101338,0.0000000000000000000000000000000000000000000000001819703315210243686782938188141777080873923631379024890106013680780573305899489325433310372367903158475252782814119043398505820350375696992386065506093710416052116249372291653582868509774586285900981828709332578310756617,0.0000000000000000000000000000000000000000000000001819703315210248,-7.532784566688092378673149717973348241530644658748314553254182795012857499881706014534903468454385845306815942910773770500136833050671941137552768223364604617382459688464034829078940532624149470288818613117137299219968131e-90,-7.532784566688115e-90
tree_eta,10000000.0,quadrature,512,modulus,0.000000000000000252134282024372060365269181347526684291933205928897056897264681067188998537127834047234684241051855323362581093868424948001119966761451599022251995691507724729619753051319928834669795251347876122351780396712024983274723137108169718994620129,-0.00000000000000000000000000000000000000000000000000000003824141608385158170673840106704171796359398254179331661809460268090504676636497526556817141700950400820374831594708296022704979660610024727912628782932652347427314887504639493043832964039857046379425151885261013992931204,0.00000000000000000000000000000000000000000000000000000000013816649729211756,-0.000000000000002116540047935077232157441666683336283013103560532101248941179396332728400021208363619039765245409929620217323924052172294973517877834422308399660859732551159381772830935009878726545752715755365004007728866318502392694734,-0.000000000000002116540047935079
tree_eta,10000000.0,quadrature,512,tree,0.000000000000000119562924555247886743034700717149672500221368539662339593258070501150238630292920399381112015071352348695919930347518412423281407820439592616373355494344072864596942092555714825714039751530936422635277079473776310474270648753759976902457651,-0.0000000000000112296941443641852655188680492450197824760436573879643494983967255856339045667447700409734763058464960665238874027130545732018954770795581599376514941003860057983457452830190990834210266087360080210633296367201295210508,-0.0000000000000112296941443642,0.0000000000000000000000000000000000000000000000000000003652945910972293271320055416971428743371233190176606509140586905396551159088769936700043356953412845745970974970025046238586349412520359687958237364481548567975302707162423462241518013647712166697730837624318689566057128,0.0000000000000000000000000000000000000000000000000000003652945910972296
tree_eta,10000000.0,quadrature,1024,charged,0.0000000000000000979761410175928868669581836739802586145733481531976533527446992565832033815040550178630217792433687298725934857071171863901452699951096902176830681612367196972090394037499955606278470496744290767123730009009167588390243030184788642032031657,0.00000000000000000000000000000000000000000000000006204964599631396818252087961535924142365731985137353956480820487729536562216088569679960031625112438616943057009906090049087303899990449191414073428874476944187610141857343917474533652332653944953339033165161969948370422,0.00000000000000000000000000000000000000000000000006204964599631414,-3.572717050577781125321690215771641174790422581914916152274721183378276441852695447187725805264787942376578913447062289625843121080026895012651174784196918024440976583163250961657608477397529689621861263788986143856876149e-90,-3.572717050577777e-90
tree_eta,10000000.0,quadrature,1024,modulus,0.000000000000000802120203835095970260305337281387024443552086576937160547078735643655761359168596199468520339575925039503167755874377137491009264139143304847173095652281086506044895198466784705533299635462365569467494046934489497068206110083243744148006641,-0.000000000000000000000000000000000000000000000000000000005672143247154340204104162531566717549171371659115267096833010125974335343578618991085566052263403245608895415497312908825573555209760167707403939630536465387131615101934595792741415491139562473182053799341733506518867485,0.000000000000000000000000000000000000000000000000000000000020493492261898182,-0.0000000000000008151416844579876240754801507206123668266644216919126847161119876701888864177360178774491106010988542146304258215440922403427086239121150209507609585254154668622404834484548491341283028872831192394418020664235251601598076,-0.000000000000000815141684457982
tree_eta,10000000.0,quadrature,1024,tree,0.000000000000000185863471820065060805080769343581776697126205028529209262362314886264171493168253523352381016501718608070618171020110569754649663238076603278458458679377388462774966797455319334095280081344412215838543023849290376645086234654903518231305709,-0.000000000000001665640039816972205108994604348436856026207313467162975849795287905760067242589571209646994428540220216072304209485955873643519912005712865686425162362605467339632713270993715608654652041810054703071531836978607903507721,-0.0000000000000016656400398169493,0.0000000000000000000000000000000000000000000000000000001406856669690197263927316606409188458164370596834108669970973303823899908585054834092092975808049178584275812583307569433671743257377712271273216216085274169142881418260505556840238057205715615502333413141967699333609669,0.00000000000000000000000000000000000000000000000000000014068566696901874
tree_eta,10000000.0,pi,0,charged,0.000000000000000144408141790602877176273320673512565750967559377794155593786709335706952550524560843336246863685536273017657095239919797773192203128111752747325882350124106464805148625028928554422791063791864444090685272866134686648777568784457585044141796,0.000000000000000000000000000000000000000000000001753666528767780146756275260268045058684238271518454038536590617098320204820170951536644325310014536165309654399825373092178338465622687427621974993308382799983436043637701777403346513469545710208330028385537331451561924,0.0000000000000000000000000000000000000000000000017536665287677804,0.0,0.0
tree_eta,10000000.0,pi,0,modulus,0.0000000000000000870454770015692954934528318649317345324573509576591873773493010527720121055695123690317843298909196470464747520797186052182856664941263996183451665471415281326285353652864747741287118246137930762204917028002852414132600483129407679691550113,0.00000000000002103453617024318416903876555441942518833880295200494534380012317043724576658537021518394648300122839353012283128980359115998880892975037385985039174331741853320417349578325329393433546719134909266211962279502824947386655,0.000000000000021034536170243186,0.0,0.0
tree_eta,10000000.0,pi,0,tree,0.0000000000000000424930460232143828723923406810573536211577422881931288395572325374758143190858070595498662200477381507438834057536957401111377188692884434395032586211145458769440775536800251682200508275528929598427706992879538858113181172186698543874395465,-0.0000000000001232362054270612547633182510615840000000036303599814826452781563339642582788641522464356829653082135950206399081881567748780206403161738881269183372813868121113164631313187957533650225253790518418337983882990792409497996,-0.00000000000012323620542706126,0.0,0.0
tree_eta,10000000.0,pi,512,charged,0.000000000000000245954233091427884693964437271034873581598155890381687729497202526309336861200366368241817231889105721403334461492955112390042421037257750830197450346204579575888475836188378262113177464559858691075849267164695820176920633888821105135534386,0.0000000000000000000000000000000000000000000000001819703315210243686782938188141777080874084313802532016702592522984565309359100768949244505817549775677876943724614470182104017324150790450849725594882381140506949998674130035124453678080824083390732976528471186124015107,0.0000000000000000000000000000000000000000000000001819703315210248,0.0,0.0
tree_eta,10000000.0,pi,512,modulus,0.000000000000000252134282024372060365269183165556603009630864768783136378318195183337490074902504043107479937095166956497292135253866077940825851802377476352131695548951719124453393379688547713772395735107170255676947153020186819404376532064421205633836092,0.000000000000006349620143805231696472325000050008849039272440180219895241831450597118158345661496874571489467484913228951928754822363560181579521551957923626010375404518223555713685596382012596610324057158102983837248354574352350160772,0.000000000000006349620143805237,0.0,0.0
tree_eta,10000000.0,pi,512,tree,0.000000000000000119562924555247886743034691824602474263907203139626620885218796286055593624856925102787720052544063201422596944092556650004725730591809384612219777471731404745389084188006115540677511479546257224826680553525596247848365833216353557642415124,-0.00000000000001122969414436418526551886804924501978247713954116125603747979274221072533318975613999802645825858867213814285275043968555421190874127644269622017910098688204842506838063740774633217487414840313125761458869799997260573645,-0.0000000000000112296941443642,0.0,0.0
tree_eta,10000000.0,pi,1024,charged,0.0000000000000000979761410175928868669581797309605588713449065398169990774256188257410198790397354708193574636202188460057642504623063089453471383285780424235486395557686615860239595069540761049052454460112045644579619156115640776674518403434218812692022401,0.00000000000000000000000000000000000000000000000006204964599631396818252087961535924142366423459304325124256790162560815073572721499219607314699421866372003660058908181582899132940293179957199766788734771631475736795912885235720216201970720054140248220903661166392841049,0.00000000000000000000000000000000000000000000000006204964599631414,0.0,0.0
tree_eta,10000000.0,pi,1024,modulus,0.000000000000000802120203835095970260305337011728440044710698561026668577291536081977634924494334397457268274821658702914469528912558140574117051507772978901612379826774491224994515192565888831456868118934127294475640789327758684279438847688997243105905563,0.000000000000002445425053373962872226440452161837100479987592932490899808131858848035092535658882260687873051352783259718902012456339231151403400239186395930414014168450077465384851894758153402788893687365607984738162401502240574149371,0.000000000000002445425053373946,0.0,0.0
tree_eta,10000000.0,pi,1024,tree,0.00000000000000018586347182006506080508077276836266348658293671829265454014556815873172223247418106700219846950567850322948193773589509000117074730110549928011418511797383671415508542804504890858369886995273033994904433823036885018951153459007154270619048,-0.000000000000001665640039816972205108994604348436856026629370468070035028973482887682823780038882388697227029531512207219474182061472323871147806926607146931068920881850995199643070106394441184178105678315104464226537818768089174647487,-0.0000000000000016656400398169493,0.0,0.0
scalar_retuned_eta,0.000001,zero,0,charged,0.000000000000000144408141790858773724314534129116524595683999250695784814695485161719920666468031907102629650740933604082568423233033819150807837894067366340470614687777455845340018944382701966382186462852746524628640753261835955559698382145614295231965984,0.000000000000000000000000000000000000000000000001753666528767780146756275259819287847557146045517265252946966102901607322880387457037778489406787647008783697851347875846367811052537099394472751730811698711644798904561651810779818155404646756837325075758054067219098519,0.0000000000000000000000000000000000000000000000017536665287677804,0.0,0.0
scalar_retuned_eta,0.000001,zero,0,modulus,0.000000000000000277208928556753200152083890454112942939145800038201579152344986965500966934517780108501155420802749334052824383556041963852754311460688981262400834092015066493107829988528220455068027793932620158367520638470701029170238044304171274704480772,-0.00000000000000000000000000000000000000000000000000002103453617024318416903876555861609069654135008269786760882842367508606239454715204916842560269808344089848234391427569398388268713261402081511788559915392583969130597543904370191278847676891942175388690973719400907013175,-0.00000000000000000000000000000000000000000000000000002103453617024319,0.0,0.0
scalar_retuned_eta,0.000001,zero,0,tree,0.0000000000000000424930460235089683774315440967191311004965955604493256571379396040054690702565166407848872237102115282891720169743607872207226128541561683283103568707738008199044482501341231439706142362189272656747843550509870658402302199006826020294410577,-0.0000000000001232362054270612547633182510252804001851577713163089779401685996817923506400237425980965591751733919610478104679873342609619445976473871326363193758494187080352335150571628902463918929326411102338573622488879725344406757,-0.00000000000012323620542706126,0.0,0.0
scalar_retuned_eta,0.000001,zero,512,charged,0.000000000000000236787430382476564232572868378751882197862766434489728700592059747326861145510343946079054492276939818636379053137028549898359466159239175831676297150392814042587334664797420806259808746147610704797535609253111455040082351725941809306576793,0.0000000000000000000000000000000000000000000000001819703315210338847538089053199235117957856407210260900661163813366947675458843177482972854284453141950020535280118130346094953641351537395787121351798415647877460562675531586021839818678473252766553296870279196998688591,0.0000000000000000000000000000000000000000000000001819703315210343,0.0,0.0
scalar_retuned_eta,0.000001,zero,512,modulus,0.000000000000000299675144913199734505618720497731264202226729403264204939774741353024047718415243582209363231001206715608816816521395412234836871536660544310720195787515699240135851524022060352447724733178380002840534460053388963932305580589322825302737076,-0.000000000000000000000000000000000000000000000000000006349620143805231696472325000432423009877826498663687784086209620720030412692419771759479121010941293128183215903525604881002105070747054366456424847545998943671355445623952427905097549570950620100234524075323333868942392,-0.000000000000000000000000000000000000000000000000000006349620143805238,0.0,0.0
scalar_retuned_eta,0.000001,zero,512,tree,0.000000000000000119562924555336812215017102501790864413728580982829919192605590796416365450766111730225536218070944832752750485600207427250859003906491989006454254253991489956003822877131019500830723626202478718279132796460952206917359987255867093696371219,-0.00000000000001122969414436418526551886803828618204955440162831994417216397036856586831279683476940963362424156749576335138638159578071806012720410287462856178481133167770525687888948233864383358799162105233796056240938414479016325311,-0.0000000000000112296941443642,0.0,0.0
scalar_retuned_eta,0.000001,zero,1024,charged,0.000000000000000101196581764547255294384177778224762825960738037065882881208803079089937678046436111689706620858046494031086191712998688900641611549316199101135588429094894261191735123527533012675874302277974407904728812999006119010882990553013300124536574,0.00000000000000000000000000000000000000000000000006204964599633060253494173380157491755018059689748700720242787428318858420735769451312821577162093045035863970848647977322332739772635880182960489614837001204975716771083231565221566302440812403810211495761607733186270276,0.00000000000000000000000000000000000000000000000006204964599633078,0.0,0.0
scalar_retuned_eta,0.000001,zero,1024,modulus,0.000000000000000783103858679560325070334639244549992040018563974384838156427222225722215292895419977104149545524556220468994230781707680512657710023184325434514980203840478010499518358110197107166883479218249519883778640057735989663615950961858519124119219,-0.000000000000000000000000000000000000000000000000000002445425053373962872226440452218558532951536667116779689705460824676967692848126650819538715788520178595822394782655719524081254495485106030130141903424255515610727122468398361932398016604846767526084963798605456537541336,-0.0000000000000000000000000000000000000000000000000000024454250533739464,0.0,0.0
scalar_retuned_eta,0.000001,zero,1024,tree,0.000000000000000185863471820030812996212859893716494237685748594013436000890073411040031268604450659196059323985777285817597825771504134022926233391645874648927356911620658790674450877428788840772691620214566511007942717701804658687394759681449957435813716,-0.000000000000001665640039816972205108994600127866846953781452895182684075402897834572369037685872154769135991022143972739409643405476352965711357391801625037503260671725437660925378640563238932117531204865915490029870128026707400663377,-0.0000000000000016656400398169493,0.0,0.0
scalar_retuned_eta,0.000001,quadrature,0,charged,0.000000000000000144408141790602877176273346263167369859196136791019204083845329774451911612633600074089178796808693519962507104261639140212856992553011147456932010466516005801669021998770670979557510098583594448778154568734641321418935685478172479640996805,0.00000000000000000000000000000000000000000000000175366652876778014675627526026804505868419339579734135231680451332614036529171669395303990749982330037015612216422626478420375038752399942184641967133570583039397296442386092807925656268967465868641752885264935883174448,0.0000000000000000000000000000000000000000000000017536665287677804,-0.0000000000000000000000000000000000000000000000000000000000000000000000000001723254867821665361476555839168528698019771717801281180531970212723460369997023535946436457628664020344536607065991616693261440757634438656315309965026984445343095212556101542068854608012369133575018410891428953742697396,-0.00000000000000000000000000000000000000000000000000000000000000000000000000017232548678216654
scalar_retuned_eta,0.000001,quadrature,0,modulus,0.000000000000000134586339890415149932989528049899786630630239250104060082582762779547289725900384604775919411284674210704970927865041819123458155447066350835245820236948811359552874114956347534906650865999544955911887718602564691954430964156158516427230112,-4.196665508202127464142101964189119311065232167023902330198455565643344300217713768850905934301099469545084086702427564734293623840022295119736039590530407113638732529360379049406378720345326001896962207512281681135023038e-81,1.51625811215653e-83,-0.000000000000000000000000000000000000000000000000000007011512056747728056346255184806475062779740872851921881546442074559065985732670118589388694174872356337358443960000402541076687143004004638158098184627665686283649468052647851552300987896160704666442169535367082384132482,-0.000000000000000000000000000000000000000000000000000007011512056747729
scalar_retuned_eta,0.000001,quadrature,0,tree,0.0000000000000000424930460232143828723923701396078575259884091187087554060546146762943150450490032093224785961005966315770785939553549415877051836416556010058364726572516774224831992575128519621809364866146650000384535973016064606530828601879854897701200571,-0.0000000000001232362054270612547633182510615839999999999999999999999708781673974835417490049004806104207228893708220972419183585223622601309567740793533255209213130556937713049716793950214469738834647682656699612708497021776134665951,-0.00000000000012323620542706126,0.00000000000000000000000000000000000000001210119993828074289456367401023652257189706370299371929417125299052186526257263760449696445313155956161478858605568649802273021489315408551912667317323410907764604563241849193681250813608742098066239101701411317712571052,0.00000000000000000000000000000000000000001210119993828074
scalar_retuned_eta,0.000001,quadrature,512,charged,0.000000000000000236787430382384937677083951914737041839058575551548012547857799170588234239916551435122919967953648267571713254784882880519387692154333841269093074315747394123309181312051045368464101698582187782631021881043430010091076273437575508486876706,0.0000000000000000000000000000000000000000000000001819703315210338847538089054806059353029820626119535154074368395144942011989194793323115411315760938213782957309494630087820363251348169338902349853911121048047403555722807372177371563177939484341750558113220990339759716,0.0000000000000000000000000000000000000000000000001819703315210343,-0.00000000000000000000000000000000000000000000000000000000000000000000000000007532784566691365786067433926463493610880113211616784597413406523169237976382349029686416692007208349124565139718212050204728883855757277616209597277580477248085846350289452388016945967085470353317271959280286655065792038,-0.00000000000000000000000000000000000000000000000000000000000000000000000000007532784566691387
scalar_retuned_eta,0.000001,quadrature,512,modulus,0.000000000000000294921058624333329360852225870176887603530794394461464965006734508321809663015632302122896111712713516114507326653683443886674214297058372297322626299750440018150740385470583595316665574339598245482803018709927810778086783869668003447813289,-3.824141608385158170673840106704171796359398254179331584755968416326429026073495390274676278806485946476285314199356658533340452243495520463545190464660911556037013335483854868436354519732449593649514174338496974354888134e-82,1.3816649729211759e-84,-0.000000000000000000000000000000000000000000000000000002116540047935077232157441666683336283013103560532101257805264347459767755125796175689788761676754156606663611044690221857532988231185718022362862156649726705597293818029714185958511615719343505213458093857204889303655618,-0.0000000000000000000000000000000000000000000000000000021165400479350793
scalar_retuned_eta,0.000001,quadrature,512,tree,0.0000000000000001195629245552478867430347007171496725002428539941517928090810401040164512936066751329826049688502375105509110253133599913220296671332940442869038805156628357285732452559604009259137128146759854656388609986442721309467537970148218525580356,-0.00000000000001122969414436418526551886804924501978247604365738796434685061084242960538996343377984259188962991447986983022837613358853162176641848902705532618014352046358828291213679366067577038124635948806021329665627495876469534816,-0.0000000000000112296941443642,0.000000000000000000000000000000000000000003652945910973880676356006724895546824621245692388866336810986002759162100515914175866349759630191480515088308350828283479679400954092805736396330394260619435359972088340582458348118455272135131629210341965111922690423759,0.000000000000000000000000000000000000000003652945910973883
scalar_retuned_eta,0.000001,quadrature,1024,charged,0.00000000000000010119658176450782509738672835840471138067345910304380465792778236047228717085484336306190977307219127286166813708937117337026399117515631038113708188849430586626726720897861752516039109482688829098144272533333721339699412848398116273906368,0.00000000000000000000000000000000000000000000000006204964599633060253494173387072233424732742283356576146603049204715059786096192336851505798715456246057466418657997190731960711923226798616826399783249007159748610791528916878545303946939201597606777922459748537034721079,0.00000000000000000000000000000000000000000000000006204964599633078,-0.00000000000000000000000000000000000000000000000000000000000000000000000000003572717050579333666524416852392836528060819375147991582678294576970535319185585939584728375984346411364794582765352180423646396784954949123454596066794334507024754058435324562870491594651159110525677989098059482980581926,-0.000000000000000000000000000000000000000000000000000000000000000000000000000035727170505793286
scalar_retuned_eta,0.000001,quadrature,1024,modulus,0.000000000000000773595686101788457596583307599620222235464436175907630062733729784580677983418941240766943226046194461013787961000368008924221251744544266360891906027356719318341974417751018653601266963833608376764471683867968838616051515508140541060289452,-5.672143247154340204104162531566717549171371659115266982574579577180464215015106592173443212362765095026277355980770701889035722063559746616727301120519508082811038028463431124135466222852702610638377221298256808607962351e-83,2.0493492261898187e-85,-0.0000000000000000000000000000000000000000000000000000008151416844579876240754801507206123668266644216919126881299312278445795569647928737012532065459704468627019884868386754131557104872604485060489496795930305240579053376987072075768102370727100227691627270696624468094859103,-0.0000000000000000000000000000000000000000000000000000008151416844579822
scalar_retuned_eta,0.000001,quadrature,1024,tree,0.000000000000000185863471820065060805080769343581776697123018812401584757373850965582921574123025938717020773335952771040621883821414755062650333027685564615523809691937156915120256442404698063829979155893703762686568529812113081051028473741611552251937958,-0.00000000000000166564003981697220510899460434843685602620731346716297545713810266680553736537187701649585372643253128686310534444087558226148979806376726587639660553067490860276490248539039114135001726235205232685370791251215612256682,-0.0000000000000016656400398169493,0.000000000000000000000000000000000000000001406856669690808620190660097127245068277411056109228668287242238518976953214920893652260714066279750879644609482119927794915019686376877193025738220206820771715859372961953381577028035193418183425230252337362687374665964,0.0000000000000000000000000000000000000000014068566696907989
scalar_retuned_eta,0.000001,pi,0,charged,0.000000000000000144408141790346980628232158397218215122839240417941415272949499826741421805634356241728739256125469336584808926592996469285097190002129691634045598599140244232193761860299243207333828698646240976453111582483065269646404442690869082939904886,0.00000000000000000000000000000000000000000000000175366652876778014675627526071680226981124074607741745168664292375067340770304593086830132559285895373152854647707321587136988195120801213974774052153077313553324399540263415898969020594589503443290744302913772629447005,0.0000000000000000000000000000000000000000000000017536665287677804,0.0,0.0
scalar_retuned_eta,0.000001,pi,0,modulus,0.000000000000000277208928557152226351115462463354652407939672877245495718863827886832398126651938810736902889819085268445454982087252371323348399552449264680902814784682322414157729318424879936600784321277020785345299692501117296274165611139679711324686466,0.00000000000000000000000000000000000000000000000000002103453617024318416903876555022275968013709515441366368045018505295559806049934738851752794219128489567005439702604074945237294596533523695550959084580961028027895191442361514676439662908851887787454437601663270473417214,0.00000000000000000000000000000000000000000000000000002103453617024319,0.0,0.0
scalar_retuned_eta,0.000001,pi,0,tree,0.0000000000000000424930460229197973673531961824965839516537839165265555173531046744710439295923208042949669943098005985448311688665973585862123961513961905211617248895727286684020763744272028608636572288141760156114001124099207411615187245540422647686309287,-0.0000000000001232362054270612547633182510978875998148422286836910220015877351131747328579860583631242822706053496831466733687297100199110159254896187840925438631338581731630067325348171198321947632806821050436763202099428328082953668,-0.00000000000012323620542706126,0.0,0.0
scalar_retuned_eta,0.000001,pi,512,charged,0.000000000000000236787430382293311121595035450722201480301278507123332543724934808222951632052055517387023009961916429219529644784414946453264221208543366937110590509318983073586034535988225515399629438564353887530782470750293546009241591033432872233026652,0.0000000000000000000000000000000000000000000000001819703315210338847538089056412883588101784845028809407487572976922936348519546409163257968347068734477545379338868586831763133837443665030858142187096694516700605424134866171300393353959048404250444505669574369518918202,0.0000000000000000000000000000000000000000000000001819703315210343,0.0,0.0
scalar_retuned_eta,0.000001,pi,512,modulus,0.000000000000000299675144913236095103993074469878111741033626571280437872984440461326271180181212992873158765523900697018393767091139817086183361999969267848617627614892843857950134975267576650044365509985933325475778463675263587155398343442305527706846879,0.000000000000000000000000000000000000000000000000000006349620143805231696472324999667594688200794864528919762745375261448150761856553454785139891379691279878328185881461316572501410097509028514938482587462817568657871549241952075073644392293298198857313076091215071019858712,0.000000000000000000000000000000000000000000000000000006349620143805238,0.0,0.0
scalar_retuned_eta,0.000001,pi,512,tree,0.000000000000000119562924555158961271052298932508480586809519315623231910264110827211012814216393673561189076498230411272330368865346040891416586158683037530402699131829150226636123191466754953352634011511029198894949620464937176133371867630579819067527883,-0.00000000000001122969414436418526551886806020385751539768568645598452153725131629334246713003279027555015501826146397630907037067139600950247135593137151169029476824774461557511547100628937596323673827928626940075257382239566803941506,-0.0000000000000112296941443642,0.0,0.0
scalar_retuned_eta,0.000001,pi,1024,charged,0.000000000000000101196581764468394900389278938584659935406360271622189065742257836807948673139106575158292654612264487090332007175365585193701719808907622939456723019144746008827789609722156110700586678530177584545117267328157636969420878330693741098373749,0.00000000000000000000000000000000000000000000000006204964599633060253494173393986975094447424876964451572963310981111261151456615222390190020268819447079068866467345856084395469156646156721910597325830495445107423332898693904033861542118849176835607245180205184458782408,0.00000000000000000000000000000000000000000000000006204964599633078,0.0,0.0
