mG_eV,a,phase,mu_factor,scheme,eta,scalar_CW_clockoff_eV4,max_abs_delta,max_abs_delta_kinetic,min_f,min_D,max_tree_force_ratio,max_charged_force_ratio,max_modulus_force_ratio,max_selected_force_ratio,max_selected_index,max_component_sum_ratio,max_component_sum_index,max_selected_x_ratio,max_selected_y_ratio,min_modulus_mass_eV,max_H_over_modulus_mass,max_mass_over_geometric_marker,geometric_marker_eV,max_d_over_s,max_B_over_s,min_scalar_over_fermion_mass2,max_Fcomp_abs_eV,max_above_threshold_AMSB_abs_eV,selected_budget_pass,component_sum_budget_pass
56234132.51903491,1.0,zero,1.0,tree_eta,2.2383619599143754e-82,-1.0942687833372478e+32,3.739731944558654e-83,4.53467955166568e-86,1.0,1.0,4.505987227938395e-41,3.7252734392199947e-35,261.0797601675167,261.0797601675167,1024,261.0797601675167,1024,261.0797601675167,0.0,389601498.57011867,2.476780040046715e-41,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,2.5174468615878338e-74,2.923787287071072e-77,False,False
100000000.0,1.0,zero,1.0,tree_eta,7.078322021207937e-83,-1.0942687833372482e+33,1.1826070783295882e-83,1.4339915842254743e-86,1.0,1.0,2.5339028290496637e-41,3.7252734392199936e-35,1468.159383129799,1468.159383129799,1024,1468.159383129799,1024,1468.159383129799,0.0,692820323.0275509,1.3927957699248752e-41,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-74,1.644166417586242e-77,False,False
177827941.00389227,1.0,zero,1.0,tree_eta,2.238361959914375e-83,-1.0942687833372477e+34,3.7397319445586538e-84,4.53467955166568e-87,1.0,1.0,1.4249182747913631e-41,3.7252734392199936e-35,8256.066930998566,8256.066930998566,1024,8256.066930998566,1024,8256.066930998566,0.0,1232028115.2964091,7.83226618979067e-42,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-75,9.24582722098916e-78,False,False
316227766.01683795,1.0,zero,1.0,tree_eta,7.078322021207935e-84,-1.0942687833372482e+35,1.182607078329588e-84,1.433991584225474e-87,1.0,1.0,8.012904309341206e-42,3.7252734392199936e-35,46427.27618837953,46427.27618837953,1024,46427.27618837953,1024,46427.27618837953,0.0,2190890230.0206647,4.404406948410451e-42,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828748e-75,5.199310731932046e-78,False,False
562341325.1903491,1.0,zero,1.0,tree_eta,2.238361959914374e-84,-1.094268783337248e+36,3.739731944558652e-85,4.53467955166568e-88,1.0,1.0,4.5059872279383934e-42,3.7252734392199936e-35,261079.76016751688,261079.76016751688,1024,261079.76016751688,1024,261079.76016751688,0.0,3896014985.701187,2.4767800400467145e-42,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,2.5174468615878324e-75,2.92378728707107e-78,False,False
1000000000.0,1.0,zero,1.0,tree_eta,7.078322021207936e-85,-1.094268783337248e+37,1.182607078329588e-85,1.4339915842254742e-88,1.0,1.0,2.5339028290496637e-42,3.7252734392199936e-35,1468159.3831297988,1468159.3831297988,1024,1468159.3831297988,1024,1468159.3831297988,0.0,6928203230.275509,1.3927957699248753e-42,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-75,1.6441664175862416e-78,False,False
1778279410.0389228,1.0,zero,1.0,tree_eta,2.238361959914375e-85,-1.0942687833372478e+38,3.739731944558654e-86,4.53467955166568e-89,1.0,1.0,1.4249182747913629e-42,3.7252734392199947e-35,8256066.930998567,8256066.930998567,1024,8256066.930998567,1024,8256066.930998567,0.0,12320281152.96409,7.83226618979067e-43,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-76,9.245827220989163e-79,False,False
3162277660.1683793,1.0,zero,1.0,tree_eta,7.078322021207936e-86,-1.0942687833372479e+39,1.1826070783295881e-86,1.4339915842254742e-89,1.0,1.0,8.012904309341208e-43,3.7252734392199936e-35,46427276.188379526,46427276.188379526,1024,46427276.188379526,1024,46427276.188379526,0.0,21908902300.206646,4.404406948410451e-43,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-76,5.199310731932047e-79,False,False
5623413251.903491,1.0,zero,1.0,tree_eta,2.238361959914375e-86,-1.0942687833372483e+40,3.7397319445586536e-87,4.53467955166568e-90,1.0,1.0,4.505987227938394e-43,3.7252734392199947e-35,261079760.1675168,261079760.1675168,1024,261079760.1675168,1024,261079760.1675168,0.0,38960149857.01187,2.4767800400467146e-43,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,2.5174468615878334e-76,2.9237872870710716e-79,False,False
10000000000.0,1.0,zero,1.0,tree_eta,7.078322021207937e-87,-1.0942687833372482e+41,1.1826070783295883e-87,1.4339915842254744e-90,1.0,1.0,2.533902829049664e-43,3.7252734392199947e-35,1468159383.129799,1468159383.129799,1024,1468159383.129799,1024,1468159383.129799,0.0,69282032302.7551,1.3927957699248752e-43,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-76,1.6441664175862418e-79,False,False
17782794100.38923,1.0,zero,1.0,tree_eta,2.238361959914375e-87,-1.0942687833372483e+42,3.739731944558653e-88,4.5346795516656794e-91,1.0,1.0,1.4249182747913626e-43,3.7252734392199947e-35,8256066930.998567,8256066930.998567,1024,8256066930.998567,1024,8256066930.998567,0.0,123202811529.64091,7.83226618979067e-44,5.05966371784973e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-77,9.245827220989161e-80,False,False
31622776601.683792,1.0,zero,1.0,tree_eta,7.078322021207937e-88,-1.0942687833372479e+43,1.1826070783295881e-88,1.4339915842254744e-91,1.0,1.0,8.012904309341208e-44,3.7252734392199936e-35,46427276188.3795,46427276188.3795,1024,46427276188.3795,1024,46427276188.3795,0.0,219089023002.06644,4.4044069484104515e-44,8.99749581117316e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-77,5.199310731932047e-80,False,False
56234132519.034904,1.0,zero,1.0,tree_eta,2.238361959914375e-88,-1.0942687833372476e+44,3.739731944558653e-89,4.53467955166568e-92,1.0,1.0,4.505987227938394e-44,3.7252734392199947e-35,261079760167.51675,261079760167.51675,1024,261079760167.51675,1024,261079760167.51675,0.0,389601498570.1187,2.4767800400467146e-44,1.6000061542920687e-16,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,2.517446861587833e-77,2.923787287071071e-80,False,False
100000000000.0,1.0,zero,1.0,tree_eta,7.078322021207937e-89,-1.0942687833372482e+45,1.1826070783295881e-89,1.4339915842254744e-92,1.0,1.0,2.5339028290496645e-44,3.7252734392199936e-35,1468159383129.7993,1468159383129.7993,1024,1468159383129.7993,1024,1468159383129.7993,0.0,692820323027.5509,1.3927957699248752e-44,2.8452580001131456e-16,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415872e-77,1.6441664175862415e-80,False,False
177827941003.89227,1.0,zero,1.0,tree_eta,2.2383619599143747e-89,-1.0942687833372479e+46,3.739731944558653e-90,4.534679551665681e-93,1.0,1.0,1.4249182747913627e-44,3.7252734392199936e-35,8256066930998.566,8256066930998.566,1024,8256066930998.566,1024,8256066930998.566,0.0,1232028115296.4092,7.83226618979067e-45,5.05966371784973e-16,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060202e-78,9.24582722098916e-81,False,False
316227766016.83795,1.0,zero,1.0,tree_eta,7.078322021207936e-90,-1.0942687833372483e+47,1.182607078329588e-90,1.4339915842254742e-93,1.0,1.0,8.012904309341207e-45,3.7252734392199936e-35,46427276188379.52,46427276188379.52,1024,46427276188379.52,1024,46427276188379.52,0.0,2190890230020.6646,4.404406948410451e-45,8.997495811173161e-16,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-78,5.199310731932046e-81,False,False
562341325190.3491,1.0,zero,1.0,tree_eta,2.2383619599143746e-90,-1.0942687833372484e+48,3.7397319445586527e-91,4.534679551665678e-94,1.0,1.0,4.505987227938395e-45,3.7252734392199936e-35,261079760167516.84,261079760167516.84,1024,261079760167516.84,1024,261079760167516.84,0.0,3896014985701.1875,2.4767800400467142e-45,1.6000061542920688e-15,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878333e-78,2.9237872870710715e-81,False,False
1000000000000.0,1.0,zero,1.0,tree_eta,7.078322021207936e-91,-1.094268783337248e+49,1.1826070783295881e-91,1.433991584225474e-94,1.0,1.0,2.533902829049664e-45,3.7252734392199936e-35,1468159383129799.0,1468159383129799.0,1024,1468159383129799.0,1024,1468159383129799.0,0.0,6928203230275.509,1.3927957699248753e-45,2.845258000113145e-15,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415872e-78,1.6441664175862416e-81,False,False
1e-12,1.0,quadrature,1.0,tree_eta,7.078322021207937e-43,-1.0942687833372479e-47,1.1826070783295881e-43,1.4339915842254744e-46,1.0,1.0,8.446342763498878e-22,3.7252734392199936e-35,4.893864610432662e-58,8.446342763498878e-22,1024,8.44634276349925e-22,1024,3.7252734627939457e-35,8.446342763498878e-22,6.928203230275509e-12,1.3927957699248754e-21,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-54,1.6441664175862417e-57,True,True
1.7782794100389228e-12,1.0,quadrature,1.0,tree_eta,2.2383619599143746e-43,-1.094268783337248e-46,3.7397319445586527e-44,4.534679551665679e-47,1.0,1.0,4.749727582637875e-22,3.7252734392199936e-35,2.7520223103328557e-57,4.749727582637875e-22,1024,4.749727582638248e-22,1024,3.7252734466747316e-35,4.749727582637875e-22,1.2320281152964092e-11,7.83226618979067e-22,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060202e-55,9.245827220989158e-58,True,True
3.1622776601683794e-12,1.0,quadrature,1.0,tree_eta,7.078322021207937e-44,-1.0942687833372481e-45,1.1826070783295883e-44,1.4339915842254743e-47,1.0,1.0,2.6709681031137366e-22,3.7252734392199936e-35,1.5475758729459842e-56,2.6709681031137366e-22,1024,2.670968103114109e-22,1024,3.7252734415773887e-35,2.6709681031137366e-22,2.1908902300206648e-11,4.40440694841045e-22,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287496e-55,5.199310731932047e-58,True,True
5.6234132519034904e-12,1.0,quadrature,1.0,tree_eta,2.238361959914375e-44,-1.0942687833372476e-44,3.739731944558653e-45,4.534679551665681e-48,1.0,1.0,1.5019957426461309e-22,3.7252734392199936e-35,8.702658672250555e-56,1.5019957426461309e-22,1024,1.5019957426465035e-22,1024,3.725273439965467e-35,1.5019957426461309e-22,3.896014985701186e-11,2.476780040046715e-22,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-55,2.9237872870710712e-58,True,True
1e-11,1.0,quadrature,1.0,tree_eta,7.078322021207937e-45,-1.0942687833372478e-43,1.1826070783295882e-45,1.4339915842254743e-48,1.0,1.0,8.446342763498883e-23,3.7252734392199936e-35,4.893864610432664e-55,8.446342763498883e-23,1024,8.446342763502609e-23,1024,3.7252734394557325e-35,8.446342763498883e-23,6.928203230275509e-11,1.3927957699248754e-22,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415875e-55,1.6441664175862417e-58,True,True
1.7782794100389227e-11,1.0,quadrature,1.0,tree_eta,2.2383619599143752e-45,-1.0942687833372476e-42,3.7397319445586546e-46,4.534679551665681e-49,1.0,1.0,4.7497275826378766e-23,3.7252734392199936e-35,2.752022310332855e-54,4.7497275826378766e-23,1024,4.749727582641602e-23,1024,3.725273439294541e-35,4.7497275826378766e-23,1.232028115296409e-10,7.83226618979067e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060204e-56,9.245827220989162e-59,True,True
3.1622776601683794e-11,1.0,quadrature,1.0,tree_eta,7.078322021207937e-46,-1.094268783337248e-41,1.1826070783295881e-46,1.4339915842254743e-49,1.0,1.0,2.670968103113736e-23,3.7252734392199936e-35,1.5475758729459843e-53,2.670968103113736e-23,1024,2.6709681031174614e-23,1024,3.7252734392435674e-35,2.670968103113736e-23,2.1908902300206645e-10,4.404406948410451e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.47672391982875e-56,5.199310731932047e-59,True,True
5.6234132519034906e-11,1.0,quadrature,1.0,tree_eta,2.238361959914375e-46,-1.0942687833372478e-40,3.7397319445586534e-47,4.534679551665681e-50,1.0,1.0,1.5019957426461313e-23,3.7252734392199936e-35,8.702658672250558e-53,1.5019957426461313e-23,1024,1.5019957426498564e-23,1024,3.7252734392274485e-35,1.5019957426461313e-23,3.896014985701187e-10,2.4767800400467146e-23,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878335e-56,2.9237872870710715e-59,True,True
1e-10,1.0,quadrature,1.0,tree_eta,7.078322021207937e-47,-1.0942687833372483e-39,1.1826070783295883e-47,1.4339915842254742e-50,1.0,1.0,8.446342763498879e-24,3.7252734392199947e-35,4.893864610432663e-52,8.446342763498879e-24,1024,8.446342763536132e-24,1024,3.725273439222352e-35,8.446342763498879e-24,6.928203230275509e-10,1.3927957699248753e-23,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,1.4156644042415874e-56,1.6441664175862415e-59,True,True
1.778279410038923e-10,1.0,quadrature,1.0,tree_eta,2.2383619599143743e-47,-1.094268783337248e-38,3.739731944558652e-48,4.5346795516656796e-51,1.0,1.0,4.749727582637875e-24,3.7252734392199936e-35,2.7520223103328564e-51,4.749727582637875e-24,1024,4.749727582675128e-24,1024,3.7252734392207393e-35,4.749727582637875e-24,1.2320281152964093e-09,7.832266189790669e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060201e-57,9.245827220989158e-60,True,True
3.1622776601683795e-10,1.0,quadrature,1.0,tree_eta,7.078322021207937e-48,-1.0942687833372481e-37,1.1826070783295881e-48,1.4339915842254742e-51,1.0,1.0,2.6709681031137354e-24,3.7252734392199936e-35,1.547575872945984e-50,2.6709681031137354e-24,1024,2.6709681031509883e-24,1024,3.7252734392202294e-35,2.6709681031137354e-24,2.1908902300206647e-09,4.40440694841045e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-57,5.199310731932047e-60,True,True
5.623413251903491e-10,1.0,quadrature,1.0,tree_eta,2.2383619599143745e-48,-1.0942687833372481e-36,3.739731944558653e-49,4.53467955166568e-52,1.0,1.0,1.5019957426461311e-24,3.7252734392199936e-35,8.70265867225056e-50,1.5019957426461311e-24,1024,1.5019957426833838e-24,1024,3.725273439220068e-35,1.5019957426461311e-24,3.896014985701188e-09,2.476780040046714e-24,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878328e-57,2.923787287071071e-60,True,True
1e-09,1.0,quadrature,1.0,tree_eta,7.078322021207935e-49,-1.0942687833372483e-35,1.182607078329588e-49,1.4339915842254739e-52,1.0,1.0,8.446342763498877e-25,3.7252734392199936e-35,4.893864610432664e-49,8.446342763498877e-25,1024,8.446342763871404e-25,1024,3.7252734392200166e-35,8.446342763498877e-25,6.92820323027551e-09,1.3927957699248752e-24,4.106776180698152e-17,2.435e+27,2.8753438695127816e-88,5.237068767221307e-46,1.0,1.4156644042415872e-57,1.6441664175862416e-60,True,True
1.7782794100389228e-09,1.0,quadrature,1.0,tree_eta,2.238361959914375e-49,-1.094268783337248e-34,3.7397319445586535e-50,4.53467955166568e-53,1.0,1.0,4.749727582637876e-25,3.7252734392199947e-35,2.752022310332856e-48,4.749727582637876e-25,1024,4.749727583010403e-25,1024,3.725273439220002e-35,4.749727582637876e-25,1.2320281152964092e-08,7.832266189790669e-25,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060203e-58,9.245827220989161e-61,True,True
3.1622776601683795e-09,1.0,quadrature,1.0,tree_eta,7.078322021207936e-50,-1.094268783337248e-33,1.182607078329588e-50,1.4339915842254741e-53,1.0,1.0,2.6709681031137363e-25,3.7252734392199936e-35,1.5475758729459847e-47,2.6709681031137363e-25,1024,2.6709681034862637e-25,1024,3.725273439219996e-35,2.6709681031137363e-25,2.1908902300206644e-08,4.404406948410451e-25,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-58,5.199310731932046e-61,True,True
5.623413251903491e-09,1.0,quadrature,1.0,tree_eta,2.238361959914375e-50,-1.0942687833372481e-32,3.7397319445586534e-51,4.534679551665681e-54,1.0,1.0,1.5019957426461317e-25,3.7252734392199936e-35,8.702658672250563e-47,1.5019957426461317e-25,1024,1.501995743018659e-25,1024,3.725273439219994e-35,1.5019957426461317e-25,3.896014985701187e-08,2.476780040046714e-25,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878333e-58,2.9237872870710714e-61,True,True
1e-08,1.0,quadrature,1.0,tree_eta,7.078322021207936e-51,-1.0942687833372481e-31,1.182607078329588e-51,1.4339915842254743e-54,1.0,1.0,8.446342763498878e-26,3.7252734392199936e-35,4.893864610432664e-46,8.446342763498878e-26,1024,8.446342767224152e-26,1024,3.7252734392199936e-35,8.446342763498878e-26,6.92820323027551e-08,1.3927957699248751e-25,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415872e-58,1.6441664175862415e-61,True,True
1.7782794100389228e-08,1.0,quadrature,1.0,tree_eta,2.238361959914375e-51,-1.094268783337248e-30,3.739731944558654e-52,4.53467955166568e-55,1.0,1.0,4.7497275826378754e-26,3.7252734392199936e-35,2.7520223103328553e-45,4.7497275826378754e-26,1024,4.749727586363149e-26,1024,3.7252734392199936e-35,4.7497275826378754e-26,1.232028115296409e-07,7.83226618979067e-26,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,7.960865971060203e-59,9.24582722098916e-62,True,True
3.162277660168379e-08,1.0,quadrature,1.0,tree_eta,7.078322021207936e-52,-1.0942687833372479e-29,1.1826070783295881e-52,1.4339915842254743e-55,1.0,1.0,2.670968103113736e-26,3.7252734392199936e-35,1.547575872945984e-44,2.670968103113736e-26,1024,2.6709681068390095e-26,1024,3.7252734392199936e-35,2.670968103113736e-26,2.1908902300206643e-07,4.4044069484104515e-26,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-59,5.1993107319320455e-62,True,True
5.6234132519034905e-08,1.0,quadrature,1.0,tree_eta,2.2383619599143747e-52,-1.0942687833372478e-28,3.739731944558653e-53,4.534679551665681e-56,1.0,1.0,1.501995742646131e-26,3.7252734392199936e-35,8.702658672250558e-44,1.501995742646131e-26,1024,1.5019957463714044e-26,1024,3.7252734392199936e-35,1.501995742646131e-26,3.896014985701187e-07,2.4767800400467146e-26,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-59,2.9237872870710708e-62,True,True
1e-07,1.0,quadrature,1.0,tree_eta,7.078322021207937e-53,-1.094268783337248e-27,1.182607078329588e-53,1.4339915842254742e-56,1.0,1.0,8.44634276349888e-27,3.7252734392199936e-35,4.893864610432662e-43,8.44634276349888e-27,1024,8.446342800751615e-27,1024,3.7252734392199936e-35,8.44634276349888e-27,6.928203230275509e-07,1.3927957699248753e-26,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415873e-59,1.6441664175862416e-62,True,True
1.7782794100389227e-07,1.0,quadrature,1.0,tree_eta,2.2383619599143753e-53,-1.0942687833372477e-26,3.739731944558654e-54,4.53467955166568e-57,1.0,1.0,4.749727582637876e-27,3.7252734392199947e-35,2.752022310332855e-42,4.749727582637873e-27,1024,4.749727619890614e-27,1024,3.7252734392199947e-35,4.749727582637873e-27,1.232028115296409e-06,7.83226618979067e-27,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-60,9.245827220989161e-63,True,True
3.162277660168379e-07,1.0,quadrature,1.0,tree_eta,7.078322021207937e-54,-1.0942687833372477e-25,1.1826070783295883e-54,1.4339915842254743e-57,1.0,1.0,2.6709681031137364e-27,3.7252734392199936e-35,1.5475758729459838e-41,2.6709681031137214e-27,1024,2.670968140366486e-27,1024,3.7252734392199936e-35,2.670968103113721e-27,2.190890230020664e-06,4.404406948410452e-27,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287496e-60,5.199310731932047e-63,True,True
5.62341325190349e-07,1.0,quadrature,1.0,tree_eta,2.238361959914375e-54,-1.0942687833372476e-24,3.739731944558654e-55,4.5346795516656806e-58,1.0,1.0,1.5019957426461316e-27,3.7252734392199936e-35,8.702658672250557e-41,1.501995742646045e-27,1024,1.5019957798989529e-27,1024,3.7252734392199936e-35,1.5019957426460446e-27,3.896014985701187e-06,2.4767800400467146e-27,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.517446861587833e-60,2.9237872870710714e-63,True,True
1e-06,1.0,quadrature,1.0,tree_eta,7.078322021207936e-55,-1.0942687833372477e-23,1.182607078329588e-55,1.4339915842254742e-58,1.0,1.0,8.446342763498878e-28,3.725273439219993e-35,4.893864610432664e-40,8.446342763493994e-28,1024,8.446343136031114e-28,1024,3.725273439219993e-35,8.446342763493985e-28,6.928203230275509e-06,1.3927957699248752e-27,4.106776180698152e-17,2.435e+27,2.875343869512781e-88,5.237068767221307e-46,1.0,1.415664404241587e-60,1.6441664175862413e-63,True,True
1.7782794100389227e-06,1.0,quadrature,1.0,tree_eta,2.238361959914375e-55,-1.094268783337248e-22,3.7397319445586537e-56,4.534679551665681e-59,1.0,1.0,4.749727582637877e-28,3.7252734392199947e-35,2.7520223103328552e-39,4.749727582610372e-28,1024,4.749727955192741e-28,1024,3.7252734392199947e-35,4.749727582610358e-28,1.232028115296409e-05,7.83226618979067e-28,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-61,9.245827220989162e-64,True,True
3.162277660168379e-06,1.0,quadrature,1.0,tree_eta,7.0783220212079365e-56,-1.0942687833372478e-21,1.1826070783295881e-56,1.4339915842254746e-59,1.0,1.0,2.6709681031137367e-28,3.7252734392199936e-35,1.5475758729459844e-38,2.670968102959005e-28,1024,2.6709684757958384e-28,1024,3.7252734392199936e-35,2.670968102958979e-28,2.1908902300206645e-05,4.404406948410451e-28,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-61,5.199310731932046e-64,True,True
5.623413251903491e-06,1.0,quadrature,1.0,tree_eta,2.2383619599143744e-56,-1.0942687833372482e-20,3.7397319445586527e-57,4.53467955166568e-60,1.0,1.0,1.5019957426461313e-28,3.7252734392199936e-35,8.702658672250563e-38,1.5019957417759117e-28,1024,1.501996116043741e-28,1024,3.7252734392199936e-35,1.5019957417758655e-28,3.896014985701188e-05,2.4767800400467144e-28,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878327e-61,2.9237872870710705e-64,True,True
9.999999999999999e-06,1.0,quadrature,1.0,tree_eta,7.078322021207938e-57,-1.0942687833372476e-19,1.1826070783295883e-57,1.4339915842254743e-60,1.0,1.0,8.446342763498879e-29,3.7252734392199936e-35,4.893864610432661e-37,8.446342714561055e-29,1024,8.446346537710965e-29,1024,3.7252734392199936e-35,8.446342714560234e-29,6.928203230275508e-05,1.3927957699248755e-28,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415874e-61,1.644166417586242e-64,True,True
1.778279410038923e-05,1.0,quadrature,1.0,tree_eta,2.2383619599143747e-57,-1.0942687833372482e-18,3.7397319445586534e-58,4.53467955166568e-61,1.0,1.0,4.749727582637876e-29,3.7252734392199947e-35,2.7520223103328565e-36,4.749727307437106e-29,1024,4.7497315831135464e-29,1024,3.7252734392199947e-35,4.749727307435645e-29,0.00012320281152964092,7.832266189790669e-29,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060202e-62,9.24582722098916e-65,True,True
3.1622776601683795e-05,1.0,quadrature,1.0,tree_eta,7.078322021207936e-58,-1.0942687833372483e-17,1.182607078329588e-58,1.4339915842254741e-61,1.0,1.0,2.670968103113736e-29,3.7252734392199936e-35,1.5475758729459843e-35,2.670966555540461e-29,1024,2.670973375963048e-29,1024,3.7252734392199936e-35,2.670966555537863e-29,0.00021908902300206645,4.404406948410451e-29,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.476723919828749e-62,5.199310731932047e-65,True,True
5.623413251903491e-05,1.0,quadrature,1.0,tree_eta,2.238361959914375e-58,-1.094268783337248e-16,3.739731944558654e-59,4.534679551665681e-62,1.0,1.0,1.501995742646131e-29,3.7252734392199936e-35,8.702658672250557e-35,1.5019870399920785e-29,1024,1.5020081705782425e-29,1024,3.7252734392199936e-35,1.5019870399874587e-29,0.0003896014985701187,2.4767800400467147e-29,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,2.5174468615878334e-62,2.9237872870710713e-65,True,True
0.0001,1.0,quadrature,1.0,tree_eta,7.078322021207936e-59,-1.0942687833372482e-15,1.182607078329588e-59,1.4339915842254741e-62,1.0,1.0,8.446342763498878e-30,3.7252734392199936e-35,4.8938646104326624e-34,8.445853377119991e-30,1024,8.446869402694313e-30,1024,3.7252734392199936e-35,8.445853377037834e-30,0.0006928203230275509,1.3927957699248753e-29,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,1.4156644042415873e-62,1.6441664175862417e-65,True,True
0.00017782794100389227,1.0,quadrature,1.0,tree_eta,2.2383619599143752e-59,-1.0942687833372476e-14,3.739731944558654e-60,4.534679551665681e-63,1.0,1.0,4.749727582637877e-30,3.7252734392199947e-35,2.7520223103328555e-33,4.7469755604737175e-30,1024,4.752516857682602e-30,1024,3.7252734392199947e-35,4.746975560327544e-30,0.0012320281152964092,7.832266189790669e-30,4.106776180698152e-17,2.435e+27,2.875343869512783e-88,5.237068767221307e-46,1.0,7.960865971060204e-63,9.245827220989162e-66,True,True
0.00031622776601683794,1.0,quadrature,1.0,tree_eta,7.078322021207937e-60,-1.0942687833372483e-13,1.1826070783295882e-60,1.4339915842254742e-63,1.0,1.0,2.670968103113736e-30,3.7252734392199936e-35,1.547575872945984e-32,2.655492344645577e-30,1024,2.686481114577588e-30,1024,3.7252734392199936e-35,2.6554923443842763e-30,0.0021908902300206644,4.404406948410451e-30,4.106776180698152e-17,2.435e+27,2.875343869512782e-88,5.237068767221307e-46,1.0,4.4767239198287494e-63,5.199310731932047e-66,True,True
