label,epsilon,a,N,E,dlnE,t_Gyr,y,y_N,Delta,delta,comoving_radius_Mpc_h,physical_radius_Mpc_h,physical_radial_velocity_km_s,peculiar_radial_velocity_km_s
clock,0.0001,0.08426111001897187,-2.4738348487823183,23.00188598160284,-1.4997831675459394,0.41935229976965943,0.9018647406372994,-0.10218776484157252,1.3632508459109194,0.3632508459109194,2.2546618515932484,0.1899803103326775,387.47637056101007,-49.5141731411671
clock,0.0001,0.08432735644611337,-2.473048953614752,22.974790319960654,-1.49977722926388,0.41984825653791474,0.9017843972007015,-0.10227574449902418,1.3636152501415602,0.36361525014156015,2.2544609930017536,0.1901127357507176,387.2426820439005,-49.537342058781874
clock,0.0001,0.0843936549564651,-2.472263058447186,22.947726683532974,-1.4997712812337725,0.4203447982132612,0.9017039845890885,-0.10236380618578313,1.3639800981767904,0.36398009817679045,2.2542599614727212,0.19024523737070315,387.0090459118456,-49.56052509082932
clock,0.0001,0.0844600055909751,-2.47147716327962,22.920695034514686,-1.4997653234294674,0.42084192549011845,0.9016235027379593,-0.1024519499905239,1.3643453907033085,0.3643453907033085,2.2540587568448984,0.1903778152055065,386.7754621154102,-49.58372225085052
clock,0.0001,0.08452640839062364,-2.470691268112054,22.89369533514541,-1.499759355824755,0.42133963906374616,0.9015429515827427,-0.10254017600203379,1.3647111284091695,0.3647111284091695,2.2538573789568566,0.19051046926792786,386.5419306051491,-49.60693355240316
clock,0.0001,0.0845928633964231,-2.469905372944488,22.86672754771083,-1.4997533783933488,0.4218379396278698,0.901462331058798,-0.10262848430921735,1.3650773119837845,0.36507731198378446,2.253655827646995,0.19064319957069512,386.30845133162813,-49.63015900906663
clock,0.0001,0.08465937064941821,-2.469119477776922,22.839791634554615,-1.4997473911087498,0.4223368278508317,0.9013816411014144,-0.10271687500109562,1.3654439421179292,0.3654439421179292,2.253454102753536,0.19077600612646375,386.07502424562693,-49.65339863446769
clock,0.0001,0.08472593019068594,-2.4683335826093558,22.812887558054896,-1.4997413939445252,0.4228363044219003,0.901300881645811,-0.10280534816680607,1.365811019503743,0.36581101950374295,2.2532522041145278,0.1909088889478167,385.8416492977436,-49.67665244222957
clock,0.0001,0.08479254206133548,-2.46754768744179,22.7860152806302,-1.4997353868742294,0.4233363700395329,0.9012200526271372,-0.10289390389560299,1.366178544834733,0.366178544834733,2.253050131567843,0.19104184804726376,385.6083264384937,-49.69992044598479
clock,0.0001,0.08485920630250844,-2.466761792274224,22.759174764743495,-1.4997293698713545,0.42383702540303186,0.901139153980472,-0.10298254227685803,1.3665465188057793,0.36654651880577926,2.25284788495118,0.19117488343724198,385.37505561838117,-49.72320265938449
