background,epsilon,T_K,nH_cm3,nHe_cm3,rho_g_g_cm3,nHI_cm3,nHII_cm3,nHeI_cm3,nHeII_cm3,nHeIII_cm3,ne_cm3,n_ions_cm3,n_neutral_cm3,n_tot_cm3,f_HI,f_HII,f_HeI,f_HeII,f_HeIII,mu,Lvol_erg_cm3_s,Lambda_per_nH_squared_erg_cm3_s,u_thermal_erg_cm3,tcool_s,tcool_freefree_s,L_excitation_HI_erg_cm3_s,L_excitation_HeII_erg_cm3_s,L_ionization_HI_erg_cm3_s,L_ionization_HeI_erg_cm3_s,L_ionization_HeII_erg_cm3_s,L_recombination_HII_erg_cm3_s,L_recombination_HeII_erg_cm3_s,L_recombination_HeIII_erg_cm3_s,L_dielectronic_HeII_erg_cm3_s,L_freefree_erg_cm3_s,tau_H_s,tau_He_s,tau_chem_s,M200m_Msun_phys,z,a,rho_m_mean_g_cm3,rho_total_mean_g_cm3,R200m_kpc_phys,V200_km_s,Tchar_K,Tchar_root_relative_residual,tdyn_s,tff_s,tcool_Gyr,tdyn_Gyr,tff_Gyr,tcool_over_tdyn,tcool_over_tff,tauchem_over_tcool,tauchem_over_tdyn,temperature_regime,CIE_relaxation_slower_than_cooling,CIE_relaxation_slower_than_dynamics,warnings,background_E,background_age_Gyr,background_H_s_inv,background_Hubble_time_Gyr,tcool_over_Hubble_time
reference,0.0,10419.451444587452,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,0.0001279273184938466,3.087025776244943e-07,1.0123896343794463e-05,5.6584834193086724e-14,5.967790536810989e-38,3.087026342093285e-07,3.087026342093285e-07,0.00013805121483764107,0.00013866862010605973,0.9975926999680343,0.0024073000319656044,0.9999999944107653,5.589234811901744e-09,5.8947566241268554e-33,1.2167973298063763,2.6242547259463677e-34,1.5958274075541293e-26,2.9922480373556777e-16,1.140227740764229e+18,1.7145025371030226e+22,2.6133366887530087e-34,3.368282409641406e-58,1.0234747172418623e-36,2.893481346575871e-43,3.177016235037834e-66,5.087613202442591e-38,7.904603674098511e-45,3.9341180962115115e-68,5.233361036099183e-59,1.745257281690378e-38,6.53227191149278e+18,7.707352809838566e+18,7.707352809838566e+18,562341325.1903491,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,17.10877789092766,11.889704205064543,10419.451444587452,9.103828801926284e-15,4.440158600603643e+16,4.931776222334785e+16,36.13163677732872,1.4070013564414414,1.5627855801248463,25.679887664580587,23.120021861503403,6.759485438122012,173.58282672134158,low_temperature_sensitive,True,True,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling"", ""local_CIE_relaxation_slower_than_dynamical_time""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,3.2933176160084368
clock,0.0001,10419.451444587452,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,0.0001279273184938466,3.087025776244943e-07,1.0123896343794463e-05,5.6584834193086724e-14,5.967790536810989e-38,3.087026342093285e-07,3.087026342093285e-07,0.00013805121483764107,0.00013866862010605973,0.9975926999680343,0.0024073000319656044,0.9999999944107653,5.589234811901744e-09,5.8947566241268554e-33,1.2167973298063763,2.6242547259463677e-34,1.5958274075541293e-26,2.9922480373556777e-16,1.140227740764229e+18,1.7145025371030226e+22,2.6133366887530087e-34,3.368282409641406e-58,1.0234747172418623e-36,2.893481346575871e-43,3.177016235037834e-66,5.087613202442591e-38,7.904603674098511e-45,3.9341180962115115e-68,5.233361036099183e-59,1.745257281690378e-38,6.53227191149278e+18,7.707352809838566e+18,7.707352809838566e+18,562341325.1903491,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,17.10877789092766,11.889704205064543,10419.451444587452,9.103828801926284e-15,4.440158600603643e+16,4.931776222334785e+16,36.13163677732872,1.4070013564414414,1.5627855801248463,25.679887664580587,23.120021861503403,6.759485438122012,173.58282672134158,low_temperature_sensitive,True,True,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling"", ""local_CIE_relaxation_slower_than_dynamical_time""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,3.293371340628034
reference,0.0,13805.438078750121,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,0.00011297891432158783,1.5257106749883272e-05,1.0123834360248514e-05,6.204013078220162e-11,2.548804107151392e-28,1.5257168790014055e-05,1.5257168790014055e-05,0.00012310274868183635,0.00015361708626186445,0.8810232365102793,0.11897676348972083,0.9999938719117296,6.128088270428889e-06,2.517611803155058e-23,1.0983908807211638,1.8058125945348625e-31,1.0981270997715108e-23,4.3920194777743667e-16,2432156853411277.5,8.810325319581204e+18,1.7836171971703347e-31,1.0940451081267649e-48,2.0356040906884617e-33,1.3112633073832383e-38,5.46042678108516e-55,1.3407123780610524e-34,4.746294246826621e-40,8.959007161005449e-57,1.1865180538978043e-49,4.985082069572364e-35,1.433554101637996e+17,1.8646873126751907e+17,1.8646873126751907e+17,1000000000.0,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,20.727757620192143,14.40470549734833,13805.438078750121,1.9984014443252818e-14,4.4401586006036424e+16,4.931776222334785e+16,0.07707039994838889,1.4070013564414412,1.5627855801248463,0.05477635085108501,0.0493160424107778,76.66805329844703,4.1995961865454206,low_temperature_sensitive,True,True,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling"", ""local_CIE_relaxation_slower_than_dynamical_time""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,0.0070247940160326735
clock,0.0001,13805.438078750121,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,0.00011297891432158783,1.5257106749883272e-05,1.0123834360248514e-05,6.204013078220162e-11,2.548804107151392e-28,1.5257168790014055e-05,1.5257168790014055e-05,0.00012310274868183635,0.00015361708626186445,0.8810232365102793,0.11897676348972083,0.9999938719117296,6.128088270428889e-06,2.517611803155058e-23,1.0983908807211638,1.8058125945348625e-31,1.0981270997715108e-23,4.3920194777743667e-16,2432156853411277.5,8.810325319581204e+18,1.7836171971703347e-31,1.0940451081267649e-48,2.0356040906884617e-33,1.3112633073832383e-38,5.46042678108516e-55,1.3407123780610524e-34,4.746294246826621e-40,8.959007161005449e-57,1.1865180538978043e-49,4.985082069572364e-35,1.433554101637996e+17,1.8646873126751907e+17,1.8646873126751907e+17,1000000000.0,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,20.727757620192143,14.40470549734833,13805.438078750121,1.9984014443252818e-14,4.4401586006036424e+16,4.931776222334785e+16,0.07707039994838889,1.4070013564414412,1.5627855801248463,0.05477635085108501,0.0493160424107778,76.66805329844703,4.1995961865454206,low_temperature_sensitive,True,True,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling"", ""local_CIE_relaxation_slower_than_dynamical_time""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,0.007024908613053144
reference,0.0,16022.54531532331,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,7.231863579187114e-05,5.591738527959995e-05,1.012264002520447e-05,1.256375174827846e-09,3.409178782690581e-24,5.591864165477478e-05,5.591864165477478e-05,8.244127581707562e-05,0.0001942785591266252,0.5639494674555214,0.4360505325444786,0.999875900036395,0.0001240999636049985,3.36745720013774e-19,0.8685034902025078,1.3692725329018754e-30,8.326640759417398e-23,6.446602972858728e-16,470804957957971.7,8.861534837251866e+17,1.3421624835495664e-30,8.642386062675412e-45,2.4508223920926787e-32,8.853748329907066e-37,2.3992956178574196e-50,1.8734213267200206e-33,3.719403016744969e-38,4.568760292462391e-52,7.832848775402769e-46,7.274815357897916e-34,2.793335247655466e+16,5.591961279971097e+16,5.591961279971097e+16,1778279410.0389228,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,25.112251658212273,17.451699124436775,16022.54531532331,3.47499806707674e-14,4.440158600603643e+16,4.931776222334785e+16,0.014918908851052414,1.4070013564414414,1.5627855801248463,0.010603336509059955,0.009546356864810967,118.77447731700153,1.2594057516798758,low_temperature_sensitive,True,True,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling"", ""local_CIE_relaxation_slower_than_dynamical_time""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,0.0013598250650417275
clock,0.0001,16022.54531532331,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,7.231863579187114e-05,5.591738527959995e-05,1.012264002520447e-05,1.256375174827846e-09,3.409178782690581e-24,5.591864165477478e-05,5.591864165477478e-05,8.244127581707562e-05,0.0001942785591266252,0.5639494674555214,0.4360505325444786,0.999875900036395,0.0001240999636049985,3.36745720013774e-19,0.8685034902025078,1.3692725329018754e-30,8.326640759417398e-23,6.446602972858728e-16,470804957957971.7,8.861534837251866e+17,1.3421624835495664e-30,8.642386062675412e-45,2.4508223920926787e-32,8.853748329907066e-37,2.3992956178574196e-50,1.8734213267200206e-33,3.719403016744969e-38,4.568760292462391e-52,7.832848775402769e-46,7.274815357897916e-34,2.793335247655466e+16,5.591961279971097e+16,5.591961279971097e+16,1778279410.0389228,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,25.112251658212273,17.451699124436775,16022.54531532331,3.47499806707674e-14,4.440158600603643e+16,4.931776222334785e+16,0.014918908851052414,1.4070013564414414,1.5627855801248463,0.010603336509059955,0.009546356864810967,118.77447731700153,1.2594057516798758,low_temperature_sensitive,True,True,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling"", ""local_CIE_relaxation_slower_than_dynamical_time""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,0.0013598472481691558
reference,0.0,18901.72877919555,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,2.4893208996124118e-05,0.00010334281207534698,1.0101652124087619e-05,2.22442762916489e-08,2.927344529969918e-20,0.00010336505635163868,0.00010336505635163866,3.4994861120211735e-05,0.0002417249738234891,0.19412025410746434,0.8058797458925357,0.9978027949504852,0.002197205049511916,2.8915196424375137e-15,0.6980313370359423,2.6510962171263787e-30,1.6121499035607762e-22,9.46231912221252e-16,356920999739084.44,3.4723600425426054e+17,2.5675580679223004e-30,2.333645354798693e-41,7.410334387202067e-32,2.6088419193356125e-35,3.3705468609078795e-46,6.682384246834713e-33,1.2928967137924386e-36,7.571553581439765e-48,1.7467646497766778e-42,2.7250397442322306e-33,5877074219718342.0,3.3530583722553252e+16,3.3530583722553252e+16,3162277660.1683793,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,30.4241874543658,21.143216179319477,18901.72877919555,1.1102230246251565e-14,4.4401586006036424e+16,4.931776222334785e+16,0.011310143982403112,1.4070013564414412,1.5627855801248463,0.008038474114203055,0.0072371694020235185,93.94399249992212,0.75516635189551,low_temperature_sensitive,True,False,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,0.0010308942450183067
clock,0.0001,18901.72877919555,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,2.4893208996124118e-05,0.00010334281207534698,1.0101652124087619e-05,2.22442762916489e-08,2.927344529969918e-20,0.00010336505635163868,0.00010336505635163866,3.4994861120211735e-05,0.0002417249738234891,0.19412025410746434,0.8058797458925357,0.9978027949504852,0.002197205049511916,2.8915196424375137e-15,0.6980313370359423,2.6510962171263787e-30,1.6121499035607762e-22,9.46231912221252e-16,356920999739084.44,3.4723600425426054e+17,2.5675580679223004e-30,2.333645354798693e-41,7.410334387202067e-32,2.6088419193356125e-35,3.3705468609078795e-46,6.682384246834713e-33,1.2928967137924386e-36,7.571553581439765e-48,1.7467646497766778e-42,2.7250397442322306e-33,5877074219718342.0,3.3530583722553252e+16,3.3530583722553252e+16,3162277660.1683793,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,30.4241874543658,21.143216179319477,18901.72877919555,1.1102230246251565e-14,4.4401586006036424e+16,4.931776222334785e+16,0.011310143982403112,1.4070013564414412,1.5627855801248463,0.008038474114203055,0.0072371694020235185,93.94399249992212,0.75516635189551,low_temperature_sensitive,True,False,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,0.0010309110622244242
reference,0.0,25296.411057112447,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,2.670937309280228e-06,0.00012556508376219085,8.936030860012864e-06,1.1878655303798828e-06,9.986547738642686e-15,0.00012675294931254383,0.0001267529493025573,1.1606968169293092e-05,0.0002651128667843942,0.02082829213635385,0.9791717078636462,0.8826671576447653,0.11733284136880134,9.86433221330528e-10,0.6364519712663022,1.6759602039869446e-30,1.0191629650310995e-22,1.3888785077591845e-15,828706137803975.9,2.882992476884943e+17,1.5700440180494497e-30,7.324041477707165e-37,8.886007784361911e-32,1.4196671529954012e-33,1.1348074564548409e-40,1.072402235937484e-32,9.415700505946377e-35,3.411647825441623e-42,3.9870488301829846e-38,4.81748918491754e-33,638945354101219.4,2.9107412441623176e+16,2.9107412441623176e+16,5623413251.903491,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,36.85974459226507,25.615591193609013,25296.411057112447,1.3300471835009375e-13,4.440158600603643e+16,4.931776222334785e+16,0.026260112866757165,1.4070013564414414,1.5627855801248463,0.01866388596324718,0.016803401055606952,35.12392525383746,0.6555489355192402,low_temperature_sensitive,True,False,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,0.0023935503623994697
clock,0.0001,25296.411057112447,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,2.670937309280228e-06,0.00012556508376219085,8.936030860012864e-06,1.1878655303798828e-06,9.986547738642686e-15,0.00012675294931254383,0.0001267529493025573,1.1606968169293092e-05,0.0002651128667843942,0.02082829213635385,0.9791717078636462,0.8826671576447653,0.11733284136880134,9.86433221330528e-10,0.6364519712663022,1.6759602039869446e-30,1.0191629650310995e-22,1.3888785077591845e-15,828706137803975.9,2.882992476884943e+17,1.5700440180494497e-30,7.324041477707165e-37,8.886007784361911e-32,1.4196671529954012e-33,1.1348074564548409e-40,1.072402235937484e-32,9.415700505946377e-35,3.411647825441623e-42,3.9870488301829846e-38,4.81748918491754e-33,638945354101219.4,2.9107412441623176e+16,2.9107412441623176e+16,5623413251.903491,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,36.85974459226507,25.615591193609013,25296.411057112447,1.3300471835009375e-13,4.440158600603643e+16,4.931776222334785e+16,0.026260112866757165,1.4070013564414414,1.5627855801248463,0.01866388596324718,0.016803401055606952,35.12392525383746,0.6555489355192402,low_temperature_sensitive,True,False,"[""low_temperature_sensitive"", ""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,0.002393589408916599
reference,0.0,35826.43497748582,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,2.9887012293160447e-07,0.0001279371509485395,1.6615793380087036e-06,8.462157922227448e-06,1.5914014314339635e-10,0.00013639962715105325,0.0001363994680109101,1.960449460940308e-06,0.00027475954462290365,0.0023306253612238336,0.9976693746387763,0.16412449044287453,0.8358597902987638,1.5719258361576487e-05,0.6141064431612943,8.082715714490325e-31,4.915155200873487e-23,2.0385948565046904e-15,2522165728098033.0,3.0145897277559264e+17,7.0306340601264505e-31,1.128583184656008e-33,7.490041158887536e-32,8.75034508705301e-33,1.4960161197886947e-36,1.2802061535262352e-32,8.194907544585421e-34,6.369758557689616e-38,4.328471602228275e-35,6.762428856354624e-33,86423687713975.22,9270353368330874.0,9270353368330874.0,10000000000.0,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,44.65660006351468,31.033997223180215,35826.43497748582,7.771561172376096e-16,4.440158600603643e+16,4.931776222334785e+16,0.07992260907350474,1.4070013564414414,1.5627855801248463,0.056803505346749154,0.05114112267859546,3.6755528255162098,0.208784284576469,declared_main_temperature_range,True,False,"[""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,0.0072847664776781946
clock,0.0001,35826.43497748582,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,2.9887012293160447e-07,0.0001279371509485395,1.6615793380087036e-06,8.462157922227448e-06,1.5914014314339635e-10,0.00013639962715105325,0.0001363994680109101,1.960449460940308e-06,0.00027475954462290365,0.0023306253612238336,0.9976693746387763,0.16412449044287453,0.8358597902987638,1.5719258361576487e-05,0.6141064431612943,8.082715714490325e-31,4.915155200873487e-23,2.0385948565046904e-15,2522165728098033.0,3.0145897277559264e+17,7.0306340601264505e-31,1.128583184656008e-33,7.490041158887536e-32,8.75034508705301e-33,1.4960161197886947e-36,1.2802061535262352e-32,8.194907544585421e-34,6.369758557689616e-38,4.328471602228275e-35,6.762428856354624e-33,86423687713975.22,9270353368330874.0,9270353368330874.0,10000000000.0,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,44.65660006351468,31.033997223180215,35826.43497748582,7.771561172376096e-16,4.440158600603643e+16,4.931776222334785e+16,0.07992260907350474,1.4070013564414414,1.5627855801248463,0.056803505346749154,0.05114112267859546,3.6755528255162098,0.208784284576469,declared_main_temperature_range,True,False,"[""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,0.007284885315687005
reference,0.0,52233.556091869956,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,5.011363057114164e-08,0.00012818590744089996,1.2715309467678935e-07,9.925758439276939e-06,7.098486642556684e-08,0.00013825363561302805,0.00013818265074660248,1.77266725247931e-07,0.00027661355308487845,0.0003907921514752185,0.9996092078485248,0.012559699314191472,0.9804286854323269,0.00701161525348159,0.6099903811336868,4.735447150369977e-31,2.87965808915874e-23,2.992248037355702e-15,6318828913805784.0,3.498718172739641e+17,3.129505978759458e-31,6.818001430177551e-32,5.689771126708289e-32,9.280065211485074e-33,5.059286622167028e-34,1.4178702907116263e-32,1.1179134397879974e-33,3.1406676507352514e-35,1.849962383994705e-33,8.552412311085485e-33,19113453876277.02,1.214169470918308e+16,1.214169470918308e+16,17782794100.38923,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,54.10270611726321,37.59854599368565,52233.556091869956,9.992007221626409e-16,4.4401586006036424e+16,4.931776222334785e+16,0.20023160550250285,1.4070013564414412,1.5627855801248463,0.14231088306050002,0.12812480998609352,1.9215102790099483,0.27345182461573353,declared_main_temperature_range,True,False,"[""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223081146238196,8.580965347579573,2.8882980989404062e-18,10.97119713012101,0.018250661539274918
clock,0.0001,52233.556091869956,0.0001282360210714711,1.0123896400379297e-05,2.8222418454067807e-28,5.011363057114164e-08,0.00012818590744089996,1.2715309467678935e-07,9.925758439276939e-06,7.098486642556684e-08,0.00013825363561302805,0.00013818265074660248,1.77266725247931e-07,0.00027661355308487845,0.0003907921514752185,0.9996092078485248,0.012559699314191472,0.9804286854323269,0.00701161525348159,0.6099903811336868,4.735447150369977e-31,2.87965808915874e-23,2.992248037355702e-15,6318828913805784.0,3.498718172739641e+17,3.129505978759458e-31,6.818001430177551e-32,5.689771126708289e-32,9.280065211485074e-33,5.059286622167028e-34,1.4178702907116263e-32,1.1179134397879974e-33,3.1406676507352514e-35,1.849962383994705e-33,8.552412311085485e-33,19113453876277.02,1.214169470918308e+16,1.214169470918308e+16,17782794100.38923,0.5,0.6666666666666666,9.071491645950366e-30,1.814298329190073e-27,54.10270611726321,37.59854599368565,52233.556091869956,9.992007221626409e-16,4.4401586006036424e+16,4.931776222334785e+16,0.20023160550250285,1.4070013564414412,1.5627855801248463,0.14231088306050002,0.12812480998609352,1.9215102790099483,0.27345182461573353,declared_main_temperature_range,True,False,"[""local_CIE_relaxation_slower_than_instantaneous_cooling""]",1.3223296857289273,8.580711978528049,2.888345216386927e-18,10.9710181574722,0.01825095926635834
