T_K,nH_cm3,Lvol_erg_cm3_s,Lambda_per_nH_squared_erg_cm3_s,tcool_s,mu,tau_chem_s,L_excitation_HI_erg_cm3_s,L_excitation_HeII_erg_cm3_s,L_ionization_HI_erg_cm3_s,L_ionization_HeI_erg_cm3_s,L_ionization_HeII_erg_cm3_s,L_recombination_HII_erg_cm3_s,L_recombination_HeII_erg_cm3_s,L_recombination_HeIII_erg_cm3_s,L_dielectronic_HeII_erg_cm3_s,L_freefree_erg_cm3_s
84139514.16451965,0.0001,2.332284908927611e-31,2.3322849089276108e-23,1.6711993834694396e+19,0.5882352966821,5011438331286.582,6.598903977693687e-37,1.1337352904479036e-37,1.024496747676736e-35,1.5562740799849625e-41,1.2987250033041226e-35,4.1124695538909594e-33,1.0410478358436383e-39,1.298674476078004e-33,1.7956374489444682e-41,2.2779334030678856e-31
89125093.8133746,0.0001,2.3937482613715034e-31,2.3937482613715033e-23,1.7247708085455352e+19,0.5882352964845019,5004598014791.895,5.925138288360319e-37,9.94899378702173e-38,9.467790945818325e-36,1.3381286186114608e-41,1.200204582671794e-35,4.0256941042762384e-33,9.811447750577634e-40,1.2712717140967246e-33,1.520566883497035e-41,2.340556974685064e-31
94406087.62859225,0.0001,2.457069595942582e-31,2.4570695959425817e-23,1.7798869189237322e+19,0.5882352963020879,4998014286963.463,5.319831094143989e-37,8.730140575520869e-38,8.749007100625337e-36,1.151135460721451e-41,1.1090864326326419e-35,3.9404959064951136e-33,9.246747991145502e-40,1.2443670305308003e-33,1.2875911310816503e-41,2.405016365522281e-31
100000000.0,0.0001,2.52230423713453e-31,2.52230423713453e-23,1.8365907806071118e+19,0.5882352961336952,4991676152169.131,4.7760718071132716e-37,7.660176404740279e-38,8.084290813779197e-36,9.907786329436045e-42,1.024822269577113e-35,3.8568614638853787e-33,8.714422466653434e-40,1.217956163381977e-33,1.0902763487244171e-41,2.4713671847147854e-31
10000.0,0.01,5.050436122304304e-31,5.050436122304303e-27,4.429317030893295e+16,1.2181346603943852,1.8997708716532294e+17,5.032910131553132e-31,4.791622399904626e-56,1.647357415565658e-33,2.78392795599252e-40,2.307103238175414e-64,7.859229064980706e-35,7.299154392079889e-42,2.741890659395774e-66,7.865614642619732e-57,2.6649083209737285e-35
10592.537251772897,0.01,2.498057508069909e-30,2.498057508069909e-26,9502403925218798.0,1.2159760749706168,7.66282652398627e+16,2.486900549888315e-30,8.849453833208249e-54,1.0447059843056342e-32,3.610038888110371e-39,1.0851084034299027e-61,5.27941976668928e-34,1.0025970860298865e-40,1.3660173963078307e-63,1.3452313795556602e-54,1.8195265156987106e-34
11220.18454301963,0.01,1.1273412941604934e-29,1.1273412941604934e-25,2239707832866189.5,1.2109164115871422,3.2561331619609812e+16,1.1209405287182851e-29,1.2230608278327263e-51,5.969287881435713e-32,4.063469107026473e-38,3.6351441486804903e-59,3.195322046218575e-33,1.1953952343791959e-39,4.847354036391222e-61,1.7239486859450995e-52,1.11941173141897e-33
11885.022274370189,0.01,4.6361452341715713e-29,4.636145234171571e-25,582238612711260.9,1.1997835788758677,1.4580156582397824e+16,4.6030700163565204e-29,1.2815147890148953e-49,3.0713484517223793e-31,3.988961605455035e-37,8.811686131444809e-57,1.7414908728110276e-32,1.243009402964952e-38,1.2446353244723395e-58,1.6770121501355466e-50,6.202012923903366e-33
12589.254117941662,0.01,1.725059913638466e-28,1.725059913638466e-24,168943915564015.2,1.1771023064499975,6902163291309094.0,1.709765573289448e-28,1.0274763171832363e-47,1.413774389183508e-30,3.420038338421099e-36,1.564036852945168e-54,8.491261616647681e-32,1.128874160427672e-37,2.3400766620032636e-56,1.2497946575902559e-48,3.07434966260713e-32
13335.21432163324,0.01,5.713096699814946e-28,5.713096699814946e-24,56019692479495.75,1.1353993833932692,3481819423656363.0,5.650802078150816e-28,6.328446676249214e-46,5.7306450104322506e-30,2.5521528991716153e-35,2.0457834936442307e-52,3.645823317718706e-31,8.923212738840799e-37,3.2422221879406515e-54,7.16334289195791e-47,1.342084103585445e-31
14125.375446227554,0.01,1.637272317146184e-27,1.637272317146184e-23,21995518256756.23,1.0688230997176043,1897680686707195.5,1.6155318445258058e-27,2.986422929656624e-44,1.9897524353142144e-29,1.6417619125283987e-34,1.9713271048593252e-50,1.3408838393948708e-30,6.080296167044084e-36,3.309343108828274e-52,3.149205174204789e-45,5.018941713534159e-31
14962.356560944329,0.01,3.9121978654041246e-27,3.912197865404124e-23,10629555058480.889,0.9804490992376035,1138109991866796.0,3.849524015913541e-27,1.0714158276725733e-42,5.705046610661846e-29,8.974411388090731e-34,1.391621323651711e-48,4.072408250839448e-30,3.520631184858005e-35,2.4745952679177804e-50,1.053663400819784e-43,1.55004248567454e-30
15848.93192461114,0.01,7.542944613891807e-27,7.542944613891807e-23,6465388847570.704,0.8855750674787941,763282462658412.9,7.398436479176598e-27,2.904160851548371e-41,1.3078689892349166e-28,4.117164545527489e-33,7.167210059102635e-47,9.889090561687756e-30,1.7108533395580328e-34,1.349998346129073e-48,2.6662930602507537e-42,3.827856980118854e-30
16788.040181225588,0.01,1.163846211026828e-26,1.163846211026828e-22,4897385505777.86,0.8026035213494614,574624273127608.2,1.1374031571238007e-26,5.9799340097802335e-40,2.3786290190733798e-28,1.584513882534687e-32,2.7130187239850988e-45,1.9051045954419787e-29,6.974460283625628e-34,5.412973418473217e-47,5.130553644452855e-41,7.500048583011942e-30
17782.794100389227,0.01,1.474591527378738e-26,1.474591527378738e-22,4434789405014.313,0.7409965977145675,479187425302349.2,1.4351697173743308e-26,9.55974426029758e-39,3.5230587944287705e-28,5.199420432415364e-32,7.728446966910808e-44,2.988904250402415e-29,2.4242058249779105e-33,1.6333352481574483e-45,7.672236233546715e-40,1.1968759676695658e-29
18836.49089489802,0.01,1.6095064288436435e-26,1.6095064288436434e-22,4556168502567.37,0.6999523183755447,431862225285305.94,1.5592491691627103e-26,1.2252371910715694e-37,4.460074658912897e-28,1.494355053607978e-31,1.71386092749247e-42,4.008060240451117e-29,7.380203519066977e-33,3.8367074130597944e-44,9.207095831656455e-39,1.6327712672921018e-29
19952.62314968879,0.01,1.5906021550445625e-26,1.5906021550445625e-22,5070272794588.2705,0.6741678792922354,409796139938571.4,1.532988211996011e-26,1.29992947339841e-36,5.074108201967157e-28,3.86500871427099e-31,3.0599860631730263e-41,4.8300523263808065e-29,2.0219246787566112e-32,7.256088178962656e-43,9.155062025979548e-38,2.002136551526327e-29
21134.890398366475,0.01,1.4800805361903742e-26,1.4800805361903742e-22,5910861926088.355,0.6583014131159903,400545788546780.2,1.4182788277740584e-26,1.170835762458252e-35,5.396719518226626e-28,9.18273345022799e-31,4.518035151325218e-40,5.441541665748219e-29,5.088459414925764e-32,1.1348349666093244e-41,7.735408138644804e-37,2.2960545261477723e-29
22387.21138568338,0.01,1.3316582519811953e-26,1.3316582519811953e-22,7065081498766.245,0.6484119181545811,396206383377043.4,1.2679052311606213e-26,9.101878410105339e-35,5.512068614055061e-28,2.0285707053080706e-30,5.616755306329091e-39,5.887172031540694e-29,1.1907044516831198e-31,1.494406017323052e-40,5.646330731835052e-36,2.530388866347564e-29
23713.737056616552,0.01,1.1780630010510768e-26,1.1780630010510767e-22,8545503464216.128,0.6418813811013735,390237384188341.56,1.1136765466299457e-26,6.155918369913624e-34,5.4993215381956535e-28,4.1828259475870876e-30,5.934670008607247e-38,6.221587662593889e-29,2.6006511549591756e-31,1.6725521918950258e-39,3.5890098919178445e-35,2.727297115976854e-29
25118.86431509582,0.01,1.0354788164071275e-26,1.0354788164071274e-22,10377266927842.553,0.6369960552521684,375917932252894.2,9.71059714662936e-27,3.6212902159109135e-33,5.416550009936445e-28,8.01662680264662e-30,5.33497728429981e-37,6.491048721533952e-29,5.279584276305701e-31,1.5926328814895757e-38,1.986034180402159e-34,2.907712355959489e-29
26607.250597988084,0.01,9.10128850499411e-27,9.101288504994109e-23,12591970268215.902,0.6326512616214168,346851025657647.2,8.457826106226682e-27,1.8387054814757837e-32,5.301526218750163e-28,1.4119589593754943e-29,4.054145314969129e-36,6.729658483792555e-29,9.849609107610924e-31,1.281983438228527e-37,9.49442845671757e-34,3.08893008699653e-29
28183.82931264455,0.01,8.026828028060514e-27,8.026828028060514e-23,15228543535055.51,0.6282877928433198,300239448661098.8,7.382696675930754e-27,7.966337150982341e-32,5.174728792692567e-28,2.2515012963880638e-29,2.5776397088835686e-35,6.957924389752334e-29,1.6635719988384132e-30,8.633866254939919e-37,3.876471994599454e-33,3.281707751697272e-29
29853.82618917957,0.01,7.108655046851345e-27,7.108655046851344e-23,18341955169210.45,0.6239185263695188,240756246856126.6,6.462790841821167e-27,2.923297268037626e-31,5.042054847106448e-28,3.215879981663008e-29,1.3625398077094452e-34,7.181243902403213e-29,2.516546478474344e-30,4.834285584964409e-36,1.3417022048237468e-32,3.4865047163279045e-29
31622.776601683792,0.01,6.31489511899263e-27,6.314895118992629e-23,22011120218257.582,0.619944286307003,179326464919132.28,5.668351397176351e-27,9.131721833116296e-31,4.900680205835491e-28,4.122791116404422e-29,6.024610221086555e-34,7.393472727320618e-29,3.416285232524349e-30,2.2641857751928825e-35,3.9565799169801465e-32,3.6943414477593564e-29
33496.54391578279,0.01,5.620133220475623e-27,5.620133220475622e-23,26333536755380.26,0.6167443047585368,126179130862552.75,4.975551663061148e-27,2.475021631272228e-30,4.747408977081631e-28,4.822034869842233e-29,2.273361804393283e-33,7.58662745532591e-29,4.229543284091715e-30,9.050064247166966e-35,1.0132192122081198e-31,3.894578575559805e-29
35481.33892335753,0.01,5.01000022484728e-27,5.0100002248472796e-23,31409330069816.234,0.6144188493659806,118127345627811.7,4.369491556587807e-27,5.974527061100811e-30,4.583173308555714e-28,5.268747870311774e-29,7.521797062299297e-33,7.758153920692579e-29,4.8884272075655194e-30,3.171792116492017e-34,2.312869550821617e-31,4.082023929383592e-29
37583.74042884443,0.01,4.477365899208249e-27,4.4773658992082485e-23,37324290874228.12,0.6128395668082985,122788596021906.8,3.8404002799460956e-27,1.3167937046670257e-29,4.411952835667271e-28,5.502066620134513e-29,2.239025882334899e-32,7.910846776053961e-29,5.393052367609297e-30,1.0000972134903995e-33,4.824434427812181e-31,4.257437852044488e-29
39810.71705534969,0.01,4.018246632972073e-27,4.0182466329720733e-23,44127755428173.55,0.6118042964034563,127873286713109.39,3.3799933166458235e-27,2.701687578408974e-29,4.238164253311336e-28,5.590303988473873e-29,6.118611341980712e-32,8.049518369398713e-29,5.7760255227521886e-30,2.8949160277288467e-33,9.375476529842743e-31,4.4244137427116345e-29
42169.65034285822,0.01,3.630628881534618e-27,3.630628881534618e-23,51789736577117.01,0.6111325129423838,133330784296349.6,2.9802071813139876e-27,5.230874927936455e-29,4.0652672587541895e-28,5.597325265334747e-29,1.5572551734172118e-31,8.178642291965861e-29,6.073750922726297e-30,7.804460477836697e-33,1.7206798121052345e-30,4.5868588780190403e-29
44668.359215096345,0.01,3.3152227494544805e-27,3.3152227494544806e-23,60121069464987.8,0.6106910259054217,139109499373247.16,2.6332613756236335e-27,9.645529661803168e-29,3.895563282381514e-28,5.573601246872108e-29,3.7281201954472436e-31,8.301610928070823e-29,6.314681980336068e-30,1.9791240166680263e-32,3.0098550990071004e-30,4.748048688617948e-29
47315.12589614803,0.01,3.0768184474516903e-27,3.07681844745169e-23,68652116406062.23,0.6103868215417709,145141344299136.62,2.331982796308901e-27,1.704307396669623e-28,3.730470292708173e-28,5.558418486156646e-29,8.452832822876223e-31,8.420845466446201e-29,6.517278232537523e-30,4.753192279880964e-32,5.048644879299816e-30,4.910650436205727e-29
50118.72336272725,0.01,2.925584712950888e-27,2.9255847129508877e-23,76508701282620.16,0.6101511602539256,151308339936428.12,2.07001418620439e-27,2.897147385835013e-28,3.5708610550158154e-28,5.584052473832622e-29,1.8235271100800004e-30,8.538175226669997e-29,6.690809412096821e-30,1.086163808050583e-31,8.152765389285861e-30,5.077168736412138e-29
53088.444423098794,0.01,2.877877133968902e-27,2.877877133968902e-23,82416384348586.89,0.6099231857616741,157385206853125.75,1.841877920174317e-27,4.74894329328742e-28,3.4173420762175756e-28,5.678170413755809e-29,3.7539747681432554e-30,8.655268911627713e-29,6.835746711438786e-30,2.3685058000484267e-31,1.270353640796267e-29,5.250617512270097e-29
56234.13251903491,0.01,2.955796693405129e-27,2.9557966934051285e-23,85038785582186.7,0.6096342258132103,162948862874707.78,1.642948681959494e-27,7.511442795784844e-28,3.270465634800921e-28,5.862968709721994e-29,7.383963924565063e-30,8.774082259508259e-29,6.942627255159607e-30,4.934835378035589e-31,1.911240719682612e-29,5.43541767804015e-29
59566.214352901094,0.01,3.1839171732457582e-27,3.183917173245758e-23,83684328024347.05,0.6091932111012953,167255017155609.75,1.469376716006397e-27,1.1450279595444926e-27,3.1308811178024613e-28,6.1498447528874e-29,1.38679639921755e-29,8.897309315095185e-29,6.989411985451835e-30,9.817384683546658e-31,2.772863304785755e-29,5.638509774095716e-29
63095.7344480193,0.01,3.580521975286851e-27,3.580521975286851e-23,78916911345485.78,0.6084775038210649,169120802850262.28,1.3179719350284733e-27,1.6760925895138143e-27,2.9993957892433264e-28,6.528522419513753e-29,2.479189253075969e-29,9.028713852577279e-29,6.93875080468763e-30,1.859057334809113e-30,3.865195139866498e-29,5.870385703039944e-29
66834.39175686149,0.01,4.140694329532289e-27,4.140694329532289e-23,72419389472502.11,0.6073414453408224,166940189072159.75,1.1860315879634117e-27,2.3408403476288873e-27,2.8768536362903865e-28,6.95177887461977e-29,4.1936927274104445e-29,9.172968007680796e-29,6.739202490293434e-30,3.33103894118181e-30,5.143179952683472e-29,6.145059325552989e-29
70794.57843841374,0.01,4.813350740285227e-27,4.813350740285227e-23,66173427974408.0,0.605661276337917,159058944831548.25,1.0710951723256706e-27,3.0912918750154287e-27,2.7637167849015665e-28,7.324135395262667e-29,6.655451554079558e-29,9.334383673537144e-29,6.337538945899224e-30,5.599646738902789e-30,6.474359784080185e-29,6.477152469957325e-29
74989.42093324558,0.01,5.487292577207269e-27,5.487292577207268e-23,61713944971963.3,0.6034197541144866,144642073777109.75,9.706821751997827e-28,3.8226614215209276e-27,2.659402687419679e-28,7.513423070775046e-29,9.817611268977081e-29,9.514286279865275e-29,5.7070338722153534e-30,8.74961483447668e-30,7.635107964743207e-29,6.874777719429239e-29
79432.82347242821,0.01,6.0128989080262756e-27,6.012898908026275e-23,59918601890027.63,0.6007798746364182,124622216448426.73,8.821947500052872e-28,4.395140462069377e-27,2.56186115173272e-28,7.401118725728216e-29,1.3371637694332967e-28,9.708400853171648e-29,4.880484055061081e-30,1.2623148873169386e-29,8.375215469930782e-29,7.331022041847275e-29
84139.51416451947,0.01,6.266300830902791e-27,6.266300830902791e-23,61179636652681.32,0.5980573271440536,101750596651800.25,8.031493824166275e-28,4.6952838946664705e-27,2.468063843019162e-28,6.950161537194959e-29,1.6810647130801987e-28,9.907144590251075e-29,3.956130583563331e-30,1.6809993108305568e-29,8.539384942566536e-29,7.822166381776129e-29
89125.0938133746,0.01,6.210997364245473e-27,6.210997364245473e-23,65653880814875.664,0.5955787612088669,79364089325715.53,7.315854705805345e-28,4.693501361629414e-27,2.3753026130127142e-28,6.230292289567861e-29,1.965301546465879e-28,1.0099760102223867e-28,3.0578586872841704e-30,2.0816719930620684e-29,8.150002473427806e-29,8.317498881756533e-29
94406.08762859226,0.01,5.901525348240527e-27,5.901525348240527e-23,73441856260897.7,0.5935441478953986,59902380839153.11,6.662626891830275e-28,4.44584312646628e-27,2.2822111508270943e-28,5.373682624787084e-29,2.1644426725458664e-28,1.0278930619394392e-28,2.2799544955459014e-30,2.4284501387297745e-29,7.373152032810088e-29,8.793204160116403e-29
100000.0,0.01,5.435687640759857e-27,5.435687640759857e-23,84681246884210.11,0.5919966008294553,44346975821426.32,6.065098048158191e-28,4.0476960499747464e-27,2.188783992204277e-28,4.506642445679757e-29,2.2785167627561778e-28,1.0442272336261408e-28,1.6616651834422438e-30,2.707916891494932e-29,6.41321560723124e-29,9.238957248312965e-29
105925.37251772897,0.01,4.905408749546273e-27,4.905408749546273e-23,99583781669680.14,0.5908770656956701,32570134008464.098,5.519374698481879e-28,3.587295178363343e-27,2.0957605284702097e-28,3.7113391575964205e-29,2.3226895738813184e-28,1.0590921968927716e-28,1.1977725236394656e-30,2.923979165690485e-29,5.431550448463159e-29,9.655541116917268e-29
112201.84543019629,0.01,4.374544410325613e-27,4.374544410325613e-23,118443062975419.78,0.5900903191040686,23928746062656.094,5.022303332504905e-28,3.1253140747343116e-27,2.0040342811754688e-28,3.0244119754977224e-29,2.3160712553589443e-28,1.0727468748713814e-28,8.615869498984828e-31,3.088410497368872e-29,4.523233889815416e-29,1.0049261062351232e-28
118850.22274370189,0.01,3.8787257179815375e-27,3.8787257179815374e-23,141629895265836.78,0.5895449799902122,17683255439779.08,4.570614927785806e-28,2.695281956726479e-27,1.9143484744588707e-28,2.4519429088727222e-29,2.275470106623711e-28,1.0854582109627663e-28,6.222635306592022e-31,3.2140619085127795e-29,3.72957247811619e-29,1.0427655278626651e-28
125892.54117941661,0.01,3.433514482761965e-27,3.433514482761965e-23,169583152787821.2,0.589168285026121,13189287419355.432,4.160808549452355e-28,2.3116365286713078e-27,1.8272177235585193e-28,1.9844789788489547e-29,2.213517478104693e-28,1.0974441070665705e-28,4.529819201202911e-31,3.311814924114647e-29,3.058907587526143e-29,1.0797417144742653e-28
133352.1432163324,0.01,3.0426162912020424e-27,3.0426162912020426e-23,202799481831337.9,0.5889072787805444,9947980115013.09,3.789294379046575e-28,1.9776404105127968e-27,1.7429538920726874e-28,1.6068496959375983e-29,2.138956601624126e-28,1.108863300703365e-28,3.331234925241007e-31,3.389885867381961e-29,2.503058937231085e-29,1.1163799484653998e-28
141253.75446227554,0.01,2.7036527334577693e-27,2.703652733457769e-23,241822917533087.84,0.5887251437025719,7594920382677.444,3.4525585448271424e-28,1.69088300879203e-27,1.661719114874318e-28,1.303279763471213e-29,2.057572699957561e-28,1.1198238872348243e-28,2.477823823034755e-31,3.4541269273541726e-29,2.0473518311297788e-29,1.1530693237449986e-28
149623.56560944326,0.01,2.411605448296886e-27,2.4116054482968858e-23,287234608785387.6,0.5885968403160432,5871404821978.644,3.1472774889096005e-28,1.4465351657233288e-27,1.583574368130584e-28,1.0595723204300299e-29,1.9730981456937334e-28,1.1303959043105354e-28,1.865094739087913e-31,3.5085832988378795e-29,1.6758506391296071e-29,1.1900911981122823e-28
158489.3192461114,0.01,2.160669363879663e-27,2.1606693638796627e-23,339642572457966.8,0.5885054834339533,4596033786955.271,2.8703785517289946e-28,1.2390851870980103e-27,1.5085156403232726e-28,8.637740626689804e-30,1.8879044170233194e-28,1.1406224861716426e-28,1.420803314208921e-31,3.556011083272697e-29,1.3737312134318872e-29,1.2276482333177298e-28
167880.40181225588,0.01,1.9451627174175787e-27,1.9451627174175785e-23,399671382501238.94,0.5884396923480436,3641995987652.9624,2.6190618585049274e-28,1.0631816867267456e-27,1.4364985637991105e-28,7.06156449397361e-30,1.8034807787799193e-28,1.150528305715193e-28,1.0951960210374686e-31,3.5982772363338457e-29,1.1281441507052611e-29,1.2658878204444956e-28
177827.94100389228,0.01,1.759921363750828e-27,1.7599213637508278e-23,467951777697982.9,0.58839176357985,2920418858265.4263,2.3907986391634246e-28,9.139917860422412e-28,1.3674544682475472e-28,5.789394889059471e-30,1.7207500040734962e-28,1.1601255360370918e-28,8.539411833996874e-32,3.6366447838144945e-29,9.283549463554174e-30,1.3049192664733239e-28
188364.9089489802,0.01,1.6004277276563578e-27,1.6004277276563577e-23,545110273195676.94,0.5883564455722504,2368656563716.2163,2.183316831521019e-28,7.87312100770562e-28,1.3013006159801864e-28,4.7595472128326466e-30,1.6402719491980368e-28,1.1694179265277176e-28,6.732185624636532e-32,3.6719686212403e-29,7.655754053179971e-30,1.3448258522843784e-28
199526.23149688786,0.01,1.4628117986447991e-27,1.4628117986447992e-23,631758955286112.0,0.5883301268456811,1942208406941.6655,1.994580776221091e-28,6.7956193021261965e-28,1.2379466578219826e-28,3.923282304942153e-30,1.562373621204121e-28,1.178403553205725e-28,5.363756139935683e-32,3.704827580876883e-29,6.326900323839242e-30,1.3856731158793784e-28
211348.90398366476,0.01,1.3437963553452305e-27,1.3437963553452304e-23,728485712929562.9,0.5883102997463695,1609183916357.1365,1.8227689575400915e-28,5.877261504031125e-28,1.177298683368223e-28,3.242105647621856e-30,1.4872321602241845e-28,1.1870766707334532e-28,4.3166841550983616e-32,3.735612943146925e-29,5.239706334617404e-30,1.4275144950026348e-28
223872.11385683378,0.01,1.2406228735793757e-27,1.2406228735793756e-23,835845207037279.4,0.5882952054541832,1346514882446.5918,1.6662519447713517e-28,5.092815993923225e-28,1.1192617524583366e-28,2.685572125848872e-30,1.4149279430126237e-28,1.195428966222249e-28,3.5073682661104194e-32,3.764587767841608e-29,4.348173337988046e-30,1.4703951671568311e-28
237137.37056616554,0.01,1.150975618219436e-27,1.150975618219436e-23,954350896693628.1,0.5882835977226581,1137354442271.9988,1.5235716203829575e-28,4.42122973623604e-28,1.0637414690844157e-28,2.229544401658259e-30,1.3454787573381003e-28,1.2034504173430353e-28,2.8757193694277575e-32,3.791926832444316e-29,3.6153810386017874e-30,1.514354672225837e-28
251188.6431509582,0.01,1.072911622791941e-27,1.0729116227919409e-23,1084468429778001.8,0.5882745844987421,969281011377.6725,1.3934221713763465e-28,3.844951362438029e-28,1.0106449501290304e-28,1.8548282323920543e-30,1.2788619488155396e-28,1.2111298888453831e-28,2.3781286590519892e-32,3.817743697922381e-29,3.011672590825133e-30,1.559428715424766e-28
266072.50597988087,0.01,1.0047993417226917e-27,1.0047993417226917e-23,1226610665455038.8,0.5882675208622989,833049107694.6266,1.274632984492547e-28,3.3493420092468877e-28,9.598814100151957e-29,1.5461093531001046e-30,1.2150288819138232e-28,1.2184555555902536e-28,1.9826439670252752e-32,3.842109205685214e-29,2.5131879926587183e-30,1.6056504175453991e-28
281838.2931264455,0.01,9.452663931437463e-28,9.452663931437462e-24,1381134531546648.8,0.5882619360069309,721713577787.9579,1.1661534090906558e-28,2.922175998920515e-28,9.1136250042074e-29,1.2911268827885668e-30,1.153914453657574e-28,1.2254152098826472e-28,1.6656340948069233e-32,3.8650642400433214e-29,2.1006912261860352e-30,1.6530511909617727e-28
298538.26189179573,0.01,8.931557558444314e-28,8.931557558444313e-24,1548339836736421.5,0.5882574829770734,630010411422.2009,1.0670392650090605e-28,2.55322406475626e-28,8.65002493140148e-29,1.080030367207047e-30,1.095443396628037e-28,1.231996491071713e-28,1.4094623253384472e-32,3.886628626554337e-29,1.7586374487533938e-30,1.7016613607915215e-28
316227.7660168379,0.01,8.474893892942082e-28,8.474893892942082e-24,1728470063352172.5,0.5882539037463579,553915178414.6858,9.76440936479396e-29,2.2339084977108175e-28,8.207183622466305e-29,9.048787405004314e-31,1.0395344802956057e-28,1.2381870624523257e-28,1.2008495331912787e-32,3.906807406178284e-29,1.4744329387058552e-30,1.7515106113940963e-28
334965.43915782793,0.01,8.07438170235202e-28,8.074381702352019e-24,1921715069487803.0,0.5882510047296363,490325400731.08563,8.935928841723825e-29,1.9570191538880467e-28,7.784298016321214e-29,7.5924882399115515e-31,9.861033246449242e-29,1.2439747520418032e-28,1.0297123257631405e-32,3.925595312253094e-29,1.2378482916917609e-30,1.8026283123580265e-28
354813.3892335753,0.01,7.722971078677349e-28,7.722971078677349e-24,2128215537833121.8,0.5882486394545428,436830110638.5228,8.178044126114448e-29,1.7164800999093706e-28,7.38059201291607e-29,6.379284324117235e-31,9.350642896772651e-29,1.249347668244327e-28,8.883311490790118e-33,3.94298000577132e-29,1.0405528126056558e-30,1.8550437608011202e-28
375837.4042884443,0.01,7.414649236925747e-28,7.414649236925747e-24,2348068930243679.5,0.5882466961898654,391541252375.9977,7.48451542124054e-29,1.5071579755185637e-28,6.995315976050108e-29,5.366749633282851e-31,8.863317444724021e-29,1.2542942977368707e-28,7.707495326985108e-33,3.958944444851886e-29,8.757445183191929e-31,1.908786365213913e-28
398107.1705534969,0.01,7.1442721852448056e-28,7.144272185244805e-24,2581336647575318.0,0.5882450890360461,352969314589.22626,6.849698491305436e-29,1.3247045317636572e-28,6.627746076469462e-29,4.520248096974462e-31,8.398209165201953e-29,1.258803590459429e-28,6.72336613062507e-33,3.973468644715737e-29,7.3785552222114356e-31,1.963885788271969e-28
421696.5034285822,0.01,6.907425783758627e-28,6.907425783758627e-24,2828052057178922.5,0.5882437514548292,319930855489.50604,6.268481536951028e-29,1.1654270856904083e-28,6.277183541624043e-29,3.81142345908506e-31,7.954484551484265e-29,1.2628650349470828e-28,5.89465958857846e-33,3.9865310042536775e-29,6.22316888303517e-31,2.0203720607518285e-28
446683.5921509635,0.01,6.700310850374928e-28,6.700310850374928e-24,3088229036815606.5,0.5882426315319119,291479208730.03577,5.736229477517677e-29,1.0261817538090632e-28,5.942953856233805e-29,3.216998360864355e-31,7.531327990495129e-29,1.2664687261291275e-28,5.192779142443308e-33,3.9981093210448206e-29,5.253704683308609e-31,2.0782756750719967e-28
473151.2589614803,0.01,6.519647943041456e-28,6.5196479430414554e-24,3361870692421957.5,0.5882416884810453,266852169641.4045,5.248734707382505e-29,9.042852741508443e-29,5.624405943110427e-29,2.7178159270250065e-31,7.127944089419832e-29,1.2696054269637787e-28,4.59502395540155e-33,4.0081815797375576e-29,4.439179301427957e-31,2.137627664493794e-28
501187.2336272725,0.01,6.362598256534608e-28,6.362598256534608e-24,3648977935030728.5,0.5882408900445776,245432214590.61557,4.802173513252016e-29,7.974420115967422e-29,5.320911343867539e-29,2.298072231365887e-31,6.743559070898947e-29,1.2722666247599481e-28,4.083257859660416e-33,4.0167265733385844e-29,3.753992940031936e-31,2.198459672292215e-28
530884.4442309879,0.01,6.226697736254699e-28,6.2266977362546986e-24,3949557644820633.0,0.5882402105463396,226716039287.27713,4.393067444991219e-29,7.036833834713971e-29,5.031863412541494e-29,1.944699558263995e-31,6.377421524167119e-29,1.2744445826837524e-28,3.6429024016685566e-33,4.023724399408931e-29,3.17694940494328e-31,2.2608040140014493e-28
562341.3251903491,0.01,6.109802053065855e-28,6.1098020530658545e-24,4263630202656076.0,0.5882396294228073,210291075712.38892,4.0182490251661303e-29,6.21317464245146e-29,4.756676530649763e-29,1.646869223446892e-31,6.028802711440393e-29,1.2761323867062704e-28,3.262169820446152e-33,4.029156860942461e-29,2.6904633822930874e-31,2.324693734990619e-28
595662.1435290109,0.01,6.010040522617232e-28,6.010040522617232e-24,4591236226479574.0,0.5882391301074719,195817271251.01157,3.674831263106839e-29,5.488869504089687e-29,4.4947853491294613e-29,1.395589522275882e-31,5.696996568652687e-29,1.2773239880865425e-28,2.931474905466528e-33,4.03300779313135e-29,2.2799174259866186e-31,2.3901626650223706e-28
630957.344480193,0.01,5.925777408221042e-28,5.925777408221042e-24,4932442406921835.0,0.5882386991778814,183012862314.3635,3.36018050925049e-29,4.8513400747960783e-29,4.2456440604608625e-29,1.183379626093015e-31,5.381319498151849e-29,1.2780142413771218e-28,2.642981127069882e-33,4.03526333117899e-29,1.93313900685268e-31,2.4572454710158766e-28
668343.9175686149,0.01,5.855579333940307e-28,5.855579333940306e-24,5287346389724003.0,0.5882383256993605,171643199738.88657,3.071892246082745e-29,4.2897079612542975e-29,4.00872570278601e-29,1.0040043158682446e-31,5.081110022150334e-29,1.2781989378729748e-28,2.39024822129811e-33,4.035912130038948e-29,1.639974113071999e-31,2.525977708924946e-28
