case_index,family,block,surrogate,primary_T,primary_T_minus_baseline,C1_relative_rms_difference_from_baseline,R_final,Rdot_final,M2_final,min_R,min_Rdot,min_mass_squared,max_mass_squared,max_abs_mass_derivative,sampled_max_relative_energy_deviation,sampled_max_relative_field_work_residual,sampled_max_relative_clock_work_residual
870,iaaft,4,73,0.045256439940550675,0.00011701794452860514,0.00023464873902909598,3.0808937251046666,0.10581345993406727,0.7047712031918217,1.0,0.1,0.7047712031918217,1.0,2.1535879068863557,4.962692431929111e-07,4.963262032139766e-07,2.082318664055461e-10
871,iaaft,4,74,0.04496539919414023,-0.00017402280188184155,0.0003753162255013915,3.0806558157457657,0.10577709476690988,0.7047813233196039,1.0,0.1,0.7047813233196039,1.0,1.6120656367937278,4.962674099243075e-07,4.963243749281654e-07,4.050469261820588e-10
872,iaaft,4,75,0.044931626892251726,-0.00020779510377034321,0.0002565089560334453,3.0804835328860056,0.10577287415163202,0.7047886528003755,1.0,0.1,0.7047886528003755,1.0,1.8578685242728452,4.962682798618279e-07,4.963252401650374e-07,6.034369262458873e-10
873,iaaft,4,76,0.045454065968220256,0.0003146439721981864,0.0003880952334237236,3.0812596054423667,0.10583814592943429,0.7047556424557988,1.0,0.1,0.7047556424557988,1.0,2.077193937368033,4.962674878642591e-07,4.963244495361945e-07,9.677037989264968e-10
874,iaaft,4,77,0.0451515999778701,1.2177981848028596e-05,0.00019899181454275994,3.0808478038873193,0.10580036175579874,0.7047731564575921,1.0,0.1,0.7047731564575921,1.0,1.560988190577637,4.96266988309483e-07,4.963239502517516e-07,3.080039805990698e-10
875,iaaft,4,78,0.04495582302877551,-0.00018359896724656072,0.00018078690709341316,3.0806117383792464,0.10577589802490922,0.7047831984395957,1.0,0.1,0.7047831984395957,1.0,1.9577625146180855,4.962679345072147e-07,4.963248932737242e-07,5.67779408875434e-10
876,iaaft,4,79,0.04584631622644617,0.000706894230424103,0.0005331855018019026,3.081701743560579,0.10588712591003806,0.704736843340137,1.0,0.1,0.704736843340137,1.0,1.9264049518744293,4.962685504679961e-07,4.963255115743316e-07,4.531305956515299e-10
877,iaaft,4,80,0.04464917849927511,-0.0004902434967469574,0.00033208744974792934,3.0802154876494323,0.10573756922102012,0.7048000579258812,1.0,0.1,0.7048000579258812,1.0,1.588665733138033,4.96267936018981e-07,4.963249006134021e-07,2.6756085151404406e-10
878,iaaft,4,81,0.04512666557657626,-1.2756419445807132e-05,0.00024742732170094647,3.0806180805122705,0.10579724633826076,0.7047829286321158,1.0,0.1,0.7047829286321158,1.0,1.3704162304699103,4.962702893351928e-07,4.963272482014369e-07,3.0006597919773775e-10
879,iaaft,4,82,0.0455311100132359,0.00039168801721382873,0.0006599486283509198,3.081366025759433,0.1058477681472963,0.7047511171245454,1.0,0.1,0.7047511171245454,1.0,1.2728124213153833,4.962675422878461e-07,4.963245051132906e-07,1.698070345713479e-10
880,iaaft,4,83,0.04540797957681733,0.0002685575807952617,0.0001937263752592157,3.080961966376615,0.10583238966992546,0.7047683006446293,1.0,0.1,0.7047683006446293,1.0,2.228514881438127,4.962680043844127e-07,4.963249633359561e-07,1.0509588479162074e-09
881,iaaft,4,84,0.04531572526910712,0.00017630327308505028,0.00019409008059744105,3.0808175811364578,0.1058208660275826,0.704774442017905,1.0,0.1,0.704774442017905,1.0,1.861287701545599,4.962683710717282e-07,4.963253343328555e-07,6.618540013223102e-10
882,iaaft,4,85,0.045163751345777936,2.4329349755866647e-05,0.0001211896251738104,3.080743825339268,0.10580187996974208,0.7047775794113956,1.0,0.1,0.7047775794113956,1.0,2.094832340674291,4.962680050563088e-07,4.963249658004501e-07,5.683228941105827e-10
883,iaaft,4,86,0.04538531710307595,0.00024589510705388257,0.00019869117015042072,3.0809235453248482,0.10582955897808154,0.7047699348149046,1.0,0.1,0.7047699348149046,1.0,1.6588138435298978,4.962683445318309e-07,4.963253070147659e-07,4.327838432112311e-10
884,iaaft,4,87,0.0456111401254139,0.0004717181293918335,0.00044834828023916445,3.0813014169024764,0.10585776237619485,0.7047538644626465,1.0,0.1,0.7047538644626465,1.0,1.8326916003318618,4.962673481098631e-07,4.963243106466023e-07,4.1679365480998685e-10
885,iaaft,4,88,0.04455943329244582,-0.0005799887035762494,0.00046733739191538834,3.079925136664848,0.10572634895748094,0.7048124143394219,1.0,0.1,0.7048124143394219,1.0,1.3567089118730329,4.962679014163301e-07,4.96324864508171e-07,3.4306897481491805e-10
886,iaaft,4,89,0.04493650732783615,-0.00020291466818592174,0.00019501094548808536,3.0804965515824723,0.10577348408318579,0.7047880989140509,1.0,0.1,0.7047880989140509,1.0,1.8242817210035929,4.962685131777607e-07,4.96325475626576e-07,6.98292314493177e-10
887,iaaft,4,90,0.045233681843826076,9.425984780400687e-05,0.00019939853673964952,3.0808899048591276,0.10581061678957078,0.7047713656843546,1.0,0.1,0.7047713656843546,1.0,1.534557312665505,4.962684019789503e-07,4.963253641574325e-07,3.6875251951535576e-10
888,iaaft,4,91,0.044782599555932556,-0.00035682244008951314,0.00025102971881950435,3.0802476045065514,0.10575424779352216,0.7047986912749165,1.0,0.1,0.7047986912749165,1.0,1.6266846875145395,4.962673380314211e-07,4.963242998175263e-07,2.8301903990469234e-10
889,iaaft,4,92,0.04525180271087276,0.00011238071485068779,0.00028882142348607783,3.0809957424598107,0.10581288061615853,0.70476686407272,1.0,0.1,0.70476686407272,1.0,1.739068791518744,4.962675995669915e-07,4.963245628097466e-07,2.557769848771078e-10
890,iaaft,4,93,0.044809101236531555,-0.00033032075949051415,0.00027124451659036263,3.080396197868713,0.10575756037727414,0.7047923686267831,1.0,0.1,0.7047923686267831,1.0,1.8648304554300914,4.96267307460147e-07,4.963242729876114e-07,2.1352937373855894e-10
891,iaaft,4,94,0.04532964208351964,0.00019022008749756958,0.0003383756765495004,3.080817544706337,0.10582260448089204,0.7047744435675181,1.0,0.1,0.7047744435675181,1.0,2.254977538521097,4.962666943549241e-07,4.963236588574843e-07,7.605476959736886e-10
892,iaaft,4,95,0.04489640247140491,-0.0002430195246171593,0.00024465049766743765,3.080521624660202,0.10576847188170882,0.7047870321815546,1.0,0.1,0.7047870321815546,1.0,1.9131430066032447,4.962678392659376e-07,4.963248048747644e-07,6.002112053950508e-10
893,iaaft,4,96,0.04500834689236336,-0.00013107510365870795,0.00016651478652236442,3.080527356753095,0.10578246181287237,0.7047867883124171,1.0,0.1,0.7047867883124171,1.0,1.5592420980351172,4.962677253795427e-07,4.963246903059751e-07,3.7607471761085295e-10
894,iaaft,4,97,0.04541326538447603,0.0002738433884539593,0.000575451482889357,3.0811282689144823,0.10583304989113645,0.7047612277261093,1.0,0.1,0.7047612277261093,1.0,1.9111406704175138,4.962688494617761e-07,4.96325814090317e-07,2.2052298312905377e-10
895,iaaft,4,98,0.045391530455245875,0.0002521084592238057,0.00022601682599403974,3.0810816690197673,0.10583033507411767,0.7047632095642344,1.0,0.1,0.7047632095642344,1.0,1.3606958012351615,4.962671824874659e-07,4.963241435373725e-07,2.967323035351329e-10
896,iaaft,4,99,0.045065122713996514,-7.429928202555558e-05,0.00028568399406803704,3.080754782661914,0.10578955650033525,0.7047771133040417,1.0,0.1,0.7047771133040417,1.0,1.6470675903567285,4.962661259307941e-07,4.963230908021099e-07,2.0519064928313754e-10
897,exact_spectrum,4,1,0.04496084457464076,-0.000178577421381311,0.0002074160069683336,3.080456327794934,0.105776525573702,0.7047898102680809,1.0,0.1,0.7047898102680809,1.0,1.5873515472294608,4.962682380362936e-07,4.963252013761586e-07,1.5504252644789769e-10
898,exact_spectrum,4,2,0.04522722575879425,8.78037627721831e-05,0.000288313829410751,3.0809032878333475,0.10580981022391554,0.7047707964469216,1.0,0.1,0.7047707964469216,1.0,1.2548642007410473,4.962686507484942e-07,4.96325613349536e-07,1.6840560096244277e-10
899,exact_spectrum,4,3,0.044948953893395344,-0.00019046810262672575,0.00030277088062015433,3.080378321869223,0.10577503957454139,0.7047931292189986,1.0,0.1,0.7047931292189986,1.0,2.019903218247995,4.962673363516808e-07,4.963242998700182e-07,5.826291585717865e-10
900,exact_spectrum,4,4,0.044803971339813675,-0.0003354506562083942,0.0002674417109262863,3.080309577300152,0.10575691917273494,0.7047960542596403,1.0,0.1,0.7047960542596403,1.0,1.7398446771420717,4.962672488372092e-07,4.963242094632438e-07,3.5688421968055437e-10
901,exact_spectrum,4,5,0.04496630184275111,-0.00017312015327095726,0.00021082207959614198,3.0805357472931254,0.10577720757102056,0.7047864313425275,1.0,0.1,0.7047864313425275,1.0,1.5709963986870692,4.962675698355875e-07,4.963245322830905e-07,4.5881580805102214e-10
902,exact_spectrum,4,6,0.04531551045897055,0.00017608846294848296,0.00020604611975652296,3.0809367605766247,0.10582083919381903,0.7047693727234525,1.0,0.1,0.7047693727234525,1.0,2.275554019875092,4.96267138478269e-07,4.963240993182081e-07,6.129116538418738e-10
903,exact_spectrum,4,7,0.04539010022601451,0.000250678229992439,0.0002657929538772915,3.0809362444621824,0.1058301564278614,0.7047693946755387,1.0,0.1,0.7047693946755387,1.0,2.0246838802266156,4.96268105504781e-07,4.963250712369637e-07,8.190476294914109e-10
904,exact_spectrum,4,8,0.04477189011789558,-0.00036753187812649246,0.0002706908346888189,3.0801554363646386,0.10575290913537742,0.7048026133301241,1.0,0.1,0.7048026133301241,1.0,1.5816175911025003,4.96266554600528e-07,4.963235152029412e-07,1.9809289599176333e-10
905,exact_spectrum,4,9,0.045204153940154014,6.473194413194466e-05,0.00024244292407629595,3.0808350879876354,0.1058069277865209,0.7047736973403536,1.0,0.1,0.7047736973403536,1.0,1.8166303070906404,4.962681181028335e-07,4.963250807222475e-07,2.880191912045895e-10
906,exact_spectrum,4,10,0.045090965768445415,-4.845622757665424e-05,0.00023905373332536308,3.080567085788535,0.10579278568210478,0.7047850980841415,1.0,0.1,0.7047850980841415,1.0,1.7841890938003249,4.962694719735449e-07,4.963264343580576e-07,2.1903198261587925e-10
907,exact_spectrum,4,11,0.04493970542868311,-0.00019971656733895615,0.00018941978111694337,3.080512598006992,0.10577388376335278,0.7047874162179805,1.0,0.1,0.7047874162179805,1.0,1.771654955853087,4.962663305231671e-07,4.963232919313307e-07,3.395732672000781e-10
908,exact_spectrum,4,12,0.045175253065914155,3.583106989208523e-05,0.00030369338881047444,3.0808700769409567,0.10580331699544517,0.7047722090628358,1.0,0.1,0.7047722090628358,1.0,1.832843555615972,4.96266878454465e-07,4.96323841648665e-07,3.42488671771263e-10
909,exact_spectrum,4,13,0.04540583984077726,0.00026641784475518737,0.00031618792031156117,3.0811153876811423,0.10583212240607459,0.7047617755437752,1.0,0.1,0.7047617755437752,1.0,1.5141303919951417,4.962695401710026e-07,4.963265050423184e-07,2.3139008423450393e-10
910,exact_spectrum,4,14,0.04484580270970018,-0.0002936192863218917,0.00029780966748165,3.080310300577981,0.1057621477151429,0.7047960234839317,1.0,0.1,0.7047960234839317,1.0,1.551149407929323,4.962679911144641e-07,4.96324956573689e-07,2.383136484529557e-10
911,exact_spectrum,4,15,0.045312431220705746,0.0001730092246836762,0.00017464726657454352,3.080858780576413,0.1058204545391954,0.7047726895573087,1.0,0.1,0.7047726895573087,1.0,1.801299906978256,4.96267741840998e-07,4.963247028580972e-07,4.0789638519746004e-10
912,exact_spectrum,4,16,0.044980074409765994,-0.0001593475862560756,0.00021455425026636207,3.080512045473318,0.10577892871553596,0.7047874397254421,1.0,0.1,0.7047874397254421,1.0,2.161360605791668,4.962667702791872e-07,4.963237325770884e-07,5.204517222920893e-10
913,exact_spectrum,4,17,0.04498774837425205,-0.00015167362177002236,0.00020844358286368627,3.080603335116364,0.10577988771138228,0.7047835559334873,1.0,0.1,0.7047835559334873,1.0,2.16413550021295,4.962682815415682e-07,4.96325242826376e-07,3.5324942431664176e-10
914,exact_spectrum,4,18,0.04541944874344699,0.00028002674742492323,0.0004951361621964987,3.0812160370489545,0.10583382221532647,0.7047574952112016,1.0,0.1,0.7047574952112016,1.0,2.363259048925105,4.962681023132743e-07,4.963250649786187e-07,6.139235294207405e-10
915,exact_spectrum,4,19,0.04480040508526853,-0.00033901691075353957,0.00026961435377878393,3.080412481892377,0.10575647341125485,0.7047916757778577,1.0,0.1,0.7047916757778577,1.0,2.2039586734645122,4.962665809724513e-07,4.963235425945194e-07,2.5987814439795737e-10
916,exact_spectrum,4,20,0.04533998887794241,0.00020056688192034156,0.00035161552765426994,3.08091671968612,0.10582389695781098,0.7047702251353394,1.0,0.1,0.7047702251353394,1.0,1.3447168435105994,4.962691301463864e-07,4.963260919088703e-07,1.4569791573774783e-10
917,exact_spectrum,4,21,0.04493158554257963,-0.00020783645344243928,0.0001696861662154132,3.0804667880114853,0.1057728689839492,0.7047893652253749,1.0,0.1,0.7047893652253749,1.0,1.805849078960036,4.962659196586807e-07,4.963228878802912e-07,2.0262196411421497e-10
918,exact_spectrum,4,22,0.04527184088098081,0.00013241888495874043,0.00017050059476101049,3.0809291384876385,0.10581538391361671,0.7047696969173095,1.0,0.1,0.7047696969173095,1.0,1.9278313345667584,4.962664855632001e-07,4.963234484988777e-07,5.002114128972559e-10
919,exact_spectrum,4,23,0.04512142482067798,-1.7997175344092176e-05,0.00012038306799099057,3.080732966126864,0.10579659152270829,0.7047780413484991,1.0,0.1,0.7047780413484991,1.0,1.434274488437737,4.962698321098732e-07,4.963267947922774e-07,1.216295621024456e-10
920,exact_spectrum,4,24,0.04484984717681783,-0.00028957481920423994,0.00023702263781686604,3.0803051890328015,0.10576265322320186,0.7047962409821578,1.0,0.1,0.7047962409821578,1.0,1.531686739142933,4.962678068469491e-07,4.963247691409133e-07,5.395816498356819e-10
921,exact_spectrum,4,25,0.044946100094825206,-0.00019332190119686343,0.0002070850189113252,3.0804156384992254,0.10577468292725348,0.7047915414721,1.0,0.1,0.7047915414721,1.0,1.8500576881188178,4.962694345153354e-07,4.963263967778046e-07,5.448231903203492e-10
922,exact_spectrum,4,26,0.045382945544677054,0.000243523548654985,0.00027074275829166295,3.081041039452871,0.10582926275048213,0.7047649375393549,1.0,0.1,0.7047649375393549,1.0,1.5249176915281362,4.962690426319148e-07,4.963260077407565e-07,3.8070932591833893e-10
923,exact_spectrum,4,27,0.045459144977140466,0.0003197229811183963,0.0004010445768176458,3.0812006540429917,0.1058387802861251,0.7047581493891397,1.0,0.1,0.7047581493891397,1.0,1.6113252301160619,4.962689153075973e-07,4.96325876812871e-07,2.1451395353695327e-10
924,exact_spectrum,4,28,0.04497596461898895,-0.0001634573770331188,0.0003039012970773674,3.0804693411314297,0.10577841512184841,0.7047892566002141,1.0,0.1,0.7047892566002141,1.0,1.6002742446408849,4.962666914993654e-07,4.963236519902334e-07,3.8355919961963585e-10
925,exact_spectrum,4,29,0.044931839245011825,-0.00020758275101024487,0.00024294096437834164,3.0805290253128748,0.10577290069045296,0.7047867173245103,1.0,0.1,0.7047867173245103,1.0,1.5130536360908602,4.962666768856246e-07,4.96323641609963e-07,4.917050346086598e-10
926,exact_spectrum,4,30,0.0454766587847604,0.0003372367887383293,0.0004095946779384136,3.081218567080787,0.10584096769180207,0.7047573876196436,1.0,0.1,0.7047573876196436,1.0,1.965574940489495,4.962664104788071e-07,4.963233712190116e-07,2.7850277455312e-10
927,exact_spectrum,4,31,0.04494317640539707,-0.00019624559062499797,0.00013664619074886772,3.0805124052460116,0.10577431754426007,0.7047874244189662,1.0,0.1,0.7047874244189662,1.0,2.2017806041528076,4.962690254985634e-07,4.963259897872194e-07,1.8643011238716505e-10
928,exact_spectrum,4,32,0.04477894352467316,-0.0003604784713489087,0.00039986015595939745,3.0801057405881322,0.10575379079889698,0.7048047281430372,1.0,0.1,0.7048047281430372,1.0,1.517924076943725,4.962679103189538e-07,4.963248761613696e-07,3.14895372540884e-10
929,exact_spectrum,4,33,0.04514150557724237,2.0835812203010007e-06,0.00034709554280706173,3.0807572427196055,0.10579910052651123,0.7047770086574848,1.0,0.1,0.7047770086574848,1.0,2.2994610931104766,4.962682712951521e-07,4.963252358383937e-07,3.5564978375625493e-10
930,exact_spectrum,4,34,0.04492062696429882,-0.00021879503172324982,0.00019587000098934273,3.0804558426076607,0.10577149942472991,0.7047898309110388,1.0,0.1,0.7047898309110388,1.0,2.2223202387072245,4.962684940287208e-07,4.96325458561464e-07,5.762173010009872e-10
931,exact_spectrum,4,35,0.04538444441421511,0.0002450224181930402,0.0003100020221901306,3.081199075226544,0.10582944997199603,0.7047582165302734,1.0,0.1,0.7047582165302734,1.0,1.6838830345111133,4.962697491307004e-07,4.963267137290586e-07,2.655110538827136e-10
932,exact_spectrum,4,36,0.04511287967372592,-2.65423222961525e-05,0.00016709694187301525,3.0805910052155014,0.10579552382545575,0.7047840804789378,1.0,0.1,0.7047840804789378,1.0,1.3999583595976755,4.96268001192906e-07,4.963249635354252e-07,2.6071777310366603e-10
933,exact_spectrum,4,37,0.04481199868065892,-0.00032742331536315256,0.0002351469879773856,3.0804363847324834,0.10575792253768704,0.70479065877827,1.0,0.1,0.70479065877827,1.0,2.064224870380884,4.962693547276694e-07,4.96326313865559e-07,2.072550659045864e-10
934,exact_spectrum,4,38,0.04516106006697712,2.163807095505177e-05,0.0003979199477720737,3.0809088047907958,0.10580154371836621,0.7047705617875878,1.0,0.1,0.7047705617875878,1.0,1.5380835531662862,4.962664474330946e-07,4.963234099120927e-07,2.3152169188988943e-10
935,exact_spectrum,4,39,0.04503435369146604,-0.00010506830455602606,0.0002519782518634718,3.0806344835359525,0.10578571167274824,0.7047822308185501,1.0,0.1,0.7047822308185501,1.0,1.7274428798198276,4.962663137257638e-07,4.963232753701409e-07,4.922698630444623e-10
936,exact_spectrum,4,40,0.04532249315822433,0.0001830711622022585,0.0002823138253864807,3.0809017133885868,0.10582171145876605,0.7047708634148104,1.0,0.1,0.7047708634148104,1.0,1.8038993916360928,4.962696285253443e-07,4.963265914400251e-07,5.639152292209706e-10
937,exact_spectrum,4,41,0.045214539781565755,7.51177855436852e-05,0.00016440442331455877,3.0807034650740555,0.10580822533320919,0.7047792963019283,1.0,0.1,0.7047792963019283,1.0,1.5482002876563674,4.962662892015548e-07,4.963232512159997e-07,4.4201828920123203e-10
938,exact_spectrum,4,42,0.04533507997373427,0.00019565797771219778,0.00030336971057161945,3.0810966375669366,0.1058232837606444,0.7047625729633131,1.0,0.1,0.7047625729633131,1.0,1.602197215300762,4.962679375307473e-07,4.963249012170588e-07,3.630298016636567e-10
939,exact_spectrum,4,43,0.04527266541767816,0.00013324342165609016,0.00031169036377738413,3.0810298018006845,0.10581548691879072,0.7047654154844873,1.0,0.1,0.7047654154844873,1.0,1.986415857320769,4.962697397241546e-07,4.963267046282778e-07,1.6928395818129098e-10
940,exact_spectrum,4,44,0.04522058751229097,8.116551626890373e-05,0.0001400723639825998,3.080902344781969,0.10580898089422053,0.7047708365589337,1.0,0.1,0.7047708365589337,1.0,1.5641967753328943,4.962673691066173e-07,4.963243285857042e-07,5.337442529616788e-10
941,exact_spectrum,4,45,0.04510804645054367,-3.1375545478398714e-05,0.00012852611115665474,3.080630574502708,0.10579491992011512,0.7047823971150597,1.0,0.1,0.7047823971150597,1.0,1.7377981528124231,4.96268111047924e-07,4.963250708708328e-07,4.65927403452609e-10
942,exact_spectrum,4,46,0.045278624971803474,0.00013920297578140506,0.0002095188022903435,3.0809027344588844,0.10581623141258156,0.7047708199843035,1.0,0.1,0.7047708199843035,1.0,1.5211607576875281,4.962669926768078e-07,4.963239546059535e-07,3.8173942143067103e-10
943,exact_spectrum,4,47,0.0447232370005611,-0.0004161849954609706,0.0002947283781877606,3.080223523069397,0.10574682738051534,0.7047997159964531,1.0,0.1,0.7047997159964531,1.0,2.0178684950707186,4.962675795780815e-07,4.963245442210576e-07,3.579163413796677e-10
944,exact_spectrum,4,48,0.04478084699189513,-0.0003585750041269417,0.00031568201799958974,3.0802059253485576,0.10575402872771347,0.7048004648306092,1.0,0.1,0.7048004648306092,1.0,2.038523421746772,4.96266968824495e-07,4.963239321013698e-07,1.784781586426607e-10
945,exact_spectrum,4,49,0.04500372543274248,-0.0001356965632795873,0.0002550565964970726,3.080449416967984,0.10578188429589927,0.7047901042992902,1.0,0.1,0.7047901042992902,1.0,2.286835010345302,4.962682568493853e-07,4.963252214096867e-07,2.049870122624362e-10
946,exact_spectrum,4,50,0.04513599104167324,-3.4309543488278416e-06,0.00034371959331690616,3.080697526843298,0.10579841151503579,0.7047795489128135,1.0,0.1,0.7047795489128135,1.0,1.680897066850183,4.962681068485732e-07,4.963250697422573e-07,5.364322784323399e-10
947,exact_spectrum,4,51,0.04535402579458722,0.00021460379856515222,0.0002265084447557664,3.0809532434293296,0.10582565036364329,0.7047686716559852,1.0,0.1,0.7047686716559852,1.0,1.88583837927239,4.962673165307447e-07,4.963242793535648e-07,9.033932236488228e-11
948,exact_spectrum,4,52,0.04516869082946011,2.9268833438039765e-05,0.00019009505766025349,3.0807222866088595,0.10580249711156346,0.7047784956447436,1.0,0.1,0.7047784956447436,1.0,1.5752252035051233,4.962687560682133e-07,4.963257170157608e-07,4.181272636536066e-10
949,exact_spectrum,4,53,0.04529951571909257,0.00016009372307049935,0.00045358998404578915,3.0809332813958576,0.10581884113552639,0.7047695207048719,1.0,0.1,0.7047695207048719,1.0,1.6925992792233924,4.96268230141514e-07,4.963251900549712e-07,3.8302868512940016e-10
950,exact_spectrum,4,54,0.04525971875416518,0.0001202967581431097,0.00017432600282988486,3.0807384223492553,0.1058138695464225,0.7047778092473296,1.0,0.1,0.7047778092473296,1.0,1.4613119059722517,4.962674141236583e-07,4.963243779018306e-07,4.752045673390493e-10
951,exact_spectrum,4,55,0.04523942617892059,0.00010000418289852347,0.000251118340662341,3.080977166927364,0.10581133443037105,0.7047676541275922,1.0,0.1,0.7047676541275922,1.0,1.7286297803945125,4.962674562851407e-07,4.963244191237084e-07,2.882289487791429e-10
952,exact_spectrum,4,56,0.04528290394765406,0.00014348195163198935,0.000231587825041378,3.0809740181965086,0.10581676595789012,0.7047677880503936,1.0,0.1,0.7047677880503936,1.0,1.913411343911605,4.962682561774891e-07,4.963252148429518e-07,5.927263401955036e-10
953,exact_spectrum,4,57,0.04516251554208946,2.309354606738756e-05,0.0002007572063437314,3.0807150712514715,0.10580172556718322,0.7047788025807329,1.0,0.1,0.7047788025807329,1.0,1.7617835051483985,4.962683841737028e-07,4.963253477235354e-07,2.2143528685027027e-10
954,exact_spectrum,4,58,0.04491154021604924,-0.0002278817799728286,0.00023568859342503007,3.0803729933252275,0.10577036378588164,0.704793355940811,1.0,0.1,0.704793355940811,1.0,1.6924623651437438,4.962679934661005e-07,4.963249543755913e-07,1.4799546981956245e-10
955,exact_spectrum,4,59,0.04482324190656566,-0.0003161800894564068,0.0002595648044413482,3.0803133376196747,0.10575932785117459,0.7047958942569669,1.0,0.1,0.7047958942569669,1.0,1.6245103459686274,4.96268495036565e-07,4.963254564604763e-07,3.667426367137777e-10
956,exact_spectrum,4,60,0.045322909476994286,0.00018348748097221645,0.00016548574114440037,3.080997452265787,0.1058217634642543,0.7047667913516915,1.0,0.1,0.7047667913516915,1.0,1.3652171028452145,4.962658588520806e-07,4.963228265264631e-07,2.2988372984481369e-10
957,exact_spectrum,4,61,0.04519871200428839,5.929000826632169e-05,0.00026362456292767426,3.080868634651669,0.10580624789631614,0.7047722704108789,1.0,0.1,0.7047722704108789,1.0,2.2368338381469637,4.962693664858517e-07,4.963263303335758e-07,2.975510352212145e-10
958,exact_spectrum,4,62,0.04527064661751896,0.0001312246214968879,0.0001664816386857645,3.0809041454224584,0.10581523472018152,0.7047707599700067,1.0,0.1,0.7047707599700067,1.0,1.5298337637815522,4.962677344501406e-07,4.963246998909934e-07,2.032617509625457e-10
959,exact_spectrum,4,63,0.04471535388938098,-0.00042406810664109146,0.0002591681919573948,3.0801944072435545,0.10574584194002491,0.7048009549639859,1.0,0.1,0.7048009549639859,1.0,1.8159592402617608,4.962674179870611e-07,4.963243778139068e-07,3.678107730955489e-10
960,exact_spectrum,4,64,0.0456032440731493,0.00046382207712723084,0.000354131363528971,3.0813169905189093,0.10585677635238654,0.7047532022212908,1.0,0.1,0.7047532022212908,1.0,1.8831921761483261,4.962679346751887e-07,4.963248958996308e-07,2.0287487001866903e-10
961,exact_spectrum,4,65,0.045300391902946796,0.00016096990692472668,0.0002541191560509884,3.080905536508404,0.1058189505891375,0.704770700801243,1.0,0.1,0.704770700801243,1.0,1.3798834883338817,4.962675879767832e-07,4.963245548375415e-07,2.7087882685368873e-10
962,exact_spectrum,4,66,0.045190209946219966,5.0787950197896115e-05,0.00041439248121911704,3.0808400245603473,0.10580518567990421,0.7047734873580673,1.0,0.1,0.7047734873580673,1.0,1.9368408280113514,4.962666634477018e-07,4.963236248584901e-07,2.0198711675231204e-10
963,exact_spectrum,4,67,0.04496551907396012,-0.00017390292206195118,0.00035664579467150156,3.0805369066395376,0.10577710974831302,0.7047863820190631,1.0,0.1,0.7047863820190631,1.0,1.90254398005457,4.962665579600087e-07,4.96323521844477e-07,6.235544046285948e-10
964,exact_spectrum,4,68,0.04534164468960078,0.00020222269357871026,0.0004941650926508749,3.081108152086347,0.10582410379319426,0.704762083263689,1.0,0.1,0.704762083263689,1.0,1.8502047672480046,4.962696211344868e-07,4.963265837289671e-07,1.0266004451182543e-10
965,exact_spectrum,4,69,0.04493508258243844,-0.00020433941358363045,0.00020016923998918533,3.080447108509653,0.10577330602625111,0.704790202516304,1.0,0.1,0.704790202516304,1.0,1.6954316014688462,4.962689767860936e-07,4.963259411246169e-07,2.228867189801369e-10
966,exact_spectrum,4,70,0.04549499660213213,0.0003555746061100623,0.0003285723700198337,3.081236756358391,0.10584325796460926,0.70475661411166,1.0,0.1,0.70475661411166,1.0,1.8309622196513093,4.962667756543563e-07,4.963237380139354e-07,5.369147261030014e-10
967,exact_spectrum,4,71,0.04504133451809506,-9.808747792700717e-05,0.00023466840295720054,3.080805160470496,0.1057865839933385,0.7047749703527308,1.0,0.1,0.7047749703527308,1.0,2.3596154628240904,4.962665755972822e-07,4.963235380277254e-07,9.567098669272438e-10
968,exact_spectrum,4,72,0.04499483918459635,-0.0001445828114257225,0.0003480362793050819,3.080447595445359,0.10578077382420877,0.7047901817988416,1.0,0.1,0.7047901817988416,1.0,1.5994908239763725,4.962694645826874e-07,4.963264261548883e-07,4.947939458582553e-10
969,exact_spectrum,4,73,0.045274386319930936,0.0001349643239088663,0.00021778107063213697,3.0809026754771365,0.10581570190202949,0.7047708224930499,1.0,0.1,0.7047708224930499,1.0,2.1201209884216325,4.962692274033519e-07,4.963261920213944e-07,2.344316425541684e-10
970,exact_spectrum,4,74,0.04494201899313696,-0.0001974030028851076,0.00031070752182594077,3.080598712008171,0.10577417289833027,0.7047837526118266,1.0,0.1,0.7047837526118266,1.0,1.6360371121803312,4.96267432432828e-07,4.963243957556332e-07,4.1834663249239945e-10
971,exact_spectrum,4,75,0.04497001066715805,-0.0001694113288640206,0.00017928352404316414,3.0805372006366505,0.1057776710620116,0.7047863695111972,1.0,0.1,0.7047863695111972,1.0,1.8353075800656293,4.962682313173322e-07,4.963251933239033e-07,5.89723730854898e-10
972,exact_spectrum,4,76,0.04542004844163806,0.00028062644561598765,0.00037877383877348063,3.081193522475927,0.10583389711952788,0.7047584526684374,1.0,0.1,0.7047584526684374,1.0,2.0582198615647154,4.962674520857899e-07,4.96324414215717e-07,9.487874766126666e-10
973,exact_spectrum,4,77,0.045150523684092676,1.1101688070606908e-05,0.00019977350217539706,3.080828398287498,0.105800227280652,0.7047739818948018,1.0,0.1,0.7047739818948018,1.0,1.5447972573220632,4.962669899892233e-07,4.963239537687079e-07,3.1079471169294694e-10
