case_index,case_id,family,block,surrogate,seed,iterations,best_iteration,stop_reason,primary_node_quality_pass,fft_amplitude_relative_l2_no_dc,fft_power_relative_l2_no_dc,sorted_max_abs_difference,sorted_relative_l2_centered_denominator,periodic_acf_relative_l2,mean,variance_ddof0,mean_difference,variance_relative_difference,dense_windowed_mean,dense_windowed_rms,dense_derivative_mean,dense_derivative_rms,dense_windowed_mean_difference,dense_windowed_rms_relative_difference,dense_derivative_rms_relative_difference,dense_windowed_max_abs,dense_derivative_max_abs,dense_windowed_fft_power_relative_l2_no_dc,dense_windowed_periodic_acf_relative_l2,dense_derivative_fft_power_relative_l2_no_dc,dense_derivative_periodic_acf_relative_l2
1178,block06_exact_spectrum_083,exact_spectrum,5,83,20266005,10,9,unchanged_rank_permutation,False,2.0043590023550787e-16,3.158239828783701e-16,0.05270197913501928,0.03337199886614604,3.6954593110908716e-16,0.0003694518563892588,0.0920104621929867,8.239936510889834e-18,0.0,0.0011221081286999052,0.14695360231152327,-8.655829020008822e-07,17.885614423353747,0.0038167641458372132,0.015812984073183323,-0.13793171155226736,0.5603268239896698,71.14736705557806,0.7179562938143407,0.699508647821664,0.6540939002084614,0.7230745269959991
1179,block06_exact_spectrum_084,exact_spectrum,5,84,20266006,11,10,unchanged_rank_permutation,False,1.9474811089103896e-16,3.2144177651508106e-16,0.026228471841813428,0.028484309508200967,4.0172336243035643e-16,0.00036945185638926183,0.09201046219298668,1.1275702593849246e-17,-1.1102230246251565e-16,-0.002852506928528693,0.16153730446629608,-7.457994150852632e-07,21.764234971125102,-0.00015785091139138485,0.11662244890868845,0.04901382456471315,0.6983763498371631,97.05293684567437,0.5293054436205168,0.4174157430899441,0.4473564861907126,0.40595546960976375
1180,block06_exact_spectrum_085,exact_spectrum,5,85,20266007,15,14,unchanged_rank_permutation,False,1.7435124204657462e-16,2.8078527778391665e-16,0.023982391510963263,0.02164859590000635,4.155636428531934e-16,0.00036945185638925966,0.0920104621929867,9.107298248878237e-18,0.0,-0.0027682917842383045,0.15698023691725732,-2.1624148529190595e-06,19.91202072283324,-7.363576710099629e-05,0.08512183706387644,-0.04026100430437907,0.683757306889404,97.387870566402,0.7129959094066017,0.5997444512876015,0.6549161321305458,0.6876728929797897
1181,block06_exact_spectrum_086,exact_spectrum,5,86,20266008,12,11,unchanged_rank_permutation,False,1.6047011116895367e-16,2.3397864074737235e-16,0.04007892647524949,0.03275225372076524,3.587037190685592e-16,0.00036945185638926053,0.0920104621929867,9.974659986866641e-18,0.0,-0.001032521463806309,0.14716897785822752,-9.788667748392756e-07,17.48999567407992,0.0016621345533309993,0.01730176198235145,-0.15700012989069467,0.5917965603959007,66.98353369030688,0.7928124137819662,0.7687588894814036,0.7139471593833956,0.8069274060363546
1182,block06_exact_spectrum_087,exact_spectrum,5,87,20266009,15,14,unchanged_rank_permutation,False,1.785183223517371e-16,2.76664760062455e-16,0.03330126315421367,0.03391500850702367,3.743691678115713e-16,0.00036945185638925706,0.0920104621929867,6.5052130349130266e-18,0.0,0.003332732740215446,0.1467857311768809,4.182906786160004e-07,17.763429768590534,0.006027388757352754,0.01465257918661722,-0.14382088671355042,0.6521145471237908,89.34720001640711,0.6927333170615371,0.6783177243559833,0.6616778228335487,0.7163102114494017
1183,block06_exact_spectrum_088,exact_spectrum,5,88,20266010,16,15,unchanged_rank_permutation,False,1.945834538242796e-16,3.2011292340734476e-16,0.0341977761475728,0.03361692784332212,3.3929494289269e-16,0.00036945185638925966,0.0920104621929867,9.107298248878237e-18,0.0,-0.002597667247104753,0.13546822653437315,1.5141363300314663e-06,17.19787968556887,9.698877003255519e-05,-0.06357937962441507,-0.17107982121598264,0.525101822720777,79.2484615854314,0.5751698500408197,0.6067970363193954,0.645875714938014,0.6724015681385839
1184,block06_exact_spectrum_089,exact_spectrum,5,89,20266011,14,13,unchanged_rank_permutation,False,2.0313629757319831e-16,2.925993634848823e-16,0.027872284802148095,0.025544250408952578,4.153802250529507e-16,0.0003694518563892553,0.0920104621929867,4.7704895589362195e-18,0.0,-0.0025819066307514833,0.14723583221428765,2.0895095061843843e-06,19.570732807702555,0.00011274938638582491,0.01776389099354625,-0.056710732107995376,0.6759735649390584,84.23742573151289,0.4976838731203318,0.4820532095637171,0.4132205061530618,0.43325440941566834
1185,block06_exact_spectrum_090,exact_spectrum,5,90,20266012,14,13,unchanged_rank_permutation,False,1.8103671284482333e-16,2.125904327373387e-16,0.03990425048590307,0.03667118916657787,3.611383709707591e-16,0.00036945185638926747,0.09201046219298668,1.691355389077387e-17,-1.1102230246251565e-16,-0.0033270745428023224,0.14822852405248738,-3.411295555671048e-06,19.72659105216159,-0.0006324185256650142,0.02462584771025944,-0.049198524427512824,0.8303229723620378,94.26046576521018,0.6121310240028487,0.5940061293347506,0.5647370932451633,0.5857011414662983
1186,block06_exact_spectrum_091,exact_spectrum,5,91,20266013,12,11,unchanged_rank_permutation,False,2.0398266147273969e-16,3.1684354496756e-16,0.03438066249999283,0.02853467298141837,3.496155876199361e-16,0.00036945185638926096,0.09201046219298668,1.0408340855860843e-17,-1.1102230246251565e-16,0.000683649691751728,0.15768866439571644,-2.649009462567604e-06,20.806197290704716,0.0033783057088890363,0.09001882372887504,0.002837390035852261,0.6745235910081054,94.50026831443158,0.5195920211164032,0.41957256537861237,0.4224840229684017,0.42126987805280636
1187,block06_exact_spectrum_092,exact_spectrum,5,92,20266014,13,11,unchanged_rank_permutation,False,1.7045859373458851e-16,2.8411456528117154e-16,0.03510450825832223,0.02918531676456508,3.9263304862391806e-16,0.00036945185638926573,0.0920104621929867,1.5178830414797062e-17,0.0,0.0036249606030944142,0.13446161701887344,-1.091426140205184e-06,17.28221710167197,0.006319616620231722,-0.07053754192634087,-0.1670148441773871,0.5749142800274619,70.70967648328217,0.5741744867158399,0.607584532496263,0.5590024069396775,0.5932043597546983
1188,block06_exact_spectrum_093,exact_spectrum,5,93,20266015,17,16,unchanged_rank_permutation,False,2.054602841965309e-16,3.1289995883690286e-16,0.031972315123614425,0.029624744071161984,3.863485664420139e-16,0.00036945185638926053,0.09201046219298668,9.974659986866641e-18,-1.1102230246251565e-16,-0.0012696512848944018,0.13663094643868326,1.1181323581678896e-06,18.241254553135324,0.0014250047322429064,-0.0555421082880192,-0.12079022170868581,0.583588152318303,89.22755752351577,0.5963158501453889,0.6502174085869901,0.6541885894168162,0.7562285358145835
1189,block06_exact_spectrum_094,exact_spectrum,5,94,20266016,30,29,unchanged_rank_permutation,False,2.0787395463976158e-16,3.6175060068761337e-16,0.02557963373795691,0.023779624877326568,3.870100141315178e-16,0.0003694518563892705,0.09201046219298668,1.9949319973733282e-17,-1.1102230246251565e-16,-7.028444957935055e-05,0.12402967898346999,-3.704481571928216e-07,15.590517191672117,0.0026243715675579576,-0.14264804441640966,-0.2485530464141823,0.5344251349422593,80.77708212389331,0.6623526145686703,0.7831506342026286,0.6599685228850484,0.7079987416004697
1190,block06_exact_spectrum_095,exact_spectrum,5,95,20266017,13,12,unchanged_rank_permutation,False,1.8452209079764877e-16,2.3481702284848683e-16,0.02016448822691702,0.02474733436061223,3.280673526240551e-16,0.0003694518563892588,0.0920104621929867,8.239936510889834e-18,0.0,-0.0026322154040580507,0.13299639867329374,1.1132999039177174e-06,16.76928256239294,6.244061307925748e-05,-0.08066582593251881,-0.19173776338471538,0.7202011597429043,110.7249983360595,0.6406348295187609,0.6947562646364549,0.6915183714642483,0.7692200545036957
1191,block06_exact_spectrum_096,exact_spectrum,5,96,20266018,14,13,unchanged_rank_permutation,False,1.9989545192512216e-16,2.88718769415231e-16,0.02091931325645696,0.023696722705489188,4.080863303494064e-16,0.00036945185638926053,0.0920104621929867,9.974659986866641e-18,0.0,-0.0011164705464582142,0.14972494140344492,-2.2941651147618327e-06,19.507272285499955,0.001578185470679094,0.03496979403607092,-0.05976946425240326,0.5190669886946959,71.34304593147071,0.5699903868094088,0.5420966574175414,0.5643337660263754,0.6013571320905987
1192,block06_exact_spectrum_097,exact_spectrum,5,97,20266019,13,12,unchanged_rank_permutation,False,2.1841021312123572e-16,3.773017900625811e-16,0.030561929075647254,0.026143874661796178,4.352181019192064e-16,0.00036945185638925576,0.0920104621929867,5.204170427930421e-18,0.0,-0.0023093003093427903,0.13852325543687136,-2.217188826566622e-06,17.601193133114958,0.00038535570779451786,-0.042461571166083845,-0.151640526305318,0.6086777571974274,87.18639158613425,0.6077817641137526,0.63380555857713,0.5985036658609894,0.6362952763497595
1193,block06_exact_spectrum_098,exact_spectrum,5,98,20266020,13,12,unchanged_rank_permutation,False,2.2898659261879123e-16,3.150513062691727e-16,0.026052451898217588,0.029439151371885793,4.505180323881282e-16,0.0003694518563892579,0.0920104621929867,7.37257477290143e-18,0.0,0.0011125076483794688,0.13372337500549303,-2.1981691735442887e-07,17.076866999267455,0.003807163665516777,-0.0756406207946656,-0.17691250869828168,0.6111435753201336,77.68774788328686,0.5730318686773201,0.6179761057431586,0.6241403153704133,0.713897460398013
1194,block06_exact_spectrum_099,exact_spectrum,5,99,20266021,21,20,unchanged_rank_permutation,False,2.0634566231768836e-16,3.2804128344538656e-16,0.03431128596090005,0.029595605455025705,4.2912144169638665e-16,0.00036945185638926053,0.0920104621929867,9.974659986866641e-18,0.0,0.0015027068849775608,0.13794292137168399,-3.2641449249804474e-07,17.648383905691222,0.0041973629021148685,-0.046473115417089095,-0.14936597942186125,0.506723265520106,80.20340742621481,0.6366643785325222,0.6802564457230025,0.5151992388941475,0.5545343274903195
1195,block07_real_000,real,6,0,0,0,0,not_applicable,True,0.0,0.0,0.0,0.0,0.0,-0.006054173058050897,0.0965555574689613,0.0,0.0,-0.0018858092151145564,0.1427610784920595,-2.1968994460930737e-06,19.181512981722626,0.0,0.0,0.0,0.6663206220438717,72.30893328707903,0.0,0.0,0.0,0.0
1196,block07_iaaft_001,iaaft,6,1,20266923,17,16,unchanged_rank_permutation,True,0.034761449478521486,0.040723264033225196,0.0,0.0,0.0410728467082765,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0015744373022294265,0.15300476954956974,-9.516713477347382e-07,20.815226377008617,0.00031137191288512986,0.07175408847923492,0.08517124779691265,0.5902333690357909,89.68772923213069,0.8087619002197747,0.7383561743896929,0.8104473706094331,0.7227303648312164
1197,block07_iaaft_002,iaaft,6,2,20266924,18,17,unchanged_rank_permutation,True,0.04563711353136242,0.0480093984525991,0.0,0.0,0.04408709096439058,-0.006054173058050897,0.0965555574689613,0.0,0.0,-0.00040412478198599496,0.1584587207174325,2.0479021412907148e-06,21.74504036600181,0.0014816844331285615,0.10995743651688761,0.13364573413587744,0.6085998663214015,84.24925465181474,0.7771362205071844,0.6674032426832667,0.9390381550290139,0.7832908354714702
1198,block07_iaaft_003,iaaft,6,3,20266925,25,24,unchanged_rank_permutation,True,0.033302097872499256,0.0372957302166541,0.0,0.0,0.037550895863609435,-0.0060541730580509125,0.09655555746896131,-1.5612511283791264e-17,2.220446049250313e-16,-0.002624765407523049,0.134981730888157,9.514729649243827e-07,15.921693271901644,-0.0007389561924084926,-0.054492076454404015,-0.16994591161433137,0.5888738423241405,67.40648524849291,0.6140830884575134,0.6591620996464195,0.7125485311947404,0.8003642313611447
1199,block07_iaaft_004,iaaft,6,4,20266926,15,14,unchanged_rank_permutation,True,0.04649365126205153,0.0582961875454543,0.0,0.0,0.0586855327651581,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0011916263884834551,0.14463009740920768,5.036870458744016e-07,19.832447260772167,0.0006941828266311012,0.013091936099741242,0.033935502359474734,0.6258218699696062,105.01189073893389,0.6890740146994818,0.6815177202115514,0.8754179340628356,0.8426118743951744
1200,block07_iaaft_005,iaaft,6,5,20266927,16,15,unchanged_rank_permutation,True,0.039825917997557095,0.037224695232779034,0.0,0.0,0.03737789063316092,-0.006054173058050899,0.0965555574689613,-1.734723475976807e-18,0.0,-0.0036156013522131315,0.13084548486012773,-8.814465593273716e-07,16.243053300504968,-0.001729792137098575,-0.08346528169857226,-0.15319227862878215,0.4867759227540535,65.60054866135425,0.5901892807189782,0.6278939714918285,0.7677886496509331,0.8514833814972863
1201,block07_iaaft_006,iaaft,6,6,20266928,23,22,unchanged_rank_permutation,True,0.03466035060409121,0.03210589817500114,0.0,0.0,0.03237520773333857,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.003629416508115159,0.13375376222914975,1.4232051420407211e-06,17.082415133458078,-0.0017436072930006028,-0.06309364119444327,-0.10943338256292412,0.5908666869919239,92.78777680434433,0.5494006024521528,0.5715397799042425,0.6282364165761538,0.6500158357125521
1202,block07_iaaft_007,iaaft,6,7,20266929,22,21,unchanged_rank_permutation,True,0.031059534503994887,0.024321154613923868,0.0,0.0,0.02185044078323867,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.0019184462439730072,0.15600578079008404,3.6698194931340433e-06,21.48957418742431,-3.263702885845086e-05,0.0927753028901448,0.12032738021765832,0.7034215404957038,107.29474669900323,0.8733065666923469,0.7701021491577641,0.9964540131414101,0.8331411913250463
1203,block07_iaaft_008,iaaft,6,8,20266930,18,17,unchanged_rank_permutation,True,0.023521390407472476,0.020486885301736122,0.0,0.0,0.020582374505552718,-0.006054173058050907,0.0965555574689613,-1.0408340855860843e-17,0.0,-0.002843908507607897,0.15562873879799466,3.8953091141458655e-06,21.33480525924215,-0.0009580992924933408,0.09013423295657486,0.11225872951582705,0.7193848269119251,104.78482894838598,1.116528275096601,0.9835620423350101,1.3057247380477601,1.1053716180196815
1204,block07_iaaft_009,iaaft,6,9,20266931,16,15,unchanged_rank_permutation,True,0.03537252909590172,0.035660958890912475,0.0,0.0,0.0346397920263887,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0010583184158123897,0.142646001616819,2.058076362627046e-06,19.43686901842195,0.0008274907993021667,-0.0008060801757452385,0.013312611833208976,0.6766794887536627,88.2962622725528,0.5078797287612907,0.5080103609874796,0.6485738883146646,0.643572912741267
1205,block07_iaaft_010,iaaft,6,10,20266932,10,9,unchanged_rank_permutation,True,0.03219021649583613,0.03729471805997441,0.0,0.0,0.03513400750231086,-0.006054173058050898,0.0965555574689613,-8.673617379884035e-19,0.0,-0.0018640518381583303,0.1501922311050514,-3.2089884928118716e-06,20.60582869983849,2.175737695622607e-05,0.05205307140773163,0.07425460752095248,0.5845995734793407,91.99885646973348,0.5853849281430732,0.5482679365363268,0.5629998491874697,0.5055209031911552
1206,block07_iaaft_011,iaaft,6,11,20266933,21,20,unchanged_rank_permutation,True,0.04454972057294981,0.04757836124143713,0.0,0.0,0.04767276604858336,-0.006054173058050895,0.0965555574689613,1.734723475976807e-18,0.0,-0.00138685522405102,0.15542126144240884,-2.6338129138938152e-06,21.825637087474824,0.0004989539910635365,0.08868091418245716,0.13784752580631632,0.7523154759195377,102.98032063821981,0.8230963522097254,0.7579903118026128,0.9264203136477409,0.7833182340455129
1207,block07_iaaft_012,iaaft,6,12,20266934,13,12,unchanged_rank_permutation,True,0.024874947675402704,0.028850725149509957,0.0,0.0,0.028949356989038225,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.0017045440804730736,0.13336462012994052,-3.9366269884243434e-07,16.4293615752404,0.00018126513464148276,-0.06581946887324475,-0.14347937042842507,0.711082674097706,72.40561965630579,0.5779216782412246,0.6216715970605091,0.7391006017271179,0.802172389105484
1208,block07_iaaft_013,iaaft,6,13,20266935,15,13,unchanged_rank_permutation,True,0.027210917843481428,0.033117780563809235,0.0,0.0,0.03139271254244726,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0030582914776915724,0.13727580347596846,-1.45306842065663e-07,18.999938394453526,-0.001172482262577016,-0.03842276252064103,-0.009466124358496475,0.6547768241301821,101.2101125159742,0.5749907764056607,0.5906459038092422,0.6441681361842705,0.6503207728210298
1209,block07_iaaft_014,iaaft,6,14,20266936,22,21,unchanged_rank_permutation,True,0.0378568775811586,0.029574203790131055,0.0,0.0,0.029600961113410956,-0.006054173058050907,0.0965555574689613,-1.0408340855860843e-17,0.0,-0.0017483963713857491,0.15795202230289915,2.753356174822419e-06,20.619736662401024,0.00013741284372880726,0.10640816090279537,0.07497967871714972,0.6097584391590288,89.72298855263752,0.7425160315355653,0.6313429555011708,0.8069741928540676,0.7307990593168375
1210,block07_iaaft_015,iaaft,6,15,20266937,15,14,unchanged_rank_permutation,True,0.025208804506971678,0.030437038911780945,0.0,0.0,0.029652993965124,-0.006054173058050908,0.09655555746896131,-1.1275702593849246e-17,2.220446049250313e-16,-0.0020545242409035994,0.14508654855866296,7.158703973329299e-07,19.17137288252252,-0.00016871502578904305,0.016289244177521534,-0.0005286391751144759,0.6296703855617714,90.2702050903323,0.9975372466704434,0.9741850325638918,1.2144115373605764,1.215313542593907
1211,block07_iaaft_016,iaaft,6,16,20266938,12,11,unchanged_rank_permutation,True,0.025357940622096273,0.029672243464233538,0.0,0.0,0.02785283142463477,-0.006054173058050904,0.0965555574689613,-6.938893903907228e-18,0.0,-0.0017295930610772222,0.14021336652209523,1.6945577575681304e-06,18.330804132104305,0.00015621615403733414,-0.017845984331828713,-0.04435045610994981,0.7394481328959638,85.4142037103897,0.4618513969133192,0.4658235605859822,0.5952111861213507,0.6090009598488103
1212,block07_iaaft_017,iaaft,6,17,20266939,14,13,unchanged_rank_permutation,True,0.044702894549023556,0.04367868293962293,0.0,0.0,0.043891195478548584,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.001838039267662077,0.13317885329679305,2.9595831500058175e-06,18.50217888958959,4.776994745247934e-05,-0.06712071172675682,-0.035416084892799904,0.5715346061237303,75.36087884936393,0.9098565050501232,0.9764113946392023,0.9499741636821728,0.9933743075103174
1213,block07_iaaft_018,iaaft,6,18,20266940,23,22,unchanged_rank_permutation,True,0.03884753928048833,0.03901920933628926,0.0,0.0,0.03856560493085043,-0.006054173058050907,0.0965555574689613,-1.0408340855860843e-17,0.0,-0.0018927260978258082,0.15343535989988102,-2.1326703352016434e-06,20.604177524083788,-6.916882711251789e-06,0.07477024915033303,0.07416852589870127,0.6550886684975864,100.09453399072858,0.9822774507467412,0.8753346724097073,1.072456764035999,0.9549925641987952
1214,block07_iaaft_019,iaaft,6,19,20266941,11,10,unchanged_rank_permutation,True,0.02336307071505302,0.025286140061924024,0.0,0.0,0.025419339843081486,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0030620510486012824,0.13365271152418073,-1.8567951250223515e-06,17.639976356026935,-0.001176241833486726,-0.06380147211051912,-0.08036574732997137,0.578828183646125,69.87699254238667,0.7401288438593363,0.778171471006554,0.8091186329848905,0.8646614126099054
1215,block07_iaaft_020,iaaft,6,20,20266942,15,13,unchanged_rank_permutation,True,0.027684507052940066,0.032004672451008125,0.0,0.0,0.030760631735871177,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.002833034230009737,0.12795933006254548,1.469373627712885e-08,14.251325850018256,-0.0009472250148951805,-0.10368195999820295,-0.2570280632399625,0.47976863468061265,57.98334217321405,0.5423513964509566,0.5905873538133299,0.7114832593082713,0.7016833423752059
1216,block07_iaaft_021,iaaft,6,21,20266943,26,25,unchanged_rank_permutation,True,0.04555402755351482,0.05178211208572676,0.0,0.0,0.05175715231933807,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0022940995730526834,0.15512679994236175,4.1867841844248045e-06,22.593371924344602,-0.000408290357938127,0.0866182966738378,0.17787225365762427,0.6629810984304204,102.56079411468714,0.7481229014942846,0.6747827463071208,0.8635851224448011,0.657719006584347
1217,block07_iaaft_022,iaaft,6,22,20266944,16,15,unchanged_rank_permutation,True,0.022940240319095317,0.020825007011570685,0.0,0.0,0.0209014066448945,-0.006054173058050899,0.09655555746896131,-1.734723475976807e-18,2.220446049250313e-16,-0.002393762753093864,0.13802470064466135,2.7253770947131635e-06,17.873475522817582,-0.0005079535379793076,-0.03317695479347027,-0.0681926112998189,0.6947431750506964,86.92938581528509,0.42050319240430367,0.4248899667259142,0.4606460458959563,0.46740867191127206
1218,block07_iaaft_023,iaaft,6,23,20266945,18,17,unchanged_rank_permutation,True,0.028371983873890737,0.02636382799614064,0.0,0.0,0.026185498447165154,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0029105022022312354,0.1424186607782791,1.321951494761587e-06,17.529044631065904,-0.001024692987116679,-0.002398536893929437,-0.08614900984251339,0.5887089227458002,76.24908566202477,0.5653010708322805,0.567433322979467,0.7270805911953423,0.7860508985352779
1219,block07_iaaft_024,iaaft,6,24,20266946,11,10,unchanged_rank_permutation,True,0.030472731022072767,0.035262089712681494,0.0,0.0,0.035538728544472625,-0.006054173058050903,0.0965555574689613,-6.071532165918825e-18,0.0,-0.0014041960658032408,0.1409174676003481,1.145215666228088e-06,17.09370087558526,0.0004816131493113156,-0.012913960241719091,-0.10884501697685511,0.7661989969177735,86.32974618653974,0.590128356113053,0.6014507375499547,0.7461958609719038,0.810185856796515
1220,block07_iaaft_025,iaaft,6,25,20266947,12,11,unchanged_rank_permutation,True,0.043448817683580165,0.0483308344006156,0.0,0.0,0.0485205778422564,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.003083188512140842,0.14458934921772673,-5.44676306565585e-07,18.281366200150774,-0.0011973792970262857,0.012806506822298447,-0.04692783006374779,0.5829932626013441,74.90928985796265,0.5328014885976226,0.5224564747633231,0.7585357993219998,0.7908884642925151
1221,block07_iaaft_026,iaaft,6,26,20266948,15,14,unchanged_rank_permutation,True,0.027343578969120323,0.033467154183244315,0.0,0.0,0.03231760784441016,-0.006054173058050909,0.0965555574689613,-1.214306433183765e-17,0.0,-0.0017011391192633316,0.1453642356703966,-1.5392728636696883e-06,19.71128859563997,0.0001846700958512248,0.01823436195518746,0.02761907334536917,0.6887778386554537,86.14033294478735,0.5492843583537822,0.5356719981347953,0.7752067282478066,0.7504763561062773
1222,block07_iaaft_027,iaaft,6,27,20266949,12,11,unchanged_rank_permutation,True,0.026697682446533973,0.027237689503758277,0.0,0.0,0.027140961191663912,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0029630045290804197,0.12358059453674064,2.1248925075834396e-07,15.945699058047277,-0.0010771953139658633,-0.13435373393025796,-0.1686944052202054,0.5582008477671663,69.28425799953104,0.6306443794311475,0.6768182882112712,0.7436944233046944,0.854441633189929
1223,block07_iaaft_028,iaaft,6,28,20266950,17,16,unchanged_rank_permutation,True,0.038636397321708336,0.046007198916799184,0.0,0.0,0.046230932344121185,-0.006054173058050907,0.0965555574689613,-1.0408340855860843e-17,0.0,-0.001261583327856763,0.14861723114306513,2.7158767330023775e-06,20.743327608250507,0.0006242258872577934,0.041020652917884703,0.08142291111322031,0.5594164298375772,95.84336241418903,0.7674444668234244,0.7295033141171425,0.892329483282207,0.8027487882546811
1224,block07_iaaft_029,iaaft,6,29,20266951,15,14,unchanged_rank_permutation,True,0.02085912197074235,0.024681479485897467,0.0,0.0,0.024720838922285555,-0.0060541730580509,0.0965555574689613,-3.469446951953614e-18,0.0,-0.0015278278884458295,0.150301479021227,2.3674967587838927e-06,20.848613978621575,0.00035798132666872685,0.05281832141375231,0.08691186135772888,0.5874173916590804,99.8338395888204,0.6396233990067591,0.5984985705067891,0.8044758512645679,0.713658184770884
1225,block07_iaaft_030,iaaft,6,30,20266952,16,15,unchanged_rank_permutation,True,0.017998990386897173,0.018591135572308917,0.0,0.0,0.018654803030407594,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0015477154852481544,0.1467520056725003,-3.7870416037470565e-06,19.84190612655508,0.00033809372986640194,0.02795528881257936,0.034428626431174836,0.6828026964052569,66.12097704546903,0.5084410320607954,0.49571453050338493,0.5806521004277448,0.5592416679593689
1226,block07_iaaft_031,iaaft,6,31,20266953,18,17,unchanged_rank_permutation,True,0.02292292676199673,0.026278430992354364,0.0,0.0,0.02650501165037489,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.002775982931485538,0.14002704930365564,-2.6344418771768117e-06,19.06898704844475,-0.0008901737163709818,-0.019151082474877068,-0.005866374221110471,0.7595589193655152,87.82561007413031,0.7785542297984793,0.7944572253115322,0.8571687534765118,0.8632145662620102
1227,block07_iaaft_032,iaaft,6,32,20266954,13,12,unchanged_rank_permutation,True,0.023560554685110216,0.022560351314746947,0.0,0.0,0.022703069737642415,-0.006054173058050901,0.0965555574689613,-4.336808689942018e-18,0.0,-0.002977193791397638,0.14718862397575047,5.391005208541035e-07,18.27226198001303,-0.0010913845762830815,0.03101367354784501,-0.047402465205742095,0.5801965802566785,76.18974617363669,0.7094965379277922,0.684456585434392,0.7962353494037085,0.8311074484719377
1228,block07_iaaft_033,iaaft,6,33,20266955,23,22,unchanged_rank_permutation,True,0.029813561062473418,0.02908282556465174,0.0,0.0,0.02884662717428166,-0.0060541730580509065,0.0965555574689613,-9.540979117872439e-18,0.0,-0.0018078831791711126,0.15195821845969462,-1.1324629052828198e-07,18.793720212515677,7.792603594344383e-05,0.06442330125816986,-0.020217006321475495,0.6936795923755414,95.53666114693863,0.7921012478183245,0.7130480850080463,0.9078081247450149,0.9305719206329768
1229,block07_iaaft_034,iaaft,6,34,20266956,14,13,unchanged_rank_permutation,True,0.03484264370828148,0.04700439833798292,0.0,0.0,0.04709396039787935,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0035678656888118963,0.13349542223959643,-9.20979239702914e-08,17.46817537038365,-0.00168205647369734,-0.06490323798568409,-0.08932233932597233,0.6175126172837417,101.1605137114479,0.514368614625085,0.5482381861951234,0.8096198597707338,0.8967410094366823
1230,block07_iaaft_035,iaaft,6,35,20266957,10,9,unchanged_rank_permutation,True,0.03678607869898241,0.03692890741452608,0.0,0.0,0.03671292894583398,-0.006054173058050903,0.0965555574689613,-6.071532165918825e-18,0.0,-0.0030418817413735547,0.14625163946331704,-8.637476018521051e-07,18.561195884384563,-0.0011560725262589984,0.0244503684626598,-0.032339320570235364,0.5623350380873154,75.35914127727774,1.0269009769912376,0.9923638122377244,1.250767100255235,1.3093512444057414
1231,block07_iaaft_036,iaaft,6,36,20266958,17,16,unchanged_rank_permutation,True,0.02480908235815011,0.024231781636935956,0.0,0.0,0.02402305428516355,-0.006054173058050906,0.0965555574689613,-8.673617379884035e-18,0.0,-0.0018799363067283986,0.1459168663162129,-1.0391349008695241e-06,18.602282116118293,5.872908386157826e-06,0.02210537954382974,-0.0301973502380265,0.5561985506231142,80.6139002585486,0.7519675172298916,0.7280820863525285,0.8031002426851498,0.8296180845498355
1232,block07_iaaft_037,iaaft,6,37,20266959,24,23,unchanged_rank_permutation,True,0.03100081864982353,0.03271697234189499,0.0,0.0,0.030989245247890082,-0.006054173058050907,0.0965555574689613,-1.0408340855860843e-17,0.0,-0.0029753528106998823,0.1536653664575624,4.822097894828651e-07,20.276026659616413,-0.001089543595585326,0.07638137845890136,0.05706086266170507,0.7678558103376825,79.41692357784713,0.8138593526394461,0.7390171237513435,1.0519349007180756,0.9776072828145369
1233,block07_iaaft_038,iaaft,6,38,20266960,24,23,unchanged_rank_permutation,True,0.027975641654218255,0.02294143634349878,0.0,0.0,0.0225064586187793,-0.006054173058050902,0.0965555574689613,-5.204170427930421e-18,0.0,-0.0021143255804599572,0.13548889005435105,1.122921459966772e-06,16.623623261638883,-0.00022851636534540086,-0.05093957340839883,-0.13335182279526436,0.6854022687053811,64.61231011406565,0.43427616132681324,0.45507016981861237,0.616479910176157,0.6427978007483566
