case,N,tau,chi,E,delta_alpha,rho_scalar,cumulative_dissipation
chi_loop_10000,-1.217173750921934,0.1893208631152939,137.9074492925319,3.5828939612192503,-5.405581662287773e-07,69.34538917149233,30.879782895095662
chi_loop_10000,-1.2155637327328839,0.18977073970033004,137.90670451656942,3.5747120343659224,-5.39514798614249e-07,69.33215107030806,30.89302099628128
chi_loop_10000,-1.2139537145438337,0.19022164584479112,137.90594436916922,3.5665509116052156,-5.384498852345487e-07,69.31842380425122,30.906748262332012
chi_loop_10000,-1.2123436963547836,0.19067358363567907,137.90516882861007,3.5584105448023275,-5.373633947813872e-07,69.30420012254079,30.920971944048215
chi_loop_10000,-1.2107336781657334,0.1911265551623859,137.90437787346042,3.5502908859411186,-5.362552968346534e-07,69.28947286683047,30.93569919975836
chi_loop_10000,-1.2091236599766833,0.19158056251668346,137.9035714825855,3.5421918871238334,-5.35125561085259e-07,69.27423497161712,30.950937094974325
chi_loop_10000,-1.207513641787633,0.19203560779271253,137.9027496351542,3.5341135005707955,-5.339741571130929e-07,69.25847946455372,30.966692602034882
chi_loop_10000,-1.2059036235985827,0.19249169308697245,137.90191231064634,3.5260556786201285,-5.32801055830312e-07,69.24219946685076,30.98297259973745
chi_loop_10000,-1.2042936054095326,0.19294882049830991,137.90105948885963,3.518018373727457,-5.316062282600953e-07,69.22538819363078,30.999783872957938
chi_loop_10000,-1.2026835872204824,0.19340699212790813,137.90019114991728,3.510001538465618,-5.303896453145995e-07,69.20803895432864,31.01713311225871
chi_loop_10000,-1.2010735690314323,0.1938662100792759,137.89930727427534,3.5020051255243727,-5.291512790162045e-07,69.19014515310253,31.035026913484607
chi_loop_10000,-1.199463550842382,0.19432647645823614,137.8984078427303,3.494029087710117,-5.278911017203569e-07,69.17170028923907,31.05347177734693
chi_loop_10000,-1.197853532653332,0.19478779337291477,137.89749283642675,3.4860733779455955,-5.266090856714811e-07,69.1526979575909,31.07247410899537
chi_loop_10000,-1.1962435144642818,0.19525016293372907,137.89656223686526,3.4781379492696107,-5.253052047793361e-07,69.13313184900827,31.092040217577825
chi_loop_10000,-1.1946334962752316,0.19571358725337648,137.89561602591027,3.4702227548367395,-5.239794321765245e-07,69.11299575079573,31.112176315788094
chi_loop_10000,-1.1930234780861815,0.19617806844682256,137.89465418579823,3.462327747917047,-5.22631742327917e-07,69.09228354718255,31.13288851940131
chi_loop_10000,-1.1914134598971313,0.19664360863128943,137.89367669914571,3.4544528818957994,-5.212621100314507e-07,69.07098921979116,31.154182846797156
chi_loop_10000,-1.1898034417080812,0.19711020992624376,137.89268354895776,3.4465981102731824,-5.198705101960854e-07,69.04910684811661,31.176065218470804
chi_loop_10000,-1.188193423519031,0.19757787445338484,137.89167471863638,3.438763386664013,-5.184569190630484e-07,69.02663061005696,31.19854145653148
chi_loop_10000,-1.1865834053299809,0.19804660433663232,137.8906501919891,3.4309486647974654,-5.170213128735668e-07,69.00355478239871,31.221617284188703
chi_loop_10000,-1.1849733871409305,0.19851640170211418,137.88960995323768,3.423153898516775,-5.155636684239795e-07,68.97987374136156,31.245298325226084
chi_loop_10000,-1.1833633689518803,0.19898726867815394,137.88855398702697,3.4153790417789702,-5.140839629547145e-07,68.95558196312439,31.269590103462672
chi_loop_10000,-1.1817533507628302,0.19945920739525852,137.8874822784339,3.4076240486545855,-5.125821748164228e-07,68.93067402438123,31.29449804220186
chi_loop_10000,-1.18014333257378,0.19993221998610544,137.8863948129767,3.3998888733273773,-5.110582826928223e-07,68.90514460292242,31.320027463667763
chi_loop_10000,-1.1785333143847299,0.20040630858553019,137.88529157662393,3.392173470094054,-5.095122659337648e-07,68.87898847815632,31.346183588429046
chi_loop_10000,-1.1769232961956797,0.20088147533051312,137.8841725558042,3.384477793363987,-5.079441041111465e-07,68.85220053178016,31.372971534810212
chi_loop_10000,-1.1753132780066295,0.20135772236016675,137.88303773741552,3.376801797658943,-5.063537785732208e-07,68.82477574829537,31.400396318290298
chi_loop_10000,-1.1737032598175792,0.2018350518157224,137.88188710883506,3.369145437612793,-5.047412695580178e-07,68.79670921569605,31.42846285088897
chi_loop_10000,-1.172093241628529,0.20231346584051685,137.88072065792906,3.361508667971254,-5.03106559301969e-07,68.7679961260455,31.457175940539972
chi_loop_10000,-1.1704832234394789,0.2027929665799794,137.87953837306276,3.353891443591594,-5.014496305966176e-07,68.73863177613467,31.486540290452005
chi_loop_10000,-1.1688732052504287,0.20327355618161796,137.87834024311056,3.3462937194423694,-4.997704665665736e-07,68.70861156812573,31.516560498456887
chi_loop_10000,-1.1672631870613785,0.20375523679500554,137.87712625746644,3.3387154506031447,-4.980690513356478e-07,68.67793101024317,31.54724105634511
chi_loop_10000,-1.1656531688723284,0.2042380105717665,137.87589640605427,3.331156592264221,-4.963453693607178e-07,68.64658571739687,31.57858634918872
chi_loop_10000,-1.1640431506832782,0.2047218796655627,137.87465067933854,3.3236170997263605,-4.945994062088843e-07,68.61457141193617,31.61060065465156
chi_loop_10000,-1.162433132494228,0.2052068462320794,137.87338906833514,3.3160969284005173,-4.928311478913372e-07,68.58188392429942,31.643288142286853
chi_loop_10000,-1.160823114305178,0.20569291242901117,137.8721115646223,3.3085960338075617,-4.91040581751534e-07,68.54851919376341,31.676652872822153
chi_loop_10000,-1.1592130961161278,0.2061800804160474,137.8708181603516,3.301114371578013,-4.892276950219099e-07,68.5144732691561,31.710698797431657
chi_loop_10000,-1.1576030779270776,0.20666835235485836,137.8695088482595,3.293651897451764,-4.873924770443239e-07,68.47974230959088,31.745429756995932
chi_loop_10000,-1.1559930597380275,0.20715773040908023,137.8681836216785,3.2862085672778174,-4.855349166055234e-07,68.44432258523688,31.780849481349037
chi_loop_10000,-1.1543830415489773,0.20764821674430042,137.86684247454897,3.2787843370140113,-4.836550037135012e-07,68.40821047807437,31.81696158851308
chi_loop_10000,-1.152773023359927,0.20813981352804325,137.86548540143087,3.271379162726753,-4.81752730152607e-07,68.37140248266597,31.853769583920315
chi_loop_10000,-1.1511630051708768,0.2086325229297542,137.86411239751567,3.263993000590755,-4.798280872631011e-07,68.3338952069626,31.891276859622618
chi_loop_10000,-1.1495529869818266,0.20912634712078557,137.86272345863858,3.25662580688876,-4.778810681616008e-07,68.29568537309844,31.92948669348868
chi_loop_10000,-1.1479429687927765,0.20962128827438098,137.86131858129085,3.2492775380112784,-4.7591166674187946e-07,68.25676981819778,31.968402248388703
chi_loop_10000,-1.1463329506037263,0.21011734856565994,137.85989776263216,3.2419481504563277,-4.739198770087327e-07,68.21714549522042,32.008026571366784
chi_loop_10000,-1.1447229324146762,0.2106145301716024,137.85846100050355,3.2346376008291617,-4.7190569518740233e-07,68.17680947378787,32.048362592801034
chi_loop_10000,-1.1431129142256258,0.21111283527103333,137.85700829344003,3.227345845842002,-4.698691177251746e-07,68.13575894103597,32.089413125551495
chi_loop_10000,-1.1415028960365756,0.2116122660446065,137.85553964068387,3.2200728423137894,-4.6781014184649194e-07,68.09399120249168,32.13118086409589
chi_loop_10000,-1.1398928778475255,0.2121128246747892,137.85405504219767,3.212818547169906,-4.6572876621908676e-07,68.05150368293141,32.17366838365339
chi_loop_10000,-1.1382828596584753,0.21261451334584572,137.8525544986779,3.205582917441918,-4.6362499062091445e-07,68.00829392728907,32.216878139296384
chi_loop_10000,-1.1366728414694252,0.21311733424382137,137.85103801156856,3.1983659102673188,-4.614988151629973e-07,67.96435960153602,32.26081246505036
chi_loop_10000,-1.135062823280375,0.21362128955652604,137.84950558307492,3.19116748288926,-4.5935024151066983e-07,67.91969849360306,32.30547357298208
chi_loop_10000,-1.1334528050913248,0.21412638147351787,137.8479572161776,3.1839875926563,-4.5717927277255654e-07,67.87430851430707,32.350863552276124
chi_loop_10000,-1.1318427869022747,0.21463261218608673,137.8463929146469,3.176826197022135,-4.549859123903488e-07,67.82818769828964,32.3969843682999
chi_loop_10000,-1.1302327687132245,0.215139983887237,137.84481268305709,3.1696832535453527,-4.527701653600502e-07,67.78133420493027,32.44383786165718
chi_loop_10000,-1.1286227505241744,0.21564849877167142,137.8432165268011,3.1625587198891583,-4.505320378989097e-07,67.733746319358,32.491425747230586
chi_loop_10000,-1.1270127323351242,0.2161581590357734,137.84160445210534,3.155452553821131,-4.4827153655724317e-07,67.6854224533738,32.539749613212805
chi_loop_10000,-1.125402714146074,0.2166689668775902,137.839976466045,3.1483647132129615,-4.4598867043887935e-07,67.63636114645934,32.588810920126924
chi_loop_10000,-1.123792695957024,0.21718092449681553,137.83833257655888,3.1412951560401945,-4.436834487586694e-07,67.58656106675136,32.63861099983606
chi_loop_10000,-1.1221826777679738,0.21769403409477206,137.8366727924653,3.1342438403819766,-4.413558819527097e-07,67.53602101204793,32.68915105454231
chi_loop_10000,-1.1205726595789236,0.2182082978743939,137.83499712347754,3.1272107244208005,-4.3900598267754276e-07,67.48473991081246,32.74043215577537
chi_loop_10000,-1.1189626413898732,0.21872371804020863,137.83330558021984,3.1201957664422473,-4.3663376370073337e-07,67.43271682321524,32.792455243370966
chi_loop_10000,-1.117352623200823,0.21924029679831955,137.83159817424368,3.1131989248347436,-4.3423923989927005e-07,67.3799509421495,32.845221124439256
chi_loop_10000,-1.115742605011773,0.2197580363563877,137.8298749180438,3.1062201580892927,-4.3182242692729744e-07,67.32644159426164,32.89873047232354
chi_loop_10000,-1.1141325868227228,0.2202769389236135,137.8281358250752,3.099259424799239,-4.2938334188225014e-07,67.2721882410415,32.95298382554949
chi_loop_10000,-1.1125225686336726,0.2207970067107185,137.82638090976963,3.0923166836600045,-4.2692200374894185e-07,67.21719047981898,33.007981586764984
chi_loop_10000,-1.1109125504446222,0.22131824192992694,137.82461018755282,3.0853918934688442,-4.244384320672978e-07,67.16144804491717,33.06372402167115
chi_loop_10000,-1.109302532255572,0.22184064679494678,137.8228236748617,3.078485013124596,-4.219326483756447e-07,67.10496080864402,33.12021125794448
chi_loop_10000,-1.107692514066522,0.22236422352095114,137.8210213891619,3.0715960016274297,-4.1940467565559914e-07,67.04772878243723,33.17744328415073
chi_loop_10000,-1.1060824958774718,0.22288897432455948,137.81920334896552,3.064724818078596,-4.1685453744388923e-07,66.98975211793521,33.23541994865059
chi_loop_10000,-1.1044724776884216,0.2234149014238184,137.8173695738491,3.057871421680183,-4.1428226005280067e-07,66.93103110809109,33.29414095849757
chi_loop_10000,-1.1028624594993715,0.22394200703818198,137.8155200844718,3.0510357717348664,-4.1168787034973064e-07,66.87156618825566,33.35360587832848
chi_loop_10000,-1.1012524413103213,0.224470293388493,137.81365490259407,3.0442178276456637,-4.090713977555893e-07,66.81135793734033,33.413814129246816
chi_loop_10000,-1.0996424231212711,0.22499976269696295,137.81177405109594,3.0374175489156863,-4.0643287158026453e-07,66.7504070788875,33.4747649876994
chi_loop_10000,-1.098032404932221,0.22553041718715244,137.80987755399644,3.0306348951478967,-4.037723244643132e-07,66.68871448223928,33.53645758434668
chi_loop_10000,-1.0964223867431708,0.22606225908395122,137.80796543647253,3.0238698260448613,-4.010897894923815e-07,66.62628116365912,33.59889090292712
chi_loop_10000,-1.0948123685541207,0.2265952906135584,137.8060377248786,3.0171223014085067,-3.9838530208058387e-07,66.56310828747274,33.662063779116124
chi_loop_10000,-1.0932023503650705,0.2271295140034619,137.80409444676613,3.010392281139878,-3.9565889897730244e-07,66.499197167207,33.725974899379814
chi_loop_10000,-1.0915923321760204,0.2276649314824184,137.8021356309038,3.0036797252388934,-3.9291061859625387e-07,66.43454926676193,33.7906227998243
chi_loop_10000,-1.0899823139869702,0.22820154528043263,137.80016130729751,2.9969845938041035,-3.9014050134955625e-07,66.36916620154632,33.85600586504075
chi_loop_10000,-1.08837229579792,0.22873935762873684,137.79817150721098,2.99030684703245,-3.873485890926176e-07,66.30304973964034,33.92212232694692
chi_loop_10000,-1.0867622776088697,0.22927837075976998,137.79616626318634,2.983646445219021,-3.845349252351582e-07,66.23620180296217,33.98897026362557
chi_loop_10000,-1.0851522594198195,0.22981858690715626,137.79414560906528,2.9770033487568184,-3.8169955618450047e-07,66.16862446842454,34.05654759816024
chi_loop_10000,-1.0835422412307694,0.23036000830568493,137.7921095800101,2.970377518136508,-3.7884252879205604e-07,66.10031996911427,34.12485209746929
chi_loop_10000,-1.0819322230417192,0.23090263719128792,137.7900582125254,2.963768913946188,-3.7596389257377183e-07,66.03129069544818,34.1938813711382
chi_loop_10000,-1.080322204852669,0.23144647580101926,137.78799154447967,2.9571774968711506,-3.7306369882195156e-07,65.9615391963329,34.26363287025144
chi_loop_10000,-1.0787121866636187,0.23199152637303283,137.78590961512745,2.9506032276936347,-3.701420003832112e-07,65.89106818036399,34.33410388622395
chi_loop_10000,-1.0771021684745685,0.23253779114656067,137.78381246513158,2.9440460672926023,-3.671988526576797e-07,65.81988051695345,34.40529154963321
chi_loop_10000,-1.0754921502855184,0.2330852723618914,137.78170013658573,2.937505976643491,-3.642343125997982e-07,65.74797923753097,34.47719282905261
chi_loop_10000,-1.0738821320964682,0.2336339722603477,137.77957267303734,2.930982916817981,-3.6124843949547625e-07,65.67536753669798,34.549804529886615
chi_loop_10000,-1.072272113907418,0.23418389308426393,137.77743011951057,2.924476848983762,-3.5824129440698016e-07,65.60204877337797,34.62312329320854
chi_loop_10000,-1.070662095718368,0.23473503707696425,137.77527252252978,2.9179877344042953,-3.5521294083906696e-07,65.52802647198519,34.69714559460203
chi_loop_10000,-1.0690520775293177,0.23528740648273913,137.7730999301431,2.911515534438581,-3.521634440728505e-07,65.45330432357811,34.7718677430063
chi_loop_10000,-1.0674420593402676,0.2358410035468235,137.7709123919465,2.905060210540922,-3.4909287172091297e-07,65.37788618702078,34.8472858795669
chi_loop_10000,-1.0658320411512174,0.23639583051537308,137.7687099591077,2.8986217242606904,-3.4600129406037183e-07,65.30177609009621,34.92339597649197
chi_loop_10000,-1.0642220229621673,0.23695188963544148,137.76649268439084,2.8922000372421017,-3.428887825895899e-07,65.22497823067175,35.00019383591547
chi_loop_10000,-1.0626120047731171,0.23750918315495684,137.7642606221812,2.8857951112239757,-3.3975541180453206e-07,65.14749697781957,35.07767508876801
chi_loop_10000,-1.061001986584067,0.23806771332269877,137.7620138285101,2.879406908039501,-3.3660125831058707e-07,65.0693368729293,35.15583519365642
chi_loop_10000,-1.0593919683950168,0.2386274823882739,137.75975236108022,2.8730353896160175,-3.3342640126665657e-07,64.99050263083328,35.234669435752664
chi_loop_10000,-1.0577819502059667,0.239188492602093,137.75747627929115,2.8666805179747707,-3.3023092194106596e-07,64.91099914089365,35.31417292569366
chi_loop_10000,-1.0561719320169165,0.23975074621534617,137.75518564426525,2.860342255230691,-3.27014903933609e-07,64.83083146809524,35.394340598492484
chi_loop_10000,-1.0545619138278661,0.2403142454799793,137.75288051887367,2.8540205635921625,-3.23778433619637e-07,64.7500048541248,35.47516721246247
chi_loop_10000,-1.052951895638816,0.24087899264866922,137.75056096776274,2.847715405360794,-3.205215998169919e-07,64.66852471843197,35.556647348155025
chi_loop_10000,-1.0513418774497658,0.24144498997479974,137.74822705738063,2.841426742931185,-3.172444936749841e-07,64.58639665927429,35.638775407312465
chi_loop_10000,-1.0497318592607157,0.2420122397124367,137.74587885600423,2.8351545387907042,-3.139472091184814e-07,64.50362645475091,35.721545611837044
chi_loop_10000,-1.0481218410716655,0.24258074411630298,137.74351643376627,2.8288987555192606,-3.106298426258647e-07,64.42022006381089,35.8049520027772
chi_loop_10000,-1.0465118228826151,0.24315050544175376,137.7411398626829,2.8226593557890753,-3.0729249267391623e-07,64.33618362725534,35.88898843933262
chi_loop_10000,-1.044901804693565,0.24372152594475102,137.73874921668124,2.8164363023644534,-3.039352618472435e-07,64.25152346870513,35.97364859787909
chi_loop_10000,-1.0432917865045148,0.24429380788183858,137.73634457162746,2.8102295581015597,-3.0055825406272163e-07,64.16624609557104,36.058925971014666
chi_loop_10000,-1.0416817683154647,0.24486735351011607,137.733926005355,2.8040390859481925,-2.9716157656789477e-07,64.08035819996078,36.14481386662841
chi_loop_10000,-1.0400717501264145,0.24544216508721364,137.73149359769292,2.7978648489435565,-2.937453399409762e-07,63.99386665959729,36.23130540699325
chi_loop_10000,-1.0384617319373644,0.24601824487126564,137.7290474304949,2.7917068102180407,-2.9030965664755826e-07,63.90677853870479,36.31839352788422
chi_loop_10000,-1.0368517137483142,0.24659559512088497,137.72658758766804,2.7855649329929917,-2.8685464259492477e-07,63.81910108886407,36.40607097772382
chi_loop_10000,-1.035241695559264,0.2471742180951365,137.72411415520224,2.779439180580489,-2.8338041635489475e-07,63.73084174982865,36.49433031675579
chi_loop_10000,-1.0336316773702139,0.24775411605351058,137.7216272211997,2.7733295163831246,-2.79887099718934e-07,63.642008150340864,36.58316391624902
chi_loop_10000,-1.0320216591811637,0.2483352912558967,137.71912687590455,2.767235903893774,-2.763748174761105e-07,63.552608108853846,36.67256395773325
chi_loop_10000,-1.0304116409921136,0.24891774596255667,137.716613211733,2.7611583066953758,-2.7284369752411664e-07,63.46264963431737,36.76252243226812
chi_loop_10000,-1.0288016228030634,0.24950148243409714,137.7140863233036,2.7550966884607115,-2.6929387042518016e-07,63.372140926837915,36.85303113974729
chi_loop_10000,-1.0271916046140133,0.250086502931443,137.71154630746756,2.7490510129521786,-2.6572547029424243e-07,63.28109037834547,36.94408168823953
chi_loop_10000,-1.025581586424963,0.2506728097158101,137.70899326333955,2.74302124402157,-2.62138634243847e-07,63.18950657321647,37.03566549336849
chi_loop_10000,-1.023971568235913,0.2512604050486769,137.70642729232867,2.737007345609854,-2.5853350305027334e-07,63.097398288851636,37.12777377773283
chi_loop_10000,-1.0223615500468628,0.2518492911917578,137.70384849816955,2.731009281746948,-2.549102201543363e-07,63.00477449621707,37.220397570368995
chi_loop_10000,-1.0207515318578124,0.25243947040697456,137.7012569869537,2.7250270165515,-2.51268932438542e-07,62.91164436032673,37.31352770625824
chi_loop_10000,-1.0191415136687623,0.25303094495642825,137.69865286716112,2.719060514230671,-2.4760979067117717e-07,62.8180172407055,37.40715482588
chi_loop_10000,-1.0175314954797121,0.2536237171023713,137.69603624969216,2.713109739079905,-2.4393294850710845e-07,62.72390269177397,37.501269374813745
chi_loop_10000,-1.015921477290662,0.25421778910717907,137.6934072478993,2.707174655482717,-2.402385632649384e-07,62.629310463195694,37.59586160339132
chi_loop_10000,-1.0143114591016118,0.25481316323332076,137.69076597761958,2.7012552279104654,-2.3652679548291644e-07,62.53425050018802,37.69092156640176
chi_loop_10000,-1.0127014409125614,0.25540984174333103,137.68811255720667,2.6953514209221368,-2.3279780991813936e-07,62.438732943733655,37.786439122851164
chi_loop_10000,-1.0110914227235113,0.2560078268997807,137.68544710756368,2.6894631991641234,-2.290517743253062e-07,62.34276813080436,37.88240393577937
chi_loop_10000,-1.0094814045344611,0.25660712096524785,137.68276975217566,2.683590527370002,-2.2528886012285199e-07,62.24636659444982,37.978805472136195
chi_loop_10000,-1.007871386345411,0.25720772620228816,137.6800806171425,2.677733370360316,-2.2150924294805918e-07,62.14953906386542,38.075633002719094
chi_loop_10000,-1.0062613681563608,0.25780964487340546,137.677379831212,2.671891693042352,-2.1771310165785707e-07,62.05229646441387,38.17287560217506
chi_loop_10000,-1.0046513499673106,0.25841287924102224,137.67466752581294,2.6660654604099236,-2.139006187729109e-07,61.954649917521984,38.27052214906894
chi_loop_10000,-1.0030413317782605,0.2590174315674491,137.67194383508837,2.660254637543147,-2.10071981254778e-07,61.8566107405662,38.36856132602056
chi_loop_10000,-1.0014313135892103,0.259623304114855,137.66920889592907,2.6544591896082297,-2.062273795067071e-07,61.75819044667152,38.46698161991354
chi_loop_10000,-0.9998212954001602,0.2602304991452373,137.66646284800697,2.648679081857234,-2.0236700815079445e-07,61.65940074440688,38.5657713221781
chi_loop_10000,-0.99821127721111,0.26083901892039035,137.6637058338088,2.642914279627878,-1.984910654728722e-07,61.560253537435,38.66491852915032
chi_loop_10000,-0.9966012590220598,0.2614488657018756,137.66093799866974,2.6371647483432965,-1.945997541996647e-07,61.46076092407555,38.764411142511115
chi_loop_10000,-0.9949912408330096,0.2620600417509903,137.65815949080726,2.6314304535118334,-1.9069328049958756e-07,61.36093519678105,38.86423686980694
chi_loop_10000,-0.9933812226439594,0.2626725493287366,137.65537046135483,2.625711360726814,-1.867718550929709e-07,61.26078884152815,38.964383225055485
chi_loop_10000,-0.9917712044549093,0.26328639069579024,137.65257106439591,2.6200074356663294,-1.8283569291899227e-07,61.1603345371472,39.06483752943894
chi_loop_10000,-0.9901611862658591,0.263901568112469,137.64976145699774,2.614318644093012,-1.7888501346874364e-07,61.05958515449883,39.165586912087754
chi_loop_10000,-0.9885511680768089,0.26451808383870107,137.64694179924533,2.608644951853818,-1.7492003911989684e-07,60.958553755627335,39.26661831095769
chi_loop_10000,-0.9869411498877587,0.2651359401339934,137.6441122542753,2.6029863248798013,-1.7094099880043956e-07,60.857253592781866,39.36791847380329
chi_loop_10000,-0.9853311316987086,0.26575513925739946,137.64127298831,2.597342729185898,-1.669481234367609e-07,60.75569810733559,39.46947395925059
chi_loop_10000,-0.9837211135096584,0.26637568346748713,137.63842417069102,2.5917141308706992,-1.6294165006147665e-07,60.6539009286135,39.571271137972005
chi_loop_10000,-0.9821110953206083,0.2669975750223062,137.63556597391334,2.586100496116234,-1.5892181937093852e-07,60.55187587261729,39.67329619396674
chi_loop_10000,-0.980501077131558,0.26762081617935596,137.63269857365898,2.580501791187741,-1.5488887705750187e-07,60.44963694063809,39.77553512594954
chi_loop_10000,-0.9788910589425078,0.268245409195552,137.6298221488306,2.5749179824334525,-1.5084307281032494e-07,60.34719831773418,39.87797374885093
chi_loop_10000,-0.9772810407534577,0.2688713563271937,137.62693688158518,2.5693490362843656,-1.4678466175865879e-07,60.24457437115618,39.98059769543233
chi_loop_10000,-0.9756710225644075,0.2694986598299309,137.6240429573674,2.56379491925402,-1.4271390258446814e-07,60.141779648565745,40.083392418018974
chi_loop_10000,-0.9740610043753574,0.2701273219587301,137.62114056494295,2.5582555979382753,-1.3863105963185518e-07,60.03882887623429,40.18634319035384
chi_loop_10000,-0.9724509861863071,0.2707573449678418,137.61822989643164,2.5527310390150846,-1.3453640168581416e-07,59.93573695700913,40.289435109576154
chi_loop_10000,-0.9708409679972569,0.2713887311107657,137.6153111473404,2.54722120924427,-1.3043020208325373e-07,59.83251896826369,40.39265309832723
chi_loop_10000,-0.9692309498082068,0.2720214826402177,137.61238451659594,2.541726075467295,-1.263127396011754e-07,59.72919015959582,40.49598190698746
chi_loop_10000,-0.9676209316191566,0.2726556018080949,137.60945020657724,2.53624560460704,-1.2218429712440582e-07,59.62576595054135,40.599406116047206
chi_loop_10000,-0.9660109134301065,0.2732910908654421,137.6065084231478,2.5307797636675735,-1.180451631999091e-07,59.52226192797465,40.70291013861546
chi_loop_10000,-0.9644008952410562,0.27392795206241677,137.60355937568752,2.5253285197339252,-1.1389563103758604e-07,59.41869384352084,40.806478223069035
chi_loop_10000,-0.9627908770520061,0.27456618764825425,137.60060327712438,2.5198918399718573,-1.0973599895436337e-07,59.315077610740204,40.91009445584607
chi_loop_10000,-0.9611808588629559,0.2752057998712333,137.59764034396568,2.514469691627633,-1.055665703741937e-07,59.21142930219996,41.01374276438691
chi_loop_10000,-0.9595708406739057,0.2758467909786406,137.59467079632893,2.5090620420277876,-1.0138765349498868e-07,59.10776514636579,41.117406920225754
chi_loop_10000,-0.9579608224848556,0.2764891632167357,137.59169485797227,2.5036688585788984,-9.719956273190888e-08,59.0041015243519,41.22107054223639
chi_loop_10000,-0.9563508042958053,0.2771329188307156,137.58871275632472,2.498290108767347,-9.300261605282856e-08,58.90045496655116,41.32471710003539
chi_loop_10000,-0.9547407861067552,0.27777806006467864,137.5857247225156,2.492925760159096,-8.879713842002701e-08,58.79684214904593,41.42832991754582
chi_loop_10000,-0.953130767917705,0.2784245891615892,137.5827309914037,2.487575780399445,-8.458345868156414e-08,58.69327988986225,41.53189217672504
chi_loop_10000,-0.9515207497286549,0.2790725083632413,137.57973180160585,2.482240137212801,-8.036191223581568e-08,58.58978514512809,41.63538692145968
chi_loop_10000,-0.9499107315396047,0.27972181991022255,137.57672739552493,2.4769187984024392,-7.613283892204947e-08,58.48637500496025,41.73879706163084
chi_loop_10000,-0.9483007133505544,0.2803725260418777,137.57371801937725,2.471611731850269,-7.189658413064848e-08,58.383066689239996,41.8421053773531
chi_loop_10000,-0.9466906951615043,0.2810246289962718,137.57070392321936,2.466318905516592,-6.76534998023115e-08,58.27987754319684,41.945294523389926
chi_loop_10000,-0.9450806769724541,0.28167813101015365,137.56768536097408,2.461040287439865,-6.340394187454024e-08,58.176825032841435,42.048347033748996
chi_loop_10000,-0.943470658783404,0.282333034318919,137.56466259045604,2.4557758457364547,-5.914827250208532e-08,58.0739267401256,42.15124532646029
chi_loop_10000,-0.9418606405943538,0.2829893411565728,137.56163587339609,2.450525548600401,-5.488685961285711e-08,57.9712003580497,42.25397170853974
chi_loop_10000,-0.9402506224053035,0.2836470537556923,137.55860547546536,2.445289364303171,-5.062007646383648e-08,57.868663685445924,42.35650838114154
chi_loop_10000,-0.9386406042162534,0.2843061743473894,137.55557166629814,2.4400672611934113,-4.634830197414175e-08,57.766334621682226,42.45883744490185
chi_loop_10000,-0.9370305860272032,0.28496670516127287,137.5525347195141,2.434859207696706,-4.2071920836050936e-08,57.66423116111113,42.560940905476514
chi_loop_10000,-0.9354205678381531,0.2856286484254103,137.54949491273948,2.4296651723153255,-3.779132351500181e-08,57.56237138731352,42.6628006792754
chi_loop_10000,-0.9338105496491029,0.28629200636629043,137.54645252762728,2.424485123627979,-3.350690591652494e-08,57.460773467188766,42.76439859939604
chi_loop_10000,-0.9322005314600527,0.2869567812087845,137.54340784987664,2.419319030289562,-2.921907005237756e-08,57.35945564482621,42.86571642175871
chi_loop_10000,-0.9305905132710025,0.28762297517610763,137.54036116925104,2.4141668610309077,-2.4928223485432e-08,57.25843623514078,42.966735831445334
chi_loop_10000,-0.9289804950819524,0.2882905904897807,137.53731277959517,2.4090285846585267,-2.0634779884787235e-08,57.15773361734231,43.067438449244406
chi_loop_10000,-0.9273704768929022,0.2889596293695911,137.53426297885122,2.403904170054357,-1.6339158470657367e-08,57.057366228188144,43.167805838403766
chi_loop_10000,-0.925760458703852,0.289630094033554,137.5312120690733,2.398793586175501,-1.2041784125393917e-08,56.957352554989136,43.26781951159317
chi_loop_10000,-0.9241504405148018,0.290301986697873,137.52816035644113,2.3936968020539724,-7.743088281664257e-09,56.85771112850817,43.3674609380782
chi_loop_10000,-0.9225404223257516,0.29097530957690065,137.5251081512722,2.388613786796431,-3.443508145295482e-09,56.758460515475775,43.46671155110723
chi_loop_10000,-0.9209304041367015,0.29165006488309925,137.52205576803257,2.3835445095839214,8.56514192904001e-10,56.659619311071125,43.565552755512435
chi_loop_10000,-0.9193203859476513,0.29232625482700075,137.51900352534622,2.3784889396716085,5.1565289815869164e-09,56.561206131055656,43.663965935526285
chi_loop_10000,-0.9177103677586012,0.2930038816171673,137.5159517460032,2.3734470463885105,9.456081695446983e-09,56.463239603769104,43.761932462814144
chi_loop_10000,-0.9161003495695509,0.29368294746015083,137.51290075696585,2.368418799137229,1.3754711813973586e-08,56.36573836186161,43.85943370472384
chi_loop_10000,-0.9144903313805007,0.2943634545604528,137.50985088937384,2.363404167393684,1.8051952599407173e-08,56.26872103383072,43.95645103275253
chi_loop_10000,-0.9128803131914506,0.29504540512048427,137.50680247854726,2.3584031207068343,2.2347331096739254e-08,56.17220623534959,44.05296583123117
chi_loop_10000,-0.9112702950024004,0.29572880134052465,137.5037558639883,2.3534156286984103,2.664036902189082e-08,56.07621256036304,44.14895950622641
chi_loop_10000,-0.9096602768133503,0.2964136454186814,137.50071138938077,2.3484416610626324,3.093058120740011e-08,55.98075857192899,44.24441349465973
