case,chi,g,gp,logg,K,dA,A,Ap,tree,loop,loopp,V,Vp,rad,dust,denominator,numerator,E2,E,f,u,q,tau,N,a,z,t_Gyr,kinetic,rho,work,Omega_chi,energy_residual,lnt,friedmann_residual,delta_alpha,delta_alpha_linear,s_chi,s_age,gauge_denominator,mass_eV,H_over_mass,mass_adiabatic,kinetic_loop_fraction
chi_probe,139.6470037055889,0.9857475317967601,-0.006956791322509696,-0.014355010111116144,1.0,0.0,1.0,0.0,0.9122137197088375,0.0,0.0,0.9122137197088375,-1.824427439417675,0.0001740522914974178,0.5081354474985894,0.9999836891521067,1.1932129538689251,1.1932324165013721,1.0923517823949263,-0.6391124253598777,2.004703750875113,0.9892678472479739,0.7976904134611332,-0.1593918007159676,0.8526622198472177,0.17279735952084604,11.572336522130989,0.5838789734076425,1.49609269311648,98.72907937347007,4.1793833076909755e-05,-9.92524941142781e-16,140.06817568899928,1.4824235580160896e-16,2.010601837331482e-07,2.0116460045254865e-07,1.0803341308807817e-07,1.2738408504770928e-07,0.9999997989398567,,,,
chi_probe,139.64859539925988,0.985736458905355,-0.006956553447839826,-0.01436624316343348,1.0,0.0,1.0,0.0,0.9093144073659369,0.0,0.0,0.9093144073659369,-1.8186288147318739,0.00017293498371016077,0.5056870432826377,0.9999837319567529,1.190763335701441,1.190782707406023,1.0912299058429544,-0.6373409231465668,2.0062954445460828,0.9879689240181354,0.7991650721503132,-0.15778178252691744,0.8540361272414528,0.17091065366287522,11.593729842545146,0.5811511374591336,1.4904655448250705,98.73470652176148,4.172229284025212e-05,-9.92524941142781e-16,140.07002264274263,-1.710024165227509e-17,1.9888582014829216e-07,1.989879902698391e-07,1.0686448661457645e-07,1.2603990016206598e-07,0.9999998011142194,,,,
chi_probe,139.65018500111543,0.9857254009438935,-0.006956315896610003,-0.014377461195784912,1.0,0.0,1.0,0.0,0.9064281021346944,0.0,0.0,0.9064281021346944,-1.8128562042693888,0.00017182484834609175,0.5032504364786441,0.999983774726562,1.1883255225519092,1.188344803771289,1.0901122895240145,-0.6355707078247637,2.0078850464016385,0.9866693500280824,0.800641244808247,-0.15617176433786728,0.8554122484332317,0.16902698299164454,11.615145126562735,0.5784365813973436,1.484864683532038,98.74030738305451,4.165078123284657e-05,-9.92524941142781e-16,140.07186808248272,-6.537653185810266e-17,1.9671436396313357e-07,1.9681431488218988e-07,1.056971362430647e-07,1.2469687025158263e-07,0.9999998032856747,,,,
chi_probe,139.65177251011696,0.985714357918092,-0.00695607866893211,-0.01438866420186396,1.0,0.0,1.0,0.0,0.9035547404932088,0.0,0.0,0.9035547404932088,-1.8071094809864177,0.00017072183936270129,0.5008255702418574,0.9999838174610768,1.1858994575274178,1.18591864870211,1.0889989204320223,-0.6338017986210044,2.009472555403168,0.9853691366138267,0.8021189287777447,-0.15456174614881713,0.8567905869896795,0.1671463426243799,11.636582335635099,0.5757352407705728,1.4792899812637816,98.74588208532278,4.1579298964639275e-05,-9.92524941142781e-16,140.0737120069981,-1.545048366939676e-17,1.9454581639836983e-07,1.946435754133746e-07,1.0453136257705414e-07,1.2335499607167595e-07,0.9999998054542214,,,,
chi_probe,139.6533579252441,0.9857033298335417,-0.006955841764915339,-0.014399852175492263,1.0,0.0,1.0,0.0,0.9006942592325415,0.0,0.0,0.9006942592325415,-1.801388518465083,0.0001696259110130441,0.49841238800142695,0.9999838601598423,1.1834850840092621,1.1835041855776434,1.0878897855838354,-0.6320342147030259,2.0110579705303193,0.9840682951204056,0.8035981213933873,-0.15295172795976675,0.8581711464836691,0.16526872768616194,11.658041431094194,0.5730470514352782,1.4737413106678199,98.75143075591873,4.1507846743792684e-05,-9.92524941142781e-16,140.07555441507856,-1.194530520054988e-16,1.923801786498984e-07,1.9247577296232364e-07,1.0336716620671422e-07,1.2201427836957426e-07,0.9999998076198584,,,,
chi_probe,139.6549412454948,0.9856923166957072,-0.006955605184666182,-0.014411025110619655,1.0,0.0,1.0,0.0,0.897846595455223,0.0,0.0,0.897846595455223,-1.795693190910446,0.0001685370178438424,0.49601083345908487,0.9999839028224048,1.181082345651625,1.1811013580499434,1.086784872019271,-0.6302679751789708,2.012641290781011,0.9827668369014418,0.8050788199815958,-0.1513417097707166,0.8595539304938302,0.16339413330991445,11.6795223741536,0.5703719495546025,1.4682185450098255,98.75695352157673,4.143642527665666e-05,-9.92524941142781e-16,140.07739530552496,-2.1746439703183806e-16,1.9021745188880187e-07,1.9031090860334112e-07,1.0220454770898911e-07,1.2067471788439908e-07,0.9999998097825843,,,,
chi_probe,139.65652246988523,0.9856813185099276,-0.006955368928288435,-0.014422183001324269,1.0,0.0,1.0,0.0,0.8950116865737576,0.0,0.0,0.8950116865737576,-1.7900233731475153,0.00016745511469359975,0.4936208505878302,0.9999839454483123,1.1786911863802576,1.1787101100426443,1.085684166801121,-0.6285030990965965,2.01422251517145,0.9814647733187016,0.8065610218607026,-0.14973169158166644,0.860938942604559,0.16152255463639026,11.70102512590955,0.5677098715969063,1.462721558170664,98.7624505084159,4.136503526773983e-05,-8.507356638366696e-16,140.07923467714946,3.5042301145965693e-16,1.8805763726132886e-07,1.881489833858341e-07,1.0104350764745224e-07,1.1933631534708732e-07,0.9999998119423981,,,,
chi_probe,139.65810159744993,0.9856703352814155,-0.006955132995883191,-0.014433325841812578,1.0,0.0,1.0,0.0,0.8921894703091435,0.0,0.0,0.8921894703091435,-1.784378940618287,0.0001663801566907288,0.4912423836306233,0.9999839880371144,1.176311550391172,1.1763303857496499,1.0845876570151671,-0.6267396054424919,2.015801642736141,0.9801621157416548,0.8080447243410197,-0.14812167339261628,0.8623261864060275,0.15965398681415963,11.722549647341935,0.565060754334312,1.4572502246434555,98.76792184194309,4.12936774196812e-05,-9.92524941142781e-16,140.0810725287754,1.0138498539030957e-18,1.8590073588888485e-07,1.859899983345081e-07,9.98840465724113e-08,1.17999071480382e-07,0.9999998140992987,,,,
chi_probe,139.6596786272417,0.9856593670152574,-0.006954897387548845,-0.014444453626419489,1.0,0.0,1.0,0.0,0.8893798846893952,0.0,0.0,0.8893798846893952,-1.7787597693787904,0.00016531209925168983,0.4888753770990848,0.9999840305883627,1.1739433821493408,1.1739621296338354,1.0834953297702004,-0.6249775131412965,2.017378672527899,0.9788588755470335,0.8095299247249099,-0.14651165520356613,0.8637156654941923,0.1577884249995974,11.744095899315306,0.562424534841254,1.4518044195306492,98.7733676470559,4.1222352433221854e-05,-9.92524941142781e-16,140.08290885923728,-1.9365500581689448e-17,1.8374674886801533e-07,1.8383395444920206e-07,9.872616502081975e-08,1.1666298699891346e-07,0.9999998162532849,,,,
chi_probe,139.66125355833165,0.9856484137164138,-0.006954662103381098,-0.014455566349608394,1.0,0.0,1.0,0.0,0.8865828680480713,0.0,0.0,0.8865828680480713,-1.7731657360961426,0.00016425089807914185,0.48651977577220096,0.9999840731016103,1.1715866263873962,1.171605286425746,1.0824071721980348,-0.6232168410549292,2.018953603617863,0.9775550641183919,0.8110166203068563,-0.14490163701451597,0.8651073834708042,0.1559258643568705,11.765663842579912,0.5598011504930331,1.4463840185411043,98.77878804804546,4.1151061007176876e-05,-8.507356638366696e-16,140.084743667381,1.17762786077274e-16,1.8159567727039433e-07,1.8168085270506307e-07,9.756986351637043e-08,1.1532806260900861e-07,0.9999998184043557,,,,
chi_probe,139.66282638980928,0.9856374753897188,-0.006954427143472935,-0.01446666400597123,1.0,0.0,1.0,0.0,0.8837983590228152,0.0,0.0,0.8837983590228152,-1.7675967180456305,0.00016319650916010535,0.4841755246950355,0.999984115576412,1.1692412281043443,1.1692598011223096,1.0813231714535252,-0.6214576079818206,2.0205264350955034,0.9762506928456655,0.8125048083735334,-0.14329161882546582,0.8665013439434178,0.15406630005792538,11.787253437772716,0.557190538964382,1.4409888979871972,98.78418316859936,4.107980383840756e-05,-9.92524941142781e-16,140.08657695206352,-6.433412138821252e-17,1.7944752214281446e-07,1.7953069405229642e-07,9.641514256936148e-08,1.1399429900891934e-07,0.99999982055251,,,,
chi_probe,139.66439712078244,0.9856265520398803,-0.006954192507914641,-0.014477746590228543,1.0,0.0,1.0,0.0,0.8810262965538955,0.0,0.0,0.8810262965538955,-1.762052593107791,0.00016214888876413686,0.4818425691774472,0.9999841580123244,1.1669071325642777,1.166925618985552,1.080243314714584,-0.619699832656151,2.0220971660686344,0.9749457731247313,0.8139944862038775,-0.14168160063641566,0.8678975505254004,0.15220972728247542,11.808864645418424,0.5545926382280352,1.4356189347819308,98.78955313180462,4.1008581621793605e-05,-9.92524941142781e-16,140.08840871215324,-1.2642863282856048e-16,1.7730228450717297e-07,1.7738347941625514e-07,9.526200267674438e-08,1.1266169688860911e-07,0.9999998226977469,,,,
chi_probe,139.6659657503772,0.9856156436714795,-0.00695395819679381,-0.01448881409722951,1.0,0.0,1.0,0.0,0.878266619882759,0.0,0.0,0.878266619882759,-1.756533239765518,0.0001611079934415152,0.4795208547928149,0.9999842004089061,1.1645842852951005,1.164602685541319,1.0791675891821988,-0.617943533747096,2.0236657956634216,0.9736403163569671,0.8154856510691567,-0.1400715824473655,0.8692960068359415,0.15035614121798857,11.830497425930497,0.5520073865533064,1.4302740064360653,98.79489806015049,4.093739505020575e-05,-9.92524941142781e-16,140.09023894652972,4.3406156382543517e-17,1.7515996536046892e-07,1.7523920969763575e-07,9.411044432222906e-08,1.1133025692985691e-07,0.9999998248400653,,,,
chi_probe,139.6675322777382,0.9856047502889718,-0.006953724210195314,-0.014499866521952015,1.0,0.0,1.0,0.0,0.8755192685505846,0.0,0.0,0.8755192685505846,-1.7510385371011692,0.00016007378002143947,0.4772103273767665,0.9999842427657171,1.162272632087254,1.1622909465780042,1.0780959820804474,-0.6161887298580775,2.025232323024392,0.9723343339488125,0.8169783002330431,-0.13846156425831535,0.8706967165000628,0.1485055370596748,11.852151739612195,0.5494347225046735,1.4249539910552582,98.8002180755313,4.086624481447844e-05,-8.507356638366696e-16,140.09206765408393,2.189199684505287e-17,1.7302056567478761e-07,1.7309788577210093e-07,9.296046797608135e-08,1.099999798061797e-07,0.9999998269794642,,,,
chi_probe,139.66909670202824,0.9855938718966857,-0.006953490548201332,-0.014510903859502667,1.0,0.0,1.0,0.0,0.8727841823968517,0.0,0.0,0.8727841823968517,-1.7455683647937035,0.00015904620561023845,0.474910933025916,0.9999842850823194,1.1599721189924541,1.1599903481452856,1.0770284806565171,-0.6144354395260192,2.02679674731444,0.9710278373113284,0.8184724309516827,-0.13685154606926497,0.8720996831486264,0.1466579100104734,11.873827546657598,0.54687458494037,1.4196587673372218,98.80551329924934,4.079513160338278e-05,-8.507356638366696e-16,140.09389483371808,1.7118970383831745e-16,1.7088408639729686e-07,1.709595084905602e-07,9.181207409527356e-08,1.0867086618290231e-07,0.9999998291159428,,,,
chi_probe,139.67065902242862,0.9855830084988234,-0.0069532572108913365,-0.014521926105116836,1.0,0.0,1.0,0.0,0.8700613015579077,0.0,0.0,0.8700613015579077,-1.7401226031158155,0.00015802522758959206,0.4726226180966068,0.999984327358277,1.1576826923224295,1.1577008365528632,1.0759650721807206,-0.6126836812206121,2.028359067714836,0.969720837859759,0.8199680404737666,-0.13524152788021482,0.8735049104183449,0.14481325528104153,11.895524807152633,0.5443269130109841,1.4143882145688917,98.81078385201766,4.072405610359966e-05,-9.92524941142781e-16,140.09572048434572,-9.386789364730286e-17,1.687505284502412e-07,1.6882407867911086e-07,9.066526312345288e-08,1.0734291671710259e-07,0.9999998312495,,,,
chi_probe,139.67221923813904,0.9855721600994608,-0.006953024198342085,-0.01453293325415869,1.0,0.0,1.0,0.0,0.8673505664655456,0.0,0.0,0.8673505664655456,-1.7347011329310913,0.000157010803614763,0.47034532920365846,0.9999843695931554,1.1554042986476698,1.1554223583692085,1.074905743946514,-0.6109334733435816,2.0299192834252318,0.9684133470130927,0.8214651260406032,-0.13363150969116466,0.8749124019517912,0.14297156808974035,11.917243481076126,0.5417916461580635,1.409142212623609,98.81602985396295,4.0653018999693093e-05,-9.92524941142781e-16,140.0975446048917,-1.1992827809114194e-16,1.6661989273093345e-07,1.6669159713883038e-07,8.95200354908299e-08,1.0601613205762473e-07,0.999999833380135,,,,
chi_probe,139.67377734837746,0.9855613267025471,-0.006952791510627644,-0.014543925302121216,1.0,0.0,1.0,0.0,0.8646519178455868,0.0,0.0,0.8646519178455868,-1.7293038356911736,0.00015600289161284107,0.46807901321912243,0.9999844117865223,1.1531368847961778,1.1531548604203148,1.0738504832705131,-0.6091848342279642,2.0314773936636676,0.9671053761936228,0.8229636848861885,-0.1320214915021145,0.8763221613974073,0.1411328436626236,11.938983528300817,0.5392687241127273,1.4039206419583141,98.82125142462824,4.058202097408372e-05,-9.92524941142781e-16,140.09936719429228,-1.3614170998566373e-16,1.644921801117513e-07,1.6456206464612066e-07,8.837639161436336e-08,1.0469051284504698e-07,0.999999835507847,,,,
chi_probe,139.67533335238036,0.9855505083119054,-0.0069525591478193614,-0.014554902244626229,1.0,0.0,1.0,0.0,0.8619652967164757,0.0,0.0,0.8619652967164757,-1.7239305934329514,0.00015500144978099808,0.46582361727104216,0.999984453937947,1.1508803978522282,1.1508982897884579,1.072799277492513,-0.6074377821373887,2.033033397666575,0.9657969368265112,0.8244637142372784,-0.13041147331306435,0.877734192409514,0.13929707723342497,11.960744908594416,0.5367580868942863,1.398723383610762,98.8264486829758,4.05110627070227e-05,-9.92524941142781e-16,140.1011882514951,-2.1754258295686106e-16,1.623673914401356e-07,1.6243548195239433e-07,8.723433189759184e-08,1.033660597116383e-07,0.9999998376326349,,,,
chi_probe,139.67688724940257,0.9855397049312317,-0.006952327109985885,-0.014565864077424403,1.0,0.0,1.0,0.0,0.8592906443878703,0.0,0.0,0.8592906443878703,-1.7185812887757406,0.00015400643658475407,0.46357908874222026,0.9999844960470007,1.1486347851551324,1.1486525938109593,1.0717521139755029,-0.6056923352653668,2.034587294688783,0.9644880403393497,0.8259652113134597,-0.1288014551240142,0.8791484986483205,0.13746426404354575,11.982527581620625,0.534259674808867,1.3935503191967373,98.83162174738982,4.0440144876565476e-05,-9.92524941142781e-16,140.10300777545905,-1.060755846050779e-16,1.6024552753858388e-07,1.6031184978427032e-07,8.609385673073866e-08,1.0204277328150742e-07,0.9999998397544981,,,,
chi_probe,139.6784390387173,0.9855289165640958,-0.00695209539719316,-0.014576810796395261,1.0,0.0,1.0,0.0,0.8566279024592511,0.0,0.0,0.8566279024592511,-1.7132558049185023,0.0001530178107562547,0.4613453752689899,0.9999845381132568,1.1463999942980092,1.1464177200789574,1.0707089801056855,-0.6039485117345849,2.0361390840035205,0.9631786981617234,0.8274681733272223,-0.12719143693496404,0.8805650837799334,0.1356343993420425,12.004331506940192,0.5317734284480456,1.3884013309072967,98.83677073567927,4.0369268158546176e-05,-8.507356638366696e-16,140.10482576515452,-1.924088646998441e-16,1.58126589204653e-07,1.5819116884347228e-07,8.495496649065743e-08,1.0072065417038945e-07,0.9999998418734358,,,,
chi_probe,139.6799887196162,0.9855181432139414,-0.0069518640095044175,-0.014587742397547199,1.0,0.0,1.0,0.0,0.8539770128185283,0.0,0.0,0.8539770128185283,-1.7079540256370567,0.00015203553129255958,0.45912242473999426,0.9999845801362903,1.144175973126562,1.1441936164361848,1.069669863292495,-0.6022063295962071,2.03768876490242,0.9618689217247751,0.828972597484031,-0.1255814187459139,0.881983951476367,0.13380747838561471,12.026156644011945,0.5292992886874871,1.3832763015060154,98.84189576508055,4.0298433226551895e-05,-8.507356638366696e-16,140.10664221956324,-8.364071354519519e-17,1.5601057721095404e-07,1.560734398068122e-07,8.381766154082316e-08,9.939970298580637e-08,0.9999998439894471,,,,
chi_probe,139.68153629140932,0.9855073848840851,-0.006951632946980189,-0.014598658877017468,1.0,0.0,1.0,0.0,0.8513379176406582,0.0,0.0,0.8513379176406582,-1.7026758352813165,0.0001510595574539419,0.45691018529497013,0.9999846221156784,1.14196266973786,1.1419802309777496,1.068634750968613,-0.6004658068291834,2.0392363366955184,0.9605587224607686,0.8304784809823971,-0.12397140055686373,0.883405105415552,0.13198349643859256,12.048002952193842,0.5268371966855904,1.3781751143262486,98.84699695226031,4.022764075189731e-05,-8.507356638366696e-16,140.10845713767836,1.2325061937267017e-16,1.5389749230515564e-07,1.5395866332634303e-07,8.26819422314143e-08,9.807992032697824e-08,0.9999998461025313,,,,
chi_probe,139.68308175342506,0.9854966415777172,-0.006951402209678307,-0.01460956023107219,1.0,0.0,1.0,0.0,0.8487105593862653,0.0,0.0,0.8487105593862653,-1.6974211187725305,0.00015008984876219858,0.4547086053235382,0.9999846640510001,1.1397600324791277,1.1397775120489237,1.067603630589988,-0.5987269613395636,2.040781798711261,0.9592481118026538,0.8319858210139507,-0.12236138236781358,0.8848285492813457,0.1301624487729246,12.069870390744008,0.524387093882141,1.3730976532684063,98.85207441331815,4.0156891403599575e-05,-9.92524941142781e-16,140.1102705185044,-1.8115774816008422e-16,1.5178733520998133e-07,1.5184684002919402e-07,8.154780889922426e-08,9.676130678484765e-08,0.9999998482126878,,,,
chi_probe,139.6846251050103,0.985485913297902,-0.006951171797653889,-0.014620446456106306,1.0,0.0,1.0,0.0,0.8460948808002743,0.0,0.0,0.8460948808002743,-1.6921897616005486,0.0001491263649989713,0.4525176334639988,0.9999847059418363,1.1375680099465388,1.1375854082439387,1.066576489635853,-0.5969898109598175,2.042325150296499,0.9579371011836326,0.8334946147635134,-0.1207513641787632,0.8862542867635411,0.12834433066816525,12.091758918821798,0.5219489219969714,1.3680438027972457,98.8571282637893,4.008618584835342e-05,-9.92524941142781e-16,140.11208236105733,-9.233492356873411e-17,1.4968010662321925e-07,1.4973797051765964e-07,8.041526186770921e-08,9.544386294204764e-08,0.9999998503199158,,,,
chi_probe,139.6861663455303,0.9854752000475768,-0.006950941710959355,-0.014631317548643615,1.0,0.0,1.0,0.0,0.8434908249105426,0.0,0.0,0.8434908249105426,-1.6869816498210852,0.00014816906620407922,0.450337218602135,0.99998474778777,1.1353865509840173,1.135403868404785,1.0655533156087427,-0.5952543734481653,2.043866390816492,0.9566257020367253,0.8350048594091689,-0.11914134598971304,0.8876823215578764,0.12652913741146357,12.113668495488817,0.5195226230286262,1.363013447939169,98.86215861864738,4.001552475050633e-05,-9.92524941142781e-16,140.11389266436456,-1.2918066357535454e-16,1.4757580721771514e-07,1.4763205536914077e-07,7.928430144695642e-08,9.412758937293744e-08,0.9999998524242145,,,,
chi_probe,139.6877054743687,0.9854645018295528,-0.0069507119496444265,-0.014642173505336718,1.0,0.0,1.0,0.0,0.8408983350265024,0.0,0.0,0.8408983350265024,-1.6817966700530047,0.00014721791267386053,0.4481673098700178,0.9999847895883864,1.1332156046820403,1.1332328416200153,1.0645340960345118,-0.59352066648791,2.0454055196549064,0.9553139257943365,0.8365165521223373,-0.11753132780066289,0.8891126573660453,0.12471686429754951,12.135599079709996,0.517108139253033,1.3580064742795352,98.86716559230702,3.994490877203413e-05,-9.92524941142781e-16,140.11570142746493,-2.0923768391993614e-16,1.4547443764138205e-07,1.4552909513627625e-07,7.8154927933755e-08,9.281248664353642e-08,0.9999998545255835,,,,
chi_probe,139.6892424909276,0.9854538186465146,-0.006950482513756111,-0.014653014322967001,1.0,0.0,1.0,0.0,0.83831735473781,0.0,0.0,0.83831735473781,-1.67663470947562,0.00014627286495952653,0.44600785664482134,0.9999848313432723,1.1310551203764534,1.1310722772235609,1.0635188184623536,-0.591788707686779,2.046942536213814,0.9540017838878238,0.8380296900678462,-0.11592130961161273,0.8905452978957056,0.12290750662872281,12.157550630354637,0.514705413222183,1.353022767959993,98.87214929862657,3.987433857251674e-05,-8.507356638366696e-16,140.11750864940865,1.4119608730852916e-16,1.433759985172053e-07,1.4342909034677774e-07,7.702714161150717e-08,9.149855531165044e-08,0.999999856624022,,,,
chi_probe,139.69077739462747,0.9854431505010208,-0.006950253403338725,-0.014663839998444604,1.0,0.0,1.0,0.0,0.8357478279129996,0.0,0.0,0.8357478279129996,-1.6714956558259992,0.00014533388386552524,0.44385880854764087,0.9999848730520169,1.1289050476472846,1.1289221247935433,1.0625074704648168,-0.5900585145762736,2.04847743991369,0.9526892877470661,0.8395442704040038,-0.11431129142256258,0.8919802468604897,0.12110105971484045,12.179523106197447,0.5123143877628155,1.348062215675815,98.87710985091074,3.980381480911414e-05,-9.92524941142781e-16,140.1193143292575,-1.95678858437043e-16,1.4128049044324669e-07,1.4133204150354026e-07,7.590094275028758e-08,9.01857959266812e-08,0.9999998587195296,,,,
chi_probe,139.6923101849072,0.9854324973955035,-0.006950024618433883,-0.014674650528808396,1.0,0.0,1.0,0.0,0.8331896986981432,0.0,0.0,0.8331896986981432,-1.6663793973962864,0.00014440093044791586,0.44172011544231804,0.9999849147142111,1.1267653363175705,1.126782334151103,1.0615000396378245,-0.5883301046110224,2.0500102301934113,0.9513764488000329,0.8410602902826708,-0.11270127323351242,0.8934175079800136,0.11929751887330457,12.201516465919614,0.5099350059751098,1.343124704673253,98.8820473619133,3.9733338136542536e-05,-9.92524941142781e-16,140.1211184660846,7.507650053096875e-17,1.3918791399265108e-07,1.3923794908466777e-07,7.477633160685717e-08,8.887420902977524e-08,0.9999998608121053,,,,
chi_probe,139.69384086122403,0.9854218593322686,-0.0069497961590805,-0.014685445911225913,1.0,0.0,1.0,0.0,0.8306429115155185,0.0,0.0,0.8306429115155185,-1.661285823031037,0.0001434739660127535,0.43959172743427094,0.9999849563294483,1.124635936452182,1.1246528553592232,1.0604965136006923,-0.5866034951681455,2.051540906510251,0.9500632784723546,0.8425777468493337,-0.11109125504446227,0.8948570849798868,0.11749687942905032,12.223530668109845,0.5075672112313829,1.3382101227469014,98.88696194383965,3.966290920705087e-05,-9.92524941142781e-16,140.12292105897464,2.213178160374271e-16,1.370982697136565e-07,1.3714681354343515e-07,7.365330842464259e-08,8.756379515373521e-08,0.9999998629017491,,,,
chi_probe,139.69536942305368,0.9854112363134957,-0.00694956802531479,-0.01469622614299335,1.0,0.0,1.0,0.0,0.8281074110622795,0.0,0.0,0.8281074110622795,-1.656214822124559,0.00014255295211448445,0.43747359486933,0.9999849978973235,1.122516798356661,1.122533638721567,1.0594968799961455,-0.5848787035466213,2.053069468339877,0.9487497881868935,0.8440966372431773,-0.10948123685541211,0.8962989815917219,0.11569913671453373,12.245565671265423,0.5052109471747944,1.333318358237074,98.89185370834947,3.959252867039738e-05,-9.92524941142781e-16,140.12472210702367,1.138800727123038e-16,1.3501155812959745e-07,1.3505863530827147e-07,7.253187343372736e-08,8.625455482310089e-08,0.99999986498846,,,,
chi_probe,139.69689586989014,0.9854006283412384,-0.0069493402171702835,-0.014706991221535475,1.0,0.0,1.0,0.0,0.825583142309139,0.0,0.0,0.825583142309139,-1.651166284618278,0.00014163785055435155,0.43536566833258,0.9999850394174343,1.1204078725760593,1.1204246347813165,1.058501126490339,-0.5831557469666642,2.054595915176344,0.9474359893633162,0.8456169585971571,-0.10787121866636196,0.8977432015531447,0.1139042860697196,12.267621433793266,0.502866157718058,1.3284493000271969,98.89672276655935,3.952219717382664e-05,-9.92524941142781e-16,140.1265216093393,1.1177202222985438e-16,1.329277797389205e-07,1.3297341478291277e-07,7.14120268509338e-08,8.49464885540491e-08,0.999999867072238,,,,
chi_probe,139.69842020124588,0.9853900354174242,-0.0069491127346778024,-0.014717741144405593,1.0,0.0,1.0,0.0,0.823070050499051,0.0,0.0,0.823070050499051,-1.646140100998102,0.00014072862337881004,0.43326789864720666,0.99998508088938,1.1183091098937834,1.118325794320018,1.0575092407728728,-0.5814346425691065,2.0561202465320907,0.9461218934176663,0.8471387080380726,-0.1062612004773118,0.8991897486078028,0.11211232284206946,12.289697914010985,0.5005327870421568,1.3236028375412077,98.90156922904535,3.945191536204664e-05,-9.92524941142781e-16,140.12831956504058,-4.708676535259879e-17,1.3084693501519184e-07,1.3089115234621548e-07,7.029376887972297e-08,8.363959685444092e-08,0.9999998691530821,,,,
chi_probe,139.69994241665174,0.9853794575438546,-0.0069488855778654796,-0.014728475909285492,1.0,0.0,1.0,0.0,0.8205680811459013,0.0,0.0,0.8205680811459013,-1.6411361622918026,0.00013982523287795322,0.4311802368733497,0.9999851223127619,1.116220461330447,1.1162370683564335,1.056521210556813,-0.5797154074147894,2.057642461937933,0.9448075117619383,0.8486618826866396,-0.10465118228826142,0.9006386265053766,0.11032324238652921,12.311795070147928,0.49821077959506777,1.3187788607409692,98.90639320584559,3.938168387720605e-05,-9.92524941142781e-16,140.13011597325806,1.9116417660855355e-17,1.2876902440710716e-07,1.288118483522457e-07,6.917709971024245e-08,8.233388022383461e-08,0.9999998712309922,,,,
chi_probe,139.70146251565686,0.9853688947222051,-0.006948658746758761,-0.014739195513985365,1.0,0.0,1.0,0.0,0.8180771800332084,0.0,0.0,0.8180771800332084,-1.6361543600664168,0.00013892764158394898,0.4291026343069617,0.9999851636871842,1.114141878142728,1.1141584081453975,1.0555370235787078,-0.5779980584839604,2.0591625609430566,0.943492855803654,0.8501864796575631,-0.10304116409921127,0.9020898390015879,0.10853704006551812,12.333912860346254,0.4959000800904928,1.3139772601237012,98.91119480646285,3.931150335887209e-05,-9.92524941142781e-16,140.13191083313373,-1.7542188700669967e-16,1.266940483385073e-07,1.2673550313047428e-07,6.806201951943124e-08,8.102933915347624e-08,0.9999998733059677,,,,
chi_probe,139.7029804978288,0.9853583469540254,-0.006948432241380399,-0.014749899956443747,1.0,0.0,1.0,0.0,0.8155972932128251,0.0,0.0,0.8155972932128251,-1.6311945864256503,0.00013803581226948516,0.4270350424786705,0.9999852050122522,1.1120733118222283,1.1120897651766786,1.054556667598607,-0.5762826126756762,2.0606805431150077,0.942177936945437,0.8517124960596112,-0.10143114591016111,0.9035433898582105,0.10675371124891528,12.356051242661982,0.49360063350659256,1.3091979267194178,98.91597413986713,3.924137444400826e-05,-9.92524941142781e-16,140.13370414382115,-1.861494087899122e-17,1.2462200720838979e-07,1.2466211698542082e-07,6.69485284708285e-08,7.972597412624487e-08,0.9999998753780083,,,,
chi_probe,139.70449636275347,0.9853478142407393,-0.00694820606175046,-0.014760589234727456,1.0,0.0,1.0,0.0,0.8131283670036444,0.0,0.0,0.8131283670036444,-1.6262567340072889,0.00013714970794622588,0.4249774131526496,0.9999852462875742,1.110014714094344,1.1100310911738467,1.0535801304000787,-0.5745690868072166,2.0621964080396897,0.9408627665845906,0.8532399289956868,-0.09982112772111096,0.9049992828430796,0.10497325131404862,12.378210175066044,0.49131238508472885,1.3044407520883734,98.92073131449818,3.917129776695235e-05,-9.92524941142781e-16,140.13549590448528,-1.3924526388852056e-17,1.2255290139092152e-07,1.2259169019706042e-07,6.583662671479204e-08,7.842378561677874e-08,0.9999998774471136,,,,
chi_probe,139.70601011003515,0.985337296583645,-0.006947980207886316,-0.01477126334703149,1.0,0.0,1.0,0.0,0.8106703479903195,0.0,0.0,0.8106703479903195,-1.621340695980639,0.0001362692918632775,0.42292969832549193,0.9999852875127604,1.107966036917136,1.1079823380931468,1.052607399790229,-0.572857497613502,2.0637101553213495,0.9395473561126767,0.8547687755629015,-0.0982111095320608,0.9064575217301015,0.10319565564568269,12.40038961544536,0.48903528032821364,1.299705628318533,98.92546643826802,3.910127395939496e-05,-9.92524941142781e-16,140.13728611430264,-1.114370639408016e-16,1.2048673123545665e-07,1.2052422302046804e-07,6.472631438830727e-08,7.712277409131878e-08,0.9999998795132833,,,,
