phase,mG_eV,max_initial_axis_tree_force_ratio,max_tree_index,max_charged_CW_force_ratio,max_CW_index,max_d_over_s,max_h_over_s,min_scalar_ratio,VA_marker_eV,VA_over_MI,direct_gaugino_cX1_eV,gauge_common_msoft_cX1_eV,gauge_common_old_force_ratio_cX1,phase_offset_for_axis_longitudinal_budget
quadrature,31.622776601683793,1.887007118658275e+34,1024,2.5151681174684822e+35,1024,1.0155121398187085e-19,3.1867101214555244e-10,0.999999999681329,365199182299889.5,3651.991822998895,2.5113417997688026,0.3673257666788601,1.0954473172831838e+30,1.7664656907619114e-36
quadrature,56.23413251903491,3.3556259057068853e+34,1024,7.953659949438343e+35,1024,3.21133135337849e-19,5.666860994746995e-10,0.9999999994333139,487000936605423.56,4870.009366054235,4.465867414098954,0.6532078476617784,3.4641085793359956e+30,9.933566574463384e-37
quadrature,100.0,5.967240455911765e+34,1024,2.5151681174684825e+36,1024,1.0155121398187085e-18,1.0077262226511268e-09,0.9999999989922738,649426186446944.5,6494.261864469445,7.941560070455938,1.161586065972782,1.0954473172831842e+31,5.586054991350296e-37
quadrature,177.82794100389228,1.0611420837499167e+35,1024,7.953659949438339e+36,1024,3.2113313533784896e-18,1.7920187926967982e-09,0.9999999982079812,866023738235095.4,8660.237382350953,14.12231275687905,2.065624584107512,3.4641085793359964e+31,3.1412695664220896e-37
quadrature,316.2277660168379,1.887007118658275e+35,1024,2.5151681174684822e+37,1024,1.0155121398187083e-17,3.1867101214555245e-09,0.9999999968132899,1154861215698700.0,11548.612156987,25.11341799768803,3.673257666788601,1.0954473172831843e+32,1.7664656907619113e-37
quadrature,562.341325190349,3.355625905706885e+35,1024,7.95365994943834e+37,1024,3.211331353378489e-17,5.6668609947469936e-09,0.999999994333139,1540032182308408.0,15400.32182308408,44.65867414098953,6.532078476617784,3.464108579335996e+32,9.933566574463386e-38
quadrature,1000.0,5.967240455911766e+35,1024,2.515168117468483e+38,1024,1.0155121398187086e-16,1.0077262226511268e-08,0.9999999899227378,2053665921329517.5,20536.659213295174,79.41560070455937,11.615860659727819,1.0954473172831843e+33,5.586054991350297e-38
pi,0.0,0.0,0,5.58686196606909e-35,1024,4.313015790005271e-88,5.164984548207172e-46,1.0,0.0022401127324030413,2.2401127324030414e-14,9.449002880503996e-35,1.3820748046926226e-35,1.5507857737997442e-39,
pi,1e-36,0.0017901721367735296,1024,5.583909207008686e-35,1024,4.313016465103949e-88,5.0649845482071714e-46,1.0,0.0022401131279968225,2.2401131279968224e-14,9.449006217806673e-35,1.3820752928289904e-35,1.550786869247062e-39,55.860549913502965
pi,1.7782794100389228e-36,0.00318342625124975,1024,5.581576325546436e-35,1024,4.3130183959863744e-88,4.98715660720328e-46,1.0,0.0022401139833797016,2.2401139833797017e-14,9.449013433977666e-35,1.3820763483147643e-35,1.550789237908324e-39,31.412695664220898
pi,3.1622776601683796e-36,0.0056610213559748265,1024,5.577352541844241e-35,1024,4.313024868644785e-88,4.848756782190335e-46,1.0,0.0022401166883314234,2.2401166883314234e-14,9.449036253477722e-35,1.3820796860485424e-35,1.5507967282729168e-39,17.664656907619108
pi,5.623413251903491e-36,0.010066877717120655,1024,5.569603453941439e-35,1024,4.313045989033234e-88,4.602643223016823e-46,1.0,0.0022401252420753376,2.2401252420753374e-14,9.449108414710289e-35,1.3820902408364567e-35,1.5508204148855372e-39,9.933566574463386
pi,1e-35,0.0179017213677353,1024,5.555070724159339e-35,1024,4.313113937084638e-88,4.164984548207172e-46,1.0,0.0022401522907437937,2.2401522907437937e-14,9.449336604937304e-35,1.3821236174760263e-35,1.5508953185314725e-39,5.586054991350296
pi,1.7782794100389227e-35,0.0318342625124975,1024,5.526847266888091e-35,1024,4.313330869638115e-88,3.3867051381682493e-46,1.0,0.002240237819696244,2.240237819696244e-14,9.450058169531715e-35,1.382229158373675e-35,1.5511321846576776e-39,3.14126956642209
pi,3.162277660168379e-35,0.05661021355974825,1024,5.469131210763654e-35,1024,4.3140205373262453e-88,2.6004178205983117e-46,1.0,0.0022405082215421436,2.2405082215421437e-14,9.452339594625526e-35,1.3825628549743456e-35,1.5518812211170277e-39,1.7664656907619112
pi,5.62341325190349e-35,0.10066877717120654,1024,5.342693905247564e-35,1024,4.316207978502946e-88,5.08056869388978e-46,1.0,0.002241362663573289,2.241362663573289e-14,9.459550473113186e-35,1.3836175666305411e-35,1.5542498823790804e-39,0.9933566574463386
pi,1e-34,0.17901721367735296,1024,5.042584416399553e-35,1024,4.3231368700573115e-88,9.490969925654054e-46,1.0,0.0022440582352184295,2.2440582352184294e-14,9.482317185124077e-35,1.3869475792735544e-35,1.5617402469725765e-39,0.5586054991350297
pi,1.7782794100389228e-34,0.31834262512497497,1024,4.270885578809556e-35,1024,4.3450685685141134e-88,1.733389562611077e-45,1.0,0.002252519064152356,2.252519064152356e-14,9.55395481524818e-35,1.3974257815679675e-35,1.5854268595931043e-39,0.31412695664220897
pi,3.1622776601683794e-34,0.5661021355974825,1024,2.1459031072932946e-35,1024,4.414459355798701e-88,3.128080891369804e-45,1.0,0.002278665407063883,2.278665407063883e-14,9.777039074844633e-35,1.430055587951868e-35,1.6603305055280626e-39,0.1766465690761911
pi,5.623413251903491e-34,1.0066877717120652,1024,4.0131125966407344e-35,1024,4.633957496786087e-88,5.608231764661273e-45,1.0,0.002355917122929315,2.355917122929315e-14,1.0451202189034698e-34,1.5286632258326503e-35,1.897196631733344e-39,0.09933566574463386
pi,1e-33,1.7901721367735297,1024,2.249242658784261e-34,1024,5.328187516362517e-88,1.0018632996425548e-44,1.0,0.00256028874118882,2.56028874118882e-14,1.2343096523499803e-34,1.805384433971966e-35,2.6462330910829292e-39,0.055860549913502956
pi,1.7782794100389226e-33,3.18342625124975,1024,7.91558414514714e-34,1024,7.523741793134339e-88,1.7861558696882256e-44,1.0,0.0030039823007556397,3.0039823007556395e-14,1.6991861965037306e-34,2.4853441790294316e-35,5.0148943531357395e-39,0.0314126956642209
pi,3.162277660168379e-33,5.6610213559748255,1024,2.551878571938522e-33,1024,1.4467060706307947e-87,3.1808471984469526e-44,1.0,0.0037748969002218942,3.7748969002218945e-14,2.6832208611338238e-34,3.9246595587881745e-35,1.2505258946631586e-38,0.017664656907619113
pi,5.623413251903491e-33,10.066877717120656,1024,8.062422791104796e-33,1024,3.6424415038219844e-87,5.660998071738422e-44,1.0,0.004923621766311356,4.923621766311356e-14,4.564735295136906e-34,6.676689298631432e-35,3.619187156715973e-38,0.009933566574463386
pi,1e-32,17.9017213677353,1024,2.538857329294682e-32,1024,1.0586082563726149e-86,1.0071399303502697e-43,1.0,0.0065171250833930775,6.517125083393078e-14,7.9975754392827e-34,1.1697792511067145e-34,1.1109551750211818e-37,0.005586054991350295
pi,1.7782794100389227e-32,31.8342625124975,1024,8.000134126703843e-32,1024,3.2544009762536e-86,1.7914325003959409e-43,1.0,0.008669913526392835,8.669913526392836e-14,1.415388830524907e-33,2.070243036487985e-34,3.4796164370739923e-37,0.0031412695664220897
pi,3.1622776601683795e-32,56.61021355974826,1024,2.5238673386849487e-31,1024,1.0198143907898699e-85,3.186123829154668e-43,1.0,0.011552697228754401,1.1552697228754402e-13,2.5131187796858288e-33,3.675856797303032e-34,1.096998103056984e-36,0.0017664656907619113
pi,5.623413251903491e-32,100.66877717120656,1024,7.969564409374452e-31,1024,3.2156252263127927e-85,5.666274702446138e-43,1.0,0.015402045108537772,1.5402045108537773e-13,4.466866925021883e-33,6.533540428615329e-34,3.465659365109797e-36,0.0009933566574463384
pi,1e-31,179.01721367735297,1024,2.518039856228049e-30,1024,1.0159400372630946e-84,1.0076675934210412e-42,1.0,0.020537386000148837,2.0537386000148836e-13,7.942122179757983e-33,1.1616682838653644e-33,1.0956023958605647e-35,0.0005586054991350296
pi,1.7782794100389228e-31,318.34262512497503,1024,7.958810184741836e-30,1024,3.211756601454996e-84,1.7919601634667123e-42,1.0,0.02738638170056307,2.738638170056307e-13,1.4122628861817915e-32,2.0656708197449826e-33,3.464263657913377e-35,0.00031412695664220894
pi,3.162277660168379e-31,566.1021355974826,1024,2.516088321347823e-29,1024,1.015554193494724e-83,3.1866514922254385e-42,1.0,0.03652004747917351,3.6520047479173514e-13,2.511359575791855e-32,3.673283667197214e-33,1.0954628251409222e-34,0.00017664656907619115
pi,5.623413251903491e-31,1006.6877717120655,1024,7.955300677189647e-29,1024,3.21137256925082e-83,5.666802365516909e-42,1.0,0.0487001481646694,4.87001481646694e-13,4.465877410315504e-32,6.532093097757402e-33,3.4641240871937345e-34,9.933566574463386e-05
pi,9.999999999999999e-31,1790.1721367735295,1024,2.5154603195202086e-28,1024,1.0155161124210367e-82,1.0077203597281183e-41,1.0,0.06494264162892063,6.494264162892063e-13,7.941565691745898e-32,1.1615868881805136e-32,1.0954488680689574e-33,5.586054991350297e-05
pi,1.7782794100389227e-30,3183.42625124975,1024,7.954180001144458e-28,1024,3.21133506104403e-82,1.7920129297737892e-41,1.0,0.08660238351588087,8.660238351588087e-13,1.4122315917963461e-31,2.065625046469009e-32,3.464110130121769e-33,3.14126956642209e-05
pi,3.1622776601683794e-30,5661.0213559748245,1024,2.5152606406739937e-27,1024,1.0155124634720994e-81,3.1867042585325166e-41,1.0,0.11548612565710958,1.1548612565710958e-12,2.511341977529657e-31,3.6732579267936e-32,1.0954474723617626e-32,1.766465690761911e-05
pi,5.623413251903491e-30,10066.877717120657,1024,7.953824525031049e-27,1024,3.2113315932515116e-81,5.666855131823987e-41,1.0,0.1540032199544155,1.540032199544155e-12,4.46586751406123e-31,6.532078622829343e-32,3.464108734414574e-32,9.933566574463386e-06
pi,1e-29,17901.721367735296,1024,2.5151973879554134e-26,1024,1.0155121489075202e-80,1.007725636358826e-40,1.0,0.20536659285977718,2.0536659285977717e-12,7.941560126668856e-31,1.161586074194862e-31,1.0954473327910418e-31,5.586054991350297e-06
pi,1.7782794100389227e-29,31834.262512497502,1024,7.953712004890711e-26,1024,3.211331335973622e-80,1.7920182064044972e-40,1.0,0.27386075236613483,2.7386075236613483e-12,1.41223127884899e-30,2.0656245887311277e-31,3.464108594843856e-31,3.14126956642209e-06
pi,3.162277660168379e-29,56610.213559748256,1024,2.515177374817209e-25,1024,1.0155121333669055e-79,3.186709535163224e-40,1.0,0.3651991824291394,3.651991824291394e-12,2.5113418015464112e-30,3.673257669388651e-31,1.0954473188339697e-30,1.766465690761911e-06
pi,5.623413251903491e-29,100668.77717120656,1024,7.953676412025787e-25,1024,3.2113313385486497e-79,5.6668604084546936e-40,1.0,0.4870009366599278,4.870009366599278e-12,4.465867415098577e-30,6.532078478079901e-31,3.464108580886783e-30,9.933566574463386e-07
pi,1e-28,179017.21367735293,1024,2.5151710450199938e-24,1024,1.0155121368458753e-78,1.0077261640218967e-39,1.0,0.6494261864699288,6.4942618646992876e-12,7.941560071018066e-30,1.1615860660550027e-30,1.0954473174382628e-29,5.586054991350296e-07
pi,1.7782794100389227e-28,318342.625124975,1024,7.953665155486395e-24,1024,3.211331347756288e-78,1.792018734067568e-39,1.0,0.8660237382447877,8.660237382447877e-12,1.4122312757195158e-29,2.065624584153748e-30,3.4641085794910743e-29,3.14126956642209e-07
pi,3.1622776601683794e-28,566102.1355974826,1024,2.5151690432536369e-23,1024,1.0155121387853569e-77,3.1867100628262946e-39,1.0,1.1548612157027873,1.1548612157027874e-11,2.5113417997865793e-29,3.673257666814602e-30,1.095447317298692e-28,1.7664656907619112e-07
pi,5.62341325190349e-28,1006687.7717120653,1024,7.953661595747368e-23,1024,3.2113313515073336e-77,5.666860936117764e-39,1.0,1.5400321823101315,1.5400321823101314e-11,4.4658674141089495e-29,6.532078476632404e-30,3.4641085793515026e-28,9.933566574463386e-08
pi,1e-27,1790172.1367735297,1024,2.5151684102286625e-22,1024,1.0155121394826081e-76,1.007726216788204e-38,1.0,2.0536659213302446,2.0536659213302445e-11,7.941560070461559e-29,1.1615860659736041e-29,1.0954473172847353e-27,5.586054991350296e-08
pi,1.7782794100389228e-27,3183426.25124975,1024,7.953660470048174e-22,1024,3.2113313527774524e-76,1.792018786833875e-38,1.0,2.738607520596657,2.7386075205966568e-11,1.4122312756882212e-28,2.0656245841079744e-29,3.464108579337547e-27,3.14126956642209e-08
pi,3.1622776601683794e-27,5661021.355974825,1024,2.5151682100475006e-21,1024,1.0155121397114916e-75,3.186710115592602e-38,1.0,3.6519918229990247,3.6519918229990246e-11,2.5113417997689807e-28,3.6732576667888614e-29,1.0954473172833391e-26,1.7664656907619112e-08
pi,5.62341325190349e-27,10066877.717120655,1024,7.953660114069745e-21,1024,3.211331353187492e-75,5.666860988884071e-38,1.0,4.87000936605429,4.870009366054289e-11,4.465867414099053e-28,6.532078476617929e-29,3.464108579336149e-26,9.933566574463385e-09
pi,1e-26,17901721.367735296,1024,2.515168146744552e-20,1024,1.0155121397847103e-74,1.0077262220648344e-37,1.0,6.494261864469469,6.494261864469469e-11,7.941560070455994e-28,1.1615860659727901e-28,1.0954473172832e-25,5.586054991350296e-09
pi,1.778279410038923e-26,31834262.512497503,1024,7.953660001499378e-20,1024,3.211331353317998e-74,1.7920187921105059e-37,1.0,8.660237382350964,8.660237382350963e-11,1.4122312756879082e-27,2.0656245841075163e-28,3.4641085793360123e-25,3.141269566422089e-09
pi,3.162277660168379e-26,56610213.55974825,1024,2.515168126726388e-19,1024,1.015512139807948e-73,3.186710120869232e-37,1.0,11.548612156987005,1.1548612156987005e-10,2.5113417997688047e-27,3.6732576667886035e-28,1.0954473172831855e-24,1.7664656907619111e-09
pi,5.623413251903491e-26,100668777.17120656,1024,7.953659965901485e-19,1024,3.211331353359351e-73,5.666860994160702e-37,1.0,15.400321823084083,1.5400321823084082e-10,4.465867414098955e-27,6.532078476617787e-28,3.464108579335999e-24,9.933566574463385e-10
pi,1e-25,179017213.67735296,1024,2.5151681203960898e-18,1024,1.0155121398153049e-72,1.0077262225924978e-36,1.0,20.536659213295177,2.0536659213295177e-10,7.941560070455938e-27,1.1615860659727821e-27,1.0954473172831848e-23,5.586054991350297e-10
pi,1.7782794100389227e-25,318342625.12497497,1024,7.953659954644446e-18,1024,3.2113313533724363e-72,1.7920187926381686e-36,1.0,27.386075205963508,2.7386075205963506e-10,1.412231275687905e-26,2.065624584107512e-27,3.4641085793359976e-23,3.1412695664220897e-10
pi,3.162277660168379e-25,566102135.5974826,1024,2.5151681183942725e-17,1024,1.015512139817632e-71,3.186710121396896e-36,1.0,36.51991822998895,3.651991822998895e-10,2.511341799768803e-26,3.673257666788601e-27,1.0954473172831841e-22,1.7664656907619112e-10
pi,5.62341325190349e-25,1006687771.7120655,1024,7.953659951084653e-17,1024,3.211331353376575e-71,5.666860994688365e-36,1.0,48.70009366054235,4.870009366054235e-10,4.4658674140989543e-26,6.532078476617785e-27,3.464108579335997e-22,9.933566574463386e-11
pi,1e-24,1790172136.7735293,1024,2.515168117761243e-16,1024,1.015512139818368e-70,1.0077262226452638e-35,1.0,64.94261864469445,6.494261864469445e-10,7.941560070455935e-26,1.1615860659727816e-26,1.0954473172831838e-21,5.5860549913502966e-11
pi,1.778279410038923e-24,3183426251.2497506,1024,7.953659949958954e-16,1024,3.2113313533778845e-70,1.7920187926909352e-35,1.0,86.60237382350954,8.660237382350954e-10,1.412231275687905e-25,2.065624584107512e-26,3.4641085793359966e-21,3.141269566422089e-11
pi,3.1622776601683795e-24,5661021355.974825,1024,2.5151681175610623e-15,1024,1.015512139818601e-69,3.186710121449662e-35,1.0,115.48612156987001,1.1548612156987e-09,2.5113417997688035e-25,3.673257666788602e-26,1.0954473172831844e-20,1.7664656907619112e-11
pi,5.623413251903491e-24,10066877717.120655,1024,7.953659949602977e-15,1024,3.2113313533782983e-69,5.666860994741132e-35,1.0,154.00321823084082,1.540032182308408e-09,4.465867414098955e-25,6.532078476617785e-26,3.464108579335997e-20,9.933566574463386e-12
pi,1e-23,17901721367.7353,1024,2.5151681174977584e-14,1024,1.0155121398186745e-68,1.0077262226505403e-34,1.0,205.36659213295175,2.0536659213295175e-09,7.941560070455937e-25,1.161586065972782e-25,1.0954473172831843e-19,5.586054991350297e-12
pi,1.7782794100389228e-23,31834262512.4975,1024,7.953659949490403e-14,1024,3.211331353378429e-68,1.7920187926962117e-34,1.0,273.86075205963505,2.7386075205963505e-09,1.412231275687905e-24,2.0656245841075117e-25,3.4641085793359957e-19,3.14126956642209e-12
pi,3.1622776601683793e-23,56610213559.74826,1024,2.51516811747774e-13,1024,1.0155121398186978e-67,3.1867101214549385e-34,1.0,365.1991822998895,3.651991822998895e-09,2.5113417997688032e-24,3.6732576667886015e-25,1.0954473172831846e-18,1.7664656907619112e-12
pi,5.62341325190349e-23,100668777171.20656,1024,7.953659949454803e-13,1024,3.2113313533784695e-67,5.6668609947464075e-34,1.0,487.00093660542353,4.870009366054235e-09,4.465867414098953e-24,6.532078476617783e-25,3.4641085793359943e-18,9.933566574463386e-13
pi,1e-22,179017213677.35297,1024,2.5151681174714102e-12,1024,1.0155121398187052e-66,1.0077262226510682e-33,1.0,649.4261864469446,6.494261864469446e-09,7.941560070455938e-24,1.161586065972782e-24,1.0954473172831843e-17,5.586054991350296e-13
pi,1.7782794100389228e-22,318342625124.975,1024,7.953659949443548e-12,1024,3.2113313533784834e-66,1.7920187926967397e-33,1.0,866.0237382350954,8.660237382350954e-09,1.412231275687905e-23,2.065624584107512e-24,3.464108579335996e-17,3.14126956642209e-13
pi,3.1622776601683793e-22,566102135597.4825,1024,2.5151681174694073e-11,1024,1.0155121398187077e-65,3.186710121455466e-33,1.0,1154.8612156987,1.1548612156987e-08,2.5113417997688033e-23,3.6732576667886016e-24,1.0954473172831845e-16,1.7664656907619113e-13
pi,5.623413251903491e-22,1006687771712.0657,1024,7.953659949439988e-11,1024,3.211331353378488e-65,5.666860994746936e-33,1.0,1540.032182308408,1.540032182308408e-08,4.465867414098954e-23,6.532078476617784e-24,3.464108579335996e-16,9.933566574463384e-14
pi,1e-21,1790172136773.5295,1024,2.515168117468775e-10,1024,1.015512139818708e-64,1.0077262226511209e-32,1.0,2053.6659213295175,2.0536659213295176e-08,7.941560070455936e-23,1.1615860659727817e-23,1.0954473172831841e-15,5.586054991350297e-14
pi,1.778279410038923e-21,3183426251249.75,1024,7.953659949438863e-10,1024,3.2113313533784894e-64,1.7920187926967924e-32,1.0,2738.6075205963507,2.7386075205963508e-08,1.412231275687905e-22,2.065624584107512e-23,3.464108579335997e-15,3.14126956642209e-14
pi,3.1622776601683792e-21,5661021355974.825,1024,2.515168117468575e-09,1024,1.0155121398187083e-63,3.186710121455519e-32,1.0,3651.9918229988953,3.651991822998895e-08,2.511341799768803e-22,3.673257666788601e-23,1.095447317283184e-14,1.7664656907619114e-14
pi,5.6234132519034906e-21,10066877717120.654,1024,7.953659949438503e-09,1024,3.2113313533784894e-63,5.666860994746989e-32,1.0,4870.009366054235,4.870009366054235e-08,4.465867414098953e-22,6.532078476617783e-23,3.464108579335995e-14,9.933566574463386e-15
pi,1e-20,17901721367735.297,1024,2.515168117468511e-08,1024,1.0155121398187084e-62,1.0077262226511261e-31,1.0,6494.261864469446,6.494261864469446e-08,7.941560070455938e-22,1.161586065972782e-22,1.0954473172831842e-13,5.586054991350296e-15
pi,1.7782794100389228e-20,31834262512497.5,1024,7.953659949438394e-08,1024,3.21133135337849e-62,1.7920187926967973e-31,1.0,8660.237382350955,8.660237382350955e-08,1.412231275687905e-21,2.065624584107512e-22,3.464108579335997e-13,3.1412695664220894e-15
pi,3.162277660168379e-20,56610213559748.25,1024,2.5151681174684927e-07,1024,1.0155121398187085e-61,3.1867101214555243e-31,1.0,11548.612156987001,1.1548612156987001e-07,2.5113417997688034e-21,3.6732576667886017e-22,1.0954473172831846e-12,1.7664656907619113e-15
pi,5.62341325190349e-20,100668777171206.55,1024,7.953659949438356e-07,1024,3.211331353378489e-61,5.666860994746994e-31,1.0,15400.32182308408,1.540032182308408e-07,4.4658674140989536e-21,6.532078476617784e-22,3.4641085793359962e-12,9.933566574463386e-16
pi,1e-19,179017213677352.97,1024,2.515168117468486e-06,1024,1.0155121398187084e-60,1.0077262226511269e-30,1.0,20536.659213295177,2.0536659213295176e-07,7.941560070455937e-21,1.1615860659727817e-21,1.095447317283184e-11,5.586054991350296e-16
pi,1.7782794100389227e-19,318342625124975.06,1024,7.953659949438349e-06,1024,3.211331353378489e-60,1.7920187926967978e-30,1.0,27386.075205963505,2.7386075205963506e-07,1.412231275687905e-20,2.0656245841075116e-21,3.464108579335995e-11,3.14126956642209e-16
pi,3.162277660168379e-19,566102135597482.5,1024,2.515168117468483e-05,1024,1.0155121398187084e-59,3.186710121455525e-30,1.0,36519.91822998895,3.651991822998895e-07,2.511341799768803e-20,3.6732576667886014e-21,1.095447317283184e-10,1.7664656907619115e-16
pi,5.623413251903491e-19,1006687771712065.5,1024,7.953659949438341e-05,1024,3.21133135337849e-59,5.666860994746995e-30,1.0,48700.093660542356,4.870009366054235e-07,4.4658674140989534e-20,6.532078476617784e-21,3.4641085793359954e-10,9.933566574463384e-17
pi,1e-18,1790172136773530.0,1024,0.0002515168117468483,1024,1.0155121398187086e-58,1.0077262226511268e-29,1.0,64942.61864469446,6.494261864469447e-07,7.941560070455938e-20,1.1615860659727821e-20,1.0954473172831847e-09,5.586054991350295e-17
pi,1.778279410038923e-18,3183426251249751.0,1024,0.000795365994943834,1024,3.21133135337849e-58,1.792018792696798e-29,1.0,86602.37382350955,8.660237382350956e-07,1.4122312756879052e-19,2.0656245841075122e-20,3.4641085793359967e-09,3.14126956642209e-17
pi,3.1622776601683795e-18,5661021355974825.0,1024,0.002515168117468483,1024,1.0155121398187087e-57,3.186710121455525e-29,1.0,115486.12156987001,1.1548612156987e-06,2.5113417997688033e-19,3.673257666788602e-20,1.0954473172831845e-08,1.766465690761911e-17
pi,5.623413251903491e-18,1.0066877717120656e+16,1024,0.00795365994943834,1024,3.2113313533784897e-57,5.666860994746994e-29,1.0,154003.2182308408,1.540032182308408e-06,4.465867414098953e-19,6.532078476617784e-20,3.464108579335996e-08,9.933566574463384e-18
pi,9.999999999999999e-18,1.7901721367735294e+16,1024,0.025151681174684824,1024,1.0155121398187084e-56,1.0077262226511268e-28,1.0,205366.59213295174,2.0536659213295173e-06,7.941560070455937e-19,1.1615860659727818e-19,1.095447317283184e-07,5.586054991350297e-18
pi,1.7782794100389228e-17,3.1834262512497504e+16,1024,0.07953659949438341,1024,3.2113313533784896e-56,1.7920187926967981e-28,1.0,273860.75205963507,2.7386075205963507e-06,1.4122312756879051e-18,2.065624584107512e-19,3.464108579335997e-07,3.1412695664220892e-18
pi,3.1622776601683796e-17,5.661021355974826e+16,1024,0.25151681174684837,1024,1.0155121398187087e-55,3.186710121455525e-28,1.0,365199.18229988957,3.6519918229988955e-06,2.5113417997688034e-18,3.6732576667886017e-19,1.0954473172831842e-06,1.7664656907619112e-18
pi,5.62341325190349e-17,1.0066877717120654e+17,1024,0.7953659949438339,1024,3.211331353378489e-55,5.666860994746994e-28,1.0,487000.9366054235,4.870009366054235e-06,4.465867414098954e-18,6.5320784766177845e-19,3.464108579335997e-06,9.933566574463386e-19
pi,1e-16,1.7901721367735296e+17,1024,2.515168117468483,1024,1.0155121398187084e-54,1.0077262226511269e-27,1.0,649426.1864469446,6.494261864469446e-06,7.941560070455937e-18,1.1615860659727818e-18,1.0954473172831841e-05,5.586054991350296e-19
pi,1.7782794100389228e-16,3.1834262512497504e+17,1024,7.953659949438342,1024,3.2113313533784897e-54,1.7920187926967983e-27,1.0,866023.7382350954,8.660237382350954e-06,1.412231275687905e-17,2.0656245841075115e-18,3.4641085793359954e-05,3.1412695664220894e-19
pi,3.1622776601683793e-16,5.6610213559748256e+17,1024,25.151681174684832,1024,1.0155121398187086e-53,3.1867101214555247e-27,1.0,1154861.2156987002,1.1548612156987002e-05,2.511341799768803e-17,3.673257666788601e-18,0.00010954473172831842,1.766465690761911e-19
pi,5.623413251903491e-16,1.0066877717120655e+18,1024,79.53659949438338,1024,3.21133135337849e-53,5.666860994746995e-27,1.0,1540032.182308408,1.540032182308408e-05,4.465867414098954e-17,6.532078476617784e-18,0.0003464108579335996,9.933566574463383e-20
pi,1e-15,1.7901721367735299e+18,1024,251.5168117468483,1024,1.0155121398187087e-52,1.0077262226511268e-26,1.0,2053665.9213295176,2.0536659213295175e-05,7.941560070455939e-17,1.1615860659727821e-17,0.0010954473172831846,5.586054991350296e-20
pi,1.7782794100389227e-15,3.18342625124975e+18,1024,795.3659949438338,1024,3.211331353378489e-52,1.792018792696798e-26,1.0,2738607.5205963505,2.7386075205963505e-05,1.4122312756879048e-16,2.0656245841075116e-17,0.003464108579335995,3.14126956642209e-20
pi,3.1622776601683794e-15,5.661021355974826e+18,1024,2515.168117468483,1024,1.0155121398187086e-51,3.1867101214555254e-26,1.0,3651991.8229988953,3.651991822998895e-05,2.511341799768803e-16,3.673257666788601e-17,0.01095447317283184,1.766465690761911e-20
pi,5.6234132519034904e-15,1.0066877717120655e+19,1024,7953.659949438341,1024,3.211331353378489e-51,5.666860994746995e-26,1.0,4870009.366054235,4.870009366054235e-05,4.465867414098953e-16,6.532078476617783e-17,0.034641085793359956,9.933566574463385e-21
pi,1e-14,1.7901721367735296e+19,1024,25151.681174684833,1024,1.0155121398187084e-50,1.0077262226511268e-25,1.0,6494261.864469446,6.494261864469446e-05,7.941560070455937e-16,1.161586065972782e-16,0.10954473172831843,5.586054991350296e-21
pi,1.7782794100389227e-14,3.1834262512497496e+19,1024,79536.59949438341,1024,3.2113313533784893e-50,1.7920187926967978e-25,1.0,8660237.382350953,8.660237382350954e-05,1.412231275687905e-15,2.065624584107512e-16,0.3464108579335997,3.1412695664220897e-21
pi,3.1622776601683796e-14,5.661021355974826e+19,1024,251516.8117468483,1024,1.0155121398187087e-49,3.186710121455525e-25,1.0,11548612.156987,0.00011548612156987,2.5113417997688034e-15,3.673257666788602e-16,1.0954473172831847,1.766465690761911e-21
pi,5.6234132519034906e-14,1.0066877717120655e+20,1024,795365.9949438339,1024,3.2113313533784894e-49,5.666860994746994e-25,1.0,15400321.82308408,0.0001540032182308408,4.465867414098954e-15,6.532078476617785e-16,3.4641085793359974,9.933566574463385e-22
pi,1e-13,1.7901721367735298e+20,1024,2515168.1174684833,1024,1.0155121398187086e-48,1.007726222651127e-24,1.0,20536659.213295177,0.00020536659213295176,7.941560070455938e-15,1.161586065972782e-15,10.954473172831843,5.586054991350296e-22
pi,1.7782794100389227e-13,3.18342625124975e+20,1024,7953659.949438341,1024,3.2113313533784896e-48,1.792018792696798e-24,1.0,27386075.205963504,0.000273860752059635,1.412231275687905e-14,2.0656245841075118e-15,34.64108579335996,3.1412695664220894e-22
pi,3.162277660168379e-13,5.661021355974826e+20,1024,25151681.174684826,1024,1.0155121398187085e-47,3.1867101214555244e-24,1.0,36519918.22998895,0.00036519918229988946,2.5113417997688025e-14,3.6732576667886006e-15,109.54473172831837,1.7664656907619112e-22
pi,5.62341325190349e-13,1.0066877717120655e+21,1024,79536599.4943834,1024,3.2113313533784895e-47,5.666860994746995e-24,1.0,48700093.660542354,0.00048700093660542355,4.465867414098953e-14,6.532078476617784e-15,346.4108579335996,9.933566574463386e-23
pi,1e-12,1.7901721367735296e+21,1024,251516811.74684823,1024,1.0155121398187084e-46,1.0077262226511268e-23,1.0,64942618.644694455,0.0006494261864469445,7.941560070455938e-14,1.161586065972782e-14,1095.4473172831845,5.586054991350296e-23
pi,1.7782794100389228e-12,3.18342625124975e+21,1024,795365994.9438341,1024,3.21133135337849e-46,1.792018792696798e-23,1.0,86602373.82350954,0.0008660237382350954,1.412231275687905e-13,2.0656245841075118e-14,3464.1085793359957,3.1412695664220897e-23
