phase,mG_eV,beta,max_initial_axis_tree_force_ratio,max_tree_index,max_charged_CW_force_ratio,max_CW_index,max_d_over_s,max_h_over_s,min_scalar_ratio,VA_marker_eV,VA_over_MI,heavy_threshold_below_marker,heavy_threshold_below_marker_by_ten,tree_axis_budget_pass,CW_budget_pass,direct_gaugino_cX1_eV,gauge_common_msoft_cX1_eV,gauge_common_old_force_ratio_cX1,phase_offset_for_axis_longitudinal_budget
quadrature,1e-07,6.955444368800076e+25,5.9672404559117654e+25,1024,2.5151681174684815e+18,1024,1.0155121398187086e-36,1.007726222651127e-18,1.0,20536659213.295174,0.20536659213295175,False,False,False,False,7.941560070455937e-09,1.1615860659727818e-09,10954473172831.844,5.586054991350297e-28
quadrature,1.7782794100389227e-07,1.2368723508708347e+26,1.0611420837499166e+26,1024,7.953659949438334e+18,1024,3.21133135337849e-36,1.7920187926967982e-18,1.0,27386075205.963505,0.27386075205963506,False,False,False,False,1.4122312756879048e-08,2.0656245841075116e-09,34641085793359.953,3.1412695664220893e-28
quadrature,3.162277660168379e-07,2.1995046344000433e+26,1.8870071186582752e+26,1024,2.5151681174684807e+19,1024,1.0155121398187087e-35,3.1867101214555247e-18,1.0,36519918229.98895,0.3651991822998895,False,False,False,False,2.5113417997688032e-08,3.6732576667886015e-09,109544731728318.45,1.7664656907619111e-28
quadrature,5.62341325190349e-07,3.911333803638786e+26,3.3556259057068844e+26,1024,7.953659949438334e+19,1024,3.21133135337849e-35,5.6668609947469945e-18,1.0,48700093660.54235,0.4870009366054235,False,False,False,False,4.465867414098953e-08,6.532078476617783e-09,346410857933599.6,9.933566574463387e-29
quadrature,1e-06,6.955444368800075e+26,5.967240455911765e+26,1024,2.5151681174684818e+20,1024,1.0155121398187087e-34,1.0077262226511269e-17,1.0,64942618644.69446,0.6494261864469446,False,False,False,False,7.941560070455936e-08,1.1615860659727818e-08,1095447317283184.2,5.586054991350297e-29
quadrature,1.7782794100389227e-06,1.2368723508708346e+27,1.0611420837499167e+27,1024,7.953659949438334e+20,1024,3.21133135337849e-34,1.792018792696798e-17,1.0,86602373823.50954,0.8660237382350954,False,False,False,False,1.412231275687905e-07,2.0656245841075118e-08,3464108579335996.5,3.1412695664220896e-29
quadrature,3.162277660168379e-06,2.1995046344000434e+27,1.887007118658275e+27,1024,2.5151681174684807e+21,1024,1.0155121398187086e-33,3.1867101214555246e-17,1.0,115486121569.87001,1.1548612156987001,True,False,False,False,2.511341799768803e-07,3.6732576667886014e-08,1.0954473172831844e+16,1.7664656907619113e-29
quadrature,5.623413251903491e-06,3.9113338036387863e+27,3.3556259057068855e+27,1024,7.953659949438339e+21,1024,3.211331353378491e-33,5.666860994746996e-17,0.9999999999999999,154003218230.8408,1.540032182308408,True,False,False,False,4.465867414098954e-07,6.532078476617785e-08,3.464108579335997e+16,9.933566574463384e-30
quadrature,9.999999999999999e-06,6.955444368800076e+27,5.967240455911765e+27,1024,2.5151681174684807e+22,1024,1.0155121398187086e-32,1.0077262226511269e-16,0.9999999999999999,205366592132.95175,2.0536659213295176,True,False,False,False,7.941560070455936e-07,1.1615860659727816e-07,1.095447317283184e+17,5.586054991350296e-30
quadrature,1.778279410038923e-05,1.2368723508708349e+28,1.0611420837499168e+28,1024,7.953659949438336e+22,1024,3.2113313533784903e-32,1.792018792696798e-16,0.9999999999999998,273860752059.63507,2.7386075205963505,True,False,False,False,1.4122312756879052e-06,2.065624584107512e-07,3.4641085793359974e+17,3.141269566422089e-30
quadrature,3.1622776601683795e-05,2.1995046344000436e+28,1.8870071186582754e+28,1024,2.5151681174684815e+23,1024,1.0155121398187089e-31,3.186710121455525e-16,0.9999999999999997,365199182299.8895,3.6519918229988955,True,False,False,False,2.5113417997688036e-06,3.673257666788602e-07,1.0954473172831849e+18,1.766465690761911e-30
quadrature,5.623413251903491e-05,3.911333803638786e+28,3.355625905706885e+28,1024,7.953659949438336e+23,1024,3.21133135337849e-31,5.666860994746995e-16,0.9999999999999994,487000936605.4235,4.870009366054235,True,False,False,False,4.465867414098953e-06,6.532078476617784e-07,3.4641085793359964e+18,9.933566574463385e-31
quadrature,0.0001,6.955444368800076e+28,5.967240455911766e+28,1024,2.5151681174684815e+24,1024,1.0155121398187088e-30,1.007726222651127e-15,0.999999999999999,649426186446.9446,6.494261864469446,True,False,False,False,7.941560070455939e-06,1.1615860659727822e-06,1.0954473172831848e+19,5.586054991350296e-31
quadrature,0.00017782794100389227,1.2368723508708346e+29,1.0611420837499166e+29,1024,7.953659949438334e+24,1024,3.2113313533784905e-30,1.7920187926967984e-15,0.9999999999999982,866023738235.0953,8.660237382350953,True,False,False,False,1.4122312756879048e-05,2.0656245841075113e-06,3.464108579335996e+19,3.1412695664220894e-31
quadrature,0.00031622776601683794,2.1995046344000437e+29,1.887007118658275e+29,1024,2.5151681174684814e+25,1024,1.0155121398187089e-29,3.1867101214555253e-15,0.9999999999999968,1154861215698.7002,11.548612156987001,True,True,False,False,2.5113417997688032e-05,3.6732576667886017e-06,1.0954473172831846e+20,1.7664656907619113e-31
quadrature,0.0005623413251903491,3.911333803638786e+29,3.355625905706885e+29,1024,7.953659949438338e+25,1024,3.211331353378491e-29,5.666860994746995e-15,0.9999999999999943,1540032182308.408,15.400321823084079,True,True,False,False,4.465867414098954e-05,6.532078476617784e-06,3.464108579335997e+20,9.933566574463385e-32
quadrature,0.001,6.955444368800076e+29,5.9672404559117664e+29,1024,2.5151681174684817e+26,1024,1.0155121398187086e-28,1.007726222651127e-14,0.9999999999999899,2053665921329.5176,20.536659213295177,True,True,False,False,7.941560070455938e-05,1.1615860659727819e-05,1.0954473172831846e+21,5.586054991350296e-32
quadrature,0.0017782794100389228,1.2368723508708347e+30,1.0611420837499168e+30,1024,7.953659949438336e+26,1024,3.21133135337849e-28,1.792018792696798e-14,0.9999999999999821,2738607520596.3506,27.386075205963508,True,True,False,False,0.00014122312756879052,2.065624584107512e-05,3.464108579335997e+21,3.14126956642209e-32
quadrature,0.0031622776601683794,2.1995046344000437e+30,1.887007118658275e+30,1024,2.5151681174684816e+27,1024,1.0155121398187088e-27,3.186710121455525e-14,0.9999999999999681,3651991822998.8955,36.51991822998895,True,True,False,False,0.0002511341799768803,3.6732576667886017e-05,1.0954473172831847e+22,1.7664656907619112e-32
quadrature,0.005623413251903491,3.911333803638786e+30,3.355625905706885e+30,1024,7.953659949438337e+27,1024,3.2113313533784907e-27,5.666860994746995e-14,0.9999999999999434,4870009366054.235,48.70009366054235,True,True,False,False,0.00044658674140989535,6.532078476617784e-05,3.4641085793359966e+22,9.933566574463385e-33
quadrature,0.01,6.955444368800077e+30,5.967240455911766e+30,1024,2.515168117468481e+28,1024,1.0155121398187088e-26,1.0077262226511269e-13,0.9999999999998992,6494261864469.445,64.94261864469445,True,True,False,False,0.0007941560070455937,0.00011615860659727818,1.0954473172831843e+23,5.586054991350296e-33
quadrature,0.01778279410038923,1.2368723508708347e+31,1.061142083749917e+31,1024,7.953659949438337e+28,1024,3.211331353378491e-26,1.7920187926967984e-13,0.9999999999998208,8660237382350.954,86.60237382350954,True,True,False,False,0.0014122312756879051,0.0002065624584107512,3.4641085793359974e+23,3.1412695664220886e-33
quadrature,0.03162277660168379,2.1995046344000436e+31,1.887007118658275e+31,1024,2.5151681174684806e+29,1024,1.0155121398187086e-25,3.1867101214555247e-13,0.9999999999996814,11548612156987.0,115.48612156987,True,True,False,False,0.002511341799768803,0.00036732576667886015,1.0954473172831845e+24,1.7664656907619114e-33
quadrature,0.056234132519034905,3.911333803638786e+31,3.355625905706885e+31,1024,7.953659949438335e+29,1024,3.21133135337849e-25,5.666860994746995e-13,0.9999999999994333,15400321823084.08,154.0032182308408,True,True,False,False,0.004465867414098953,0.0006532078476617784,3.464108579335996e+24,9.933566574463386e-34
quadrature,0.1,6.955444368800077e+31,5.967240455911766e+31,1024,2.5151681174684817e+30,1024,1.0155121398187089e-24,1.0077262226511272e-12,0.9999999999989923,20536659213295.176,205.36659213295175,True,True,False,False,0.007941560070455938,0.001161586065972782,1.0954473172831845e+25,5.586054991350296e-34
quadrature,0.1778279410038923,1.2368723508708347e+32,1.0611420837499168e+32,1024,7.953659949438337e+30,1024,3.2113313533784908e-24,1.7920187926967985e-12,0.999999999998208,27386075205963.508,273.8607520596351,True,True,False,False,0.014122312756879052,0.002065624584107512,3.4641085793359975e+25,3.1412695664220895e-34
quadrature,0.31622776601683794,2.1995046344000437e+32,1.8870071186582752e+32,1024,2.5151681174684815e+31,1024,1.0155121398187089e-23,3.1867101214555254e-12,0.9999999999968133,36519918229988.95,365.1991822998895,True,True,False,False,0.025113417997688025,0.0036732576667886005,1.0954473172831839e+26,1.7664656907619113e-34
quadrature,0.5623413251903491,3.911333803638786e+32,3.355625905706885e+32,1024,7.953659949438337e+31,1024,3.2113313533784905e-23,5.666860994746995e-12,0.9999999999943331,48700093660542.35,487.00093660542353,True,True,False,False,0.044658674140989535,0.006532078476617784,3.4641085793359966e+26,9.933566574463385e-35
quadrature,1.0,6.955444368800076e+32,5.9672404559117655e+32,1024,2.515168117468481e+32,1024,1.0155121398187087e-22,1.007726222651127e-11,0.9999999999899227,64942618644694.45,649.4261864469445,True,True,False,False,0.07941560070455937,0.01161586065972782,1.0954473172831844e+27,5.586054991350296e-35
quadrature,1.7782794100389228,1.2368723508708347e+33,1.0611420837499166e+33,1024,7.953659949438335e+32,1024,3.21133135337849e-22,1.792018792696798e-11,0.9999999999820798,86602373823509.55,866.0237382350955,True,True,False,False,0.1412231275687905,0.020656245841075116,3.4641085793359957e+27,3.1412695664220897e-35
quadrature,3.1622776601683795,2.1995046344000437e+33,1.8870071186582752e+33,1024,2.5151681174684815e+33,1024,1.015512139818709e-21,3.1867101214555254e-11,0.9999999999681329,115486121569870.02,1154.8612156987,True,True,False,False,0.2511341799768803,0.03673257666788601,1.0954473172831847e+28,1.766465690761911e-35
quadrature,5.62341325190349,3.9113338036387854e+33,3.355625905706885e+33,1024,7.953659949438336e+33,1024,3.21133135337849e-21,5.6668609947469955e-11,0.9999999999433314,154003218230840.8,1540.0321823084082,True,True,False,False,0.4465867414098954,0.06532078476617785,3.464108579335997e+28,9.933566574463386e-36
quadrature,10.0,6.955444368800077e+33,5.967240455911766e+33,1024,2.5151681174684805e+34,1024,1.0155121398187087e-20,1.007726222651127e-10,0.9999999998992274,205366592132951.75,2053.6659213295175,True,True,False,False,0.7941560070455937,0.1161586065972782,1.0954473172831845e+29,5.5860549913502964e-36
quadrature,17.78279410038923,1.2368723508708349e+34,1.0611420837499167e+34,1024,7.953659949438337e+34,1024,3.211331353378491e-20,1.7920187926967982e-10,0.9999999998207981,273860752059635.06,2738.6075205963507,True,True,False,False,1.4122312756879052,0.20656245841075122,3.464108579335998e+29,3.141269566422089e-36
quadrature,31.622776601683793,2.1995046344000437e+34,1.887007118658275e+34,1024,2.515168117468481e+35,1024,1.0155121398187087e-19,3.186710121455525e-10,0.999999999681329,365199182299889.5,3651.991822998895,True,True,False,False,2.5113417997688026,0.3673257666788601,1.095447317283184e+30,1.7664656907619114e-36
quadrature,56.23413251903491,3.911333803638786e+34,3.3556259057068853e+34,1024,7.953659949438337e+35,1024,3.2113313533784905e-19,5.666860994746995e-10,0.9999999994333139,487000936605423.56,4870.009366054235,True,True,False,False,4.465867414098954,0.6532078476617784,3.464108579335997e+30,9.933566574463384e-37
quadrature,100.0,6.955444368800076e+34,5.967240455911765e+34,1024,2.515168117468481e+36,1024,1.0155121398187087e-18,1.007726222651127e-09,0.9999999989922738,649426186446944.6,6494.261864469447,True,True,False,False,7.941560070455938,1.161586065972782,1.0954473172831846e+31,5.586054991350296e-37
quadrature,177.82794100389228,1.2368723508708346e+35,1.0611420837499167e+35,1024,7.953659949438338e+36,1024,3.2113313533784904e-18,1.7920187926967982e-09,0.9999999982079812,866023738235095.4,8660.237382350953,True,True,False,False,14.12231275687905,2.065624584107512,3.4641085793359964e+31,3.1412695664220896e-37
quadrature,316.2277660168379,2.1995046344000432e+35,1.887007118658275e+35,1024,2.515168117468481e+37,1024,1.0155121398187087e-17,3.186710121455525e-09,0.9999999968132899,1154861215698700.0,11548.612156987,True,True,False,False,25.11341799768803,3.673257666788601,1.0954473172831843e+32,1.766465690761911e-37
quadrature,562.341325190349,3.911333803638786e+35,3.355625905706885e+35,1024,7.953659949438339e+37,1024,3.21133135337849e-17,5.666860994746995e-09,0.999999994333139,1540032182308408.0,15400.32182308408,True,True,False,False,44.65867414098953,6.532078476617784,3.4641085793359964e+32,9.933566574463386e-38
quadrature,1000.0,6.955444368800076e+35,5.967240455911766e+35,1024,2.515168117468482e+38,1024,1.0155121398187087e-16,1.0077262226511268e-08,0.9999999899227378,2053665921329517.5,20536.659213295174,True,True,False,False,79.41560070455937,11.615860659727819,1.0954473172831842e+33,5.586054991350297e-38
pi,0.0,0.0,0.0,0,5.586861966069099e-35,1024,4.3130157900052713e-88,5.164984548207172e-46,1.0,0.0022401127324030413,2.2401127324030414e-14,False,False,True,True,9.449002880503996e-35,1.3820748046926226e-35,1.5507857737997446e-39,
pi,1e-36,0.0006955444368800076,0.0017901721367735296,1024,5.583909207008698e-35,1024,4.31301646510395e-88,5.0649845482071714e-46,1.0,0.0022401131279968225,2.2401131279968224e-14,False,False,True,True,9.449006217806673e-35,1.3820752928289904e-35,1.5507868692470622e-39,55.860549913502965
pi,1.7782794100389228e-36,0.0012368723508708347,0.00318342625124975,1024,5.581576325546447e-35,1024,4.313018395986375e-88,4.98715660720328e-46,1.0,0.0022401139833797016,2.2401139833797017e-14,False,False,True,True,9.449013433977666e-35,1.3820763483147643e-35,1.550789237908324e-39,31.412695664220898
pi,3.1622776601683796e-36,0.002199504634400044,0.0056610213559748265,1024,5.577352541844278e-35,1024,4.3130248686447853e-88,4.848756782190335e-46,1.0,0.0022401166883314234,2.2401166883314234e-14,False,False,True,True,9.449036253477722e-35,1.3820796860485424e-35,1.550796728272917e-39,17.664656907619108
pi,5.623413251903491e-36,0.003911333803638786,0.010066877717120655,1024,5.569603453941441e-35,1024,4.3130459890332353e-88,4.602643223016823e-46,1.0,0.0022401252420753376,2.2401252420753374e-14,False,False,True,True,9.449108414710289e-35,1.3820902408364567e-35,1.5508204148855372e-39,9.933566574463386
pi,1e-35,0.006955444368800076,0.0179017213677353,1024,5.555070724159361e-35,1024,4.313113937084639e-88,4.164984548207172e-46,1.0,0.0022401522907437937,2.2401522907437937e-14,False,False,True,True,9.449336604937304e-35,1.3821236174760263e-35,1.550895318531473e-39,5.586054991350295
pi,1.7782794100389227e-35,0.012368723508708346,0.0318342625124975,1024,5.52684726688809e-35,1024,4.3133308696381155e-88,3.3867051381682493e-46,1.0,0.002240237819696244,2.240237819696244e-14,False,False,True,True,9.450058169531715e-35,1.382229158373675e-35,1.551132184657678e-39,3.14126956642209
pi,3.162277660168379e-35,0.021995046344000433,0.05661021355974825,1024,5.469131210763683e-35,1024,4.3140205373262465e-88,2.6004178205983117e-46,1.0,0.0022405082215421436,2.2405082215421437e-14,False,False,True,True,9.452339594625526e-35,1.3825628549743456e-35,1.5518812211170277e-39,1.7664656907619114
pi,5.62341325190349e-35,0.039113338036387856,0.10066877717120654,1024,5.342693905247569e-35,1024,4.316207978502947e-88,5.080568693889782e-46,1.0,0.002241362663573289,2.241362663573289e-14,False,False,False,True,9.459550473113186e-35,1.3836175666305411e-35,1.5542498823790808e-39,0.9933566574463386
pi,1e-34,0.06955444368800076,0.17901721367735296,1024,5.042584416399568e-35,1024,4.323136870057312e-88,9.490969925654056e-46,1.0,0.0022440582352184295,2.2440582352184294e-14,False,False,False,True,9.482317185124077e-35,1.3869475792735544e-35,1.5617402469725765e-39,0.5586054991350297
pi,1.7782794100389228e-34,0.12368723508708347,0.31834262512497497,1024,4.270885578809557e-35,1024,4.3450685685141145e-88,1.733389562611077e-45,1.0,0.002252519064152356,2.252519064152356e-14,False,False,False,True,9.55395481524818e-35,1.3974257815679675e-35,1.5854268595931046e-39,0.314126956642209
pi,3.1622776601683794e-34,0.21995046344000435,0.5661021355974825,1024,2.145903107293306e-35,1024,4.4144593557987017e-88,3.128080891369804e-45,1.0,0.002278665407063883,2.278665407063883e-14,False,False,False,True,9.777039074844633e-35,1.430055587951868e-35,1.660330505528063e-39,0.17664656907619114
pi,5.623413251903491e-34,0.39113338036387857,1.0066877717120652,1024,4.013112596640699e-35,1024,4.633957496786088e-88,5.608231764661274e-45,1.0,0.002355917122929315,2.355917122929315e-14,False,False,False,True,1.0451202189034698e-34,1.5286632258326503e-35,1.897196631733344e-39,0.09933566574463387
pi,1e-33,0.6955444368800077,1.7901721367735297,1024,2.2492426587842544e-34,1024,5.328187516362517e-88,1.0018632996425547e-44,1.0,0.00256028874118882,2.56028874118882e-14,False,False,False,True,1.2343096523499803e-34,1.805384433971966e-35,2.6462330910829292e-39,0.05586054991350296
pi,1.7782794100389226e-33,1.2368723508708346,3.18342625124975,1024,7.915584145147134e-34,1024,7.52374179313434e-88,1.7861558696882261e-44,1.0,0.0030039823007556397,3.0039823007556395e-14,False,False,False,True,1.6991861965037306e-34,2.4853441790294316e-35,5.0148943531357395e-39,0.0314126956642209
pi,3.162277660168379e-33,2.1995046344000433,5.6610213559748255,1024,2.5518785719385215e-33,1024,1.446706070630795e-87,3.180847198446953e-44,1.0,0.0037748969002218942,3.7748969002218945e-14,False,False,False,True,2.6832208611338238e-34,3.9246595587881745e-35,1.2505258946631589e-38,0.01766465690761911
pi,5.623413251903491e-33,3.911333803638786,10.066877717120656,1024,8.062422791104791e-33,1024,3.6424415038219853e-87,5.660998071738423e-44,1.0,0.004923621766311356,4.923621766311356e-14,False,False,False,True,4.564735295136906e-34,6.676689298631432e-35,3.619187156715973e-38,0.009933566574463384
pi,1e-32,6.955444368800077,17.9017213677353,1024,2.5388573292946807e-32,1024,1.058608256372615e-86,1.00713993035027e-43,1.0,0.0065171250833930775,6.517125083393078e-14,False,False,False,True,7.9975754392827e-34,1.1697792511067145e-34,1.1109551750211822e-37,0.005586054991350295
pi,1.7782794100389227e-32,12.368723508708346,31.8342625124975,1024,8.000134126703835e-32,1024,3.254400976253601e-86,1.7914325003959409e-43,1.0,0.008669913526392835,8.669913526392836e-14,False,False,False,True,1.415388830524907e-33,2.070243036487985e-34,3.4796164370739927e-37,0.0031412695664220897
pi,3.1622776601683795e-32,21.995046344000436,56.61021355974826,1024,2.5238673386849482e-31,1024,1.01981439078987e-85,3.186123829154668e-43,1.0,0.011552697228754403,1.1552697228754404e-13,False,False,False,True,2.5131187796858288e-33,3.675856797303032e-34,1.0969981030569842e-36,0.0017664656907619108
pi,5.623413251903491e-32,39.11333803638786,100.66877717120656,1024,7.969564409374445e-31,1024,3.215625226312793e-85,5.666274702446139e-43,1.0,0.015402045108537772,1.5402045108537773e-13,False,False,False,True,4.466866925021883e-33,6.533540428615329e-34,3.465659365109797e-36,0.0009933566574463384
pi,1e-31,69.55444368800077,179.01721367735297,1024,2.5180398562280473e-30,1024,1.0159400372630948e-84,1.0076675934210412e-42,1.0,0.020537386000148837,2.0537386000148836e-13,False,False,False,True,7.942122179757982e-33,1.1616682838653643e-33,1.0956023958605642e-35,0.0005586054991350296
pi,1.7782794100389228e-31,123.68723508708348,318.34262512497503,1024,7.958810184741832e-30,1024,3.2117566014549964e-84,1.7919601634667126e-42,1.0,0.02738638170056307,2.738638170056307e-13,False,False,False,True,1.4122628861817915e-32,2.0656708197449826e-33,3.464263657913377e-35,0.00031412695664220894
pi,3.162277660168379e-31,219.95046344000434,566.1021355974826,1024,2.5160883213478218e-29,1024,1.0155541934947245e-83,3.186651492225439e-42,1.0,0.03652004747917351,3.6520047479173514e-13,False,False,False,True,2.511359575791855e-32,3.673283667197214e-33,1.095462825140922e-34,0.0001766465690761911
pi,5.623413251903491e-31,391.1333803638786,1006.6877717120655,1024,7.955300677189642e-29,1024,3.2113725692508207e-83,5.66680236551691e-42,1.0,0.0487001481646694,4.87001481646694e-13,False,False,False,True,4.4658774103155045e-32,6.532093097757403e-33,3.464124087193736e-34,9.933566574463386e-05
pi,9.999999999999999e-31,695.5444368800075,1790.1721367735295,1024,2.5154603195202073e-28,1024,1.015516112421037e-82,1.0077203597281184e-41,1.0,0.06494264162892063,6.494264162892063e-13,False,False,False,True,7.941565691745898e-32,1.1615868881805136e-32,1.0954488680689576e-33,5.586054991350297e-05
pi,1.7782794100389227e-30,1236.8723508708347,3183.42625124975,1024,7.954180001144454e-28,1024,3.2113350610440306e-82,1.7920129297737895e-41,1.0,0.08660238351588087,8.660238351588087e-13,False,False,False,True,1.4122315917963464e-31,2.0656250464690094e-32,3.464110130121771e-33,3.14126956642209e-05
pi,3.1622776601683794e-30,2199.5046344000434,5661.0213559748245,1024,2.5152606406739923e-27,1024,1.0155124634720995e-81,3.1867042585325166e-41,1.0,0.11548612565710958,1.1548612565710958e-12,False,False,False,True,2.511341977529657e-31,3.6732579267936e-32,1.0954474723617624e-32,1.7664656907619113e-05
pi,5.623413251903491e-30,3911.333803638786,10066.877717120657,1024,7.953824525031045e-27,1024,3.211331593251512e-81,5.666855131823987e-41,1.0,0.15400321995441552,1.5400321995441551e-12,False,False,False,True,4.465867514061231e-31,6.532078622829344e-32,3.4641087344145755e-32,9.933566574463384e-06
pi,1e-29,6955.444368800076,17901.721367735296,1024,2.515197387955412e-26,1024,1.0155121489075206e-80,1.0077256363588261e-40,1.0,0.20536659285977718,2.0536659285977717e-12,False,False,False,True,7.941560126668856e-31,1.161586074194862e-31,1.0954473327910418e-31,5.586054991350297e-06
pi,1.7782794100389227e-29,12368.723508708346,31834.262512497502,1024,7.953712004890706e-26,1024,3.2113313359736226e-80,1.7920182064044972e-40,1.0,0.2738607523661348,2.738607523661348e-12,False,False,False,True,1.4122312788489896e-30,2.0656245887311273e-31,3.4641085948438537e-31,3.1412695664220895e-06
pi,3.162277660168379e-29,21995.046344000435,56610.213559748256,1024,2.5151773748172083e-25,1024,1.0155121333669056e-79,3.1867095351632243e-40,1.0,0.3651991824291394,3.651991824291394e-12,False,False,False,True,2.5113418015464112e-30,3.673257669388651e-31,1.0954473188339699e-30,1.766465690761911e-06
pi,5.623413251903491e-29,39113.33803638786,100668.77717120656,1024,7.953676412025782e-25,1024,3.21133133854865e-79,5.6668604084546936e-40,1.0,0.4870009366599278,4.870009366599278e-12,False,False,False,True,4.465867415098577e-30,6.532078478079901e-31,3.464108580886783e-30,9.933566574463384e-07
pi,1e-28,69554.44368800076,179017.21367735293,1024,2.5151710450199916e-24,1024,1.0155121368458756e-78,1.0077261640218969e-39,1.0,0.6494261864699288,6.4942618646992876e-12,False,False,False,True,7.941560071018066e-30,1.1615860660550027e-30,1.095447317438263e-29,5.586054991350297e-07
pi,1.7782794100389227e-28,123687.23508708346,318342.625124975,1024,7.95366515548639e-24,1024,3.2113313477562886e-78,1.792018734067568e-39,1.0,0.8660237382447877,8.660237382447877e-12,False,False,False,True,1.4122312757195158e-29,2.065624584153748e-30,3.4641085794910754e-29,3.14126956642209e-07
pi,3.1622776601683794e-28,219950.46344000436,566102.1355974826,1024,2.5151690432536354e-23,1024,1.015512138785357e-77,3.1867100628262946e-39,1.0,1.1548612157027873,1.1548612157027874e-11,False,False,False,True,2.5113417997865793e-29,3.673257666814602e-30,1.0954473172986923e-28,1.766465690761911e-07
pi,5.62341325190349e-28,391133.38036387856,1006687.7717120653,1024,7.953661595747363e-23,1024,3.2113313515073343e-77,5.666860936117765e-39,1.0,1.5400321823101315,1.5400321823101314e-11,False,False,False,True,4.46586741410895e-29,6.532078476632405e-30,3.4641085793515044e-28,9.933566574463386e-08
pi,1e-27,695544.4368800076,1790172.1367735297,1024,2.5151684102286606e-22,1024,1.0155121394826085e-76,1.0077262167882041e-38,1.0,2.0536659213302446,2.0536659213302445e-11,False,False,False,True,7.941560070461559e-29,1.1615860659736041e-29,1.0954473172847353e-27,5.586054991350296e-08
pi,1.7782794100389228e-27,1236872.3508708347,3183426.25124975,1024,7.953660470048171e-22,1024,3.211331352777453e-76,1.7920187868338752e-38,1.0,2.738607520596657,2.7386075205966568e-11,False,False,False,True,1.412231275688221e-28,2.0656245841079738e-29,3.464108579337547e-27,3.1412695664220894e-08
pi,3.1622776601683794e-27,2199504.6344000436,5661021.355974825,1024,2.5151682100474995e-21,1024,1.0155121397114918e-75,3.186710115592602e-38,1.0,3.6519918229990247,3.6519918229990246e-11,False,False,False,True,2.511341799768981e-28,3.673257666788862e-29,1.0954473172833398e-26,1.7664656907619112e-08
pi,5.62341325190349e-27,3911333.8036387856,10066877.717120655,1024,7.953660114069739e-21,1024,3.2113313531874924e-75,5.666860988884071e-38,1.0,4.87000936605429,4.870009366054289e-11,False,False,False,True,4.465867414099053e-28,6.532078476617929e-29,3.4641085793361503e-26,9.933566574463385e-09
pi,1e-26,6955444.368800077,17901721.367735296,1024,2.5151681467445496e-20,1024,1.0155121397847105e-74,1.0077262220648346e-37,1.0,6.494261864469469,6.494261864469469e-11,False,False,False,True,7.941560070455994e-28,1.1615860659727901e-28,1.0954473172832002e-25,5.586054991350296e-09
pi,1.778279410038923e-26,12368723.508708348,31834262.512497503,1024,7.953660001499373e-20,1024,3.2113313533179987e-74,1.792018792110506e-37,1.0,8.660237382350964,8.660237382350963e-11,False,False,False,True,1.4122312756879082e-27,2.0656245841075163e-28,3.4641085793360123e-25,3.141269566422089e-09
pi,3.162277660168379e-26,21995046.344000433,56610213.55974825,1024,2.5151681267263877e-19,1024,1.0155121398079483e-73,3.1867101208692324e-37,1.0,11.548612156987005,1.1548612156987005e-10,False,False,False,True,2.5113417997688047e-27,3.6732576667886035e-28,1.0954473172831859e-24,1.7664656907619113e-09
pi,5.623413251903491e-26,39113338.03638786,100668777.17120656,1024,7.953659965901481e-19,1024,3.211331353359352e-73,5.666860994160703e-37,1.0,15.40032182308408,1.540032182308408e-10,False,False,False,True,4.4658674140989546e-27,6.532078476617785e-28,3.464108579335998e-24,9.933566574463383e-10
pi,1e-25,69554443.68800077,179017213.67735296,1024,2.5151681203960886e-18,1024,1.0155121398153052e-72,1.0077262225924978e-36,1.0,20.536659213295177,2.0536659213295177e-10,False,False,False,True,7.941560070455938e-27,1.1615860659727821e-27,1.0954473172831848e-23,5.586054991350297e-10
pi,1.7782794100389227e-25,123687235.08708347,318342625.12497497,1024,7.953659954644441e-18,1024,3.2113313533724374e-72,1.792018792638169e-36,1.0,27.386075205963504,2.7386075205963506e-10,False,False,False,True,1.4122312756879048e-26,2.0656245841075118e-27,3.464108579335996e-23,3.14126956642209e-10
pi,3.162277660168379e-25,219950463.44000432,566102135.5974826,1024,2.5151681183942716e-17,1024,1.0155121398176322e-71,3.186710121396896e-36,1.0,36.51991822998895,3.651991822998895e-10,False,False,False,True,2.511341799768803e-26,3.673257666788601e-27,1.0954473172831844e-22,1.766465690761911e-10
pi,5.62341325190349e-25,391133380.36387855,1006687771.7120655,1024,7.95365995108465e-17,1024,3.2113313533765756e-71,5.666860994688366e-36,1.0,48.70009366054235,4.870009366054235e-10,False,False,False,True,4.4658674140989543e-26,6.532078476617785e-27,3.464108579335998e-22,9.933566574463386e-11
pi,1e-24,695544436.8800075,1790172136.7735293,1024,2.5151681177612415e-16,1024,1.0155121398183682e-70,1.007726222645264e-35,1.0,64.94261864469445,6.494261864469445e-10,False,False,False,True,7.941560070455935e-26,1.1615860659727816e-26,1.095447317283184e-21,5.586054991350297e-11
pi,1.778279410038923e-24,1236872350.8708348,3183426251.2497506,1024,7.953659949958945e-16,1024,3.211331353377885e-70,1.7920187926909354e-35,1.0,86.60237382350954,8.660237382350954e-10,False,False,False,True,1.412231275687905e-25,2.065624584107512e-26,3.464108579335997e-21,3.141269566422089e-11
