epsilon,a,N,E,dlnE,Ht,t_Gyr,chi,q,Omega_chi,w_chi,Omega_m,Omega_r,D_regular_norm_PM,f_regular,D_matched,f_matched
0.0,0.020269219325549506,-3.8986518330463116,195.8890734643656,-1.5070753681051097,0.6591103692205115,0.0488129003958245,,,0.0,,0.9857778681308532,0.014204282954414987,1.0133310531100312,0.9904756098150581,1.0133310531100306,0.9904756098150581
0.0,0.020288587374963724,-3.897696749304752,195.607317484779,-1.5070686068679147,0.6591167381261493,0.04888368364866667,,,0.0,,0.9857911847781615,0.01419091485033623,1.0142901091649767,0.990484578612677,1.014290109164977,0.990484578612677
0.0,0.02030797393132348,-3.896741665563192,195.32596802813669,-1.5070618516076126,0.6591231021224625,0.04895456885863522,,,0.0,,0.9858044888792307,0.01417755914438336,1.015250081600462,0.9904935389045385,1.0152500816004617,0.9904935389045386
0.0,0.02032737901231289,-3.895786581821633,195.0450245049795,-1.5070551023179837,0.6591294612128362,0.04902555617213237,,,0.0,,0.9858177804447968,0.014164215825394191,1.0162109712919851,0.9905024906981471,1.0162109712919847,0.9905024906981471
0.0,0.020346802635632998,-3.894831498080073,194.76448632670866,-1.5070483589928105,0.659135815400655,0.049096645735770654,,,0.0,,0.9858310594855857,0.014150884882216035,1.0171727791158842,0.9905114340009995,1.0171727791158838,0.9905114340009995
0.0,0.020366244819001726,-3.8938764143385134,194.48435290558692,-1.5070416216258797,0.659142164689302,0.04916783769637261,,,0.0,,0.9858443260123123,0.014137566303705516,1.0181355059493318,0.9905203688205851,1.0181355059493318,0.9905203688205851
0.0,0.02038570558015395,-3.8929213305969537,194.20462365473585,-1.507034890210979,0.6591485090821589,0.04923913220097136,,,0.0,,0.985857580035681,0.014124260078728666,1.0190991526703401,0.9905292951643858,1.01909915267034,0.9905292951643859
0.0,0.020405184936841472,-3.8919662468553944,193.92529798813456,-1.5070281647419006,0.6591548485826068,0.04931052939681101,,,0.0,,0.9858708215663858,0.014110966196160951,1.0200637201577571,0.9905382130398761,1.020063720157757,0.9905382130398762
0.0,0.02042468290683309,-3.8910111631138347,193.6463753206189,-1.5070214452124386,0.6591611831940252,0.04938202943134679,,,0.0,,0.9858840506151095,0.014097684644887124,1.0210292092912727,0.990547122454523,1.0210292092912725,0.990547122454523
0.0,0.020444199507914547,-3.890056079372275,193.3678550678798,-1.5070147316163904,0.6591675129197925,0.04945363245224545,,,0.0,,0.985897267192525,0.014084415413801402,1.0219956209514158,0.9905560234157859,1.0219956209514152,0.990556023415786
0.0,0.0204637347578886,-3.889100995630715,193.0897366464628,-1.5070080239475556,0.6591738377632863,0.04952533860738537,,,0.0,,0.985910471309294,0.014071158491807264,1.0229629560195552,0.990564915931117,1.0229629560195546,0.990564915931117
0.0,0.020483288674574995,-3.888145911889156,192.81201947376562,-1.5070013221997374,0.6591801577278825,0.04959714804485717,,,0.0,,0.9859236629760681,0.014057913867817644,1.0239312153779014,0.9905738000079607,1.0239312153779014,0.9905738000079607
0.0,0.02050286127581055,-3.887190828147596,192.5347029680377,-1.5069946263667413,0.6591864728169563,0.04966906091296379,,,0.0,,0.985936842203488,0.014044681530754721,1.024900399909511,0.9905826756537542,1.02490039990951,0.9905826756537544
0.0,0.02052245257944908,-3.8862357444060365,192.25778654837853,-1.5069879364423762,0.6591927830338815,0.0497410773602209,,,0.0,,0.9859500090021838,0.014031461469550123,1.0258705104982784,0.9905915428759274,1.0258705104982777,0.9905915428759275
0.0,0.02054206260336147,-3.885280660664477,191.98126963473715,-1.5069812524204522,0.6591990883820307,0.049813197535357054,,,0.0,,0.9859631633827751,0.014018253673144722,1.0268415480289448,0.9906004016819026,1.0268415480289441,0.9906004016819026
0.0,0.02056169136543572,-3.8843255769229175,191.70515164790973,-1.506974574294784,0.6592053888647755,0.049885421587314224,,,0.0,,0.985976305355871,0.014005058130488732,1.027813513387097,0.9906092520790942,1.0278135133870965,0.9906092520790942
0.0,0.02058133888357687,-3.8833704931813577,191.42943200953894,-1.506967902059188,0.6592116844854863,0.049957749665248,,,0.0,,0.9859894349320696,0.013991874830541762,1.028786407459166,0.99061809407491,1.028786407459166,0.9906180940749101
0.0,0.0206010051757071,-3.882415409439798,191.15411014211327,-1.506961235707484,0.6592179752475323,0.05003018191852773,,,0.0,,0.9860025521219591,0.013978703762272622,1.0297602311324308,0.9906269276767498,1.0297602311324303,0.9906269276767499
0.0,0.020620690259765696,-3.8814603256982387,190.87918546896452,-1.5069545752334936,0.6592242611542816,0.05010271849673713,,,0.0,,0.9860156569361165,0.013965544914659542,1.030734985295015,0.9906357528920061,1.0307349852950143,0.9906357528920062
0.0,0.02064039415370911,-3.880505241956679,190.60465741426736,-1.5069479206310423,0.659230542209101,0.05017535954967443,,,0.0,,0.9860287493851083,0.013952398276689973,1.0317106708358925,0.9906445697280641,1.0317106708358923,0.9906445697280643
0.0,0.020660116875510937,-3.8795501582151193,190.3305254030383,-1.5069412718939579,0.6592368184153563,0.050248105227352576,,,0.0,,0.9860418294794909,0.013939263837360669,1.0326872886448868,0.9906533781923015,1.0326872886448861,0.9906533781923015
0.0,0.020679858443161947,-3.8785950744735596,190.0567888611337,-1.5069346290160701,0.6592430897764122,0.050320955679999765,,,0.0,,0.9860548972298098,0.013926141585677702,1.0336648396126682,0.9906621782920885,1.0336648396126675,0.9906621782920885
0.0,0.020699618874670093,-3.8776399907320003,189.783447215249,-1.5069279919912122,0.659249356295632,0.05039391105805962,,,0.0,,0.9860679526465996,0.013913031510656444,1.0346433246307591,0.9906709700347878,1.0346433246307587,0.9906709700347878
0.0,0.02071939818806056,-3.8766849069904405,189.51049989291724,-1.5069213608132201,0.6592556179763781,0.05046697151219156,,,0.0,,0.9860809957403848,0.01389993360132148,1.0356227445915347,0.990679753427755,1.035622744591534,0.990679753427755
0.0,0.020739196401375733,-3.875729823248881,189.23794632250844,-1.5069147354759325,0.6592618748220115,0.050540137193270926,,,0.0,,0.9860940265216795,0.013886847846706673,1.0366031003882195,0.9906885284783381,1.0366031003882192,0.9906885284783382
0.0,0.020759013532675237,-3.8747747395073215,188.9657859332274,-1.5069081159731905,0.6592681268358922,0.05061340825238958,,,0.0,,0.9861070450009868,0.013873774235855207,1.037584392914893,0.9906972951938777,1.0375843929148925,0.9906972951938778
0.0,0.020778849600035985,-3.873819655765762,188.69401815511318,-1.5069015022988377,0.6592743740213791,0.05068678484085603,,,0.0,,0.9861200511887991,0.01386071275781943,1.0385666230664872,0.9907060535817072,1.0385666230664872,0.9907060535817072
0.0,0.020798704621552123,-3.872864572024202,188.42264241903735,-1.5068948944467202,0.6592806163818299,0.05076026711019582,,,0.0,,0.9861330450955987,0.01384766340166104,1.039549791738791,0.9907148036491521,1.0395497917387904,0.9907148036491521
0.0,0.020818578615335114,-3.8719094882826424,188.1516581567035,-1.506888292410688,0.6592868539206009,0.0508338552121517,,,0.0,,0.9861460267318574,0.013834626156450891,1.0405338998284444,0.9907235454035309,1.0405338998284441,0.9907235454035309
0.0,0.0208384715995137,-3.870954404541083,187.88106480064565,-1.5068816961845921,0.6592930866410477,0.05090754929868402,,,0.0,,0.986158996108036,0.013821601011269079,1.0415189482329472,0.9907322788521548,1.041518948232947,0.9907322788521548
0.0,0.020858383592233985,-3.8699993207995234,187.6108617842259,-1.5068751057622878,0.6592993145465244,0.050981349521971316,,,0.0,,0.9861719532345852,0.013808587955205,1.042504937850656,0.9907410040023273,1.0425049378506555,0.9907410040023273
0.0,0.020878314611659385,-3.8690442370579636,187.34104854163553,-1.5068685211376314,0.659305537640384,0.05105525603441005,,,0.0,,0.9861848981219447,0.013795586977357173,1.0434918695807833,0.9907497208613447,1.0434918695807827,0.9907497208613447
0.0,0.020898264675970668,-3.868089153316404,187.07162450789147,-1.5068619423044831,0.6593117559259785,0.05112926898861547,,,0.0,,0.986197830780544,0.01378259806683343,1.0444797443234015,0.9907584294364958,1.0444797443234008,0.9907584294364958
0.0,0.020918233803365983,-3.8671340695748446,186.8025891188369,-1.5068553692567044,0.6593179694066587,0.05120338853742154,,,0.0,,0.9862107512208019,0.013769621212750723,1.0454685629794416,0.9907671297350622,1.0454685629794411,0.9907671297350622
0.0,0.020938222012060886,-3.866178985833285,186.5339418111386,-1.506848801988161,0.6593241780857739,0.05127761483388149,,,0.0,,0.9862236594531271,0.013756656404235231,1.046458326450697,0.990775821764318,1.0464583264506964,0.990775821764318
0.0,0.020958229320288308,-3.865223902091725,186.26568202228654,-1.50684224049272,0.6593303819666729,0.05135194803126804,,,0.0,,0.986236555487917,0.013743703630422356,1.0474490356398196,0.99078450553153,1.0474490356398194,0.9907845055315299
0.0,0.02097825574629862,-3.8642688183501654,185.9978091905924,-1.506835684764252,0.6593365810527029,0.05142638828307375,,,0.0,,0.9862494393355589,0.013730762880456692,1.0484406914503255,0.9907931810439573,1.048440691450325,0.9907931810439573
0.0,0.02099830130835962,-3.863313734608606,185.73032275518872,-1.506829134796628,0.65934277534721,0.0515009357430112,,,0.0,,0.9862623110064296,0.013717834143491975,1.0494332947865903,0.9908018483088522,1.0494332947865903,0.9908018483088521
0.0,0.021018366024756586,-3.8623586508670464,185.46322215602711,-1.5068225905837251,0.6593489648535392,0.05157559056501351,,,0.0,,0.9862751705108954,0.013704917408691099,1.0504268465538582,0.9908105073334592,1.0504268465538578,0.9908105073334591
0.0,0.021038449913792237,-3.8614035671254867,185.19650683387712,-1.5068160521194205,0.6593551495750344,0.05165035290323459,,,0.0,,0.9862880178593122,0.013692012665226214,1.051421347658233,0.9908191581250156,1.0514213476582326,0.9908191581250156
0.0,0.021058552993786797,-3.8604484833839274,184.93017623032603,-1.5068095193975943,0.6593613295150382,0.05172522291204922,,,0.0,,0.9863008530620248,0.013679119902278521,1.0524167990066853,0.9908278006907515,1.0524167990066848,0.9908278006907514
0.0,0.021078675283078004,-3.8594933996423677,184.6642297877756,-1.506802992412129,0.6593675046768923,0.051800200746053904,,,0.0,,0.9863136761293679,0.01366623910903848,1.0534132015070528,0.9908364350378892,1.053413201507053,0.9908364350378891
0.0,0.021098816800021104,-3.858538315900808,184.3986669494432,-1.50679647115691,0.659373675063937,0.051875286560066555,,,0.0,,0.9863264870716659,0.01365337027470562,1.0544105560680397,0.9908450611736441,1.0544105560680397,0.990845061173644
0.0,0.021118977562988885,-3.8575832321592483,184.1334871593591,-1.5067899556258262,0.6593798406795116,0.05195048050912724,,,0.0,,0.9863392858992326,0.01364051338848863,1.0554088635992174,0.990853679105224,1.055408863599217,0.9908536791052239
0.0,0.021139157590371688,-3.856628148417689,183.86868986236564,-1.5067834458127665,0.6593860015269543,0.05202578274849835,,,0.0,,0.9863520726223705,0.01362766843960538,1.0564081250110244,0.9908622888398296,1.0564081250110242,0.9908622888398295
0.0,0.021159356900577447,-3.8556730646761292,183.604274504116,-1.506776941711625,0.6593921576096019,0.052101193433664976,,,0.0,,0.986364847251373,0.013614835417282787,1.0574083412147721,0.9908708903846539,1.0574083412147715,0.9908708903846538
0.0,0.02117957551203166,-3.8547179809345695,183.34024053107305,-1.5067704433162967,0.6593983089307903,0.0521767127203352,,,0.0,,0.9863776097965217,0.013602014310756983,1.0584095131226383,0.9908794837468828,1.058409513122638,0.9908794837468827
0.0,0.021199813443177444,-3.85376289719301,183.0765873905086,-1.5067639506206785,0.6594044554938542,0.05225234076444027,,,0.0,,0.9863903602680882,0.013589205109273115,1.0594116416476747,0.990888068933695,1.0594116416476744,0.9908880689336947
0.0,0.021220070712475524,-3.8528078134514505,182.81331453050123,-1.5067574636186725,0.6594105973021271,0.05232807772213521,,,0.0,,0.9864030986763342,0.013576407802085536,1.0604147277038027,0.9908966459522613,1.0604147277038023,0.9908966459522611
0.0,0.0212403473384043,-3.851852729709891,182.55042139993583,-1.5067509823041803,0.6594167343589414,0.05240392374979896,,,0.0,,0.9864158250315099,0.013563622378457613,1.0614187722058184,0.990905214809746,1.0614187722058177,0.9909052148097458
0.0,0.021260643339459796,-3.850897645968331,182.28790744850218,-1.5067445066711072,0.6594228666676285,0.052479879004034696,,,0.0,,0.9864285393438555,0.013550848827661882,1.0624237760693889,0.9909137755133054,1.0624237760693889,0.9909137755133052
0.0,0.02128095873415571,-3.849942562226772,182.02577212669408,-1.5067380367133612,0.6594289942315182,0.05255594364167013,,,0.0,,0.9864412416236007,0.013538087138979922,1.0634297402110584,0.9909223280700887,1.063429740211058,0.9909223280700885
0.0,0.02130129354102346,-3.848987478485212,181.7640148858075,-1.5067315724248522,0.6594351170539396,0.05263211781975795,,,0.0,,0.986453931880965,0.01352533730170238,1.0644366655482438,0.990930872487238,1.064436665548244,0.9909308724872378
0.0,0.021321647778612146,-3.8480323947436523,181.5026351779398,-1.506725113799493,0.6594412351382206,0.05270840169557612,,,0.0,,0.9864666101261566,0.013512599305129049,1.0654445529992407,0.9909394087718877,1.0654445529992405,0.9909394087718874
0.0,0.02134202146548859,-3.8470773110020926,181.24163245598893,-1.5067186608311982,0.6594473484876878,0.05278479542662798,,,0.0,,0.9864792763693738,0.013499873138568692,1.0664534034832185,0.990947936931165,1.0664534034832178,0.9909479369311648
0.0,0.021362414620237365,-3.8461222272605333,180.98100617365134,-1.5067122135138857,0.6594534571056667,0.05286129917064293,,,0.0,,0.9864919306208049,0.013487158791339248,1.067463217920225,0.9909564569721901,1.0674632179202246,0.9909564569721898
0.0,0.021382827261460815,-3.8451671435189736,180.72075578542137,-1.5067057718414751,0.6594595609954816,0.05293791308557651,,,0.0,,0.9865045728906264,0.01347445625276761,1.0684739972311892,0.9909649689020755,1.0684739972311885,0.9909649689020753
0.0,0.021403259407779034,-3.844212059777414,180.46088074659045,-1.506699335807888,0.659465660160456,0.053014637329610696,,,0.0,,0.9865172031890057,0.013461765512189748,1.0694857423379158,0.9909734727279266,1.0694857423379154,0.9909734727279264
0.0,0.021423711077829925,-3.843256976035854,180.20138051324494,-1.5066929054070497,0.6594717546039119,0.05309147206115443,,,0.0,,0.9865298215260987,0.013449086558950704,1.070498454163092,0.9909819684568415,1.0704984541630915,0.9909819684568413
0.0,0.02144418229026918,-3.842301892294295,179.9422545422657,-1.5066864806328863,0.6594778443291703,0.05316841743884378,,,0.0,,0.9865424279120515,0.013436419382404564,1.0715121336302842,0.9909904560959109,1.0715121336302842,0.9909904560959106
0.0,0.021464673063770357,-3.841346808552735,179.68350229132642,-1.5066800614793276,0.6594839293395509,0.05324547362154237,,,0.0,,0.9865550223569993,0.013423763971914393,1.0725267816639443,0.9909989356522181,1.0725267816639437,0.9909989356522179
0.0,0.02148518341702482,-3.8403917248111754,179.4251232188934,-1.5066736479403056,0.6594900096383726,0.05332264076834147,,,0.0,,0.9865676048710673,0.013411120316852277,1.073542399189401,0.9910074071328395,1.0735423991894013,0.9910074071328393
0.0,0.021505713368741793,-3.839436641069616,179.167116784223,-1.5066672400097536,0.6594960852289526,0.05339991903856071,,,0.0,,0.9865801754643698,0.013398488406599397,1.0745589871328722,0.991015870544844,1.0745589871328722,0.9910158705448439
0.0,0.021526262937648418,-3.8384815573280564,178.90948244736154,-1.506660837681608,0.6595021561146077,0.05347730859174808,,,0.0,,0.9865927341470108,0.01338586823054583,1.0755765464214575,0.991024325895293,1.0755765464214575,0.9910243258952929
0.0,0.021546832142489692,-3.8375264735864967,178.65221966914348,-1.5066544409498073,0.6595082222986531,0.053554809587680476,,,0.0,,0.9866052809290838,0.013373259778090774,1.076595077983142,0.9910327731912411,1.0765950779831415,0.9910327731912408
0.0,0.02156742100202853,-3.836571389844937,178.39532791119086,-1.5066480498082928,0.6595142837844028,0.0536324221863638,,,0.0,,0.9866178158206721,0.013360663038642334,1.077614582746796,0.991041212439735,1.0776145827467958,0.9910412124397348
0.0,0.021588029535045777,-3.8356163061033777,178.1388066359121,-1.5066416642510074,0.65952034057517,0.05371014654803337,,,0.0,,0.9866303388318481,0.013348078001617612,1.078635061642178,0.9910496436478146,1.0786350616421778,0.9910496436478144
0.0,0.021608657760340245,-3.834661222361818,177.8826553064994,-1.5066352842718966,0.6595263926742664,0.05378798283315461,,,0.0,,0.9866428499726742,0.013335504656442766,1.0796565155999343,0.9910580668225125,1.0796565155999343,0.9910580668225123
0.0,0.021629305696728683,-3.833706138620258,177.62687338693001,-1.5066289098649088,0.6595324400850028,0.0538659312024227,,,0.0,,0.9866553492532021,0.01332294299255283,1.0806789455515995,0.9910664819708538,1.0806789455515995,0.9910664819708536
0.0,0.021649973363045832,-3.8327510548786985,177.371460341963,-1.5066225410239935,0.6595384828106888,0.05394399181676352,,,0.0,,0.986667836683473,0.013310392999391909,1.081702352429597,0.9910748890998564,1.081702352429597,0.9910748890998562
0.0,0.02167066077814441,-3.831795971137139,177.11641563713948,-1.5066161777431029,0.659544520854633,0.054022164837333526,,,0.0,,0.9866803122735178,0.013297854666412994,1.0827267371672409,0.991083288216531,1.0827267371672409,0.9910832882165309
