mG_eV,phase,index,scale,scenario,c,beta2,nu0,direct_potential_eV4,direct_chi,direct_y,leading_chi,leading_y,precision_force_over_2U,neglected_force_over_2U,common_split_over_s,B_over_s
1e5,zero,1024,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782528985276e-44,-1.2904668286537198988516835357800054665891264492638e-44,-0.000000000000016342036753921658405200944848496638349746930502924,1.7446886023319467358514464979872969089436241522337e-18,0.0,1.7446886023319467358514464979872969089436241522337e-18,0.0,4.2192513744959892818751723839375993149591476221702e-107,7.0744578324679387904450063696954951827057431825409e-98,0.0,1.6189408454487778691397938015465752373389511619563e-28
1e5,zero,1024,2,contact_positive,8.9935868693213566235992871454525538167344111237664e-43,0.0,0.0,0.0000000000011389175134502839686506173540881073763661770416963,-1.215917229066389709729566061174358904899131338831e-16,0.0,-1.215917229066389709729566061174358904899131338831e-16,0.0,8.9018619573637360273676674349863171994392486898801e-107,2.1656389541436372742940563407202159933714926113863e-54,9.1330966463099709782272797585861174891869464467131e-55,0.0
1e5,zero,1024,2,contact_negative,-7.5151890277890788224596782996247367509698503910924e-43,0.0,0.0,-0.00000000000095169819617078523407791313149828150627858629511605,1.016040424288353045116486708652546482175986461215e-16,0.0,1.016040424288353045116486708652546482175986461215e-16,0.0,6.7985756151289010697572261411835192926679748876057e-107,1.5121678642087585471285764015424889681620048802718e-54,7.6317656907521675297515625379966187238411470308151e-55,0.0
1e5,zero,1024,2,B_squared,0.0,2.5809336573074397977033670715600109331782528985276e-44,0.0,-2.4774041275349072670669453848268662622794418692654e-16,-1.115978826677371377423026384913452693537558900023e-16,0.0,-1.115978826677371377423026384913452693537558900023e-16,0.0,1.5061602216929875427787874862479022734177873311872e-106,7.0744578324679387904450063696954951827057431825409e-98,0.0,1.6189408454487778691397938015465752373389511619563e-28
1e5,zero,1024,2,local_only,0.0,0.0,7.7753293424342924579903266399106028259015400002116e-45,0.0000000000000096971461651492799257207430840713711789416384047217,-6.8291241632495860409468778778285911097074499852154e-17,0.0,-6.8291241632495860409468778778285911097074499852154e-17,0.0,1.8233199853432951826163172447465984065879585365495e-162,0.0,0.0,0.0
1e5,zero,1024,2,mixed,3.8191944239583843196106561850551940865584485594076e-43,1.1171205382375485691551887324662733889876020008552e-44,-4.3617701189265543057018905540961918291642785367041e-45,0.00000000000047810280956422662449741215824220612942679760106454,-6.1628681473227971589032800360892163672969670598285e-17,0.0,-6.1628681473227971589032800360892163672969670598285e-17,0.0,1.6826922620687058069501882062273690026941955904976e-106,3.9053838148471297065051381937176347713080004619242e-55,3.87843830185765890856226948652287181047664849107e-55,1.0651053789278506853346506151592904251353250779135e-28
1e5,zero,1024,2,contact_finite_shift,8.9935868693213566235992871454525538167344111237664e-43,0.0,-8.9935868693213566235992871454525538167344111237664e-43,0.000000000000017265650489168230111649127930175856001797183433868,0.0000000000000077775362366477901477997623479851970616405938884339,0.0,0.0000000000000077775362366477901477997623479851970616405938884339,0.0,8.9018619573637360273676674349863171994392486898801e-107,2.1656389541436372742940563407202159933714926113863e-54,9.1330966463099709782272797585861174891869464467131e-55,0.0
1e5,zero,1024,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782528985276e-44,-1.2904668286537198988516835357800054665891264492638e-44,-0.000000000000016342036753921658405200944848496638349746930502924,1.7446886023319467358514464979872969089436241522337e-18,0.0,1.7446886023319467358514464979872969089436241522337e-18,0.0,1.5061602216929875427787874862479022734177873311872e-106,7.0744578324679387904450063696954951827057431825409e-98,0.0,1.6189408454487778691397938015465752373389511619563e-28
1e5,zero,1024,10,contact_positive,8.9935868693213566235992871454525538167344111237664e-43,0.0,0.0,0.0000000000011389175134502839686506173540881073763661770416963,-1.215917229066389709729566061174358904899131338831e-16,0.0,-1.215917229066389709729566061174358904899131338831e-16,0.0,2.5311553520989491306410178113201471703429918746994e-107,2.1656389541436372742940563407202159933748107216728e-54,9.1330966463099709782272797585861174891869464467131e-55,0.0
1e5,zero,1024,10,contact_negative,-7.5151890277890788224596782996247367509698503910924e-43,0.0,0.0,-0.00000000000095169819617078523407791313149828150627858629511605,1.016040424288353045116486708652546482175986461215e-16,0.0,1.016040424288353045116486708652546482175986461215e-16,0.0,5.1264439490413963643424731075327526763180197544622e-106,1.5121678642087585471285764015424889681643217668126e-54,7.6317656907521675297515625379966187238411470308151e-55,0.0
1e5,zero,1024,10,B_squared,0.0,2.5809336573074397977033670715600109331782528985276e-44,0.0,-2.4774041275349072670669453848268662622794418692654e-16,-1.115978826677371377423026384913452693537558900023e-16,0.0,-1.115978826677371377423026384913452693537558900023e-16,0.0,4.1118916689222377328708117568175333215072255108211e-107,7.0744578324679387904450063696954951827057431825409e-98,0.0,1.6189408454487778691397938015465752373389511619563e-28
1e5,zero,1024,10,local_only,0.0,0.0,7.7753293424342924579903266399106028259015400002116e-45,0.0000000000000096971461651492799257207430840713711789416384047217,-6.8291241632495860409468778778285911097074499852154e-17,0.0,-6.8291241632495860409468778778285911097074499852154e-17,0.0,1.8233199853432951826163172447465984065879585365495e-162,0.0,0.0,0.0
1e5,zero,1024,10,mixed,3.8191944239583843196106561850551940865584485594076e-43,1.1171205382375485691551887324662733889876020008552e-44,-4.3617701189265543057018905540961918291642785367041e-45,0.00000000000047810280956422662449741215824220612942679760106454,-6.1628681473227971589032800360892163672969670598285e-17,0.0,-6.1628681473227971589032800360892163672969670598285e-17,0.0,9.4440158086665921113192191693459079069048348822375e-107,3.905383814847129706505138193717634771313984143638e-55,3.87843830185765890856226948652287181047664849107e-55,1.0651053789278506853346506151592904251353250779135e-28
1e5,zero,1024,10,contact_finite_shift,8.9935868693213566235992871454525538167344111237664e-43,0.0,-8.9935868693213566235992871454525538167344111237664e-43,0.000000000000017265650489168230111649127930175856001797183433868,0.0000000000000077775362366477901477997623479851970616405938884339,0.0,0.0000000000000077775362366477901477997623479851970616405938884339,0.0,2.5311553520989491306410178113201471703429918746994e-107,2.1656389541436372742940563407202159933748107216728e-54,9.1330966463099709782272797585861174891869464467131e-55,0.0
1e5,zero,1024,10,B_finite_shift,0.0,2.5809336573074397977033670715600109331782528985276e-44,-1.2904668286537198988516835357800054665891264492638e-44,-0.000000000000016342036753921658405200944848496638349746930502924,1.7446886023319467358514464979872969089436241522337e-18,0.0,1.7446886023319467358514464979872969089436241522337e-18,0.0,4.1118916689222377328708117568175333215072255108211e-107,7.0744578324679387904450063696954951827057431825409e-98,0.0,1.6189408454487778691397938015465752373389511619563e-28
1e5,quadrature,0,0.5,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390510834872835089934781246465207714576140918816,-3.7212960228461614909391148321938624792244798634812e-69,5.4738405180255855671892982677346336101711864872794e-54,-1.183732556249388280642299441716267413410098909957e-94,5.4738405180255855671892982677346336101711864872794e-54,8.1129679502808002579924316331766261505784013077029e-109,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,0.5,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180980948937389107674199456764064464266383020246,-2.5984129294446550774600197641227942966681007646834e-69,-4.57403111780220163833626293605222808521153939348e-54,9.8914638261935185094767487595468920846597306174487e-95,-4.57403111780220163833626293605222808521153939348e-54,2.888152210856723327403627215448982331215474621526e-110,2.1084817732257710794211647825027075420863825229654e-56,7.5151890277890788224596782996247367508518547018533e-55,0.0
1e5,quadrature,0,0.5,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-3.5152216006241789764610219327526755731927817529855e-71,-1.1874222765584040716972984147443299523600782632906e-16,-3.3785600499014320199682213689506967410868595035141e-112,-1.1874222765584040716972984147443299523600782632906e-16,1.8051943758648295760692620811737465387759127562024e-276,5.5617456017955380536438351562105596495087165421777e-109,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,0.5,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.0000000000000098475696523055291709125730492294144966951926219619,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,1.208107336446974418886196665777482793944877370766e-164,9.9690803176379289584571442425660948096998505883711e-225,0.0,0.0
1e5,quadrature,0,0.5,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047818237810428211040853607961111650971689818989953,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,9.2068001480772579767979619993995820772445404457206e-109,5.445447417548954601783766073596081558573000818516e-57,3.8191944239583843196106561850551940864984835370074e-55,1.0569392310996638226522863616369099468518590470918e-28
1e5,quadrature,0,0.5,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,7.1007070639303151406442708431418364399086747891892e-67,0.0000000000000082754435508709668772409235189032931750600576737186,6.82465230868746706417114029567982466130090330423e-108,0.0000000000000082754435508709668772409235189032931750600576737186,2.8883110013837273217108193298779944620414604099238e-275,8.1129679502808002579924316331766261505784013077029e-109,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,0.5,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343953316296098042746751408295200788030623828079,1.6985076366450633885267146577453015675508831127351e-96,-7.854274069391112477095695811108698982453651618165e-56,1.698507636645063388526714657745302885830764360007e-96,-7.854274069391112477095695811108698982453651618165e-56,5.5617456017955380536438351562105596495087165421777e-109,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,1,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390510834872835089934781246465207714576140918816,-3.7212960228461614909391148321938624792244798634812e-69,5.4738405180255855671892982677346336101711864872794e-54,-1.183732556249388280642299441716267413410098909957e-94,5.4738405180255855671892982677346336101711864872794e-54,1.3358829585717297928347946383478382422116047031284e-108,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,1,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180980948937389107674199456764064464266383020246,-2.5984129294446550774600197641227942966681007646834e-69,-4.57403111780220163833626293605222808521153939348e-54,9.8914638261935185094767487595468920846597306174487e-95,-4.57403111780220163833626293605222808521153939348e-54,4.9061409150699252740095948684937472672475667419525e-109,2.1084817732257710794211647825027075420863825229654e-56,7.5151890277890788224596782996247367508518547018533e-55,0.0
1e5,quadrature,0,1,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-3.5152216006241789764610219327526755731927817529855e-71,-1.1874222765584040716972984147443299523600782632906e-16,-3.3785600499014320199682213689506967410868595035141e-112,-1.1874222765584040716972984147443299523600782632906e-16,0.0,4.2935637709034141135037603479216746668397258899101e-109,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,1,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.0000000000000098475696523055291709125730492294144966951926219619,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,1.208107336446974418886196665777482793944877370766e-164,9.9690803176379289584571442425660948096998505883711e-225,0.0,0.0
1e5,quadrature,0,1,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047818237810428211040853607961111650971689818989953,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,9.7521614020356923484711185065648719596606395147819e-109,5.445447417548954601783766073596081558573000818516e-57,3.8191944239583843196106561850551940864984835370074e-55,1.0569392310996638226522863616369099468518590470918e-28
1e5,quadrature,0,1,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,-1.5355282784596188649550492549674661030095388456562e-121,0.0000000000000082754435508709668772409235189032931750600576737186,-2.2137471345375809170698841633272296163248186422486e-162,0.0000000000000082754435508709668772409235189032931750600576737186,0.0,1.3358829585717297928347946383478382422116047031284e-108,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343953316296098042746751408295200788030623828079,1.6985076366450633885267146577453015675508831127351e-96,-7.854274069391112477095695811108698982453651618165e-56,1.698507636645063388526714657745302885830764360007e-96,-7.854274069391112477095695811108698982453651618165e-56,4.2935637709034141135037603479216746668397258899101e-109,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,2,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390510834872835089934781246465207714576140918816,-3.7212960228461614909391148321938624792244798634812e-69,5.4738405180255855671892982677346336101711864872794e-54,-1.183732556249388280642299441716267413410098909957e-94,5.4738405180255855671892982677346336101711864872794e-54,3.8399789945903426230679493453215556122707608978348e-108,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,2,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180980948937389107674199456764064464266383020246,-2.5984129294446550774600197641227942966681007646834e-69,-4.57403111780220163833626293605222808521153939348e-54,9.8914638261935185094767487595468920846597306174487e-95,-4.57403111780220163833626293605222808521153939348e-54,3.7657870601569361257523807011043007526416865368259e-108,2.1084817732257710794211647825027075420863825229654e-56,7.5151890277890788224596782996247367508518547018533e-55,0.0
1e5,quadrature,0,2,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-3.5152216006241789764610219327526755731927817529855e-71,-1.1874222765584040716972984147443299523600782632906e-16,-3.3785600499014320199682213689506967410868595035141e-112,-1.1874222765584040716972984147443299523600782632906e-16,-1.8051943758648295760692620811737465387759127562024e-276,5.3968280769659166587532602307179883331139851306247e-108,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,2,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.0000000000000098475696523055291709125730492294144966951926219619,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,1.208107336446974418886196665777482793944877370766e-164,9.9690803176379289584571442425660948096998505883711e-225,0.0,0.0
1e5,quadrature,0,2,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047818237810428211040853607961111650971689818989953,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,1.6665385009700111271915389609673548547947878092419e-108,5.445447417548954601783766073596081558573000818516e-57,3.8191944239583843196106561850551940864984835370074e-55,1.0569392310996638226522863616369099468518590470918e-28
1e5,quadrature,0,2,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,-7.1007070639303151406442708431418364399086747891892e-67,0.0000000000000082754435508709668772409235189032931750600576737186,-6.82465230868746706417114029567982466130090330423e-108,0.0000000000000082754435508709668772409235189032931750600576737186,2.310648801106981857368655463902395569633168327939e-274,3.8399789945903426230679493453215556122707608978348e-108,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,2,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343953316296098042746751408295200788030623828079,1.6985076366450633885267146577453015675508831127351e-96,-7.854274069391112477095695811108698982453651618165e-56,1.698507636645063388526714657745302885830764360007e-96,-7.854274069391112477095695811108698982453651618165e-56,5.3968280769659166587532602307179883331139851306247e-108,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,10,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390510834872835089934781246465207714576140918816,-3.7212960228461614909391148321938624792244798634812e-69,5.4738405180255855671892982677346336101711864872794e-54,-1.183732556249388280642299441716267413410098909957e-94,5.4738405180255855671892982677346336101711864872794e-54,7.3444568308685063408253158668212569139551083333845e-109,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,10,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180980948937389107674199456764064464266383020246,-2.5984129294446550774600197641227942966681007646834e-69,-4.57403111780220163833626293605222808521153939348e-54,9.8914638261935185094767487595468920846597306174487e-95,-4.57403111780220163833626293605222808521153939348e-54,2.7155208301901561855519551821357639178273723127447e-108,2.1084817732257710794211647825027075420863825229654e-56,7.5151890277890788224596782996247367508518547018533e-55,0.0
1e5,quadrature,0,10,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-3.5152216006241789764610219327526755731927817529855e-71,-1.1874222765584040716972984147443299523600782632906e-16,-3.3785600499014320199682213689506967410868595035141e-112,-1.1874222765584040716972984147443299523600782632906e-16,-7.2207775034593183042770483246949861551036510248094e-276,6.4315889983416852967588731348857137476983486458556e-109,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,0,10,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.0000000000000098475696523055291709125730492294144966951926219619,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,-7.1544646199209938985325039322687843852540124162717e-17,4.7323624504915300220225215861853754551920770669264e-56,1.208107336446974418886196665777482793944877370766e-164,9.9690803176379289584571442425660948096998505883711e-225,0.0,0.0
1e5,quadrature,0,10,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047818237810428211040853607961111650971689818989953,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,-1.1261088055992620367099707286799732056370212657631e-17,2.2979602181312283551045238759968816787954904949477e-54,1.4179066112044213986140993441846218818321536703533e-108,5.445447417548954601783766073596081558573000818516e-57,3.8191944239583843196106561850551940864984835370074e-55,1.0569392310996638226522863616369099468518590470918e-28
1e5,quadrature,0,10,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,-2.3588038289235268015768331382480783611736662402093e-66,0.0000000000000082754435508709668772409235189032931750600576737186,-2.2671004242066796602205318539542704902120848716187e-107,0.0000000000000082754435508709668772409235189032931750600576737186,0.0,7.3444568308685063408253158668212569139551083333845e-109,3.0196450872131507880234848497599915323241957712666e-56,8.9935868693213566235992871454525538165932031677917e-55,0.0
1e5,quadrature,0,10,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343953316296098042746751408295200788030623828079,1.6985076366450633885267146577453015675508831127351e-96,-7.854274069391112477095695811108698982453651618165e-56,1.698507636645063388526714657745302885830764360007e-96,-7.854274069391112477095695811108698982453651618165e-56,6.4315889983416852967588731348857137476983486458556e-109,2.7415320345132430146137967949711408968865317230399e-99,0.0,1.6065284489567683337992037309379492546607450746416e-28
1e5,quadrature,173,0.5,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,7.0519644258993245604166817134874643115918757994122e-109,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,0.5,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,2.1030750423087407597515200083075674647543807908151e-108,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1e5,quadrature,173,0.5,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,1.6479690766708444672126039599222584148517091788937e-108,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,173,0.5,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,4.6909511981665058811675849081381550776791967394134e-164,8.3646931946655913445964635521089924767612078225703e-264,0.0,0.0
1e5,quadrature,173,0.5,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,1.3629257798799117356484404071126742655772120250638e-108,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1e5,quadrature,173,0.5,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,7.0519644258993245604166817134874643115918757994122e-109,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,0.5,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,1.6479690766708444672126039599222584148517091788937e-108,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,173,1,contact_positive,8.9935868693213566235992871454525538165932031677917e-43,0.0,0.0,0.0000000000011390459968257391761285825225043401058275330769514,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,-2.4534694504331287811765517744218049300785593931292e-17,3.6218296845409613338782182304007932201359842872075e-54,6.8254346679776300408401348904433389157257517624072e-109,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,1,contact_negative,-7.5151890277890788224596782996247367508518547018533e-43,0.0,0.0,-0.00000000000095180555899137109238141827222965406103396599580869,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,2.0501594037865870637228720306812342566409879860395e-17,-3.0264604213287485118708398911568272113465074180775e-54,1.330749038216829532029712745463796994988266636416e-108,4.7872923550653513191392179406334475710990355590392e-56,7.5377045748799586606831355563720971889670060602658e-55,0.0
1e5,quadrature,173,1,B_squared,0.0,2.5809336573074397977033670715600109331782581757611e-44,0.0,-4.8747319675279687498419233064182491444958948020353e-17,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,-1.1732770727102199267754333336639477141322222200633e-16,-1.5500207185113913973142372365808439064508951287156e-58,2.1371596219331029463571899595738965650063713895479e-109,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
1e5,quadrature,173,1,local_only,0.0,0.0,7.7753293424342924579903266399106028258996764671764e-45,0.000000000000009818154408442547796032548482768622879914837059524,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,-7.0904481056554300505826655421360885780206028904839e-17,3.1218829777726825827773018773271881506532713796795e-56,4.6909511981665058811675849081381550776791967394134e-164,8.3646931946655913445964635521089924767612078225703e-264,0.0,0.0
1e5,quadrature,173,1,mixed,3.8191944239583843196106561850551940864984835370074e-43,1.1171205382375485691551887324662733889876042850309e-44,-4.3617701189265543057018905540961918291632331401234e-45,0.00000000000047817561966336720128721650068197798769574293434332,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,-2.142679286700446538349326015644560329618727885613e-17,1.5204571707787741404935520755416186212104403186447e-54,7.3812804663780636867692002658958617381776624946508e-109,1.2363848302117179837927407796153569244359508659599e-56,3.8306367511685035816586426597956559484914293093154e-55,1.0585213448152824852913850547100484674976006466235e-28
1e5,quadrature,173,1,contact_finite_shift,8.9935868693213566235992871454525538165932031677917e-43,0.0,-8.9935868693213566235992871454525538165932031677917e-43,0.0000000000000033973229254066208010442363402364123694848937784717,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,0.0000000000000081768620788267601118744091851422966591557880606511,1.080248300200267234377792934424387559192239873267e-56,6.8254346679776300408401348904433389157257517624072e-109,6.856081956501815957993252460530943860894050119355e-56,9.0205317043645406922929327150026736851572367606459e-55,0.0
1e5,quadrature,173,1,B_finite_shift,0.0,2.5809336573074397977033670715600109331782581757611e-44,-1.2904668286537198988516835357800054665891290878806e-44,-0.000000000000016343880329087691332952400956920041651218602547838,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,3.5204207030004878849374739415169776790616658058032e-19,-5.1968709868993118993061338279311652375003418300596e-56,2.1371596219331029463571899595738965650063713895479e-109,4.1433870235700896911185188481414413883125285392252e-99,0.0,1.6089332330908397180541657081547758563749808855763e-28
