n,Lambda_eV,mG_eV,muH_eV,muL_eV,cUV_hat,heavy_threshold_hat,cL_hat,ell,potential_hat,derivative_hat,normalized_error
127,2000000000000.0,1e-14,4000000000000.0,2000000000000.0,-2.074423768068293,-0.10824207728411175,-2.2528963381250873,-49.16466060525168,-4.819598028805798,-4.794267732895214,0.0
127,2000000000000.0,1e-12,1000000000000.0,421.75437164302167,-2.425576231931707,0.10244940103393688,-4.510306494014685,4.605170185988091,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,1000000000000.0,1265.2631149290648,-2.425576231931707,0.10244940103393688,-4.398993796562816,2.407945608651872,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1000000000000.0,4217.543716430217,-2.425576231931707,0.10244940103393688,-4.277005846955327,-2.220446049250313e-16,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1000000000000.0,12652.63114929065,-2.425576231931707,0.10244940103393688,-4.165693149503456,-2.1972245773362196,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,1000000000000.0,42175.437164302166,-2.425576231931707,0.10244940103393688,-4.043705199895967,-4.605170185988092,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1000000000000.0,1000000000000.0,-2.425576231931707,0.10244940103393688,-2.3231268308977704,-38.56802587215561,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1000000000000.0,2000000000000.0,-2.425576231931707,0.10244940103393688,-2.2528963381250877,-39.954320233275496,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1500000000000.0,421.75437164302167,-2.322870720233738,0.040826094015155384,-4.510306494014686,4.605170185988091,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1500000000000.0,1265.2631149290648,-2.322870720233738,0.040826094015155384,-4.398993796562815,2.407945608651872,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,1500000000000.0,4217.543716430217,-2.322870720233738,0.040826094015155384,-4.277005846955326,-2.220446049250313e-16,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,1500000000000.0,12652.63114929065,-2.322870720233738,0.040826094015155384,-4.165693149503456,-2.1972245773362196,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,1500000000000.0,42175.437164302166,-2.322870720233738,0.040826094015155384,-4.043705199895967,-4.605170185988092,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1500000000000.0,1000000000000.0,-2.322870720233738,0.040826094015155384,-2.3231268308977704,-38.56802587215561,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,1500000000000.0,2000000000000.0,-2.322870720233738,0.040826094015155384,-2.2528963381250877,-39.954320233275496,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,2000000000000.0,421.75437164302167,-2.25,-0.0028963381250874352,-4.510306494014685,4.605170185988091,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,2000000000000.0,1265.2631149290648,-2.25,-0.0028963381250874352,-4.398993796562815,2.407945608651872,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,2000000000000.0,4217.543716430217,-2.25,-0.0028963381250874352,-4.277005846955326,-2.220446049250313e-16,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,2000000000000.0,12652.63114929065,-2.25,-0.0028963381250874352,-4.165693149503456,-2.1972245773362196,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,2000000000000.0,42175.437164302166,-2.25,-0.0028963381250874352,-4.043705199895967,-4.605170185988092,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,2000000000000.0,1000000000000.0,-2.25,-0.0028963381250874352,-2.32312683089777,-38.56802587215561,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,2000000000000.0,2000000000000.0,-2.25,-0.0028963381250874352,-2.2528963381250873,-39.954320233275496,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,2500000000000.0,421.75437164302167,-2.193477078146724,-0.036810091237053144,-4.510306494014685,4.605170185988091,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,2500000000000.0,1265.2631149290648,-2.193477078146724,-0.036810091237053144,-4.398993796562815,2.407945608651872,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,2500000000000.0,4217.543716430217,-2.193477078146724,-0.036810091237053144,-4.277005846955326,-2.220446049250313e-16,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,2500000000000.0,12652.63114929065,-2.193477078146724,-0.036810091237053144,-4.165693149503456,-2.1972245773362196,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,2500000000000.0,42175.437164302166,-2.193477078146724,-0.036810091237053144,-4.043705199895967,-4.605170185988092,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,2500000000000.0,1000000000000.0,-2.193477078146724,-0.036810091237053144,-2.3231268308977704,-38.56802587215561,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,2500000000000.0,2000000000000.0,-2.193477078146724,-0.036810091237053144,-2.2528963381250873,-39.954320233275496,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,4000000000000.0,421.75437164302167,-2.074423768068293,-0.10824207728411175,-4.510306494014685,4.605170185988091,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,4000000000000.0,1265.2631149290648,-2.074423768068293,-0.10824207728411175,-4.398993796562815,2.407945608651872,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,4000000000000.0,4217.543716430217,-2.074423768068293,-0.10824207728411175,-4.277005846955326,-2.220446049250313e-16,-4.352996734687079,-4.327666438776495,2.220446049250313e-16
127,2000000000000.0,1e-12,4000000000000.0,12652.63114929065,-2.074423768068293,-0.10824207728411175,-4.165693149503456,-2.1972245773362196,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-12,4000000000000.0,42175.437164302166,-2.074423768068293,-0.10824207728411175,-4.043705199895967,-4.605170185988092,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,4000000000000.0,1000000000000.0,-2.074423768068293,-0.10824207728411175,-2.3231268308977704,-38.56802587215561,-4.35299673468708,-4.327666438776496,2.220446049250313e-16
127,2000000000000.0,1e-12,4000000000000.0,2000000000000.0,-2.074423768068293,-0.10824207728411175,-2.2528963381250873,-39.954320233275496,-4.35299673468708,-4.327666438776495,0.0
127,2000000000000.0,1e-06,1000000000000.0,421754371.64302164,-2.425576231931707,0.10244940103393688,-3.1105026116585313,4.605170185988091,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1000000000000.0,1265263114.9290648,-2.425576231931707,0.10244940103393688,-2.999189914206661,2.4079456086518722,-2.953192852330926,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1000000000000.0,4217543716.4302163,-2.425576231931707,0.10244940103393688,-2.877201964599172,0.0,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1000000000000.0,12652631149.29065,-2.425576231931707,0.10244940103393688,-2.7658892671473017,-2.1972245773362196,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1000000000000.0,42175437164.30216,-2.425576231931707,0.10244940103393688,-2.643901317539813,-4.605170185988091,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1000000000000.0,1000000000000.0,-2.425576231931707,0.10244940103393688,-2.3231268308977704,-10.937004756227058,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1000000000000.0,2000000000000.0,-2.425576231931707,0.10244940103393688,-2.2528963381250877,-12.323299117346949,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,421754371.64302164,-2.322870720233738,0.040826094015155384,-3.1105026116585313,4.605170185988091,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,1265263114.9290648,-2.322870720233738,0.040826094015155384,-2.999189914206661,2.4079456086518722,-2.953192852330926,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,4217543716.4302163,-2.322870720233738,0.040826094015155384,-2.877201964599172,0.0,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,12652631149.29065,-2.322870720233738,0.040826094015155384,-2.7658892671473017,-2.1972245773362196,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,42175437164.30216,-2.322870720233738,0.040826094015155384,-2.643901317539813,-4.605170185988091,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,1000000000000.0,-2.322870720233738,0.040826094015155384,-2.3231268308977704,-10.937004756227058,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,1500000000000.0,2000000000000.0,-2.322870720233738,0.040826094015155384,-2.2528963381250877,-12.323299117346949,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,2000000000000.0,421754371.64302164,-2.25,-0.0028963381250874352,-3.110502611658531,4.605170185988091,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,2000000000000.0,1265263114.9290648,-2.25,-0.0028963381250874352,-2.9991899142066605,2.4079456086518722,-2.9531928523309254,-2.9278625564203407,0.0
127,2000000000000.0,1e-06,2000000000000.0,4217543716.4302163,-2.25,-0.0028963381250874352,-2.877201964599172,0.0,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,2000000000000.0,12652631149.29065,-2.25,-0.0028963381250874352,-2.765889267147301,-2.1972245773362196,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,2000000000000.0,42175437164.30216,-2.25,-0.0028963381250874352,-2.6439013175398127,-4.605170185988091,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,2000000000000.0,1000000000000.0,-2.25,-0.0028963381250874352,-2.32312683089777,-10.937004756227058,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,2000000000000.0,2000000000000.0,-2.25,-0.0028963381250874352,-2.2528963381250873,-12.323299117346949,-2.9531928523309254,-2.9278625564203407,0.0
127,2000000000000.0,1e-06,2500000000000.0,421754371.64302164,-2.193477078146724,-0.036810091237053144,-3.1105026116585313,4.605170185988091,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,2500000000000.0,1265263114.9290648,-2.193477078146724,-0.036810091237053144,-2.9991899142066605,2.4079456086518722,-2.9531928523309254,-2.9278625564203407,0.0
127,2000000000000.0,1e-06,2500000000000.0,4217543716.4302163,-2.193477078146724,-0.036810091237053144,-2.877201964599172,0.0,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,2500000000000.0,12652631149.29065,-2.193477078146724,-0.036810091237053144,-2.765889267147301,-2.1972245773362196,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,2500000000000.0,42175437164.30216,-2.193477078146724,-0.036810091237053144,-2.6439013175398127,-4.605170185988091,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,2500000000000.0,1000000000000.0,-2.193477078146724,-0.036810091237053144,-2.3231268308977704,-10.937004756227058,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,2500000000000.0,2000000000000.0,-2.193477078146724,-0.036810091237053144,-2.2528963381250873,-12.323299117346949,-2.9531928523309254,-2.9278625564203407,0.0
127,2000000000000.0,1e-06,4000000000000.0,421754371.64302164,-2.074423768068293,-0.10824207728411175,-3.1105026116585313,4.605170185988091,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,4000000000000.0,1265263114.9290648,-2.074423768068293,-0.10824207728411175,-2.9991899142066605,2.4079456086518722,-2.9531928523309254,-2.9278625564203407,0.0
127,2000000000000.0,1e-06,4000000000000.0,4217543716.4302163,-2.074423768068293,-0.10824207728411175,-2.877201964599172,0.0,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,4000000000000.0,12652631149.29065,-2.074423768068293,-0.10824207728411175,-2.7658892671473017,-2.1972245773362196,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,4000000000000.0,42175437164.30216,-2.074423768068293,-0.10824207728411175,-2.6439013175398127,-4.605170185988091,-2.953192852330925,-2.9278625564203407,1.1102230246251565e-16
127,2000000000000.0,1e-06,4000000000000.0,1000000000000.0,-2.074423768068293,-0.10824207728411175,-2.3231268308977704,-10.937004756227058,-2.9531928523309254,-2.927862556420341,2.220446049250313e-16
127,2000000000000.0,1e-06,4000000000000.0,2000000000000.0,-2.074423768068293,-0.10824207728411175,-2.2528963381250873,-12.323299117346949,-2.9531928523309254,-2.9278625564203407,0.0
