phase,chi,U_eV4,tree_ratio,loop_ratio,total_ratio,scalar_log_parameter
quadrature,139.12692421964357,3.163589095290742e-15,1.5314599707538493e-06,1.8905487955253542e-06,3.4220087662792035e-06,3.6340372776770016e-23
quadrature,139.12900584366255,3.150445667855254e-15,1.534651214946017e-06,1.8944883061746336e-06,3.4291395211206505e-06,3.6340372776770016e-23
quadrature,139.13108618403425,3.1373649005506325e-15,1.5378471349730492e-06,1.8984335890243885e-06,3.4362807239974377e-06,3.6340372776770016e-23
quadrature,139.13316523705248,3.1243464893433433e-15,1.5410477266476211e-06,1.9023846389054714e-06,3.4434323655530925e-06,3.6340372776770016e-23
quadrature,139.13524299900936,3.1113901316636736e-15,1.5442529857173526e-06,1.9063414505684263e-06,3.450594436285779e-06,3.6340372776770016e-23
quadrature,139.13731946619538,3.0984955263984226e-15,1.5474629078647485e-06,1.9103040186834143e-06,3.4577669265481627e-06,3.6340372776770016e-23
quadrature,139.13939463489945,3.085662373883984e-15,1.5506774887070486e-06,1.914272337840028e-06,3.4649498265470763e-06,3.6340372776770016e-23
quadrature,139.14146850140904,3.0728903758991137e-15,1.5538967237961669e-06,1.918246402547217e-06,3.4721431263433835e-06,3.6340372776770016e-23
quadrature,139.14354106201014,3.0601792356586138e-15,1.5571206086184097e-06,1.92222620723294e-06,3.47934681585135e-06,3.6340372776770016e-23
quadrature,139.14561231298742,3.0475286578059915e-15,1.5603491385944673e-06,1.9262117462441546e-06,3.486560884838622e-06,3.6340372776770016e-23
quadrature,139.14768225062429,3.0349383484065162e-15,1.5635823090793094e-06,1.930203013846688e-06,3.493785322925998e-06,3.6340372776770016e-23
quadrature,139.14975087120288,3.022408014940827e-15,1.566820115361956e-06,1.934200004224954e-06,3.50102011958691e-06,3.6340372776770016e-23
quadrature,139.15181817100424,3.0099373662978784e-15,1.5700625526654233e-06,1.9382027114818852e-06,3.5082652641473085e-06,3.6340372776770016e-23
quadrature,139.15388414630834,2.9975261127679326e-15,1.5733096161466722e-06,1.9422111296388727e-06,3.5155207457855445e-06,3.6340372776770016e-23
quadrature,139.15594879339415,2.9851739660364366e-15,1.576561300896338e-06,1.946225252635429e-06,3.522786553531767e-06,3.6340372776770016e-23
quadrature,139.15801210853968,2.97288063917691e-15,1.5798176019387244e-06,1.9502450743291826e-06,3.5300626762679072e-06,3.6340372776770016e-23
quadrature,139.16007408802218,2.9606458466440386e-15,1.5830785142317591e-06,1.9542705884958223e-06,3.5373491027275814e-06,3.6340372776770016e-23
quadrature,139.162134728118,2.948469304268161e-15,1.5863440326665904e-06,1.958301788828598e-06,3.5446458214951886e-06,3.6340372776770016e-23
quadrature,139.16419402510286,2.9363507292470788e-15,1.5896141520679012e-06,1.9623386689387123e-06,3.5519528210066135e-06,3.6340372776770016e-23
quadrature,139.1662519752518,2.92428984014094e-15,1.5928888671934212e-06,1.966381222354714e-06,3.559270089548135e-06,3.6340372776770016e-23
quadrature,139.1683085748394,2.9122863568646385e-15,1.59616817273411e-06,1.9704294425227257e-06,3.5665976152568354e-06,3.6340372776770016e-23
quadrature,139.1703638201396,2.900340000681914e-15,1.5994520633138953e-06,1.9744833228061223e-06,3.573935386120018e-06,3.6340372776770016e-23
quadrature,139.17241770742606,2.8884504941989888e-15,1.6027405334895445e-06,1.9785428564853696e-06,3.5812833899749143e-06,3.6340372776770016e-23
quadrature,139.17447023297206,2.8766175613574086e-15,1.6060335777507682e-06,1.9826080367581544e-06,3.5886416145089226e-06,3.6340372776770016e-23
quadrature,139.17652139305056,2.8648409274285707e-15,1.6093311905198686e-06,1.9866788567389494e-06,3.596010047258818e-06,3.6340372776770016e-23
quadrature,139.17857118393442,2.853120319006632e-15,1.6126333661518471e-06,1.990755309459145e-06,3.6033886756109917e-06,3.6340372776770016e-23
quadrature,139.18061960189635,2.8414554640024454e-15,1.615940098934235e-06,1.9948373878668427e-06,3.6107774868010777e-06,3.6340372776770016e-23
quadrature,139.18266664320907,2.8298460916370326e-15,1.6192513830870718e-06,1.9989250848268265e-06,3.6181764679138984e-06,3.6340372776770016e-23
quadrature,139.18471230414525,2.8182919324360592e-15,1.6225672127626005e-06,2.0030183931201883e-06,3.6255856058827886e-06,3.6340372776770016e-23
quadrature,139.18675658097777,2.806792718222409e-15,1.6258875820455221e-06,2.0071173054446396e-06,3.6330048874901617e-06,3.6340372776770016e-23
quadrature,139.18879946997964,2.795348182111042e-15,1.6292124849526073e-06,2.0112218144140344e-06,3.640434299366642e-06,3.6340372776770016e-23
quadrature,139.19084096742424,2.7839580585018028e-15,1.6325419154329053e-06,2.015331912558627e-06,3.647873827991532e-06,3.6340372776770016e-23
quadrature,139.19288106958516,2.7726220830744896e-15,1.6358758673673134e-06,2.019447592324538e-06,3.6553234596918515e-06,3.6340372776770016e-23
quadrature,139.19491977273657,2.76133999278126e-15,1.6392143345689298e-06,2.023568846074194e-06,3.6627831806431236e-06,3.6340372776770016e-23
quadrature,139.19695707315302,2.7501115258420697e-15,1.642557310782531e-06,2.0276956660856776e-06,3.6702529768682087e-06,3.6340372776770016e-23
quadrature,139.19899296710975,2.7389364217371496e-15,1.6459047896849334e-06,2.031828044553179e-06,3.6777328342381122e-06,3.6340372776770016e-23
quadrature,139.2010274508826,2.7278144212020304e-15,1.6492567648846085e-06,2.0359659735865167e-06,3.6852227384711252e-06,3.6340372776770016e-23
quadrature,139.2030605207482,2.7167452662210268e-15,1.6526132299217731e-06,2.0401094452112505e-06,3.6927226751330236e-06,3.6340372776770016e-23
quadrature,139.205092172984,2.705728700021381e-15,1.6559741782682871e-06,2.044258451368556e-06,3.7002326296368437e-06,3.6340372776770016e-23
quadrature,139.20712240386828,2.6947644670674333e-15,1.6593396033275586e-06,2.0484129839151072e-06,3.7077525872426656e-06,3.6340372776770016e-23
quadrature,139.2091512096804,2.6838523130543613e-15,1.6627094984345894e-06,2.0525730346231302e-06,3.71528253305772e-06,3.6340372776770016e-23
quadrature,139.2111785867008,2.672991984902416e-15,1.666083856855883e-06,2.056738595180294e-06,3.722822452036177e-06,3.6340372776770016e-23
quadrature,139.21320453121098,2.6621832307514863e-15,1.669462671789257e-06,2.060909657189475e-06,3.730372328978732e-06,3.6340372776770016e-23
quadrature,139.21522903949372,2.651425799954476e-15,1.6728459363640404e-06,2.0650862121690037e-06,3.737932148533044e-06,3.6340372776770016e-23
quadrature,139.2172521078331,2.640719443072232e-15,1.6762336436407962e-06,2.069268251552319e-06,3.7455018951931152e-06,3.6340372776770016e-23
quadrature,139.2192737325146,2.630063911867288e-15,1.6796257866114264e-06,2.0734557666881e-06,3.753081553299526e-06,3.6340372776770016e-23
quadrature,139.2212939098252,2.6194589592982463e-15,1.683022358199088e-06,2.0776487488401627e-06,3.7606711070392504e-06,3.6340372776770016e-23
quadrature,139.22331263605338,2.608904339514033e-15,1.6864233512581606e-06,2.081847189187418e-06,3.7682705404455786e-06,3.6340372776770016e-23
quadrature,139.22532990748928,2.5983998078484842e-15,1.6898287585741217e-06,2.0860510788237205e-06,3.7758798373978422e-06,3.6340372776770016e-23
quadrature,139.22734572042478,2.5879451208142136e-15,1.6932385728636578e-06,2.0902604087580014e-06,3.7834989816216594e-06,3.6340372776770016e-23
quadrature,139.2293600711536,2.5775400360969632e-15,1.6966527867746394e-06,2.094475169914243e-06,3.7911279566888824e-06,3.6340372776770016e-23
quadrature,139.23137295597124,2.5671843125507084e-15,1.7000713928858578e-06,2.09869535313115e-06,3.7987667460170074e-06,3.6340372776770016e-23
quadrature,139.23338437117528,2.5568777101911823e-15,1.7034943837072904e-06,2.102920949162477e-06,3.806415332869767e-06,3.6340372776770016e-23
quadrature,139.2353943130653,2.546619990190745e-15,1.7069217516799349e-06,2.107151948676826e-06,3.814073700356761e-06,3.6340372776770016e-23
quadrature,139.23740277794306,2.5364109148729874e-15,1.7103534891757457e-06,2.1113883422575676e-06,3.821741831433313e-06,3.6340372776770016e-23
quadrature,139.2394097621125,2.5262502477067836e-15,1.7137895884977612e-06,2.115630120402996e-06,3.829419708900757e-06,3.6340372776770016e-23
quadrature,139.24141526187992,2.516137753301096e-15,1.717230041879997e-06,2.1198772735261987e-06,3.837107315406195e-06,3.6340372776770016e-23
quadrature,139.243419273554,2.5060731973995196e-15,1.7206748414874325e-06,2.1241297919550397e-06,3.8448046334424724e-06,3.6340372776770016e-23
quadrature,139.24542179344584,2.496056346874993e-15,1.7241239794159544e-06,2.1283876659320906e-06,3.852511645348045e-06,3.6340372776770016e-23
quadrature,139.2474228178692,2.486086969723966e-15,1.7275774476924977e-06,2.132650885614803e-06,3.860228333307301e-06,3.6340372776770016e-23
quadrature,139.24942234314042,2.476164835061318e-15,1.731035238274943e-06,2.136919441075383e-06,3.867954679350326e-06,3.6340372776770016e-23
quadrature,139.25142036557864,2.4662897131150032e-15,1.7344973430521184e-06,2.141193322300793e-06,3.875690665352911e-06,3.6340372776770016e-23
quadrature,139.25341688150579,2.456461375220594e-15,1.7379637538438443e-06,2.1454725191928067e-06,3.883436273036651e-06,3.6340372776770016e-23
quadrature,139.25541188724665,2.446679593816404e-15,1.7414344624007965e-06,2.1497570215678416e-06,3.891191483968638e-06,3.6340372776770016e-23
quadrature,139.25740537912915,2.4369441424372467e-15,1.7449094604048513e-06,2.1540468191573827e-06,3.898956279562234e-06,3.6340372776770016e-23
quadrature,139.25939735348416,2.4272547957104506e-15,1.748388739468652e-06,2.1583419016074497e-06,3.9067306410761016e-06,3.6340372776770016e-23
quadrature,139.26138780664576,2.417611329349805e-15,1.751872291135917e-06,2.1626422584789756e-06,3.914514549614893e-06,3.6340372776770016e-23
quadrature,139.26337673495132,2.4080135201503798e-15,1.7553601068814535e-06,2.1669478792478246e-06,3.922307986129278e-06,3.6340372776770016e-23
quadrature,139.26536413474156,2.398461145983639e-15,1.7588521781110735e-06,2.1712587533046875e-06,3.930110931415761e-06,3.6340372776770016e-23
quadrature,139.26735000236056,2.388953985792441e-15,1.7623484961615629e-06,2.1755748699550442e-06,3.937923366116607e-06,3.6340372776770016e-23
quadrature,139.269334334156,2.3794918195852438e-15,1.7658490523009524e-06,2.1798962184195e-06,3.945745270720453e-06,3.6340372776770016e-23
quadrature,139.27131712647912,2.3700744284319763e-15,1.7693538377281914e-06,2.1842227878333775e-06,3.953576625561569e-06,3.6340372776770016e-23
quadrature,139.2732983756849,2.360701594457762e-15,1.772862843573624e-06,2.1885545672473105e-06,3.961417410820934e-06,3.6340372776770016e-23
quadrature,139.27527807813206,2.3513731008390968e-15,1.7763760608985682e-06,2.192891545626721e-06,3.969267606525289e-06,3.6340372776770016e-23
quadrature,139.2772562301832,2.3420887317980376e-15,1.7798934806956474e-06,2.197233711852229e-06,3.977127192547876e-06,3.6340372776770016e-23
quadrature,139.27923282820493,2.332848272597486e-15,1.7834150938887245e-06,2.201581054719572e-06,3.984996148608297e-06,3.6340372776770016e-23
quadrature,139.28120786856786,2.3236515095359635e-15,1.786940891333042e-06,2.205933562939777e-06,3.9928744542728185e-06,3.6340372776770016e-23
quadrature,139.28318134764675,2.314498229943212e-15,1.790470863815054e-06,2.210291225138953e-06,4.000762088954007e-06,3.6340372776770016e-23
quadrature,139.2851532618206,2.3053882221746206e-15,1.7940050020527266e-06,2.2146540298586633e-06,4.00865903191139e-06,3.6340372776770016e-23
quadrature,139.2871236074727,2.2963212756068703e-15,1.7975432966953786e-06,2.2190219655557267e-06,4.016565262251106e-06,3.6340372776770016e-23
quadrature,139.2890923809908,2.2872971806324184e-15,1.8010857383239828e-06,2.223395020602592e-06,4.0244807589265745e-06,3.6340372776770016e-23
quadrature,139.29105957876715,2.2783157286553194e-15,1.8046323174509615e-06,2.227773183287082e-06,4.032405500738043e-06,3.6340372776770016e-23
quadrature,139.2930251971985,2.269376712086149e-15,1.8081830245203424e-06,2.2321564418125903e-06,4.040339466332933e-06,3.6340372776770016e-23
quadrature,139.29498923268636,2.260479924336828e-15,1.8117378499079684e-06,2.2365447842983368e-06,4.048282634206305e-06,3.6340372776770016e-23
quadrature,139.29695168163695,2.2516251598166367e-15,1.8152967839212473e-06,2.2409381987790605e-06,4.056234982700308e-06,3.6340372776770016e-23
quadrature,139.29891254046146,2.2428122139263148e-15,1.8188598167996779e-06,2.245336673205668e-06,4.064196490005346e-06,3.6340372776770016e-23
quadrature,139.30087180557587,2.234040883054628e-15,1.8224269387143967e-06,2.249740195444675e-06,4.072167134159072e-06,3.6340372776770016e-23
quadrature,139.3028294734013,2.2253109645726513e-15,1.8259981397686605e-06,2.254148753278801e-06,4.080146893047462e-06,3.6340372776770016e-23
quadrature,139.30478554036395,2.2166222568294813e-15,1.8295734099977606e-06,2.258562334406864e-06,4.088135744404624e-06,3.6340372776770016e-23
quadrature,139.3067400028953,2.2079745591474652e-15,1.833152739369146e-06,2.2629809264439315e-06,4.096133665813077e-06,3.6340372776770016e-23
quadrature,139.30869285743208,2.199367671817826e-15,1.8367361177823973e-06,2.267404516921291e-06,4.104140634703688e-06,3.6340372776770016e-23
quadrature,139.31064410041645,2.1908013960954345e-15,1.840323535069564e-06,2.271833093286863e-06,4.112156628356427e-06,3.6340372776770016e-23
quadrature,139.31259372829606,2.1822755341948594e-15,1.8439149809949875e-06,2.2762666429049844e-06,4.1201816238999716e-06,3.6340372776770016e-23
quadrature,139.31454173752414,2.1737898892854326e-15,1.8475104452555392e-06,2.280705153056702e-06,4.1282155983122415e-06,3.6340372776770016e-23
quadrature,139.31648812455958,2.165344265486719e-15,1.851109917480712e-06,2.2851486109398863e-06,4.1362585284205985e-06,3.6340372776770016e-23
quadrature,139.31843288586703,2.1569384678642504e-15,1.8547133872326007e-06,2.2895970036692063e-06,4.144310390901807e-06,3.6340372776770016e-23
quadrature,139.320376017917,2.1485723024245444e-15,1.8583208440062107e-06,2.294050318276509e-06,4.15237116228272e-06,3.6340372776770016e-23
quadrature,139.322317517186,2.1402455761107615e-15,1.8619322772294966e-06,2.2985085417108716e-06,4.160440818940368e-06,3.6340372776770016e-23
quadrature,139.32425738015652,2.1319580967986273e-15,1.8655476762633092e-06,2.3029716608385325e-06,4.1685193371018415e-06,3.6340372776770016e-23
quadrature,139.3261956033172,2.1237096732915198e-15,1.8691670304017031e-06,2.3074396624432704e-06,4.176606692844974e-06,3.6340372776770016e-23
quadrature,139.32813218316284,2.115500115316309e-15,1.8727903288719403e-06,2.311912533226412e-06,4.184702862098353e-06,3.6340372776770016e-23
quadrature,139.33006711619467,2.1073292335186174e-15,1.8764175608347564e-06,2.3163902598071583e-06,4.1928078206419145e-06,3.6340372776770016e-23
quadrature,139.33200039892023,2.0991968394589417e-15,1.8800487153842588e-06,2.3208728287224587e-06,4.200921544106718e-06,3.6340372776770016e-23
quadrature,139.33393202785362,2.0911027456077143e-15,1.883683781548309e-06,2.3253602264274845e-06,4.209044007975794e-06,3.6340372776770016e-23
quadrature,139.33586199951543,2.0830467653417038e-15,1.8873227482883182e-06,2.3298524392953764e-06,4.2171751875836946e-06,3.6340372776770016e-23
quadrature,139.33779031043306,2.0750287129386496e-15,1.8909656044998493e-06,2.334349453617985e-06,4.225315058117834e-06,3.6340372776770016e-23
quadrature,139.33971695714058,2.067048403574053e-15,1.8946123390122612e-06,2.338851255605436e-06,4.233463594617697e-06,3.6340372776770016e-23
quadrature,139.34164193617895,2.0591056533162143e-15,1.8982629405891526e-06,2.3433578313866743e-06,4.241620771975827e-06,3.6340372776770016e-23
quadrature,139.34356524409608,2.0512002791221168e-15,1.9019173979284447e-06,2.3478691670095677e-06,4.249786564938012e-06,3.6340372776770016e-23
quadrature,139.34548687744697,2.0433320988332156e-15,1.9055756996625075e-06,2.3523852484410636e-06,4.257960948103571e-06,3.6340372776770016e-23
quadrature,139.34740683279367,2.0355009311714776e-15,1.909237834358193e-06,2.356906061567228e-06,4.266143895925421e-06,3.6340372776770016e-23
quadrature,139.34932510670555,2.02770659573451e-15,1.912903790517296e-06,2.361431592193817e-06,4.2743353827111135e-06,3.6340372776770016e-23
quadrature,139.3512416957592,2.019948912992337e-15,1.9165735565762655e-06,2.3659618260459165e-06,4.282535382622182e-06,3.6340372776770016e-23
quadrature,139.35315659653875,2.012227704282111e-15,1.920247120906892e-06,2.3704967487687955e-06,4.2907438696756876e-06,3.6340372776770016e-23
quadrature,139.35506980563568,2.004542791805267e-15,1.923924471815859e-06,2.375036345927348e-06,4.298960817743207e-06,3.6340372776770016e-23
quadrature,139.3569813196492,1.9968939986220533e-15,1.927605597545547e-06,2.3795806030070898e-06,4.3071862005526364e-06,3.6340372776770016e-23
quadrature,139.35889113518613,1.9892811486486036e-15,1.9312904862736438e-06,2.384129505413673e-06,4.315419991687317e-06,3.6340372776770016e-23
quadrature,139.3607992488611,1.981704066651969e-15,1.9349791261137425e-06,2.3886830384736284e-06,4.323662164587371e-06,3.6340372776770016e-23
quadrature,139.36270565729657,1.9741625782467665e-15,1.9386715051151732e-06,2.3932411874341533e-06,4.331912692549327e-06,3.6340372776770016e-23
quadrature,139.36461035712298,1.9666565098907113e-15,1.942367611263385e-06,2.3978039374635883e-06,4.340171548726973e-06,3.6340372776770016e-23
quadrature,139.36651334497887,1.95918568888051e-15,1.9460674324801736e-06,2.402371273651694e-06,4.348438706131868e-06,3.6340372776770016e-23
quadrature,139.36841461751087,1.9517499433482194e-15,1.9497709566236852e-06,2.406943181009657e-06,4.356714137633343e-06,3.6340372776770016e-23
quadrature,139.3703141713738,1.944349102257288e-15,1.9534781714885916e-06,2.4115196444703064e-06,4.364997815958898e-06,3.6340372776770016e-23
quadrature,139.37221200323089,1.9369829953980616e-15,1.957189064806543e-06,2.4161006488886734e-06,4.373289713695216e-06,3.6340372776770016e-23
quadrature,139.37410810975376,1.929651453384307e-15,1.9609036242461314e-06,2.420686179041946e-06,4.381589803288077e-06,3.6340372776770016e-23
quadrature,139.37600248762251,1.92235430764931e-15,1.964621837413073e-06,2.4252762196296916e-06,4.389898057042765e-06,3.6340372776770016e-23
quadrature,139.37789513352587,1.91509139044166e-15,1.9683436918505617e-06,2.429870755274297e-06,4.398214447124859e-06,3.6340372776770016e-23
quadrature,139.37978604416122,1.9078625348216063e-15,1.9720691750393517e-06,2.4344697705210684e-06,4.40653894556042e-06,3.6340372776770016e-23
quadrature,139.38167521623478,1.9006675746569964e-15,1.9757982743980636e-06,2.4390732498386095e-06,4.414871524236673e-06,3.6340372776770016e-23
quadrature,139.38356264646154,1.893506344619875e-15,1.9795309772831545e-06,2.443681177618784e-06,4.4232121549019386e-06,3.6340372776770016e-23
quadrature,139.38544833156558,1.886378680181814e-15,1.983267270989573e-06,2.448293538177527e-06,4.4315608091671e-06,3.6340372776770016e-23
quadrature,139.38733226827992,1.879284417611088e-15,1.9870071427504543e-06,2.452910315754464e-06,4.439917458504919e-06,3.6340372776770016e-23
quadrature,139.38921445334677,1.872223393968146e-15,1.990750579737725e-06,2.4575314945136622e-06,4.448282074251388e-06,3.6340372776770016e-23
quadrature,139.39109488351752,1.8651954471022856e-15,1.994497569062086e-06,2.4621570585436056e-06,4.456654627605692e-06,3.6340372776770016e-23
quadrature,139.39297355555297,1.8582004156474833e-15,1.998248097773456e-06,2.4667869918577443e-06,4.465035089631201e-06,3.6340372776770016e-23
quadrature,139.39485046622326,1.8512381390189955e-15,2.0020021528610164e-06,2.4714212783945514e-06,4.473423431255568e-06,3.6340372776770016e-23
quadrature,139.39672561230805,1.8443084574095453e-15,2.0057597212534935e-06,2.4760599020178677e-06,4.481819623271361e-06,3.6340372776770016e-23
quadrature,139.39859899059655,1.837411211785635e-15,2.0095207898193798e-06,2.4807028465171773e-06,4.490223636336557e-06,3.6340372776770016e-23
quadrature,139.40047059788773,1.8305462438836664e-15,2.013285345367277e-06,2.485350095608031e-06,4.498635440975308e-06,3.6340372776770016e-23
quadrature,139.40234043099022,1.8237133962067063e-15,2.0170533746459005e-06,2.490001632932053e-06,4.507055007577953e-06,3.6340372776770016e-23
quadrature,139.40420848672264,1.8169125120201206e-15,2.0208248643447134e-06,2.494657442057718e-06,4.5154823064024315e-06,3.6340372776770016e-23
quadrature,139.4060747619134,1.8101434353488907e-15,2.0245998010936497e-06,2.4993175064800175e-06,4.523917307573668e-06,3.6340372776770016e-23
quadrature,139.40793925340108,1.8034060109730767e-15,2.028378171463873e-06,2.5039818096213906e-06,4.532359981085264e-06,3.6340372776770016e-23
quadrature,139.4098019580343,1.7967000844248543e-15,2.032159961967675e-06,2.508650334831601e-06,4.540810296799276e-06,3.6340372776770016e-23
quadrature,139.4116628726719,1.790025501984736e-15,2.0359451590588445e-06,2.5133230653881912e-06,4.549268224447036e-06,3.6340372776770016e-23
quadrature,139.41352199418304,1.7833821106779157e-15,2.0397337491329673e-06,2.517999984496855e-06,4.557733733629822e-06,3.6340372776770016e-23
quadrature,139.41537931944723,1.7767697582708373e-15,2.0435257185276345e-06,2.522681075291692e-06,4.5662067938193265e-06,3.6340372776770016e-23
quadrature,139.4172348453545,1.7701882932674676e-15,2.0473210535228115e-06,2.527366320835665e-06,4.574687374358477e-06,3.6340372776770016e-23
quadrature,139.41908856880542,1.7636375649061007e-15,2.0511197403409267e-06,2.5320557041207074e-06,4.5831754444616345e-06,3.6340372776770016e-23
quadrature,139.42094048671117,1.7571174231557622e-15,2.0549217651471987e-06,2.536749208068132e-06,4.59167097321533e-06,3.6340372776770016e-23
quadrature,139.42279059599372,1.7506277187125402e-15,2.058727114050016e-06,2.541446815529092e-06,4.600173929579108e-06,3.6340372776770016e-23
quadrature,139.42463889358584,1.7441683029962286e-15,2.062535773101158e-06,2.5461485092848607e-06,4.608684282386019e-06,3.6340372776770016e-23
quadrature,139.4264853764312,1.7377390281469855e-15,2.066347728296009e-06,2.5508542720470926e-06,4.617202000343102e-06,3.6340372776770016e-23
quadrature,139.42833004148443,1.7313397470220066e-15,2.070162965573779e-06,2.555564086458096e-06,4.6257270520318754e-06,3.6340372776770016e-23
quadrature,139.43017288571133,1.7249703131915228e-15,2.07398147081814e-06,2.5602779350916197e-06,4.63425940590976e-06,3.6340372776770016e-23
quadrature,139.43201390608877,1.7186305809361953e-15,2.077803229857043e-06,2.5649958004526256e-06,4.642799030309669e-06,3.6340372776770016e-23
quadrature,139.4338530996049,1.7123204052432436e-15,2.0816282284633016e-06,2.569717664978009e-06,4.65134589344131e-06,3.6340372776770016e-23
quadrature,139.43569046325928,1.7060396418029882e-15,2.0854564523549426e-06,2.574443511037035e-06,4.659899963391977e-06,3.6340372776770016e-23
quadrature,139.43752599406275,1.699788147006084e-15,2.0892878871951516e-06,2.5791733209312666e-06,4.668461208126418e-06,3.6340372776770016e-23
quadrature,139.43935968903776,1.6935657779396046e-15,2.093122518592927e-06,2.583907076895374e-06,4.677029595488301e-06,3.6340372776770016e-23
quadrature,139.4411915452183,1.6873723923840138e-15,2.096960332103206e-06,2.588644761097291e-06,4.685605093200497e-06,3.6340372776770016e-23
quadrature,139.44302155965008,1.6812078488095769e-15,2.1008013132273503e-06,2.593386355638814e-06,4.6941876688661645e-06,3.6340372776770016e-23
quadrature,139.44484972939048,1.6750720063737408e-15,2.10464544741304e-06,2.598131842555469e-06,4.702777289968509e-06,3.6340372776770016e-23
quadrature,139.44667605150886,1.6689647249169043e-15,2.1084927200551843e-06,2.6028812038176394e-06,4.711373923872823e-06,3.6340372776770016e-23
quadrature,139.44850052308632,1.662885864960208e-15,2.112343116495582e-06,2.6076344213301456e-06,4.719977537825727e-06,3.6340372776770016e-23
quadrature,139.45032314121616,1.6568352877012441e-15,2.1161966220239024e-06,2.6123914769334538e-06,4.728588098957356e-06,3.6340372776770016e-23
quadrature,139.4521439030036,1.6508128550118694e-15,2.1200532218773473e-06,2.617152352403261e-06,4.737205574280609e-06,3.6340372776770016e-23
quadrature,139.4539628055661,1.6448184294341365e-15,2.123912901241525e-06,2.621917029451573e-06,4.745829930693098e-06,3.6340372776770016e-23
quadrature,139.4557798460334,1.638851874177661e-15,2.1277756452504124e-06,2.62668548972666e-06,4.754461134977072e-06,3.6340372776770016e-23
quadrature,139.45759502154755,1.6329130531161497e-15,2.131641438986881e-06,2.6314577148137e-06,4.763099153800581e-06,3.6340372776770016e-23
quadrature,139.459408329263,1.6270018307843229e-15,2.1355102674829665e-06,2.63623368623512e-06,4.771743953718087e-06,3.6340372776770016e-23
quadrature,139.4612197663467,1.6211180723749399e-15,2.139382115720096e-06,2.6410133854508684e-06,4.780395501170964e-06,3.6340372776770016e-23
quadrature,139.46302932997818,1.6152616437352836e-15,2.143256968629672e-06,2.645796793859141e-06,4.789053762488813e-06,3.6340372776770016e-23
quadrature,139.46483701734962,1.6094324113645824e-15,2.147134811093058e-06,2.6505838927963614e-06,4.79771870388942e-06,3.6340372776770016e-23
quadrature,139.46664282566596,1.6036302424103412e-15,2.151015627942297e-06,2.6553746635380685e-06,4.806390291480365e-06,3.6340372776770016e-23
quadrature,139.4684467521449,1.5978550046656946e-15,2.1548994039601597e-06,2.660169087298976e-06,4.815068491259135e-06,3.6340372776770016e-23
quadrature,139.4702487940171,1.5921065665660437e-15,2.15878612388069e-06,2.6649671452336448e-06,4.823753269114334e-06,3.6340372776770016e-23
quadrature,139.47204894852612,1.5863847971862516e-15,2.1626757723893847e-06,2.669768818436706e-06,4.832444590826091e-06,3.6340372776770016e-23
quadrature,139.47384721292866,1.5806895662373083e-15,2.166568334123739e-06,2.674574087943534e-06,4.841142422067273e-06,3.6340372776770016e-23
quadrature,139.47564358449446,1.5750207440636422e-15,2.170463793673375e-06,2.6793829347304057e-06,4.84984672840378e-06,3.6340372776770016e-23
quadrature,139.47743806050653,1.5693782016398115e-15,2.1743621355805965e-06,2.684195339715184e-06,4.858557475295781e-06,3.6340372776770016e-23
quadrature,139.4792306382611,1.5637618105677517e-15,2.1782633443405826e-06,2.6890112837575566e-06,4.867274628098139e-06,3.6340372776770016e-23
quadrature,139.48102131506784,1.5581714430734955e-15,2.1821674044019506e-06,2.6938307476597343e-06,4.875998152061685e-06,3.6340372776770016e-23
quadrature,139.48281008824975,1.5526069720046213e-15,2.186074300166833e-06,2.698653712166541e-06,4.884728012333374e-06,3.6340372776770016e-23
quadrature,139.48459695514342,1.5470682708269122e-15,2.1899840159915075e-06,2.7034801579661965e-06,4.893464173957704e-06,3.6340372776770016e-23
quadrature,139.486381913099,1.5415552136215618e-15,2.193896536186668e-06,2.708310065690645e-06,4.902206601877313e-06,3.6340372776770016e-23
quadrature,139.48816495948032,1.5360676750822176e-15,2.1978118450178136e-06,2.713143415916044e-06,4.910955260933857e-06,3.6340372776770016e-23
quadrature,139.4899460916649,1.5306055305122068e-15,2.2017299267055246e-06,2.7179801891630954e-06,4.9197101158686205e-06,3.6340372776770016e-23
quadrature,139.49172530704413,1.5251686558214303e-15,2.2056507654259855e-06,2.7228203658976975e-06,4.9284711313236825e-06,3.6340372776770016e-23
quadrature,139.49350260302325,1.519756927523615e-15,2.209574345311265e-06,2.7276639265312874e-06,4.9372382718425525e-06,3.6340372776770016e-23
quadrature,139.4952779770214,1.514370222733491e-15,2.2135006504496573e-06,2.732510851421266e-06,4.946011501870923e-06,3.6340372776770016e-23
quadrature,139.49705142647187,1.509008419163638e-15,2.2174296648862855e-06,2.7373611208717386e-06,4.954790785758024e-06,3.6340372776770016e-23
quadrature,139.49882294882195,1.5036713951220314e-15,2.221361372623196e-06,2.7422147151336346e-06,4.963576087756831e-06,3.6340372776770016e-23
quadrature,139.50059254153317,1.4983590295089147e-15,2.22529575761997e-06,2.74707161440546e-06,4.9723673720254295e-06,3.6340372776770016e-23
quadrature,139.5023602020812,1.4930712018142791e-15,2.229232803793886e-06,2.7519317988335e-06,4.981164602627386e-06,3.6340372776770016e-23
quadrature,139.50412592795618,1.4878077921145931e-15,2.233172495020664e-06,2.7567952485127367e-06,4.9899677435334004e-06,3.6340372776770016e-23
