s,local_elapsed_seconds,r,dr_ds,hidden_metric_change,energy_over_S,kinetic_B
0.2698710759467971,1.4039164416771016e-17,0.03397379521931815,0.24920271586484,0.03203080130963063,0.9999999999999999,0.9995386635505691
0.2722806391248935,1.4164514099063613e-17,0.034576837357136014,0.25133754223364635,0.03259935488962029,1.0,0.9995221535678043
0.2746902023029899,1.4289863781356213e-17,0.035185020786856855,0.2534701193946071,0.03317275572610149,1.0,0.9995052095594895
0.2770997654810863,1.441521346364881e-17,0.03579834007274961,0.25560043399083227,0.03375099869421783,0.9999999999999999,0.9994878242620953
0.2795093286591827,1.4540563145941408e-17,0.03641678974708216,0.25772847281753475,0.03433407863894204,0.9999999999999999,0.999469990364016
0.2819188918372791,1.4665912828234006e-17,0.03704036431048831,0.259854222822529,0.034921990375421944,1.0,0.9994517005059846
0.2843284550153755,1.4791262510526606e-17,0.03766905823233619,0.2619776711067133,0.03551472868932782,1.0,0.999432947281489
0.2867380181934719,1.4916612192819203e-17,0.03830286595109758,0.2640988049245335,0.03611228833720056,1.0,0.9994137232371922
0.2891475813715683,1.5041961875111804e-17,0.03894178187471854,0.2662176116844313,0.036714664046801154,0.9999999999999999,0.9993940208733574
0.2915571445496647,1.5167311557404398e-17,0.03958580038099087,0.2683340789492738,0.037321850517460876,1.0,0.9993738326442737
0.2939667077277611,1.5292661239697e-17,0.040234915817924856,0.2704481944367674,0.03793384242043273,0.9999999999999999,0.9993531509586872
0.2963762709058575,1.5418010921989596e-17,0.04088912250412269,0.2725599460198534,0.03855063439924349,1.0,0.9993319681802344
0.2987858340839539,1.5543360604282196e-17,0.041548414729153126,0.27466932172708797,0.03917222107004694,0.9999999999999999,0.9993102766278799
0.3011953972620503,1.5668710286574794e-17,0.042212786753926757,0.276776309743004,0.0397985970219777,1.0,0.9992880685763557
0.30360496044014673,1.5794059968867394e-17,0.042882232811072375,0.27888089840845653,0.04042975681750605,1.0,0.9992653362566047
0.3060145236182431,1.5919409651159988e-17,0.04355674710531396,0.2809830762209513,0.04106569499279337,0.9999999999999999,0.9992420718562288
0.30842408679633954,1.604475933345259e-17,0.04423632381384859,0.2830828318349568,0.041706406058048394,1.0,0.9992182675199377
0.31083364997443597,1.617010901574519e-17,0.04492095708672491,0.28518015406219877,0.04235188449788411,1.0,0.9991939153500016
0.31324321315253234,1.6295458698037787e-17,0.04561064104722249,0.2872750318719387,0.04300212477167535,0.9999999999999999,0.9991690074067093
0.31565277633062877,1.6420808380330387e-17,0.046305369792231724,0.2893674543912357,0.04365712131391702,1.0,0.9991435357088275
0.31806233950872514,1.654615806262298e-17,0.04700513739263426,0.29145741090519106,0.044316868534582714,1.0,0.999117492234062
0.3204719026868216,1.6671507744915582e-17,0.04770993789368423,0.2935448908571773,0.044981360819484194,0.9999999999999999,0.9990908689195256
0.32288146586491795,1.679685742720818e-17,0.04841976531538974,0.29562988384904965,0.045650592530631036,1.0,0.9990636576622063
0.3252910290430144,1.692220710950078e-17,0.0491346136528951,0.2977123796413425,0.04632455800659099,1.0,0.9990358503194406
0.32770059222111075,1.7047556791793377e-17,0.04985447687686328,0.299792368153448,0.04700325156285061,1.0,0.9990074387093874
0.3301101553992072,1.7172906474085974e-17,0.05057934893385901,0.3018698394637796,0.04768666749217637,1.0,0.9989784146115078
0.33251971857730356,1.7298256156378572e-17,0.05130922374673198,0.3039447838099188,0.04837480006497603,1.0,0.9989487697670474
0.3349292817554,1.7423605838671172e-17,0.05204409521500071,0.30601719158874613,0.04906764352966047,1.0,0.9989184958795184
0.33733884493349636,1.754895552096377e-17,0.05278395721523634,0.30808705335655584,0.04976519211300561,1.0,0.9988875846151911
0.3397484081115928,1.767430520325637e-17,0.05352880360144704,0.3101543598291548,0.05046744002051478,1.0,0.9988560276035822
0.34215797128968917,1.7799654885548967e-17,0.05427862820546233,0.31221910188194546,0.05117438143678109,0.9999999999999999,0.9988238164379498
0.3445675344677856,1.7925004567841565e-17,0.05503342483731785,0.3142812705499932,0.051886010525850165,1.0,0.9987909426757906
0.34697709764588197,1.8050354250134162e-17,0.05579318728564,0.3163408570280776,0.05260232143158281,1.0,0.9987573978393388
0.3493866608239784,1.8175703932426763e-17,0.05655790931803098,0.3183978526707288,0.05332330827801804,1.0,0.9987231734160711
0.3517962240020748,1.830105361471936e-17,0.057327584681453596,0.3204522489922474,0.05404896516973584,1.0,0.9986882608592115
0.3542057871801712,1.842640329701196e-17,0.0581022071026164,0.32250403766671004,0.05477928619222032,1.0,0.9986526515882392
0.3566153503582676,1.8551752979304555e-17,0.0588817702883585,0.3245532105279586,0.055514265412222485,1.0,0.9986163369894037
0.359024913536364,1.8677102661597155e-17,0.059666267926034675,0.3265997595695749,0.056253896878123356,0.9999999999999999,0.9985793084162367
0.3614344767144604,1.8802452343889752e-17,0.06045569368390009,0.32864367694483987,0.05699817462029664,1.0,0.9985415571900712
0.3638440398925568,1.8927802026182353e-17,0.061250041211495125,0.3306849549666783,0.0577470926514716,1.0,0.9985030746005625
0.3662536030706532,1.905315170847495e-17,0.0620493041400299,0.33272358610758745,0.05850064496709554,1.0,0.9984638519062115
0.3686631662487496,1.9178501390767548e-17,0.06285347608276876,0.3347595629995524,0.05925882554569635,1.0,0.9984238803348899
0.371072729426846,1.9303851073060145e-17,0.0636625506354143,0.3367928784339452,0.06002162834924454,1.0,0.9983831510843724
0.3734822926049424,1.9429200755352745e-17,0.06447652137649154,0.3388235253614106,0.06078904732351541,1.0,0.9983416553228656
0.3758918557830388,1.9554550437645343e-17,0.06529538186773123,0.34085149689173627,0.06156107639845052,1.0,0.9982993841895458
0.3783014189611352,1.9679900119937943e-17,0.06611912565445344,0.3428767862937098,0.062337709488519265,0.9999999999999999,0.9982563287950941
0.3807109821392316,1.980524980223054e-17,0.06694774626595026,0.34489938699496003,0.06311894049307973,1.0,0.9982124802222385
0.38312054531732803,1.9930599484523138e-17,0.06778123721586853,0.3469192925817852,0.06390476329673948,0.9999999999999999,0.9981678295262978
0.3855301084954244,2.0055949166815735e-17,0.06861959200259173,0.3489364967989669,0.06469517176971572,0.9999999999999999,0.9981223677357255
0.38793967167352084,2.0181298849108336e-17,0.06946280410962184,0.3509509935495697,0.06549015976819518,1.0,0.9980760858526596
0.3903492348516172,2.0306648531400933e-17,0.07031086700596033,0.3529627768947272,0.06628972113469338,1.0,0.9980289748534743
0.39275879802971364,2.0431998213693534e-17,0.0711637741464888,0.35497184105341456,0.06709384969841353,1.0,0.9979810256893336
0.39516836120781,2.0557347895986128e-17,0.07202151897234904,0.35697818040220697,0.06790253927560479,1.0,0.9979322292867471
0.39757792438590644,2.0682697578278728e-17,0.07288409491132247,0.35898178947502507,0.06871578366992008,0.9999999999999999,0.997882576548131
0.3999874875640028,2.0808047260571326e-17,0.07375149537820892,0.36098266296286685,0.06953357667277313,0.9999999999999999,0.9978320583523681
0.40239705074209925,2.0933396942863926e-17,0.07462371377520484,0.36298079571352637,0.0703559120636951,1.0,0.9977806655553739
0.4048066139201956,2.1058746625156523e-17,0.07550074349228068,0.3649761827312992,0.07118278361069036,0.9999999999999999,0.9977283889906623
0.40721617709829205,2.1184096307449124e-17,0.07638257790755773,0.36696881917667545,0.07201418507059179,1.0,0.9976752194699154
0.40962574027638843,2.1309445989741718e-17,0.07726921038768396,0.3689587003660189,0.07285011018941513,1.0,0.9976211477835558
0.41203530345448486,2.143479567203432e-17,0.07816063428820935,0.3709458217712347,0.07369055270271281,1.0,0.9975661647013209
0.41444486663258123,2.1560145354326916e-17,0.07905684295396016,0.3729301790194232,0.07453550633592688,0.9999999999999999,0.9975102609728391
0.41685442981067766,2.1685495036619516e-17,0.07995782971941252,0.3749117678925228,0.07538496480474115,1.0,0.9974534273282102
0.41926399298877404,2.1810844718912114e-17,0.080863587909065,0.3768905843269385,0.0762389218154325,1.0,0.9973956544785862
0.42167355616687047,2.193619440120471e-17,0.08177411083781047,0.3788666244131604,0.0770973710652215,1.0,0.9973369331167562
0.42408311934496684,2.206154408349731e-17,0.08268939181130676,0.3808398843953682,0.07796030624262185,0.9999999999999999,0.9972772539177314
0.42649268252306327,2.218689376578991e-17,0.0836094241263466,0.38281036067102536,0.07882772102778908,1.0,0.9972166075393354
0.42890224570115965,2.2312243448082506e-17,0.08453420107122643,0.38477804979046026,0.07969960909286843,1.0,0.9971549846227946
0.4313118088792561,2.2437593130375107e-17,0.08546371592611425,0.3867429484564363,0.0805759641023415,0.9999999999999999,0.9970923757933304
0.43372137205735245,2.25629428126677e-17,0.08639796196341631,0.38870505352371026,0.0814567797133721,1.0,0.9970287716607562
0.4361309352354489,2.26882924949603e-17,0.08733693244814296,0.3906643619985794,0.08234204957615107,1.0,0.9969641628200747
0.43854049841354525,2.28136421772529e-17,0.08828062063827302,0.392620871038417,0.08323176733423991,0.9999999999999999,0.9968985398520768
0.4409500615916417,2.29389918595455e-17,0.08922901978511749,0.39457457795119716,0.0841259266249136,1.0,0.9968318933239444
0.44335962476973806,2.3064341541838097e-17,0.0901821231336816,0.3965254801950083,0.08502452107950197,1.0,0.9967642137898545
0.4457691879478345,2.3189691224130697e-17,0.09113992392302613,0.39847357537755573,0.08592754432373043,1.0,0.9966954917915853
0.44817875112593086,2.331504090642329e-17,0.09210241538662713,0.400418861255654,0.08683498997805901,1.0,0.996625717859124
0.4505883143040273,2.3440390588715892e-17,0.09306959075273478,0.402361335734708,0.08774685165802075,1.0,0.9965548825112774
0.45299787748212367,2.356574027100849e-17,0.09404144324473061,0.4043009968681841,0.08866312297455847,1.0,0.9964829762562842
0.4554074406602201,2.369108995330109e-17,0.09501796608148375,0.4062378428570707,0.0895837975343607,0.9999999999999999,0.9964099895924284
0.45781700383831647,2.3816439635593687e-17,0.09599915247770563,0.40817187204932864,0.09050886894019601,0.9999999999999999,0.9963359130086569
0.4602265670164129,2.3941789317886284e-17,0.09698499564430355,0.410103082939332,0.09143833079124641,0.9999999999999999,0.9962607369851953
0.46263613019450933,2.4067139000178885e-17,0.09797548878873268,0.41203147416729813,0.09237217668343925,0.9999999999999999,0.9961844519941702
0.4650456933726057,2.4192488682471482e-17,0.09897062511534684,0.41395704451870885,0.09331040020977784,1.0,0.9961070485002289
0.46745525655070214,2.4317838364764083e-17,0.09997039782574789,0.4158797929237216,0.09425299496067095,1.0,0.9960285169611635
0.4698648197287985,2.444318804705668e-17,0.10097480011913343,0.4177997184565708,0.09519995452426061,1.0,0.9959488478285364
0.47227438290689494,2.4568537729349277e-17,0.10198382519264346,0.4197168203349607,0.09615127248674886,1.0,0.9958680315483064
0.4746839460849913,2.4693887411641875e-17,0.10299746624170508,0.4216310979194481,0.09710694243272289,1.0,0.9957860585614584
0.47709350926308774,2.4819237093934475e-17,0.10401571646037623,0.42354255071281677,0.09806695794547897,1.0,0.9957029193046324
0.4795030724411841,2.4944586776227073e-17,0.10503856904168739,0.4254511783594425,0.09903131260734467,0.9999999999999999,0.9956186042107559
0.48191263561928055,2.5069936458519673e-17,0.10606601717798216,0.4273569806446497,0.10000000000000002,1.0,0.9955331037096775
