kappa,r,hidden_metric,t,V_hat,dV_hat_dr,V_over_S
1,0.4,1.71651723007649073304364424297431249533244188128326362588713,0.33939361344366538669652724985172634104719604784941080637335,0.640168997677145820054235008055634898049037365480828361578925,-0.319983367409895459751299353836616543133319906885977150192169,0.640168997677145820054235008055634898049037365480828361578925
1,0.45,1.75057879470623983368416961190645288463699633837159896385026,0.326314725994311319043662994643543461066094775758514541897259,0.624480289926389655199370255538776380864876312457701422646569,-0.307652474068810273907476228574125280754209287780518173015099,0.624480289926389655199370255538776380864876312457701422646569
1,0.5,1.78518907353266666281901680084967555553570422936742558521938,0.313784552741634979885120559446442862679146937575109560827158,0.609395127767335480984329279618274241273032646739041948855974,-0.295838913433597289083660712904704576776028930241952339313956,0.609395127767335480984329279618274241273032646739041948855974
1,0.55,1.82033107406424589975256751330032294547219423972525544497634,0.301786101194111048525281647756766983329981218753707818144895,0.594888043161308484055633209539318677612698590523246329169767,-0.284526664829607426340787759696481839365593468461399884905732,0.594888043161308484055633209539318677612698590523246329169767
1,0.6,1.85598738084975687942856353919207807735572402837704114375387,0.290301955900518859907888049508198845927855278226261914483197,0.580934379587199022030159686089374541941085154032556873419751,-0.273699308811966611281628748210618669072436789713211646838018,0.580934379587199022030159686089374541941085154032556873419751
1,0.65,1.89214028344325599617878829539443256177279733392890818457615,0.279314406414914808364723181570230061059272854598897352866254,0.567510308939159807707721723146726812948051861446172186284223,-0.263340147812108762104273282818211444248949985633619630380259,0.567510308939159807707721723146726812948051861446172186284223
1,0.7,1.92877189731584343984982160613837935732204759205331035480157,0.268805568208399083742366868173853587322867383544067920652449,0.554592842552297413494314999321254900514532659150359800374111,-0.253432320134482702083804841426932494666400870533084657191056,0.554592842552297413494314999321254900514532659150359800374111
1,0.75,1.96586427638635814136531878419530173675178410714633258622052,0.258757495199810616964474422090452697466948169457858549632182,0.542159836721562246005818101351200199480624925317194695866936,-0.243958906051508809761415385237422694931102993451755282212459,0.542159836721562246005818101351200199480624925317194695866936
1,0.8,2.00339951619868626263830902783696471060410490931277455186684,0.249152282933035569944075041591792402033613242445068912839273,0.530189993133213361034526066982523360049650826303592297472259,-0.234903025080078349335509045304891957546778060947443437190053,0.530189993133213361034526066982523360049650826303592297472259
1,0.85,2.04135984711123383831757776743976706604202445788962279441219,0.239972161766479977329954157054271488185877061842685552945404,0.518662854666012658210336824494489191800348297749405502892034,-0.226247923841430857564523537259866324610796186575373550861528,0.518662854666012658210336824494489191800348297749405502892034
1,0.9,2.07972771717326046376337015012716484395206884114715085470191,0.231199579749403434482356915601345996810265715920982010795898,0.507558797041794362651506901419337670651072822882779806785408,-0.217977054197710877962574132169726859675897657362932579957082,0.507558797041794362651506901419337670651072822882779806785408
1,0.95,2.11848586463556918524724379163667947169644842497656774467981,0.22281727513260898767284093297053735526898957057116729833458,0.496859016813807045621870602382257560919659992357793083843884,-0.210074141615702000632988346753092970011889491818661621856097,0.496859016813807045621870602382257560919659992357793083843884
1,1.0,2.15761738027506879118435374401248124624725683367616891076475,0.214808338693005425316561261206015860534142250091536861980299,0.486545516178066526035270731148185698695802828479748915915687,-0.202523243926987703086623745480343458620574261291854875913064,0.486545516178066526035270731148185698695802828479748915915687
1,1.05,2.19710575990234862024967298745607806975940163955490209625403,0.207156266241182086088490880509289414760631326791038445030358,0.476601085079859373740728379305648880601172732802535619649138,-0.195308800832567630880416525406948005660724717562377663759162,0.476601085079859373740728379305648880601172732802535619649138
1,1.1,2.23693494756932187756117496955985886643134217565427687350482,0.199845001829052175106603238472746942146916133711181619841923,0.4670092810664887956517517187074791769978741614899615619067,-0.188415674639414381567693926148799367092723517817892970176503,0.4670092810664887956517517187074791769978741614899615619067
1,1.15,2.27708937010265701242924888241751713189441595603497476877298,0.192858972283284141681287527190081938324334184912647912670856,0.457754407310271554015491438521250958981514626606805112835573,-0.181829182818904844494054488302703990483292523759466712981547,0.457754407310271554015491438521250958981514626606805112835573
1,1.2,2.3175539636618196193916597357146169511383719779833317993548,0.186183113763343580350308756346858488282634477681773340813457,0.448821489194443465129009945788706889637864403228456001364361,-0.175535123045982231808418927204463431074062345918192621517637,0.448821489194443465129009945788706889637864403228456001364361
1,1.25,2.3583141930625360949249423750840080476296258966762671785997,0.179802891084956887590201771575926315488232667195477117619133,0.440196249820585601964435482853810806039739388329761050866109,-0.169519791417492328692933037397074950640628194027438188738204,0.440196249820585601964435482853810806039739388329761050866109
1,1.3,2.39935606462215787663374322636476787584782331941014185821612,0.173704310565475501005612998716362874420774360750120194796336,0.431865084760797999288765756542080819319301706584272406045721,-0.163769994562909040485581544817095620909311805592486801856578,0.431865084760797999288765756542080819319301706584272406045721
1,1.35,2.44066613327756537386651386585473801134010572848807481189882,0.167873927141779829944994014066009740627401040648821546039807,0.423815036342249310971103270207404706506291879207813310682609,-0.158273056355158575577171821092062930918772719940616534829577,0.423815036342249310971103270207404706506291879207813310682609
1,1.4,2.48223150470349608408637795984729188685601703106078127674484,0.162298846488607371871468483918240346857656614042296408446601,0.416033767716823869223674766684209808752373612269807039923056,-0.153016819907798346563288536570967374863340894207597639520722,0.416033767716823869223674766684209808752373612269807039923056
1,1.45,2.5240398331237171538886368892196457525981852452891503176828,0.156966722829725273380337789150270943314169099091433846945346,0.408509536935068441329794770350293914640743642664004416860937,-0.147989645511370670308685856016533078381514127226772789067972,0.408509536935068441329794770350293914640743642664004416860937
1,1.5,2.56607931546300727020290114363144972838823510454325927090387,0.151865753089912221401212419421751649818563229166311197727193,0.401231171212019125989859505517353125887341072615490315717507,-0.143180405119838419637018171462894732348183867359087826390214,0.401231171212019125989859505517353125887341072615490315717507
1,1.55,2.60833868243765186930592403915589274454379150640381805681366,0.146984667985453652210845690805871396688463901847638381197761,0.394188041543110910982572452268349710103841873500601563488121,-0.138578473950623350369428069370631472676213827654906895245159,0.394188041543110910982572452268349710103841873500601563488121
1,1.6,2.65080718712873684740631375810847700288646214406000758767133,0.142312720597435462017845785618132385745478810324596309616206,0.387370037801447613283781432703049683273462794675906236016247,-0.134173719711404096161183114559151320371472307681755138632167,0.387370037801447613283781432703049683273462794675906236016247
1,1.65,2.6934745915280830213319211750267520549462843963113428863341,0.137839672917678467650063578396084168519645333396700005839754,0.380767544423334869660447423067371517544266252340036046632234,-0.129956489915501532000085494795543386088585760219530029308143,0.380767544423334869660447423067371517544266252340036046632234
1,1.7,2.73633115149285979398694841203009186718726838056238168298788,0.133555780803352072011701191259100711474973588468507200054305,0.37437141676716086739334554537348683218646206012080099020216,-0.125917597696952503904215153840900401837586714302798016980343,0.37437141676716086739334554537348683218646206012080099020216
1,1.75,2.77936760049299890960143974585466000127389723332024660955805,0.129451777724388019332802900943345576275946712047140524185259,0.368172958211387557128367931780998411386401726578364063720974,-0.122048306487424568278875975574107318586787043330569059199309,0.368172958211387557128367931780998411386401726578364063720974
1,1.8,2.82257513248638766591508844824032442587408186254753971220197,0.125518857638673607353061979188686731590475612095202024389954,0.362163898040477995669662936194351712698785088399015532077664,-0.118340313870793317017597548154355536973017220254099664228619,0.362163898040477995669662936194351712698785088399015532077664
1,1.85,2.86594538421104698696387524103232416287008468506950027149292,0.121748657284229760108459147840363199300822705437930981241684,0.356336370152887360378030340547839392600135881822429763662274,-0.114785734888047757800259530347957746421059316087715158367609,0.356336370152887360378030340547839392600135881822429763662274
1,1.9,2.90947041714144230548385557501287819630129781221336090762629,0.118133238135521910335049857680593963446380103402560014935829,0.350682892612618236628323865053415752056374632431641014599755,-0.111377085025537070527499690191466654985145559877933187540718,0.350682892612618236628323865053415752056374632431641014599755
1,1.95,2.95314269931789133803133583433980169079052933573320559269321,0.11466506823286777458914049286719418864995589774317309756353,0.345196348055105443561684896117167278294534021005299864916603,-0.108107263083571966803274821824776389666642622622208298831875,0.345196348055105443561684896117167278294534021005299864916603
1,2.0,2.99695508722373231329666336862562456451232472868496007921422,0.111337004059605581561078403012693793086095561515695981645315,0.33986996494916859922130740349926152564661160681632221798901,-0.104969534090055036518417712627551237659562955221588293887249,0.33986996494916859922130740349926152564661160681632221798901
1,2.05,3.04090080785439954770974999790934629528203971094000412236066,0.108142272611169647680775408156092254570154814591508422352527,0.334697299709270754118066201408757760467993781682067543553732,-0.101957512395043076606869529660546025796624382958633042870247,0.334697299709270754118066201408757760467993781682067543553732
1,2.1,3.08497344109564347304641665142105742517346268487507014379738,0.105074453773310404724052437527480115175922059347342841350033,0.329672219646174291484590186616241142674800914096930373632888,-0.0990651450567736043032185707416640081220755723522457501165823,0.329672219646174291484590186616241142674800914096930373632888
1,2.15,3.12916690250460068614199145798369812170551743250499387237651,0.102127463103164449526237619949797542422321077798034967489938,0.324788886739126102883577690205764729617390804922337357011488,-0.0962866956075020136444916812116263776048485051307840019431583,0.324788886739126102883577690205764729617390804922337357011488
1,2.2,3.17347542656700660273383613372497966037443900357802294290373,0.0992955350864671978246926715507558118055869196918324355779303,0.32004174220877958063945102593769866279180013414742318457308,-0.0936167282682502842271283658367392324622475037804695919999736,0.32004174220877958063945102593769866279180013414742318457308
1,2.25,3.21789355048627401223109041664463875234073076967661524019931,0.0965732069266314390285573303300916344862229566111931304342951,0.315425491867030658960153520044400837474605848836118777225318,-0.0910500926650036702673260147492323550868897780008154796741126,0.315425491867030658960153520044400837474605848836118777225318
1,2.3,3.26241609854515731135583165735787538871479309527816059452848,0.0939553029064115698599089469030050015746295530335068823242405,0.310935092217681488437773450212183103546408563127642928079168,-0.0885819090847463447817591625865216553012078983443028852614478,0.310935092217681488437773450212183103546408563127642928079168
1,2.35,3.30703816706801221368840715733676553608715534210949875543464,0.0914369193501633038990948227415718796613360706856134407911744,0.306565737280233845191680540672629145530330473776466743844183,-0.0862075542977438887840350878271238787031736923856312566508182,0.306565737280233845191680540672629145530330473776466743844183
1,2.4,3.35175511000098393686686655281352795981214502812022528906286,0.089013410204031858784164594078011034100670027517108371980171,0.302312846108053130378398771850409699456867411037849388773917,-0.0839226479624143362644749354639866819259951190058271446955045,0.302312846108053130378398771850409699456867411037849388773917
1,2.45,3.39656252511856885637711123703778135236252394862638662011286,0.0866803732425136100010196541619411573653932188440381005909464,0.298172050971542791959505900718492977707378309094396805461578,-0.0817230396207497868787233583647745487890775355773262894343714,0.298172050971542791959505900718492977707378309094396805461578
1,2.5,3.44145624085766937112826194566845208732153040242601951387948,0.0844336369025109564587807386522886230387439434644393919183466,0.294139186176749277028603413877568486376659612400343135444185,-0.0796047962853442922388304039038118501688091957357959924950693,0.294139186176749277028603413877568486376659612400343135444185
1,2.55,3.48643230377429282474079154886023548421734832994002798802292,0.0822692477400312417779207177037487506489061417992162636225637,0.290210277489910473577042311951523466865624375117763486409417,-0.0775641906134561876176544313816301000250983862377470379004992,0.290210277489910473577042311951523466865624375117763486409417
1,2.6,3.53148696661324620175867524658854147197471124819637551311032,0.0801834584998814505024147912917314691206133308763321862707393,0.286381532138806561779658838187373440481718839566259001757004,-0.0755976896590083827032321092741102961003335721889388358694232,0.286381532138806561779658838187373440481718839566259001757004
1,2.65,3.57661667697738187437033918401722760777982876008813338220533,0.0781727167849139548206891045800943356400751135888584529265262,0.282649329362320136475327636023366098122316301214379162437657,-0.0737019441898508036628679154132028513095473221887898229222704,0.282649329362320136475327636023366098122316301214379162437657
1,2.7,3.62181806658000743919318552981652726450853651862106016511606,0.0762336543084363513501458262390707230831271429425536333980342,0.2790102114803186882842723095298394560913892519667188846222,-0.0718737785548352120451402443475268563259389235703169800406895,0.2790102114803186882842723095298394560913892519667188846222
1,2.75,3.66708794106185365744059507387758930369888422565406816731723,0.0743630767111794013041657461598094929878191207963300331599877,0.27546087545679992680493211175691903545013375426216258321433,-0.0701101810831605080493285908520895407017677651660863035835458,0.27546087545679992680493211175691903545013375426216258321433
1,2.8,3.71242327035238385198846348408421405575192013257888942963905,0.0725579539226064275586445322261109757551992985419196930425792,0.271998164930157670749830092726539737972123656542663614973784,-0.0684082949969280810676741164652624014547333239117398277883435,0.271998164930157670749830092726539737972123656542663614973784
1,2.85,3.75782117955412572832529215268598554746158089775153039168088,0.0708154110452451356020835766875591981792043345353290526451885,0.268619062685406852408773822298099597620687396367806709051794,-0.0667654098168074304152220067889913802296558897619367241639922,0.268619062685406852408773822298099597620687396367806709051794
1,2.9,3.80327894032802571005602894030871879818138135746008012419777,0.0691327197400419490394307401699691796133490650646471827228525,0.265320683544228721864038200917365277765520999103570602628459,-0.065178953240070342817120163930992936770186014340804603841021,0.265320683544228721864038200917365277765520999103570602628459
1,2.95,3.84879396275749169221275045106805359290818229491264436801149,0.0675072900904047629027626267889807050544942733379798240973535,0.262100267649743527554216683363434289192608769636335490228627,-0.0636464834699368383048204777958576365701801522298694577253022,0.262100267649743527554216683363434289192608769636335490228627
1,3.0,3.89436378766873841302354987149029899715232572383562475715762,0.0659366629225483154201724230709028400129819730817286108042637,0.25895517412397300353114387019564815955729754767188830654664,-0.0621656819751273504922468215242023437495281504215422141475216,0.25895517412397300353114387019564815955729754767188830654664
